Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CNA.L,CNE.L,CPG.L,CPI.L,DGE.L,EMG.L,EXPN.L,FRES.L,GSK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,IMI.L,INVP.L,ITRK.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,NG.L,NXT.L,PRU.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SRP.L,SSE.L,STAN.L,SVT.L,TLW.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2010-04-14,2893.21240234375,966.8922119140624,1326.8251953125,1031.4019775390625,378.8091125488281,2892.992919921875,376.7033996582031,343.5728759765625,2203.62158203125,482.1717529296875,759.03564453125,637.4911499023438,714.4862670898438,128.23440551757812,299.1215515136719,1973.5611572265625,3.953037977218628,7236.150390625,1151.783447265625,268.5723876953125,633.0748901367188,866.7387084960938,1270.55078125,1768.6409912109375,686.2278442382812,242.16732788085935,11.777324676513672,283.1506042480469,753.2903442382812,391.9295349121094,1456.2083740234375,1936.3148193359373,236.687744140625,716.3421020507812,90.78319549560548,64.24908447265625,360.4614868164063,627.9109497070312,2278.9775390625,472.4732360839844,1012.435546875,3620.65185546875,523.1838989257812,3921.366943359375,211.68746948242188,345.67950439453125,241.0188751220703,270.1821594238281,1135.4525146484375,681.6221313476562,497.5242919921875,1116.0191650390625,1651.736083984375,1221.9656982421875,1119.1092529296875,560.8982543945312,2076.5,564.6593017578125,155.05148315429688,959.9580078125,701.2814331054688,1333.5941162109375
2010-04-15,2881.0869140625,954.9306030273438,1314.943115234375,1033.3909912109375,379.19970703125,2911.3857421875,373.5245361328125,352.4494323730469,2165.474609375,479.2940368652344,760.5299072265625,647.3049926757812,713.9882202148438,131.01556396484375,297.13531494140625,2013.3836669921875,3.97179102897644,7263.5263671875,1143.8197021484375,268.473388671875,614.6309204101562,861.757568359375,1269.053955078125,1777.7154541015625,706.5569458007812,241.76866149902344,11.979609489440918,285.2391357421875,749.3078002929688,393.37451171875,1465.17822265625,1936.3148193359373,236.1906890869141,718.4601440429688,92.16922760009766,65.11502075195312,359.9891662597656,627.4317016601562,2272.01708984375,480.7187805175781,1004.4791259765624,3599.38427734375,528.16162109375,3914.92919921875,209.1184234619141,345.4810791015625,240.84983825683597,270.2870178222656,1136.4473876953125,691.5874633789062,501.5659790039063,1113.0457763671875,1665.888671875,1224.943115234375,1130.1727294921875,556.748291015625,2062.678466796875,568.1326293945312,157.4725341796875,972.9169311523438,705.754638671875,1349.858154296875
2010-04-16,2795.720703125,946.9562377929688,1300.090576171875,994.601318359375,377.93017578125,2914.86474609375,369.650146484375,343.43475341796875,2130.29931640625,480.1870727539063,757.04345703125,636.2024536132812,702.0301513671875,130.5189208984375,296.5393981933594,1948.4163818359373,3.930535554885864,7391.275390625,1139.837890625,263.9212951660156,612.6369018554688,839.8399047851562,1277.5347900390625,1743.6859130859375,692.1779174804688,234.1947326660156,11.788559913635254,280.3657531738281,737.359619140625,382.8990173339844,1488.1029052734375,1941.831298828125,234.60015869140625,713.1655883789062,89.793212890625,64.39836883544922,360.3671569824219,623.5971069335938,2256.10888671875,481.9556579589844,999.506591796875,3562.92431640625,525.1749877929688,3763.403076171875,206.03558349609372,343.4971923828125,238.4835662841797,266.5170593261719,1124.50537109375,692.0856323242188,507.2243347167969,1108.08984375,1629.3658447265625,1213.0318603515625,1102.088623046875,546.6242065429688,2049.92041015625,561.6822509765625,156.59689331054688,959.4595336914062,705.2576293945312,1337.8740234375
2010-04-19,2754.978759765625,955.4288330078124,1299.10009765625,977.693359375,369.2388305664063,2925.80078125,371.8356628417969,340.7671203613281,2150.61181640625,473.0422668457031,753.0590209960938,636.896484375,699.0407104492188,130.81695556640625,296.2414855957031,1927.12158203125,3.919282913208008,7345.65087890625,1137.84619140625,261.2493896484375,612.1383666992188,823.4019165039062,1276.037841796875,1717.822998046875,685.2362060546875,230.90603637695312,11.664944648742676,279.5702209472656,732.2390747070312,379.2867431640625,1476.142333984375,1926.3848876953125,234.30197143554688,698.3410034179688,89.19920349121094,65.11502075195312,360.4614868164063,621.6797485351562,2270.029052734375,480.7187805175781,996.523193359375,3554.82177734375,524.1792602539062,3756.96533203125,205.52183532714844,342.0094299316406,236.96240234375,266.3076477050781,1111.5689697265625,683.1170043945312,502.7785034179688,1109.0814208984375,1628.9093017578125,1209.060791015625,1091.0252685546875,550.1456298828125,2043.5401611328125,559.2012329101562,154.58786010742188,938.0274658203124,706.7487182617188,1335.306884765625
2010-04-20,2784.080810546875,1011.7479248046876,1309.0020751953125,993.6069946289062,377.93017578125,2954.631103515625,374.9153137207031,342.8827819824219,2196.685546875,476.91253662109375,762.5220947265625,649.6840209960938,693.0615844726562,133.3001708984375,305.179443359375,1988.2388916015625,3.946964263916016,7377.58935546875,1138.8419189453125,264.21807861328125,619.1172485351562,834.360595703125,1277.035400390625,1731.43505859375,685.9302978515625,233.09849548339844,11.754843711853027,280.4653015136719,735.0838623046875,387.2336120605469,1495.080078125,1944.0380859375,235.7930450439453,704.6945190429688,91.62472534179688,66.90662384033203,366.1292114257813,635.5799560546875,2301.847412109375,484.4292602539063,1013.4302368164062,3596.345703125,530.6505737304688,3761.9169921875,208.09078979492188,342.4062194824219,237.97653198242188,267.1454467773437,1124.50537109375,691.089111328125,508.436767578125,1119.9833984375,1637.126953125,1214.02392578125,1096.1314697265625,542.0341186523438,2053.108642578125,561.18603515625,154.58786010742188,945.5035400390624,722.6528930664062,1345.57763671875
2010-04-21,2729.756591796875,1015.7350463867188,1311.972900390625,973.715087890625,376.6605529785156,2926.298095703125,356.5284729003906,336.5357666015625,2170.924072265625,477.4085693359375,762.5220947265625,642.546875,685.0897216796875,132.7042236328125,302.9945678710937,1963.09423828125,3.941786289215088,7391.275390625,1132.868896484375,259.7650756835937,616.6248168945312,830.3756713867188,1258.07958984375,1771.8170166015625,676.311279296875,232.6998748779297,11.844748497009276,278.8739624023437,732.2390747070312,385.0663146972656,1500.0634765625,1917.558349609375,235.29600524902344,711.0477905273438,90.33769989013672,66.8668212890625,355.2662658691406,629.828369140625,2270.029052734375,465.4645385742188,1019.397216796875,3597.357666015625,532.144287109375,3655.452392578125,203.46665954589844,344.6876220703125,237.30047607421875,265.783935546875,1114.5540771484375,685.6659545898438,510.4575500488281,1112.0545654296875,1620.6917724609375,1194.171142578125,1066.3450927734375,550.9003295898438,2062.678466796875,556.7200927734375,154.94851684570312,932.0462646484376,724.1441650390625,1343.865966796875
2010-04-22,2716.17626953125,1016.7318115234376,1323.8544921875,957.80126953125,365.2348327636719,2888.022216796875,351.9574890136719,330.8783569335937,2146.64794921875,469.1722717285156,765.0123291015625,630.8496704101562,691.0687255859375,130.71766662597656,302.2994689941406,1908.5938720703125,3.941786289215088,7436.900390625,1124.9053955078125,252.73898315429688,610.642822265625,812.9412841796875,1241.6181640625,1765.4644775390625,671.7498168945312,224.7272491455078,12.080745697021484,269.9230651855469,773.7725219726562,376.39697265625,1528.9683837890625,1913.1448974609373,236.5883331298828,698.3410034179688,88.11017608642578,66.17008972167969,351.0154724121094,624.5558471679688,2282.955810546875,449.79779052734375,1013.4302368164062,3574.06396484375,535.6284790039062,3609.400634765625,199.1849365234375,342.5054626464844,236.62437438964844,264.9462585449219,1108.5833740234375,670.7169189453125,514.9033203125,1112.0545654296875,1600.6043701171875,1190.2000732421875,1038.260986328125,557.502685546875,2085.00634765625,549.7738037109375,152.3729248046875,927.0620727539062,719.1738891601562,1346.4344482421875
2010-04-23,2774.380126953125,1032.6805419921875,1341.6778564453125,988.136474609375,360.5473327636719,2888.519287109375,355.63409423828125,333.2701416015625,2167.456298828125,476.7139587402344,759.03564453125,634.12060546875,696.5494995117188,131.41293334960938,305.9739074707031,1951.1834716796875,4.01304817199707,7491.65087890625,1134.8599853515625,256.7962951660156,622.6065673828125,831.8699340820312,1235.133056640625,1773.63232421875,676.311279296875,233.3974456787109,12.608930587768556,270.7186584472656,789.7031860351562,381.4541015625,1523.9847412109375,1945.141357421875,246.3302001953125,707.8712768554688,88.15970611572266,68.16075897216797,355.07733154296875,625.99365234375,2330.682373046875,446.0872802734375,1035.3096923828125,3615.587890625,542.1000366210938,3703.980712890625,202.2677154541016,346.86981201171875,237.13137817382807,266.3076477050781,1114.5540771484375,669.72021484375,525.4114990234375,1112.0545654296875,1631.6485595703125,1185.2369384765625,1043.3673095703125,566.8092651367188,2094.574951171875,546.7965698242188,152.8880157470703,933.0432739257812,735.0780639648438,1381.5289306640625
2010-04-26,2849.560791015625,1028.6934814453125,1336.7269287109375,1058.2562255859375,363.86767578125,2884.0458984375,359.1120910644531,341.1809997558594,2174.391357421875,481.2785339355469,766.0083618164062,621.3333740234375,707.0125732421875,130.6182861328125,310.7408142089844,1958.402099609375,4.069305419921875,7537.27587890625,1131.8736572265625,261.2493896484375,620.1141967773438,836.8511962890625,1244.111572265625,1774.53955078125,680.07958984375,237.981689453125,12.698835372924805,273.5034484863281,835.7880249023438,389.7622375488281,1493.08642578125,1972.7242431640625,247.0260467529297,705.22412109375,88.60519409179688,69.91255187988281,359.8948669433594,619.7626342773438,2321.733642578125,450.21002197265625,1039.2882080078125,3701.672119140625,533.1396484375,3767.364013671875,203.98040771484372,348.3576965332031,238.65257263183597,268.6114501953125,1135.4525146484375,680.1846313476562,526.2198486328125,1114.036865234375,1617.952880859375,1181.2659912109375,1041.6654052734375,571.4623413085938,2100.954833984375,548.2850952148438,152.78492736816406,1013.7872314453124,720.6649169921875,1396.07958984375
2010-04-27,2717.146728515625,1008.7576293945312,1302.0709228515625,1019.4664916992188,347.6565856933594,2823.40234375,352.951171875,328.5787658691406,2120.391845703125,468.775390625,750.568603515625,604.679931640625,677.6160888671875,125.75111389160156,309.0525207519531,1873.46337890625,3.9867935180664062,7350.21337890625,1103.9996337890625,245.0203094482422,605.1596069335938,799.989990234375,1211.1888427734375,1735.06494140625,660.1473999023438,230.20843505859372,12.181884765625,271.8126525878906,822.7021484375,375.3132934570313,1468.1683349609375,1913.1448974609373,242.9503326416016,686.6934204101562,84.29867553710938,67.85218811035156,348.5595092773437,613.53125,2275.994873046875,445.2626647949219,1027.3536376953125,3541.6552734375,527.6638793945312,3572.261474609375,202.0964508056641,337.6449890136719,232.56793212890625,259.39599609375,1112.5643310546875,674.703369140625,518.9450073242188,1107.0992431640625,1580.5169677734375,1164.3914794921875,994.0073852539062,564.2310180664062,2070.12109375,540.3461303710938,147.2216796875,1000.8281860351562,700.784423828125,1389.232177734375
2010-04-28,2723.451904296875,994.3040771484376,1289.1988525390625,1006.5367431640624,341.6020202636719,2820.916259765625,345.9955139160156,323.7954406738281,2088.189697265625,461.8289794921875,742.5997924804688,619.5488891601562,652.2056274414062,124.16184997558594,294.2425537109375,1869.73388671875,3.93803596496582,7309.15087890625,1099.0224609375,236.2129669189453,597.1839599609375,803.4769287109375,1214.1812744140625,1716.4617919921875,660.3457641601562,224.52793884277344,12.035796165466309,268.5306091308594,802.2201538085938,369.8948974609375,1458.2012939453125,1873.426025390625,236.7870941162109,680.3400268554688,83.20967102050781,66.85684967041016,341.3805847167969,606.8206176757812,2229.2607421875,449.79779052734375,1006.4684448242188,3474.8125,506.8998718261719,3511.8486328125,197.3009185791016,336.8515014648437,230.8778076171875,253.7408905029297,1100.6224365234375,678.6896362304688,512.4784545898438,1094.2139892578125,1584.16943359375,1141.5599365234375,999.964599609375,541.6416625976562,2037.1610107421875,528.4378051757812,146.91258239746094,979.3963012695312,668.9760131835938,1354.9932861328125
