Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TLW.L,TPK.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2014-03-13,1370.4388427734375,2855.1220703125,1493.3773193359375,832.4065551757812,505.0514526367188,3964.310302734375,390.2439880371094,1223.666259765625,234.88189697265625,3176.029052734375,669.134521484375,1565.6229248046875,475.0808715820313,1424.05908203125,395.8403015136719,1462.89404296875,333.0791015625,7.730578422546387,10138.38671875,1800.080322265625,1029.7642822265625,1629.4056396484375,897.1791381835938,303.1041259765625,1638.8934326171875,2508.334716796875,593.2348022460938,431.41650390625,24.71795654296875,402.6705017089844,2921.09375,194.64447021484372,3224.27392578125,405.49749755859375,1094.54833984375,227.76666259765625,79.17913818359375,434.1231384277344,1168.3521728515625,890.9368896484375,6575.9140625,1134.407958984375,1297.767333984375,994.3037719726562,4935.82470703125,918.7948608398438,3135.389404296875,346.1939392089844,302.9815673828125,438.3006591796875,408.04498291015625,1338.31884765625,920.9740600585938,1407.68603515625,1131.2276611328125,832.4766845703125,1810.656494140625,663.5802612304688,1734.1900634765625,376.2868957519531,113.2079620361328,2507.775634765625,789.5769653320312,222.67498779296875,2431.10400390625,1202.916015625,3626.18212890625
2014-03-14,1381.6043701171875,2829.184326171875,1473.531982421875,826.4287109375,496.2423095703125,3898.554443359375,386.3614807128906,1213.109619140625,230.39651489257807,3199.848388671875,659.1919555664062,1560.6368408203125,473.83984375,1420.0701904296875,386.98638916015625,1427.043701171875,328.8012084960937,7.713664531707764,10129.2529296875,1815.0308837890625,1042.7359619140625,1610.458984375,923.1121826171876,295.4444580078125,1629.8912353515625,2483.34326171875,594.128662109375,419.8563232421875,24.58765411376953,399.1855773925781,2924.0859375,193.25344848632807,3232.71240234375,399.82415771484375,1096.669189453125,225.8827209472656,78.01461029052734,436.4885864257813,1170.5399169921875,893.646484375,6556.001953125,1111.2901611328125,1303.724853515625,1001.7723388671876,4915.54150390625,910.3200073242188,3114.07080078125,354.07769775390625,311.6268615722656,437.116455078125,401.9622192382813,1327.3570556640625,926.4591674804688,1413.6468505859375,1129.8040771484375,821.5230102539062,1803.6923828125,661.451904296875,1745.5057373046875,382.5216369628906,114.89468383789062,2524.814697265625,782.1188354492188,220.4423065185547,2445.06982421875,1200.9263916015625,3627.8955078125
2014-03-17,1418.984130859375,2833.175048828125,1487.423828125,844.3621215820312,504.5618896484375,3955.841796875,394.723876953125,1225.4256591796875,230.2969207763672,3176.52587890625,666.6487426757812,1579.583984375,473.4426879882813,1442.00927734375,392.0600280761719,1478.8275146484375,330.7908630371094,7.73903751373291,10092.71875,1774.16552734375,1052.7144775390625,1631.4000244140625,922.1145629882812,304.994140625,1637.8931884765625,2496.974853515625,593.0361328125,428.4268798828125,24.704923629760746,401.77435302734375,2936.053466796875,196.5323028564453,3268.572998046875,412.1663208007813,1112.578369140625,227.4691925048828,79.12937927246094,441.2197570800781,1185.85546875,895.2722778320312,6685.4296875,1119.546875,1351.3857421875,1018.7007446289062,4885.1171875,914.8067626953124,3152.741943359375,358.8763122558594,309.440673828125,439.6539001464844,409.9395751953125,1334.3330078125,925.9605102539062,1417.620361328125,1131.2276611328125,825.0084228515625,1821.599853515625,660.1751098632812,1770.9669189453125,377.4835205078125,117.27591705322266,2523.74951171875,788.0855102539062,224.26275634765625,2499.93701171875,1216.845703125,3703.298583984375
2014-03-18,1424.81005859375,2798.259765625,1483.455078125,825.4322509765625,506.0301208496094,3963.8115234375,405.9732055664063,1228.064697265625,235.2805938720703,3228.6318359375,670.6259765625,1582.57568359375,473.5916442871094,1438.0205078125,391.26409912109375,1509.698974609375,332.38262939453125,7.772870540618896,10101.8515625,1791.607666015625,1068.6800537109375,1620.4310302734375,878.22802734375,309.8188171386719,1647.8948974609375,2506.063720703125,593.9302368164062,432.51275634765625,24.991586685180664,400.0816650390625,2955.00244140625,201.69894409179688,3306.54248046875,408.8816223144531,1115.7607421875,228.55995178222656,79.33838653564453,442.260498046875,1181.4796142578125,897.9819946289062,6536.0908203125,1129.866943359375,1357.34326171875,1022.6837158203124,4881.06005859375,921.2877197265624,3163.15380859375,363.3323669433594,311.9249267578125,448.2811584472656,414.7260437011719,1346.291259765625,936.9303588867188,1430.5350341796875,1135.97265625,826.5020141601562,1843.4866943359373,664.8570556640625,1788.88427734375,378.1761779785156,118.36730194091795,2545.0458984375,795.0465087890625,224.85812377929688,2504.925048828125,1222.8154296875,3693.015869140625
2014-03-19,1348.4456787109375,2793.271240234375,1474.5240478515625,782.0933837890625,479.9944763183594,3962.81640625,411.647705078125,1221.90673828125,240.7127990722656,3208.781005859375,671.687255859375,1574.5980224609375,473.5419006347656,1426.0533447265625,393.9501953125,1511.6903076171875,329.7959899902344,7.734807014465332,10147.5205078125,1784.1328125,1062.693115234375,1629.4056396484375,873.7398071289062,299.72186279296875,1655.397216796875,2569.680419921875,587.8705444335938,431.0179748535156,24.924091339111328,408.74456787109375,2935.0556640625,200.90408325195312,3317.089599609375,408.284423828125,1123.1844482421875,209.4224090576172,78.69143676757812,447.1808471679688,1171.6339111328125,899.6077880859375,6551.0244140625,1105.9237060546875,1367.2728271484375,1009.7388305664062,4964.220703125,915.30517578125,3118.036376953125,367.7882080078125,308.5463562011719,455.3861083984375,423.2019958496094,1296.46533203125,932.4426879882812,1428.5478515625,1124.5843505859375,861.852294921875,1855.4254150390625,652.5134887695312,1767.19482421875,371.0597839355469,118.46652221679688,2543.981201171875,790.5714721679688,225.9496917724609,2462.0283203125,1231.770263671875,3657.885009765625
2014-03-20,1370.7816162109375,2763.343017578125,1447.73291015625,791.0601196289062,483.2244567871094,3927.4462890625,415.2315673828125,1220.1473388671875,237.87210083007807,3190.420654296875,655.7777709960938,1568.6142578125,464.9041442871094,1416.0814208984375,389.4734802246094,1481.81494140625,329.3981018066406,7.675602436065674,10092.71875,1785.6275634765625,1054.7100830078125,1603.4788818359375,864.2640380859375,299.7716064453125,1629.390869140625,2476.526611328125,590.2546997070312,421.9491271972656,24.58158302307129,405.4586181640625,2931.066650390625,196.23426818847656,3314.979736328125,405.49749755859375,1099.850830078125,211.30638122558597,78.38288116455078,445.856201171875,1149.7547607421875,886.601318359375,6700.36376953125,1113.76708984375,1342.44970703125,995.2996215820312,4914.5263671875,913.3111572265624,3130.431640625,369.1593627929688,304.9689636230469,452.341064453125,419.0138854980469,1312.4095458984375,922.9688110351562,1476.232666015625,1124.110107421875,875.7935180664062,1842.4923095703125,664.0057983398438,1746.4490966796875,368.4147644042969,115.8868408203125,2531.20263671875,785.5993041992188,225.0565643310547,2445.06982421875,1211.870849609375,3615.89990234375
2014-03-21,1397.974365234375,2751.37255859375,1455.670654296875,803.5136108398438,470.10882568359375,3914.494140625,409.1588439941406,1221.0269775390625,235.131103515625,3214.73681640625,656.2747802734375,1571.606201171875,465.4005432128906,1386.1636962890625,385.0962219238281,1469.8648681640625,336.16314697265625,7.675602436065674,10120.119140625,1794.099853515625,1060.6973876953125,1617.439453125,882.7163696289062,302.0098571777344,1617.387939453125,2490.159423828125,601.6782836914062,419.1587219238281,25.51689720153809,401.2764587402344,2991.901611328125,194.7438201904297,3319.19970703125,411.1708068847656,1095.6085205078125,204.26617431640625,77.00930786132812,434.9747314453125,1132.251220703125,891.478759765625,6670.49560546875,1104.6854248046875,1323.5836181640625,1006.7513427734376,4896.2724609375,912.3140869140624,3180.010498046875,370.1877136230469,307.5526123046875,444.728759765625,423.2019958496094,1318.3885498046875,919.478271484375,1500.074951171875,1139.294189453125,854.3840942382812,1878.307373046875,659.7493286132812,1717.2158203125,366.3994445800781,114.49778747558594,2576.992919921875,800.0184936523438,225.45355224609372,2434.096923828125,1211.870849609375,3597.048583984375
2014-03-24,1398.4600830078125,2762.345458984375,1443.7635498046875,794.0491943359375,466.2915344238281,3851.727294921875,401.6925048828125,1201.6737060546875,233.287109375,3189.427978515625,654.2861328125,1553.6563720703125,465.15228271484375,1373.1998291015625,381.1168518066406,1470.86083984375,329.7959899902344,7.620627403259277,10010.513671875,1813.5360107421875,1044.731689453125,1627.4112548828125,849.8015747070312,304.1485290527344,1600.3837890625,2471.982666015625,602.1748657226562,409.491943359375,25.33247375488281,390.2239074707031,2973.95068359375,191.7630157470703,3291.7763671875,404.6017456054688,1088.184326171875,205.95184326171875,78.13404846191406,429.5812683105469,1143.190673828125,882.265869140625,6685.4296875,1087.7601318359375,1308.689697265625,999.7807006835938,4893.23095703125,908.325927734375,3162.16259765625,370.5304870605469,308.4469299316406,435.42486572265625,422.3045349121094,1275.53857421875,908.5083618164062,1465.3048095703125,1140.2435302734375,841.4389038085938,1861.394287109375,647.8312377929688,1699.298828125,369.4855041503906,112.81108856201172,2583.382568359375,792.0631103515625,220.4423065185547,2440.0830078125,1191.9716796875,3561.062255859375
2014-03-25,1454.786865234375,2792.27392578125,1458.6478271484375,815.46923828125,470.8917846679688,3877.63134765625,409.6566467285156,1209.591064453125,236.17767333984372,3226.14990234375,662.2408447265625,1580.58154296875,470.5634765625,1374.1968994140625,382.0121765136719,1478.8275146484375,330.7908630371094,7.760182857513428,10074.4501953125,1844.4342041015625,1051.7166748046875,1687.2425537109375,873.7398071289062,310.3658447265625,1622.38916015625,2512.87890625,607.6384887695312,416.8665771484375,25.754018783569336,394.2069396972656,2993.8974609375,193.7501983642578,3361.38818359375,428.7882385253906,1105.154052734375,207.73667907714844,78.74121856689453,430.8113708496094,1166.1640625,887.143310546875,6789.96875,1099.31884765625,1323.5836181640625,1015.713623046875,4943.9375,917.7979736328124,3255.37158203125,376.7002868652344,308.3476257324219,441.1763305664063,428.6864929199219,1283.5107421875,916.9849853515624,1488.153564453125,1158.7490234375,847.9114379882812,1873.3328857421875,661.451904296875,1755.87890625,369.92626953125,114.00169372558594,2629.171630859375,794.0519409179688,221.0873565673828,2506.920166015625,1196.9464111328125,3615.89990234375
2014-03-26,1446.0462646484375,2828.1875,1453.6864013671875,830.9119873046875,479.40716552734375,3895.565185546875,409.2584533691406,1201.6737060546875,232.5395355224609,3210.766845703125,659.7549438476562,1599.5281982421875,472.7972412109375,1421.0673828125,376.3417663574219,1488.785888671875,321.439208984375,7.857450485229492,10056.1826171875,1830.9781494140625,1071.6734619140625,1718.1556396484375,870.2488403320312,309.47052001953125,1623.8895263671875,2542.415771484375,607.1419677734375,421.1519165039063,25.76719284057617,395.800048828125,3022.818359375,194.7438201904297,3407.795654296875,428.2905883789063,1097.7294921875,212.99205017089844,74.84941864013672,434.5014953613281,1178.1978759765625,884.9755249023438,6914.4169921875,1085.1051025390625,1343.4422607421875,1031.6463623046875,4925.68212890625,927.27001953125,3276.195068359375,369.1593627929688,310.9311828613281,436.8485412597656,426.09381103515625,1270.681640625,909.5055541992188,1508.022216796875,1172.0352783203125,847.9114379882812,1846.4713134765625,661.451904296875,1786.998291015625,370.7449340820313,116.08528137207033,2643.014892578125,794.5491333007812,221.43467712402344,2528.8671875,1195.9515380859375,3615.04345703125
2014-03-27,1444.103759765625,2845.14599609375,1443.7635498046875,824.4362182617188,473.2409057617188,3895.565185546875,408.6611633300781,1121.620849609375,230.1972198486328,3262.37841796875,651.8001708984375,1591.55078125,472.9461975097656,1401.122314453125,377.9334716796875,1493.7652587890625,323.5284118652344,7.806699275970459,10047.048828125,1857.8900146484373,1074.666748046875,1706.1893310546875,835.3389282226562,305.491455078125,1614.386962890625,2517.423583984375,604.2608642578125,411.5847473144531,25.503721237182617,394.3064575195313,3010.85107421875,191.26622009277344,3391.974853515625,421.621826171875,1088.184326171875,210.61227416992188,75.0285873413086,430.62213134765625,1139.9088134765625,887.685302734375,6715.2998046875,1085.9306640625,1330.5341796875,1021.6883544921876,4923.65478515625,915.8037719726562,3247.4384765625,369.502197265625,311.5274658203125,434.3106689453125,417.1192321777344,1262.708740234375,897.5383911132812,1477.2261962890625,1169.1881103515625,841.9366455078125,1813.6412353515625,646.1287841796875,1775.6822509765625,369.4855041503906,114.39859008789062,2667.506103515625,787.5882568359375,216.3242034912109,2518.890625,1203.9111328125,3643.318603515625
2014-03-28,1465.469482421875,2823.19921875,1422.9256591796875,838.3840942382812,460.2230529785156,3922.963623046875,405.5749816894531,1136.5753173828125,230.34674072265625,3314.980224609375,655.280517578125,1595.5391845703125,480.6904602050781,1405.1116943359375,372.16351318359375,1498.744384765625,326.910888671875,7.785556316375732,10065.3173828125,1862.3751220703125,1090.6322021484375,1706.1893310546875,847.8068237304688,311.6092529296875,1618.387939453125,2528.782958984375,606.9430541992188,416.2686767578125,25.451032638549805,392.61370849609375,3056.726806640625,188.1861114501953,3427.83447265625,416.1475524902344,1096.669189453125,203.27456665039065,73.99342346191406,429.2974243164063,1122.405517578125,899.6077880859375,6670.49560546875,1057.4404296875,1354.36474609375,1034.633544921875,4999.71484375,911.3169555664062,3251.901123046875,369.1593627929688,315.1048278808594,436.1717834472656,418.8144836425781,1266.6954345703125,918.9795532226562,1501.0682373046875,1195.2861328125,840.443115234375,1819.60986328125,646.9800415039062,1769.0809326171875,375.0902404785156,115.78763580322266,2722.879150390625,792.0631103515625,217.41575622558597,2546.823486328125,1208.885986328125,3618.470947265625
2014-03-31,1482.464599609375,2774.31591796875,1416.9720458984375,832.4065551757812,466.8787536621094,3862.188720703125,412.3445434570313,1184.959228515625,232.63922119140625,3310.513671875,650.3087158203125,1591.55078125,476.5700378417969,1391.1500244140625,377.5354919433594,1487.7901611328125,328.0052795410156,7.73903751373291,10010.513671875,1854.9000244140625,1078.658203125,1710.1781005859375,841.3235473632812,307.1826171875,1591.881591796875,2517.423583984375,603.4664916992188,415.7703552246094,25.385168075561523,396.1984252929688,3063.707275390625,190.27264404296875,3449.984619140625,419.43212890625,1082.88134765625,202.97706604003903,74.30198669433594,427.21575927734375,1147.5665283203125,890.9368896484375,6570.93701171875,1047.53125,1336.4918212890625,1058.532958984375,4956.10546875,913.3111572265624,3309.412109375,368.1310729980469,314.111083984375,439.5555419921875,416.91986083984375,1267.69189453125,906.5137329101562,1459.34423828125,1189.59228515625,821.5230102539062,1813.6412353515625,637.190185546875,1777.568359375,372.0673522949219,116.87903594970705,2727.14013671875,783.6105346679688,218.60655212402344,2529.864501953125,1230.775390625,3566.2021484375
2014-04-01,1477.608642578125,2777.309326171875,1417.96435546875,836.3916015625,481.6584167480469,3910.01171875,412.4440307617188,1220.1473388671875,236.67601013183597,3305.551513671875,651.8001708984375,1606.5087890625,480.8395080566406,1384.169189453125,377.9334716796875,1493.7652587890625,326.8114318847656,7.768641948699951,10101.8515625,1845.430908203125,1086.6409912109375,1768.014892578125,843.8170776367188,307.77947998046875,1593.8818359375,2512.87890625,608.9298095703125,423.0453796386719,25.64862823486328,396.7957153320313,3050.7431640625,191.46495056152344,3464.749755859375,428.0915222167969,1083.9415283203125,209.91819763183597,75.31722259521484,435.0693359375,1138.815185546875,897.9819946289062,6650.58349609375,1087.582275390625,1356.350341796875,1039.612548828125,4975.375,918.7948608398438,3346.59716796875,376.3574523925781,307.5526123046875,449.87603759765625,416.91986083984375,1280.6478271484375,916.9849853515624,1479.21240234375,1200.5059814453125,833.9703979492188,1847.46630859375,640.5953369140625,1786.998291015625,369.54827880859375,118.46652221679688,2718.621337890625,796.5380859375,218.60655212402344,2511.908203125,1241.7200927734375,3627.8955078125
2014-04-02,1499.4598388671875,2749.376708984375,1408.04150390625,853.3287963867188,477.5409240722656,3935.4169921875,411.5481567382813,1231.5836181640625,241.9587860107422,3282.227294921875,663.7325439453125,1593.544921875,481.93157958984375,1386.1636962890625,381.3158874511719,1488.785888671875,326.3139953613281,7.73903751373291,10065.3173828125,1825.99462890625,1091.630126953125,1784.9671630859375,874.7371215820312,311.65899658203125,1583.3797607421875,2562.8642578125,607.1419677734375,435.0042114257813,25.622289657592773,397.4927978515625,3024.813232421875,194.34637451171875,3475.2978515625,429.1863403320313,1097.7294921875,210.1164703369141,76.54151153564453,444.6260986328125,1173.8218994140625,892.5626831054688,6601.298828125,1093.3629150390625,1354.36474609375,1010.04833984375,4923.65478515625,923.2817993164062,3348.579833984375,374.6436462402344,311.0306091308594,453.9367065429688,417.1192321777344,1267.69189453125,909.0069580078124,1472.2587890625,1215.690185546875,834.4684448242188,1845.4764404296875,641.0891723632812,1794.54248046875,368.6036682128906,118.46652221679688,2712.232177734375,790.5714721679688,219.45001220703125,2517.893310546875,1245.7000732421875,3583.339599609375
2014-04-03,1472.7529296875,2775.315185546875,1395.1422119140625,842.3694458007812,478.7156066894531,3903.03759765625,405.37591552734375,1218.387939453125,243.3043365478516,3298.6044921875,663.2354736328125,1601.522705078125,481.683349609375,1428.0479736328125,379.6246643066406,1477.8316650390625,326.8114318847656,7.679830551147461,10047.048828125,1827.4898681640625,1077.6602783203125,1785.96435546875,868.25390625,311.6092529296875,1578.878662109375,2549.231689453125,606.4464111328125,434.9045715332031,25.42468643188477,395.800048828125,2991.901611328125,194.2470245361328,3475.2978515625,442.1256713867188,1093.487548828125,209.32321166992188,75.82488250732422,446.2345581054688,1153.03662109375,886.601318359375,6725.75830078125,1087.9952392578125,1351.3857421875,1004.0716552734376,4886.130859375,916.3023681640624,3288.093017578125,374.6436462402344,307.1552124023437,453.0906982421875,412.6319274902344,1261.7127685546875,908.0097045898438,1454.376953125,1200.03125,832.4766845703125,1808.6666259765625,681.10400390625,1785.112060546875,367.4071350097656,118.56571197509766,2703.713134765625,784.1076049804688,217.4654083251953,2487.966552734375,1252.66455078125,3598.76318359375
2014-04-04,1519.8538818359375,2792.27392578125,1401.0958251953125,859.8047485351562,487.7220458984375,3908.51708984375,408.8601989746094,1243.899169921875,247.34115600585935,3321.431884765625,668.20703125,1614.486328125,486.5483093261719,1430.0426025390625,379.3262634277344,1489.781982421875,326.8114318847656,7.747494697570801,10074.4501953125,1851.909912109375,1080.65380859375,1821.86328125,888.7010498046875,317.0307312011719,1577.3785400390625,2569.680419921875,608.4332275390625,441.3822937011719,25.358821868896484,396.8953857421875,2959.988525390625,195.33995056152344,3443.6552734375,436.5518493652344,1095.6085205078125,215.86764526367188,77.09889221191406,437.0563354492188,1184.76171875,889.3111572265625,6666.017578125,1108.2274169921875,1336.4918212890625,1028.9742431640625,4909.45556640625,921.7860717773438,3352.050537109375,371.2159118652344,309.043212890625,456.8129577636719,408.9424133300781,1247.7593994140625,917.4835205078124,1465.3048095703125,1199.556884765625,840.9410400390625,1819.60986328125,681.10400390625,1767.19482421875,361.9910583496094,117.07747650146484,2702.647705078125,789.079833984375,218.1104278564453,2542.832763671875,1254.654541015625,3685.3046875
2014-04-07,1509.17138671875,2746.3837890625,1392.165283203125,848.3472290039062,480.9673461914063,3853.222412109375,403.7830505371094,1247.41796875,241.06167602539065,3303.566650390625,662.2408447265625,1618.4754638671875,481.3854675292969,1402.119873046875,373.0588684082031,1492.7694091796875,333.0791015625,7.726352214813232,10047.048828125,1849.4180908203125,1061.6947021484375,1790.9501953125,888.7010498046875,314.991455078125,1554.3726806640625,2549.231689453125,602.1748657226562,428.6261596679688,25.134870529174805,390.2239074707031,2931.066650390625,191.46495056152344,3384.591552734375,427.7929382324219,1086.0631103515625,214.57858276367188,75.0285873413086,428.5403747558594,1145.378662109375,885.5174560546875,6586.36181640625,1088.8209228515625,1282.8729248046875,1021.0054321289062,4862.80712890625,911.8155517578124,3315.361572265625,366.7599182128906,308.0494384765625,451.7372131347656,402.0618286132813,1220.8511962890625,908.0097045898438,1472.2587890625,1191.015625,812.0630493164062,1806.6767578125,681.10400390625,1732.3037109375,356.8270874023437,112.71185302734376,2701.583251953125,783.6105346679688,215.92730712890625,2510.91064453125,1233.760498046875,3568.772705078125
2014-04-08,1531.5079345703125,2638.643310546875,1372.31982421875,867.2769165039062,479.6946105957031,3796.432373046875,399.4028015136719,1213.9893798828125,237.822265625,3364.605712890625,652.2974243164062,1607.5059814453125,473.7901916503906,1370.2078857421875,360.0267028808594,1490.777587890625,334.2729187011719,7.650228500366211,9928.3125,1872.34228515625,1047.725341796875,1745.07958984375,902.6649780273438,314.34490966796875,1555.8734130859375,2553.77587890625,600.9827270507812,414.5744934082031,25.24026107788086,379.3706359863281,2910.1240234375,186.59634399414065,3351.895263671875,420.3279418945313,1074.396484375,211.7030334472656,73.55547332763672,428.91888427734375,1101.6202392578125,884.9755249023438,6382.25146484375,1072.3050537109375,1270.9581298828125,1019.01318359375,4812.0986328125,889.880126953125,3397.663330078125,361.2757263183594,306.55889892578125,443.4469604492188,393.9846801757813,1237.7933349609375,897.0399780273438,1470.272216796875,1224.70556640625,769.7422485351562,1785.78466796875,697.7058715820312,1685.1536865234375,362.5579223632813,108.44548797607422,2775.06005859375,765.7105712890625,213.3473052978516,2537.8447265625,1212.8662109375,3486.515625
2014-04-09,1513.0556640625,2596.744140625,1381.2501220703125,844.860107421875,489.9738159179688,3797.428955078125,402.4889221191406,1243.01953125,237.7225799560547,3374.53173828125,657.2691040039062,1622.464111328125,479.4494018554688,1413.0892333984375,361.6183776855469,1492.7694091796875,335.8646545410156,7.692518711090088,10019.6484375,1875.830810546875,1073.6690673828125,1773.0008544921875,881.7190551757812,311.11187744140625,1581.879150390625,2569.680419921875,608.6317138671875,419.1587219238281,25.34564208984375,381.6608276367188,2914.11328125,187.98736572265625,3399.358154296875,434.3621215820313,1077.5784912109375,211.20724487304688,74.1526870727539,431.47369384765625,1121.311279296875,884.9755249023438,6437.01318359375,1089.23388671875,1310.6751708984375,1031.962890625,4850.63671875,890.3785400390625,3364.445068359375,366.4172058105469,310.0370178222656,445.1388549804688,401.0647583007813,1245.766357421875,898.5357055664062,1476.232666015625,1259.344970703125,780.294677734375,1793.743408203125,723.6730346679688,1745.5057373046875,357.96063232421875,112.41905212402344,2781.447021484375,765.7105712890625,218.3088836669922,2574.755615234375,1234.7552490234375,3537.9267578125
2014-04-10,1503.82958984375,2664.580078125,1371.3277587890625,826.4287109375,492.4212341308594,3822.834228515625,403.68353271484375,1246.538330078125,238.9685211181641,3402.32080078125,664.2295532226562,1625.455322265625,480.5414733886719,1403.116943359375,358.0370178222656,1490.777587890625,331.9847412109375,7.789786338806152,9973.9794921875,1882.80810546875,1074.666748046875,1756.0487060546875,897.1791381835938,312.6537475585937,1581.879150390625,2585.58447265625,614.5921020507812,412.4816589355469,25.187557220458984,381.5611877441406,2917.104248046875,188.88165283203125,3410.9599609375,435.9546203613281,1108.3359375,210.31478881835935,74.20246887207031,418.2266540527344,1115.8419189453125,887.143310546875,6511.6875,1085.5177001953125,1332.52001953125,1036.943115234375,4846.5810546875,888.883056640625,3354.033203125,363.3323669433594,307.6520080566406,443.7853088378906,397.8737487792969,1243.773193359375,899.0343017578125,1462.3245849609375,1260.7684326171875,778.8009033203125,1791.75390625,717.71337890625,1721.9310302734375,357.77178955078125,112.41905212402344,2792.096435546875,761.7330322265625,216.17539978027344,2560.789306640625,1235.750244140625,3537.069580078125
2014-04-11,1492.6614990234375,2638.643310546875,1348.5048828125,821.9453735351562,488.70111083984375,3766.542724609375,396.814453125,1227.1849365234375,235.2805938720703,3367.0869140625,651.3032836914062,1593.544921875,472.052734375,1409.1005859375,356.1468505859375,1485.79833984375,333.1785888671875,7.6840596199035645,9937.4453125,1866.3619384765625,1055.708251953125,1695.22021484375,906.1558837890624,309.96795654296875,1552.3721923828125,2556.048095703125,613.4992065429688,390.7564392089844,25.082178115844727,372.9980163574219,2905.13720703125,181.82711791992188,3333.965087890625,425.6031799316406,1085.0028076171875,209.22406005859372,72.62982940673828,412.0763549804688,1092.3216552734375,877.388427734375,6362.33837890625,1075.608154296875,1305.7105712890625,1033.95458984375,4800.94384765625,878.4138793945312,3302.471435546875,354.07769775390625,307.6520080566406,431.9419860839844,389.49749755859375,1224.8377685546875,881.58203125,1459.34423828125,1254.12548828125,760.8744506835938,1760.912841796875,704.0912475585938,1668.17919921875,353.9930419921875,110.03770446777344,2805.9404296875,754.274658203125,212.1565093994141,2489.961181640625,1212.8662109375,3453.0986328125
2014-04-14,1498.9739990234375,2661.588134765625,1343.5435791015625,838.8823852539062,494.379150390625,3722.207275390625,393.827880859375,1201.6737060546875,236.5265350341797,3425.14892578125,656.2747802734375,1587.5616455078125,471.15911865234375,1427.0509033203125,354.35614013671875,1495.7567138671875,337.5559387207031,7.713664531707764,9809.5712890625,1910.716064453125,1051.7166748046875,1635.388916015625,930.0939331054688,316.2349548339844,1543.3702392578125,2546.95947265625,617.274169921875,375.8078308105469,25.21390724182129,367.9197692871094,2903.142333984375,176.26304626464844,3279.120361328125,423.6124877929688,1090.305419921875,209.6206817626953,72.24163818359375,403.7496337890625,1083.0224609375,881.7238159179688,6282.68408203125,1073.130859375,1269.965087890625,1046.9044189453125,4901.34375,870.4371337890625,3379.318603515625,349.2789001464844,324.4457702636719,421.9598083496094,388.5999755859375,1232.8106689453125,872.1080322265625,1459.34423828125,1276.90185546875,752.9072265625,1749.96923828125,731.3353881835938,1627.630126953125,364.447265625,107.16023254394533,2835.75732421875,749.3026733398438,211.3130645751953,2528.8671875,1211.870849609375,3333.139892578125
2014-04-15,1470.3250732421875,2647.622314453125,1328.6597900390625,829.4174194335938,481.0651550292969,3709.25537109375,390.1445007324219,1193.7559814453125,232.3900451660156,3409.763916015625,657.7662963867188,1570.60888671875,470.116455078125,1418.075439453125,356.1468505859375,1488.785888671875,340.6399230957031,7.671374797821045,9727.3701171875,1903.7393798828125,1049.7208251953125,1603.4788818359375,899.1738891601562,310.76373291015625,1547.37109375,2540.1435546875,613.79736328125,374.9108276367188,25.082178115844727,365.4305419921875,2912.117919921875,172.4873809814453,3248.533447265625,415.1522216796875,1093.487548828125,205.3568878173828,70.60929107666016,394.19287109375,1054.0330810546875,893.1044311523438,6208.009765625,1052.485595703125,1256.0638427734375,1040.9271240234375,4920.61279296875,863.4579467773438,3274.70703125,345.8512878417969,317.390380859375,415.6997985839844,390.5943298339844,1233.806884765625,869.1163940429688,1485.17333984375,1254.599853515625,739.4622802734375,1777.8260498046875,731.7611694335938,1613.4849853515625,360.6056823730469,106.06879425048828,2802.745361328125,765.2135620117188,208.9811553955078,2532.857421875,1211.870849609375,3295.43896484375
