Date,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,ITV.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2021-03-23,2650.16015625,2336.400146484375,3035.306396484375,1657.2513427734375,581.614501953125,390.5608825683594,7207.4423828125,499.2170104980469,180.7621612548828,2859.193115234375,4584.7197265625,499.5533142089844,545.4644165039062,2349.75732421875,294.9853210449219,1999.3314208984373,148.6085205078125,2277.84130859375,13.268058776855469,675.14990234375,6462.93310546875,3002.766357421875,2457.928466796875,926.6753540039062,271.2806701660156,1304.6875,2225.64453125,2303.98193359375,423.0597839355469,187.2439117431641,61.86504364013672,1139.170654296875,570.6957397460938,5507.85302734375,124.26144409179688,162.13270568847656,314.2040710449219,678.2515258789062,271.90655517578125,41.235984802246094,2025.665283203125,386.6494445800781,858.7196655273438,7660.65966796875,2104.0,1498.2265625,2598.080322265625,2967.225830078125,788.9140625,6806.8486328125,1793.37548828125,5324.53173828125,593.6852416992188,105.28230285644533,495.2210083007813,242.7492828369141,595.8355712890625,598.7272338867188,918.6561279296876,3469.276611328125,1465.071533203125,1152.7191162109375,1346.081298828125,11328.818359375,1443.836181640625,483.4192199707031,1265.161865234375,2289.6962890625,228.89471435546875,183.11448669433597,4348.55419921875,908.539794921875,133.5967559814453,912.4661254882812,3242.51513671875
2021-03-24,2710.546142578125,2326.4150390625,2982.492431640625,1682.7091064453125,572.8203735351562,391.34661865234375,7122.53173828125,499.11712646484375,183.8966522216797,2838.279541015625,4554.69384765625,512.7152709960938,539.6870727539062,2314.805908203125,300.7703552246094,1990.8427734375,145.91468811035156,2274.846435546875,13.4048433303833,666.89990234375,6600.6552734375,3004.26416015625,2450.934326171875,908.5052490234376,277.4143981933594,1291.2205810546875,2215.65966796875,2357.958251953125,422.4116516113281,194.68968200683597,62.54877853393555,1150.1531982421875,568.4977416992188,5521.83154296875,125.65707397460938,163.53211975097656,324.1787414550781,694.6993408203125,271.4087219238281,42.12873840332031,2052.535400390625,393.5144348144531,859.9165649414062,7654.669921875,2055.0,1505.4947509765625,2588.08740234375,2935.3310546875,784.9196166992188,6686.298828125,1797.3707275390625,5401.23583984375,586.89111328125,107.98184204101562,490.82525634765625,241.85206604003903,601.0919189453125,600.724853515625,926.8424072265624,3471.27099609375,1473.0609130859375,1121.7266845703125,1340.0902099609375,11418.728515625,1425.87548828125,487.2131042480469,1263.664794921875,2275.728759765625,228.4955902099609,177.4373016357422,4329.34228515625,907.7418212890624,133.41741943359375,927.0288696289062,3343.375244140625
2021-03-25,2655.02978515625,2329.410400390625,2978.50634765625,1618.3157958984375,567.0242309570312,392.8196716308594,7202.44677734375,492.0282287597656,181.7204742431641,2743.193115234375,4638.5595703125,503.9405517578125,532.1165771484375,2322.79443359375,292.940673828125,1899.46484375,145.01678466796875,2270.854248046875,13.550745010375977,653.2498779296875,6393.07373046875,2974.80615234375,2492.8994140625,898.1222534179688,268.1389465332031,1291.4212646484375,2217.657470703125,2378.948974609375,420.1186828613281,193.4403839111328,62.789344787597656,1155.144775390625,567.698486328125,5645.6494140625,125.25831604003906,163.45217895507812,321.7848815917969,691.9081420898438,274.2960510253906,41.65991973876953,2049.2451171875,381.87890625,870.6879272460938,7624.72314453125,2080.0,1516.7169189453125,2508.146728515625,3011.08154296875,772.2698974609375,6663.43603515625,1820.3433837890625,5328.5166015625,590.8876953125,106.03216552734376,489.5264892578125,242.0514373779297,584.7748413085938,603.1221923828125,918.45654296875,3425.38671875,1457.0819091796875,1115.728271484375,1350.075927734375,11388.7587890625,1446.3306884765625,492.1051635742188,1270.1524658203125,2307.654541015625,227.19845581054688,179.82766723632812,4333.6123046875,912.3302001953124,134.19448852539062,921.8421630859376,3384.319091796875
2021-03-26,2769.470458984375,2390.31689453125,3028.3310546875,1689.6973876953125,565.025634765625,393.9980773925781,7263.3828125,493.2263793945313,182.63885498046875,2764.6083984375,4649.94921875,509.1255187988281,537.0972290039062,2299.82666015625,301.8674011230469,1896.96826171875,147.71060180664062,2300.799560546875,13.514269828796388,648.2999267578125,6486.88525390625,2978.800537109375,2492.8994140625,914.6950073242188,285.6425476074219,1303.682373046875,2218.655517578125,2384.946533203125,421.414794921875,196.23880004882807,62.789344787597656,1167.6248779296875,566.0997924804688,5589.73291015625,127.1523895263672,165.65122985839844,324.1787414550781,697.9889526367188,276.28729248046875,42.148685455322266,2095.85595703125,388.62744140625,857.722412109375,7876.28466796875,2105.0,1516.232421875,2543.12109375,3011.08154296875,771.870361328125,6621.86767578125,1804.86181640625,5511.81103515625,594.4844970703125,106.18214416503906,486.7292175292969,244.543701171875,585.9620971679688,606.3185424804688,931.4347534179688,3485.236083984375,1557.9490966796875,1117.727783203125,1357.06591796875,11488.6611328125,1443.337158203125,499.1936950683594,1259.6719970703125,2293.687255859375,228.0964813232422,179.37948608398438,4316.53173828125,905.1482543945312,134.87193298339844,927.6273193359376,3440.241943359375
2021-03-29,2734.894775390625,2373.3427734375,2970.5341796875,1649.763671875,554.0328979492188,394.0964050292969,7386.2548828125,498.218505859375,180.06338500976562,2815.407958984375,4587.82568359375,510.1226501464844,530.52294921875,2294.833740234375,299.7230224609375,1919.4381103515625,152.0506134033203,2324.756103515625,13.345568656921388,614.6998901367188,6387.087890625,3022.738525390625,2518.87744140625,892.1321411132812,283.9470520019531,1315.742431640625,2209.669189453125,2343.964111328125,416.8287048339844,192.09117126464844,62.5740966796875,1158.6392822265625,556.3085327148438,5591.72900390625,121.81906127929688,164.09190368652344,321.18634033203125,691.1107177734375,274.5946960449219,41.95418167114258,2088.1787109375,383.1587524414063,867.6959228515625,7896.2490234375,2077.0,1495.8802490234375,2523.1357421875,2917.39013671875,767.2760009765625,6821.39697265625,1824.3387451171875,5459.013671875,579.2977905273438,106.03216552734376,491.9241943359375,244.64341735839844,579.34765625,605.9190673828125,935.4279174804688,3447.33154296875,1510.5115966796875,1099.732177734375,1374.0418701171875,11398.75,1452.8165283203125,501.19049072265625,1259.6719970703125,2336.58740234375,227.79714965820312,178.98106384277344,4374.17236328125,924.4999389648438,131.9828338623047,928.0262451171876,3412.280029296875
2021-03-30,2794.794189453125,2417.275146484375,3028.3310546875,1688.199951171875,555.6317749023438,404.8005676269531,7281.3642578125,512.1967163085938,188.8080139160156,2759.12939453125,4630.27685546875,520.4926147460938,531.91748046875,2298.82763671875,300.7204895019531,1933.41943359375,153.34762573242188,2338.73046875,13.464116096496582,630.5999145507812,6297.26904296875,3025.733642578125,2507.88671875,855.9916381835938,285.29345703125,1313.5308837890625,2196.6884765625,2355.959228515625,429.3406066894531,201.88560485839844,63.43510055541992,1165.6280517578125,568.0980224609375,5591.72900390625,125.35799407958984,166.93072509765625,325.9742126464844,701.7769775390625,284.3518981933594,42.99155807495117,2098.049560546875,399.68115234375,854.730224609375,8014.0439453125,2030.0,1528.83154296875,2568.10205078125,2966.229248046875,774.0675659179688,6746.57373046875,1818.8450927734373,5556.638671875,586.4915161132812,108.53175354003906,485.2306518554688,243.646484375,584.26611328125,605.5194091796875,942.4161987304688,3441.3466796875,1534.4801025390625,1094.7333984375,1374.541015625,11483.6650390625,1431.3634033203125,512.7717895507812,1276.1414794921875,2288.69873046875,229.3936004638672,182.31768798828125,4335.74560546875,915.5223388671876,133.57684326171875,944.9830932617188,3442.239013671875
2021-03-31,2768.49658203125,2411.284912109375,3090.113037109375,1687.2015380859375,554.0328979492188,400.8724060058594,7239.40869140625,504.2090759277344,185.59364318847656,2763.11474609375,4596.10888671875,503.3422546386719,525.7415161132812,2319.799072265625,293.88818359375,1895.9696044921875,154.4451141357422,2305.79052734375,13.327330589294434,653.0999145507812,6277.30908203125,2985.291015625,2494.89697265625,862.7805786132812,283.498291015625,1294.436279296875,2272.57421875,2372.951904296875,421.9132385253906,198.1876983642578,62.99193572998047,1151.6505126953125,559.3058471679688,5593.72607421875,119.77546691894533,164.85157775878906,317.4956970214844,687.9207763671875,277.8803100585937,42.427982330322266,2028.9554443359373,388.394775390625,861.7117309570312,7852.3251953125,2035.0,1492.9727783203125,2563.10595703125,2930.347412109375,770.6718139648438,6752.80908203125,1816.84765625,5528.74609375,581.6956787109375,105.28230285644533,483.9319763183594,241.7523498535156,593.593994140625,612.112060546875,936.0269165039062,3397.456787109375,1535.4788818359375,1136.7230224609375,1376.0389404296875,11388.7587890625,1451.8184814453125,498.6945190429688,1271.64990234375,2300.67041015625,228.345947265625,179.7280731201172,4329.34228515625,923.5025634765624,131.38507080078125,918.251220703125,3421.26806640625
2021-04-01,2823.03857421875,2447.22900390625,3046.267822265625,1689.6973876953125,559.6289672851562,401.7563781738281,7164.4873046875,509.6006774902344,183.6770477294922,2704.843505859375,4687.22314453125,508.1284484863281,531.5189819335938,2356.747802734375,289.0506896972656,1924.9307861328125,156.09130859375,2309.783203125,13.63281536102295,674.2498779296875,6269.32568359375,3002.766357421875,2543.85595703125,893.3302612304688,284.89453125,1283.984619140625,2315.50927734375,2436.923583984375,421.9132385253906,209.43133544921875,63.86559295654297,1171.6182861328125,571.4951171875,5711.55126953125,121.4203109741211,169.92945861816406,324.87701416015625,699.3843383789062,282.2611083984375,42.66238784790039,2066.79296875,403.8959655761719,861.2131958007812,8099.89453125,2092.0,1503.6336669921875,2593.084228515625,3014.07177734375,770.072509765625,6752.80908203125,1832.828857421875,5459.013671875,595.0839233398438,108.90168762207033,499.516845703125,237.8643951416016,601.5650024414062,624.2984008789062,947.0084838867188,3454.314453125,1564.440673828125,1163.716796875,1357.72900390625,11578.5732421875,1453.814208984375,489.4095153808594,1287.12109375,2301.668212890625,227.4478912353516,182.0606689453125,4293.05029296875,926.095947265625,133.15841674804688,931.6170043945312,3485.1796875
2021-04-06,2886.3466796875,2459.2109375,3111.0390625,1753.0921630859375,564.0262451171875,408.2378540039063,7175.47509765625,520.7831420898438,185.25425720214844,2749.66748046875,4689.29443359375,512.9147338867188,534.7064819335938,2321.796142578125,299.07470703125,1976.3621826171875,152.30003356933594,2343.72119140625,14.084202766418455,679.7999267578125,6305.251953125,3075.164306640625,2530.8671875,898.5215454101562,290.878662109375,1296.24560546875,2383.4072265625,2465.910400390625,425.5520629882813,214.5784149169922,65.15708923339844,1202.0694580078125,570.0963745117188,5821.388671875,122.86580657958984,170.4892120361328,327.5701599121094,698.9857177734375,287.9361267089844,42.72224426269531,2084.888671875,405.8741149902344,872.0841674804688,7906.23193359375,2077.0,1501.6953125,2648.043212890625,3081.848388671875,786.6525268554688,6752.80908203125,1859.29736328125,5605.45166015625,601.0787353515625,111.7412109375,497.1191711425781,241.2538909912109,605.8049926757812,627.2950439453125,952.9983520507812,3492.218505859375,1584.414306640625,1199.7078857421875,1372.2098388671875,11728.42578125,1517.6744384765625,495.300048828125,1303.5908203125,2331.599365234375,227.8969268798828,182.1602783203125,4364.03271484375,937.0687866210938,134.11480712890625,939.796142578125,3495.165771484375
2021-04-07,2910.208740234375,2478.18115234375,3120.0078125,1749.098876953125,569.2227783203125,412.853515625,7091.5634765625,525.3759765625,187.03111267089844,2764.110107421875,4744.1708984375,516.70361328125,539.0894165039062,2376.720458984375,304.6602783203125,1986.3489990234373,156.0414276123047,2365.680908203125,14.248343467712402,689.8499145507812,6357.1474609375,3086.148681640625,2533.864990234375,908.5052490234376,292.3247985839844,1307.0994873046875,2376.41748046875,2473.9072265625,432.6305236816406,217.7266387939453,65.58758544921875,1209.0582275390625,586.0822143554688,5837.36572265625,122.81595611572266,172.6883087158203,332.45782470703125,715.5333251953125,294.4077453613281,43.24093246459961,2113.404052734375,408.3178405761719,885.648193359375,8049.9814453125,2114.0,1518.6553955078125,2717.9912109375,3162.582275390625,792.645263671875,6752.80908203125,1877.775390625,5721.00732421875,602.2777709960938,111.8611831665039,500.9154968261719,243.347412109375,611.4016723632812,628.4937133789062,958.1898193359376,3578.003173828125,1590.90576171875,1188.71044921875,1379.7000732421875,11653.498046875,1509.19287109375,499.0938720703125,1316.06787109375,2354.545654296875,230.8404083251953,185.4976348876953,4412.064453125,939.0639038085938,136.12721252441406,944.583984375,3499.15966796875
2021-04-08,3003.70947265625,2486.1689453125,3178.800537109375,1737.11865234375,574.6192016601562,400.2200927734375,7235.41259765625,525.9749145507812,187.65005493164065,2847.282958984375,4734.85107421875,518.0994873046875,544.0698852539062,2399.688720703125,297.6782531738281,2006.3223876953125,154.84420776367188,2402.613525390625,14.41248607635498,680.5499267578125,6305.251953125,3182.513427734375,2644.77099609375,909.7033081054688,293.5216064453125,1328.2039794921875,2413.36181640625,2531.88134765625,438.66217041015625,214.42849731445312,65.35968017578125,1250.990966796875,589.4793090820312,6017.10107421875,122.81595611572266,174.40760803222656,337.34539794921875,719.5206909179688,292.21734619140625,43.30576705932617,2082.531982421875,402.1505737304688,901.1072387695312,8191.73388671875,2137.0,1501.6953125,2757.9619140625,3154.608642578125,796.4407348632812,6752.80908203125,1902.2464599609373,5732.96044921875,612.86865234375,111.101318359375,509.7619934082031,243.94558715820312,621.57763671875,654.2646484375,979.7534790039062,3491.07373046875,1594.018798828125,1201.7071533203125,1394.6807861328125,11938.216796875,1538.62841796875,503.7863464355469,1323.0545654296875,2385.473876953125,235.33050537109372,185.8463287353516,4446.75341796875,954.8245849609376,135.94789123535156,947.775634765625,3463.209716796875
2021-04-09,3002.7353515625,2480.1787109375,3138.941162109375,1727.13525390625,569.02294921875,397.4693908691406,7279.3662109375,514.1934204101562,185.3740692138672,2775.0673828125,4798.01123046875,510.92041015625,545.0661010742188,2405.680419921875,294.2372436523437,2041.275634765625,153.1481170654297,2408.602783203125,14.211868286132812,673.1998901367188,6281.30078125,3178.5185546875,2650.765869140625,892.9307861328125,287.9365234375,1326.1943359375,2429.33740234375,2557.869873046875,436.070068359375,210.03097534179688,65.35968017578125,1239.0103759765625,583.6843872070312,6045.05908203125,122.36735534667967,183.3239288330078,343.031005859375,714.3369140625,295.104736328125,43.14617538452149,2092.404296875,404.0123901367188,898.1151123046875,8281.578125,2150.0,1509.4483642578125,2772.95068359375,3199.4609375,804.8306274414062,6752.80908203125,1908.2391357421875,5641.31298828125,617.8642578125,111.8611831665039,513.7584838867188,244.84278869628903,614.9633178710938,651.4678344726562,970.96826171875,3440.190185546875,1611.497314453125,1192.2095947265625,1398.17626953125,12227.9306640625,1538.1295166015625,496.69775390625,1340.5223388671875,2400.439697265625,233.8836975097656,189.33311462402344,4409.396484375,955.423095703125,134.1347198486328,941.1924438476562,3461.21240234375
2021-04-12,2950.141357421875,2459.2109375,3192.751708984375,1697.1849365234375,570.2220458984375,400.9077758789063,7217.431640625,504.2090759277344,187.7499084472656,2777.557861328125,4755.55908203125,506.7324523925781,533.5111694335938,2430.64599609375,297.6284484863281,2049.264892578125,151.701416015625,2436.5517578125,14.344093322753906,664.9498901367188,6259.34619140625,3157.548095703125,2645.770263671875,885.3433227539062,285.4430847167969,1304.08447265625,2427.3408203125,2533.880615234375,431.23480224609375,206.23313903808597,64.8785171508789,1236.0150146484375,575.4915771484375,5975.162109375,121.4203109741211,182.64419555664065,333.8542785644531,707.7579956054688,294.90557861328125,44.27831268310547,2078.14453125,399.35791015625,897.0180053710938,8085.9189453125,2100.0,1504.6024169921875,2772.95068359375,3126.70068359375,795.8414306640625,6894.14111328125,1908.7388916015625,5623.3818359375,600.0796508789062,108.2018051147461,512.5596923828125,244.3443603515625,617.8464965820312,646.2737426757812,964.3793334960938,3436.19921875,1590.5234375,1180.7122802734375,1398.675537109375,12008.1474609375,1529.6483154296875,496.0987548828125,1331.5391845703125,2426.3798828125,231.48898315429688,184.15272521972656,4414.19873046875,967.1937866210938,134.31405639648438,937.2027587890624,3441.239990234375
2021-04-13,2971.56884765625,2454.2177734375,3192.751708984375,1722.642578125,590.009033203125,401.0059814453125,7159.49169921875,501.8128967285156,186.4921417236328,2780.04736328125,4749.34716796875,507.9290466308594,547.8550415039062,2451.61669921875,297.47882080078125,2058.253173828125,150.4542999267578,2461.506103515625,14.211868286132812,665.9998779296875,6251.36181640625,3151.056884765625,2643.77197265625,906.1091918945312,286.1412658691406,1294.2354736328125,2427.3408203125,2539.877685546875,425.6019592285156,203.2848052978516,64.67593383789062,1238.510986328125,577.48974609375,5979.15576171875,122.5168914794922,188.0819396972656,339.7393493652344,714.5364379882812,292.5160217285156,43.63992691040039,2070.465576171875,405.2923583984375,890.9341430664062,8083.9228515625,2151.0,1511.8712158203125,2762.9580078125,3165.572265625,791.6465454101562,6875.43603515625,1906.2415771484373,5679.16748046875,616.265625,107.681884765625,510.1616821289063,242.0514373779297,611.0625610351562,651.8674926757812,978.3558349609376,3431.210205078125,1606.5032958984375,1202.7069091796875,1404.1685791015625,12053.1025390625,1507.6959228515625,490.70745849609375,1350.504150390625,2387.46923828125,231.5887451171875,187.2410430908203,4416.86767578125,944.450439453125,133.57684326171875,948.7732543945312,3448.23046875
2021-04-14,3061.660400390625,2438.2431640625,3185.775634765625,1799.5152587890625,578.2167358398438,399.7289123535156,7263.3828125,514.1934204101562,187.2507781982422,2773.57373046875,4679.97607421875,510.1226501464844,537.6947631835938,2429.6474609375,307.552734375,2083.2197265625,149.85565185546875,2453.520751953125,14.61766242980957,669.7498779296875,6341.18017578125,3152.055908203125,2635.779052734375,899.5199584960938,301.6999816894531,1296.0443115234375,2396.387451171875,2526.88330078125,427.5958557128906,208.63177490234372,66.4738998413086,1242.5045166015625,586.0822143554688,5999.126953125,123.16486358642578,186.082763671875,339.0411376953125,714.7359619140625,289.4295959472656,43.719722747802734,2054.01171875,408.0850830078125,885.7479248046875,8051.97802734375,2121.0,1511.3865966796875,2772.95068359375,3150.621337890625,799.836669921875,6803.72998046875,1919.226318359375,5826.6015625,606.8739013671875,107.72188568115234,509.1625061035156,240.05758666992188,607.670654296875,641.0795288085938,972.166259765625,3401.278076171875,1602.5084228515625,1218.702880859375,1414.1553955078125,11953.201171875,1494.225830078125,490.8072814941406,1355.9940185546875,2387.46923828125,226.89910888671875,187.39047241210935,4396.587890625,941.6573486328124,133.61666870117188,960.3435668945312,3540.103515625
2021-04-15,3067.504150390625,2455.217041015625,3195.74072265625,1859.9150390625,582.6138916015625,399.6306457519531,7392.248046875,521.9812622070312,184.3158721923828,2810.92626953125,4762.80712890625,509.7238464355469,555.6245727539062,2475.583740234375,302.7152099609375,2077.22802734375,150.20484924316406,2505.42578125,14.348651885986328,660.7498779296875,6401.05908203125,3219.96044921875,2663.75537109375,926.2758178710938,302.3981628417969,1355.137939453125,2404.375732421875,2557.869873046875,419.8694458007813,206.8328094482422,66.01808166503906,1254.4853515625,587.8806762695312,6075.0146484375,121.4203109741211,182.20437622070312,350.9110412597656,716.5301513671875,275.0129699707031,42.70784378051758,2130.79736328125,406.2232666015625,895.7214965820312,7966.1279296875,2141.0,1522.0472412109375,2772.95068359375,3198.46435546875,815.8175048828125,6901.416015625,1928.2158203125,5961.083984375,617.4647216796875,106.98200988769533,518.3545532226562,243.7461853027344,609.3666381835938,644.4756469726562,981.151123046875,3561.9130859375,1626.478759765625,1228.7008056640625,1433.6300048828125,11993.1630859375,1503.705078125,485.8153381347656,1333.9130859375,2436.356689453125,223.95562744140625,190.97689819335935,4446.22021484375,964.0018310546876,132.83958435058594,964.9319458007812,3536.109130859375
2021-04-16,3116.20263671875,2424.2646484375,3188.765380859375,1869.399169921875,577.2174682617188,404.149658203125,7372.26953125,521.1824951171875,188.8479461669922,2889.61572265625,4773.16162109375,514.111083984375,556.4215698242188,2504.5439453125,302.166748046875,2071.23583984375,153.99615478515625,2505.42578125,14.485437393188477,670.3499145507812,6434.98974609375,3225.45263671875,2713.712890625,924.2791748046876,301.2012939453125,1353.128173828125,2363.437255859375,2561.867919921875,426.15032958984375,208.13204956054688,66.01808166503906,1254.984619140625,595.4739990234375,6088.99365234375,122.31749725341795,185.8428497314453,354.4021911621094,718.9228515625,277.901611328125,43.35628890991211,2169.18994140625,416.23052978515625,899.9103393554688,8189.7392578125,2181.0,1504.6024169921875,2787.939697265625,3190.490234375,815.8175048828125,6922.201171875,1933.2098388671875,6030.81640625,609.871337890625,104.54241943359376,519.9533081054688,247.93325805664065,614.1154174804688,643.2771606445312,984.3456420898438,3608.806884765625,1641.4599609375,1244.6968994140625,1443.1175537109375,12118.0380859375,1487.2410888671875,493.203369140625,1340.90234375,2425.382080078125,231.3393402099609,190.22972106933597,4444.61962890625,954.8245849609376,134.6726837158203,975.5047607421876,3524.125732421875
2021-04-19,3103.540771484375,2456.2158203125,3182.786865234375,1864.407470703125,579.0162353515625,401.3989868164063,7410.22998046875,522.1809692382812,187.3505401611328,2902.564697265625,4765.9130859375,519.8944091796875,566.3823852539062,2516.52734375,300.0720520019531,2064.244873046875,154.2954559326172,2500.434814453125,14.366891860961914,674.39990234375,6440.978515625,3216.46533203125,2691.7314453125,918.0894165039062,302.9965209960937,1344.6861572265625,2377.416259765625,2542.876953125,426.7983093261719,210.03097534179688,65.28369903564453,1242.0054931640625,590.6781616210938,6021.09423828125,121.52001953125,182.5642242431641,359.7886047363281,722.51123046875,276.0090637207031,43.65058517456055,2159.86572265625,397.0305480957031,905.0965576171876,8097.8984375,2226.0,1506.056640625,2707.9990234375,3174.543212890625,812.8209838867188,6967.9267578125,1922.72216796875,6065.681640625,610.2708740234375,105.16231536865234,518.7542724609375,253.9147491455078,617.6769409179688,643.2771606445312,986.94140625,3560.915771484375,1637.96435546875,1215.703857421875,1410.6600341796875,12172.986328125,1490.7332763671875,494.4014892578125,1327.9227294921875,2454.315185546875,233.9834747314453,189.68182373046875,4410.46337890625,970.9844360351562,134.77232360839844,972.7119140625,3514.139404296875
2021-04-20,2987.15185546875,2310.440185546875,3130.96923828125,1837.9515380859373,571.4212646484375,389.7087097167969,7486.14990234375,517.1887817382812,181.48089599609372,2681.9345703125,4730.7099609375,508.52734375,566.3823852539062,2500.5498046875,290.99560546875,2002.3275146484373,152.7490234375,2464.50048828125,14.143475532531738,646.3499145507812,6363.13525390625,3193.996826171875,2684.737548828125,921.48388671875,289.9810485839844,1331.822265625,2374.421142578125,2560.869140625,415.98138427734375,192.99066162109372,62.700721740722656,1212.5526123046875,567.4986572265625,6017.10107421875,117.78170013427734,176.16688537597656,359.1900939941406,712.7421264648438,268.3393249511719,41.94466781616211,2135.7333984375,377.4816284179688,908.886474609375,7780.4501953125,2178.0,1452.2686767578125,2678.020263671875,3128.694091796875,788.0508422851562,6937.78955078125,1915.2310791015625,5932.19482421875,602.077880859375,99.2633056640625,515.9567260742188,247.73385620117188,604.95703125,640.2804565429688,1002.8146362304688,3513.024658203125,1603.0076904296875,1189.7100830078125,1412.1578369140625,12143.015625,1477.76171875,474.2340087890625,1303.4610595703125,2455.312744140625,226.5,183.9036865234375,4406.1943359375,971.3833618164062,130.98655700683594,939.3970947265624,3345.372802734375
2021-04-21,2988.61279296875,2304.44921875,3192.751708984375,1837.9515380859373,560.8283081054688,392.7539978027344,7612.01806640625,525.5756225585938,180.4227600097656,2725.760986328125,4721.3916015625,500.5503540039063,549.4487915039062,2420.659912109375,294.9353942871094,2051.26220703125,152.89865112304688,2493.44775390625,14.243785858154297,636.89990234375,6337.1875,3223.45556640625,2686.735595703125,927.6736450195312,292.1253356933594,1354.7364501953125,2441.320068359375,2574.862548828125,414.5855712890625,193.8301696777344,63.587039947509766,1221.0389404296875,563.7020263671875,6037.0703125,116.08699798583984,179.2056121826172,358.0928649902344,701.378173828125,270.03271484375,41.51569366455078,2158.220458984375,372.4779968261719,901.70556640625,7896.2490234375,2171.0,1446.4534912109375,2693.00927734375,3119.7236328125,789.0496215820312,7048.9853515625,1917.228759765625,5951.12158203125,599.2803955078125,99.85321044921876,511.5604248046875,248.8304748535156,598.5123291015625,642.2781982421875,992.1326293945312,3513.024658203125,1618.4886474609375,1206.7060546875,1464.09033203125,12182.9765625,1455.3111572265625,473.73486328125,1299.4671630859375,2426.3798828125,226.69955444335935,182.65843200683597,4418.46923828125,955.0242309570312,132.3414764404297,944.583984375,3370.338134765625
2021-04-22,3013.449462890625,2309.44140625,3178.800537109375,1802.3521728515625,576.4180297851562,390.0033264160156,7664.962890625,499.2527770996094,182.0,2732.236083984375,4752.45361328125,509.9232482910156,557.2184448242188,2452.615478515625,294.2372436523437,2065.243896484375,154.0959014892578,2534.373291015625,14.407925605773926,658.4998779296875,6399.06298828125,3311.830810546875,2768.66650390625,907.26953125,291.7692565917969,1355.137939453125,2433.33203125,2613.845458984375,414.2366027832031,200.38644409179688,64.6506118774414,1233.5191650390625,552.1123046875,6128.93505859375,115.83777618408205,184.5233917236328,359.6888122558594,717.3275756835938,270.7298889160156,41.87483978271485,2172.48046875,380.7398071289063,912.5765991210938,8036.00537109375,2217.0,1445.4844970703125,2707.9990234375,3145.638427734375,793.0447998046875,7067.69091796875,1941.200439453125,5982.0029296875,618.4636840820312,102.8027114868164,507.1642456054688,247.93325805664065,598.681884765625,645.6743774414062,1008.3056030273438,3500.0537109375,1628.4761962890625,1251.1954345703125,1490.056396484375,12273.7373046875,1505.7005615234375,478.0279235839844,1307.454833984375,2441.344970703125,225.4523162841797,184.1029052734375,4409.93017578125,965.1987915039062,133.5967559814453,949.9700927734376,3406.28857421875
2021-04-23,3050.45947265625,2290.47119140625,3183.783447265625,1824.8192138671875,574.2193603515625,391.9681396484375,7556.07666015625,495.6574401855469,181.66058349609372,2723.271240234375,4741.06396484375,508.52734375,556.2222290039062,2450.61865234375,291.3448181152344,2075.22998046875,154.69454956054688,2529.382080078125,14.293939590454102,643.7999267578125,6339.18408203125,3291.359130859375,2764.669677734375,892.091796875,295.5099182128906,1349.3094482421875,2388.3994140625,2626.83935546875,417.7260437011719,196.62860107421875,65.61290740966797,1234.5174560546875,549.5145263671875,6188.845703125,117.23341369628906,181.68458557128903,362.9804382324219,709.3527221679688,271.4272155761719,42.53325653076172,2184.546875,380.3906555175781,901.1072387695312,7998.072265625,2236.0,1463.413818359375,2712.995361328125,3167.56591796875,800.036376953125,6914.9267578125,1937.7044677734373,6095.56640625,618.4636840820312,101.74288940429688,510.9609069824219,241.4532928466797,600.2084350585938,644.27587890625,994.3289794921876,3545.94921875,1644.9556884765625,1250.6954345703125,1490.056396484375,12253.7568359375,1490.2344970703125,479.02630615234375,1318.4375,2432.3662109375,222.05978393554688,186.6432647705078,4390.71630859375,956.6201782226562,133.0786895751953,965.330810546875,3398.299560546875
