Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HIK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SKG.L,SMIN.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2016-03-18,539.8329467773438,3412.5068359375,1904.7943115234373,513.0482788085938,476.3974304199219,3878.925048828125,495.3226013183594,943.7484741210938,161.76609802246094,3950.602783203125,701.95654296875,1976.248779296875,354.9176940917969,1350.884521484375,444.9402465820313,1448.7196044921875,225.2584381103516,10.22860336303711,9549.4599609375,5852.61572265625,1863.580810546875,1203.91796875,1510.672119140625,985.572021484375,160.16786193847656,1387.4537353515625,1823.5185546875,2600.99658203125,446.3623352050781,563.1602172851562,36.510013580322266,448.9513854980469,629.3739013671875,3144.6318359375,242.64344787597656,2589.015625,351.1839904785156,1162.01513671875,239.3789978027344,69.58722686767578,395.1313171386719,1436.060302734375,1056.806884765625,6612.23193359375,1132.5958251953125,2073.321533203125,891.496826171875,6850.369140625,1256.951416015625,2000.2969970703125,245.71725463867188,271.7550964355469,465.4414978027344,611.0762329101562,1708.498046875,1102.9346923828125,1117.337890625,1462.0250244140625,492.7598571777344,936.5187377929688,2131.701416015625,245.51937866210935,186.96128845214844,3301.730712890625,911.1272583007812,215.89321899414065,1580.9033203125,3365.127197265625
2016-03-21,534.0982666015625,3403.526611328125,1905.78759765625,494.3013610839844,465.4277648925781,3890.392333984375,495.8208312988281,938.7577514648438,160.07064819335938,3949.609619140625,702.4539794921875,1971.2607421875,354.1222839355469,1340.9072265625,447.1797790527344,1436.763427734375,225.8559112548828,10.262115478515623,9567.7353515625,5867.57177734375,1862.5833740234373,1199.925048828125,1497.70068359375,978.0904541015624,159.27139282226562,1386.9522705078125,1823.5185546875,2614.638671875,446.5613708496094,556.18310546875,36.74497985839844,446.7588806152344,629.8331909179688,3105.72265625,239.5606842041016,2590.01220703125,349.0924987792969,1165.1990966796875,238.88278198242188,69.47770690917969,390.3021240234375,1448.100341796875,1062.6651611328125,6617.21484375,1132.1827392578125,2065.373291015625,902.9581909179688,6898.11328125,1258.9466552734375,1999.3040771484373,240.91604614257807,275.03759765625,461.210205078125,610.5774536132812,1719.4495849609375,1117.892822265625,1112.3497314453125,1460.0357666015625,487.4222106933594,937.0169067382812,2152.610107421875,248.7953948974609,185.6705322265625,3303.330078125,917.0985107421876,215.4958648681641,1576.9212646484375,3383.983642578125
2016-03-22,537.7918701171875,3422.485595703125,1919.6986083984373,496.2956237792969,465.9174499511719,3903.85498046875,497.0164794921875,944.24755859375,156.7794647216797,3956.562744140625,696.9816284179688,1977.246337890625,358.6459045410156,1341.9052734375,442.5512390136719,1438.7562255859375,225.0592193603516,10.220226287841797,9348.4189453125,5967.275390625,1871.061279296875,1202.919921875,1500.6942138671875,991.557373046875,159.22157287597656,1399.474853515625,1860.4281005859373,2600.99658203125,445.4672546386719,547.7107543945312,36.144527435302734,455.9273071289063,639.93994140625,3118.6923828125,241.15179443359372,2666.74609375,349.1921081542969,1146.0977783203125,237.2948303222656,69.04962158203125,386.5146789550781,1461.23486328125,1056.48193359375,6572.369140625,1119.791015625,2062.3935546875,909.9346923828124,6892.92431640625,1274.9083251953125,1978.457275390625,238.17254638671875,278.51904296875,461.3795166015625,618.0599975585938,1719.4495849609375,1108.91796875,1124.3216552734375,1450.0897216796875,493.5579528808594,936.5187377929688,2135.684326171875,254.08761596679688,186.8620147705078,3305.994873046875,908.6390991210938,216.68783569335935,1587.8719482421875,3347.98388671875
2016-03-23,508.8271179199219,3450.423828125,1910.7559814453125,480.8394470214844,462.6853332519531,3940.7490234375,504.1907653808594,940.2548828125,156.031494140625,4017.158447265625,697.4791870117188,1990.21533203125,354.0229797363281,1363.854736328125,440.3613586425781,1453.701904296875,225.7563323974609,10.178340911865234,9394.1083984375,6081.9345703125,1885.0242919921875,1217.8939208984375,1511.6697998046875,947.66552734375,152.8965301513672,1398.9736328125,1861.42529296875,2598.723388671875,445.666259765625,552.6945190429688,36.47085189819336,456.6248779296875,641.318115234375,3134.654541015625,241.45013427734372,2695.645263671875,369.7093200683594,1145.0361328125,237.39405822753903,68.59169006347656,390.8702392578125,1459.045654296875,1066.89599609375,6637.1474609375,1111.9429931640625,2093.18994140625,897.9747924804688,6960.390625,1282.888427734375,1954.6326904296875,232.85699462890625,279.1158752441406,459.5177001953125,621.0529174804688,1766.244140625,1090.9676513671875,1126.316650390625,1452.0787353515625,476.4974670410156,932.0355224609376,2140.662353515625,248.9213714599609,188.64920043945312,3372.593017578125,918.5914306640624,219.27047729492188,1616.7425537109375,3362.555419921875
2016-03-24,486.7633666992188,3257.8466796875,1887.9019775390625,468.0754699707031,446.2308654785156,3895.876953125,496.7175903320313,932.7686767578124,152.19178771972656,3968.97998046875,684.54443359375,1970.26318359375,351.2890319824219,1316.962890625,430.9549255371094,1426.7996826171875,223.1671600341797,10.153209686279297,9448.9384765625,6022.11181640625,1864.079833984375,1210.906005859375,1497.70068359375,917.7391967773438,150.60556030273438,1391.9610595703125,1889.35693359375,2550.977783203125,435.9194030761719,540.2352294921875,36.15757751464844,451.5424499511719,632.1303100585938,3114.70166015625,236.3784637451172,2679.701171875,371.2033081054688,1126.99609375,229.3552398681641,67.74551391601562,371.6486511230469,1439.3438720703125,1063.9669189453125,5635.59521484375,1054.0469970703125,2063.38671875,880.0353393554688,6948.97314453125,1273.9105224609375,1923.3624267578125,232.6854705810547,274.1423034667969,450.1357727050781,615.0670776367188,1790.1395263671875,1063.1741943359375,1116.3402099609375,1452.0787353515625,439.5329895019531,906.6298217773438,2130.70556640625,239.1560821533203,185.47195434570312,3347.019775390625,914.6104736328124,216.88653564453125,1588.867919921875,3341.127197265625
2016-03-29,465.6714782714844,3361.61865234375,1912.7432861328125,452.7189331054688,447.3081970214844,3903.355712890625,505.1871948242188,946.7428588867188,150.59608459472656,3968.97998046875,697.4791870117188,1996.2005615234373,343.78302001953125,1315.96484375,437.4249572753906,1433.7745361328125,225.95550537109372,10.178340911865234,9512.90625,6111.8466796875,1871.061279296875,1226.8782958984375,1521.64794921875,912.252685546875,143.23464965820312,1394.4654541015625,1949.2099609375,2585.08203125,430.1509399414063,549.7042846679688,36.20979309082031,453.1369323730469,639.021240234375,3164.5849609375,241.94737243652344,2675.71533203125,369.9084777832031,1146.0977783203125,230.8438873291016,67.69572448730469,383.0112609863281,1444.8165283203125,1070.2586669921875,5615.6640625,1069.3348388671875,2091.203125,884.520263671875,6968.693359375,1286.87890625,1849.406005859375,231.31369018554688,274.5401916503906,448.6121520996094,618.5590209960938,1787.1522216796875,1065.168701171875,1127.3140869140625,1470.975830078125,438.4355773925781,918.5853271484376,2152.610107421875,238.65208435058597,189.24496459960935,3372.06005859375,916.6010131835938,216.389892578125,1602.8050537109375,3355.698486328125
2016-03-30,520.6851196289062,3361.61865234375,1956.462890625,468.3746643066406,450.540283203125,3904.351806640625,510.1693115234375,943.7484741210938,151.2443084716797,4047.95263671875,705.4390258789062,2028.1240234375,353.4761047363281,1366.8480224609375,444.0443115234375,1499.53466796875,229.54054260253903,10.304001808166504,9576.8740234375,6171.66796875,1891.008544921875,1243.8489990234375,1516.6588134765625,936.1937866210938,150.9541778564453,1414.5008544921875,1962.1781005859373,2621.458984375,434.6761779785156,554.1895751953125,36.849403381347656,460.0132751464844,639.93994140625,3173.563720703125,241.94737243652344,2722.552734375,375.8843383789063,1155.648681640625,233.6227569580078,67.49661254882812,383.8634033203125,1477.6533203125,1077.7437744140625,5540.9208984375,1075.9456787109375,2088.222900390625,902.459716796875,7027.85693359375,1302.840576171875,1958.603759765625,236.62925720214844,279.4142761230469,458.76947021484375,626.0413818359375,1786.1566162109375,1084.1187744140625,1146.2691650390625,1499.8184814453125,471.01019287109375,922.570556640625,2184.471435546875,244.13323974609372,189.34423828125,3399.232666015625,925.0602416992188,221.0086975097656,1627.6934814453125,3409.69775390625
2016-03-31,536.6255493164062,3341.662353515625,1970.3740234375,468.0754699707031,446.7204284667969,3891.39013671875,507.18011474609375,947.740966796875,149.59873962402344,4062.852783203125,697.0513916015625,2018.148193359375,348.1077880859375,1361.859375,438.4701843261719,1474.625244140625,226.752197265625,10.28724479675293,9522.044921875,6131.787109375,1876.546630859375,1242.850830078125,1515.6611328125,950.1593627929688,156.68161010742188,1414.5008544921875,1975.1461181640625,2630.553466796875,431.5432739257813,551.6978149414062,37.87768173217773,454.83111572265625,637.6429443359375,3159.596923828125,239.85903930664065,2734.510986328125,375.1871948242188,1168.3829345703125,233.4243011474609,67.71562957763672,384.620849609375,1462.3297119140625,1070.909423828125,5381.46875,1075.1197509765625,2071.33447265625,872.0621948242188,6985.30029296875,1290.8692626953125,1941.231201171875,233.8857879638672,274.838623046875,454.1986999511719,627.5379028320312,1787.1522216796875,1073.1475830078125,1145.2716064453125,1483.9056396484375,471.4591369628906,915.0985107421876,2163.562744140625,241.67611694335935,188.9470367431641,3359.27294921875,918.5914306640624,219.7174224853516,1619.729248046875,3394.26953125
2016-04-01,523.3095092773438,3336.67333984375,1941.5584716796875,452.6192321777344,439.6685485839844,3921.3046875,499.7068786621094,950.7353515625,149.59873962402344,4056.396240234375,692.0762329101562,2005.179443359375,341.7947082519531,1323.946533203125,436.578857421875,1446.7269287109375,223.9638214111328,10.371016502380373,9595.150390625,6111.8466796875,1881.5335693359373,1248.84033203125,1524.6412353515625,922.2282104492188,149.16128540039062,1417.00537109375,1992.1044921875,2626.00634765625,429.6536254882813,550.20263671875,37.81172180175781,452.9376831054688,638.5617065429688,3162.58984375,241.2512359619141,2710.594482421875,377.0796203613281,1156.7100830078125,229.3552398681641,67.64592742919922,385.6625061035156,1475.464111328125,1062.339599609375,5426.31640625,1056.9395751953125,2094.18359375,845.6511840820312,6959.3515625,1295.8570556640625,1928.822265625,227.1984405517578,275.1370849609375,444.2107543945313,630.0321044921875,1776.2008056640625,1059.184814453125,1163.2286376953125,1476.9434814453125,452.8023986816406,904.6372680664062,2133.69287109375,239.40809631347656,189.84068298339844,3372.593017578125,896.6963500976562,218.72409057617188,1619.729248046875,3366.8408203125
2016-04-04,532.1544799804688,3385.566162109375,1915.723876953125,442.9466552734375,435.0653381347656,3959.695068359375,499.7068786621094,955.22705078125,149.8480682373047,4070.800048828125,692.0762329101562,2010.1673583984373,342.6893920898437,1306.98583984375,436.6286315917969,1453.701904296875,225.7563323974609,10.438037872314451,9604.2880859375,6201.57958984375,1887.517822265625,1262.8160400390625,1524.6412353515625,904.7711791992188,149.21107482910156,1430.02880859375,2034.00146484375,2626.00634765625,428.3606872558594,554.6879272460938,37.65339660644531,455.62835693359375,644.5338134765625,3184.538330078125,242.34510803222656,2697.639404296875,374.5896301269531,1164.1378173828125,229.95071411132807,68.01428985595703,388.5977478027344,1438.249267578125,1069.3907470703125,5291.77734375,1066.4425048828125,2093.18994140625,859.1058959960938,6989.45361328125,1298.8499755859375,1961.0849609375,226.1696014404297,275.3359375,447.0885925292969,628.0369262695312,1760.2703857421875,1063.1741943359375,1164.226318359375,1482.9111328125,451.0064697265625,903.1427612304688,2152.610107421875,240.54214477539065,189.54278564453125,3386.4462890625,908.6390991210938,218.2275238037109,1644.6173095703125,3364.269287109375
2016-04-05,510.9653930664063,3391.552734375,1899.8258056640625,431.4790954589844,432.3228454589844,3939.75146484375,490.7389831542969,950.2363891601562,146.2078399658203,4090.66748046875,693.0711059570312,2020.1429443359373,335.48175048828125,1276.05712890625,433.3438415527344,1434.7706298828125,222.6692352294922,10.438037872314451,9485.490234375,6201.57958984375,1875.050537109375,1247.8421630859375,1518.6544189453125,911.7537841796876,141.29232788085938,1421.5130615234375,2027.0184326171875,2637.37451171875,415.2323913574219,547.2124633789062,37.5478515625,447.2571716308594,643.1558227539062,3189.52685546875,238.16845703125,2670.732421875,372.0000305175781,1168.3829345703125,227.370361328125,66.64046478271484,387.0828247070313,1403.2236328125,1069.065673828125,5231.984375,1047.8489990234375,2109.0849609375,859.6041870117188,7024.74267578125,1291.8668212890625,1913.4354248046875,223.59750366210935,276.8280334472656,434.3919982910156,622.0507202148438,1759.27490234375,1048.2137451171875,1155.247802734375,1477.937744140625,431.7011413574219,886.7040405273438,2142.6533203125,236.447021484375,190.932861328125,3398.16748046875,902.1702880859376,214.7013092041016,1645.6129150390625,3295.698486328125
2016-04-06,507.8551635742188,3407.517333984375,1909.76220703125,437.26275634765625,432.910400390625,4115.7490234375,492.0343627929688,957.72265625,149.1499481201172,4097.123046875,701.03173828125,2044.0858154296875,337.5694885253906,1288.0296630859375,440.1125183105469,1441.745361328125,225.65675354003903,10.630711555480955,9421.5234375,6256.4150390625,1900.4833984375,1263.8145751953125,1472.75537109375,923.7244262695312,139.54922485351562,1464.089111328125,2086.87158203125,2655.56298828125,417.6194152832031,533.258056640625,38.11516571044922,450.44622802734375,651.884033203125,3221.45166015625,240.8534698486328,2662.759765625,376.1832275390625,1185.3623046875,230.7446746826172,67.77535247802734,398.0665283203125,1404.3179931640625,1078.285888671875,5391.4375,1082.970458984375,2120.01318359375,865.0857543945312,7066.25927734375,1297.8526611328125,1920.3846435546875,225.65512084960935,278.2206726074219,438.7935485839844,630.0321044921875,1789.1435546875,1057.18994140625,1165.223876953125,1490.8673095703125,432.6489562988281,901.1502685546876,2174.514892578125,241.23519897460935,192.3228912353516,3454.643798828125,925.0602416992188,218.2771759033203,1650.5904541015625,3264.842041015625
2016-04-07,491.9147644042969,3379.5791015625,1916.7178955078125,425.6954345703125,413.453125,4155.63525390625,489.84222412109375,951.7335815429688,146.70648193359375,4120.96337890625,696.0562744140625,2037.1024169921875,337.3210144042969,1290.0250244140625,438.0222473144531,1434.7706298828125,226.15467834472656,10.622333526611328,9357.556640625,6141.7568359375,1904.9715576171875,1252.8333740234375,1447.810546875,925.220703125,131.5806427001953,1477.111572265625,2072.0517578125,2619.185791015625,413.8896484375,525.782470703125,37.52146911621094,441.7761840820313,649.1278076171875,3189.52685546875,237.3729248046875,2649.80517578125,378.1751708984375,1176.87255859375,225.7824249267578,64.54891967773438,409.9971618652344,1393.3721923828125,1082.8424072265625,5486.11083984375,1058.5921630859375,2058.41943359375,822.5523681640625,7062.10791015625,1295.8570556640625,1903.5084228515625,224.6263427734375,285.6810302734375,427.2819519042969,624.5448608398438,1797.1087646484375,1053.2008056640625,1170.2119140625,1490.8673095703125,432.798583984375,870.9293212890625,2207.371337890625,241.04617309570312,184.9867706298828,3453.578125,941.9791870117188,221.2570343017578,1639.6397705078125,3257.127685546875
2016-04-08,531.8629150390625,3360.62109375,1920.69189453125,432.4761657714844,420.0174865722656,4134.6953125,496.3190612792969,965.7077026367188,150.2968292236328,4162.189453125,704.5144653320312,2046.081298828125,348.3065185546875,1293.0179443359375,435.4342346191406,1435.7669677734375,231.33303833007807,10.588825225830078,9476.3525390625,6251.43115234375,1906.96630859375,1236.86083984375,1450.8040771484375,930.7071533203124,136.26217651367188,1474.106689453125,2082.027587890625,2682.846435546875,415.7296142578125,525.782470703125,37.62701416015625,450.6455383300781,652.3436279296875,3222.44921875,237.07460021972656,2710.594482421875,376.2828063964844,1189.60693359375,232.03482055664065,65.6243896484375,420.6021728515625,1416.358154296875,1085.3372802734375,5501.0576171875,1082.970458984375,2050.471923828125,831.5255737304688,7035.1220703125,1300.8453369140625,1972.9974365234373,228.7415771484375,286.97412109375,423.2190551757813,628.5355834960938,1864.8116455078125,1079.131591796875,1172.206787109375,1497.82958984375,442.5260314941406,881.8905029296875,2229.275390625,240.10113525390625,184.887451171875,3450.9150390625,952.9267578125,225.97520446777344,1631.6756591796875,3255.413330078125
2016-04-11,568.700439453125,3343.658203125,1917.7113037109373,438.0604248046875,423.4465637207031,4053.427001953125,497.2158508300781,963.212158203125,153.08938598632812,4165.666015625,707.4996337890625,2038.0999755859373,349.79766845703125,1294.0155029296875,439.1171569824219,1432.7779541015625,232.72720336914065,10.588825225830078,9448.9384765625,6271.3720703125,1892.5047607421875,1230.871337890625,1452.7994384765625,958.6383666992188,140.94369506835938,1468.0960693359375,2136.896240234375,2691.94091796875,415.9782104492188,530.7660522460938,37.83810806274414,447.5561828613281,645.912109375,3154.6083984375,239.36178588867188,2733.5146484375,375.6851806640625,1190.66796875,232.43179321289065,65.24598693847656,419.8446350097656,1420.736328125,1075.466064453125,5446.24658203125,1085.0364990234375,1981.924072265625,832.024169921875,6999.830078125,1290.8692626953125,2015.683837890625,227.71278381347656,289.3614501953125,424.404052734375,624.0460815429688,1865.8070068359373,1101.0736083984375,1160.235595703125,1496.8349609375,446.91595458984375,892.8518676757812,2225.29345703125,243.8183135986328,178.53257751464844,3447.717529296875,953.921875,223.8396148681641,1638.6444091796875,3284.5556640625
2016-04-12,620.7982788085938,3310.730712890625,1929.634521484375,445.2400512695313,429.3250732421875,4045.449951171875,499.7068786621094,966.2067260742188,155.23361206054688,4139.837890625,709.9873657226562,2042.0904541015625,354.867919921875,1298.0067138671875,442.3023986816406,1417.8323974609375,234.1213836669922,10.580449104309082,9613.4267578125,6306.26904296875,1898.987060546875,1229.8731689453125,1451.8016357421875,989.5621948242188,147.96600341796875,1481.6199951171875,2136.896240234375,2676.025390625,417.8182678222656,529.7694702148438,38.26029586791992,458.1197814941406,647.2901611328125,3142.635986328125,237.67124938964844,2747.46630859375,371.8007507324219,1189.60693359375,236.0046539306641,66.36131286621094,414.4476013183594,1427.3035888671875,1078.177734375,5356.55712890625,1111.4801025390625,1947.153564453125,832.5226440429688,7051.728515625,1298.8499755859375,2071.275146484375,225.48367309570312,284.28839111328125,429.9905395507813,626.0413818359375,1858.8377685546875,1096.08642578125,1163.2286376953125,1512.7481689453125,469.6134338378906,905.3080444335938,2233.2587890625,247.3463592529297,176.34811401367188,3451.97900390625,955.4147338867188,224.98190307617188,1640.6351318359375,3207.4130859375
2016-04-13,689.4193115234375,3359.622802734375,1934.60302734375,468.1753234863281,439.220458984375,4087.82861328125,502.1979370117188,989.663330078125,166.35379028320312,4158.71142578125,729.3914794921875,2072.019287109375,363.3184509277344,1341.9052734375,442.5512390136719,1447.7235107421875,236.5113677978516,10.555317878723145,9823.6044921875,6376.060546875,1916.4410400390625,1236.86083984375,1468.7642822265625,1024.4764404296875,157.87686157226562,1491.637939453125,2178.79638671875,2739.686767578125,445.666259765625,537.7433471679688,38.44499588012695,477.7520446777344,654.18115234375,3181.54541015625,238.86456298828125,2815.2314453125,371.2033081054688,1222.5042724609375,241.9593505859375,68.71145629882812,422.3066101074219,1479.8427734375,1083.167724609375,5356.55712890625,1160.2366943359375,2007.753662109375,838.5048217773438,7104.6640625,1305.8330078125,2228.618408203125,231.31369018554688,284.4873352050781,437.4392395019531,629.0346069335938,1930.52294921875,1110.0494384765625,1178.1927490234375,1510.7591552734375,519.5978393554688,942.1779174804688,2229.275390625,228.0676727294922,180.22059631347656,3477.553466796875,949.9409790039062,225.27993774414065,1657.5596923828125,3231.4130859375
2016-04-14,670.8546142578125,3354.63427734375,1925.660400390625,463.6878356933594,437.9469604492188,4129.21142578125,508.6746520996094,993.15673828125,168.5479278564453,4182.05712890625,719.938232421875,2081.99462890625,356.4585876464844,1293.0179443359375,444.3927612304688,1454.697998046875,235.81427001953125,10.69773006439209,9741.3623046875,6256.4150390625,1923.921630859375,1248.84033203125,1473.7532958984375,1007.5181274414062,157.3788299560547,1504.6602783203125,2202.739501953125,2710.12939453125,448.5504150390625,541.7304077148438,38.62969970703125,485.2262878417969,644.9932250976562,3155.606201171875,242.34510803222656,2857.08544921875,366.7213439941406,1201.2802734375,240.9668884277344,68.51227569580078,422.40130615234375,1489.693359375,1086.9644775390625,5436.28125,1168.0875244140625,1887.5465087890625,833.0211181640625,7036.0341796875,1306.8306884765625,2226.13623046875,230.4563446044922,283.98992919921875,440.1478271484375,625.0437622070312,1902.1204833984373,1104.065185546875,1193.157470703125,1523.6885986328125,515.407470703125,932.2131958007812,2243.21484375,223.8465576171875,175.7523193359375,3499.93115234375,956.4099731445312,225.27993774414065,1648.5994873046875,3227.12744140625
2016-04-15,659.288330078125,3349.64501953125,1918.704833984375,469.6709289550781,431.87249755859375,4134.6953125,510.1693115234375,981.6780395507812,166.45352172851562,4203.9111328125,704.0169067382812,2057.0546875,353.873779296875,1270.0706787109375,441.95404052734375,1453.701904296875,237.30807495117188,10.722861289978027,9549.4599609375,6176.65283203125,1927.910888671875,1250.837158203125,1443.8192138671875,1016.4959716796876,155.0380859375,1508.66748046875,2208.724853515625,2662.38427734375,448.0531311035156,532.26123046875,37.74575805664063,478.3499755859375,638.5617065429688,3155.606201171875,238.16845703125,2852.103271484375,355.8651123046875,1177.9337158203125,237.2948303222656,67.91475677490234,419.0870971679688,1454.6673583984375,1085.3372802734375,5431.30029296875,1152.79931640625,1857.743408203125,834.0181274414062,6991.3955078125,1300.8453369140625,2214.224609375,228.05577087402344,283.3931579589844,437.9470520019531,621.5519409179688,1895.149169921875,1090.1024169921875,1199.143310546875,1517.72119140625,519.697509765625,914.2764282226562,2247.197509765625,226.24069213867188,171.48265075683594,3494.60400390625,956.4099731445312,228.2101287841797,1651.5860595703125,3205.699462890625
2016-04-18,674.1595458984375,3339.666748046875,1914.7303466796875,456.9071960449219,426.5817565917969,4156.13330078125,508.1764831542969,976.6873168945312,167.2514190673828,4252.0888671875,698.5440673828125,2051.069580078125,353.7247314453125,1275.059326171875,452.80377197265625,1447.7235107421875,233.6234588623047,10.731240272521973,9512.90625,6266.3876953125,1918.43603515625,1256.826416015625,1453.79736328125,1009.5131225585938,157.4286346435547,1512.67431640625,2227.6796875,2639.648193359375,445.864990234375,533.7564086914062,38.26029586791992,477.9513549804688,636.7242431640625,3164.5849609375,235.98068237304688,2876.020751953125,357.359130859375,1164.1378173828125,238.386474609375,68.1637191772461,418.9924926757813,1468.89697265625,1090.76123046875,5411.3671875,1146.601318359375,1855.7568359375,833.0211181640625,7129.458984375,1301.842529296875,2251.947265625,228.2272491455078,287.6703491210937,436.5928039550781,629.533203125,1876.2279052734373,1088.10791015625,1197.1480712890625,1515.7315673828125,521.792724609375,909.792236328125,2249.18798828125,228.00473022460935,171.780517578125,3494.070556640625,954.9171142578124,226.81948852539065,1654.57275390625,3222.842041015625
2016-04-19,731.408447265625,3405.5224609375,1937.583740234375,491.4094848632813,431.6764526367188,4148.15625,515.649658203125,987.1678466796876,167.35108947753906,4252.583984375,702.0267333984375,2088.97802734375,360.8330078125,1289.027099609375,449.0213012695313,1444.734375,236.31224060058597,10.672599792480469,9540.3212890625,6251.43115234375,1941.3753662109373,1287.773193359375,1463.7752685546875,1060.3875732421875,169.2320556640625,1503.6588134765625,2274.56787109375,2651.016357421875,451.5838317871094,529.7694702148438,38.23390197753906,480.54248046875,641.777587890625,3222.44921875,237.07460021972656,2895.950439453125,361.9405822753906,1171.566162109375,241.86013793945312,67.56625366210938,411.70166015625,1484.220458984375,1092.388427734375,5421.33251953125,1178.0042724609375,1846.8153076171875,843.988525390625,7239.4951171875,1315.8089599609375,2315.9765625,238.8583831787109,290.9529113769531,444.2107543945313,635.0205688476562,1875.23193359375,1114.038818359375,1190.164794921875,1522.6939697265625,540.6491088867188,915.7711181640624,2226.2890625,229.0758209228516,170.19180297851562,3549.481201171875,950.9361572265624,230.79270935058597,1670.501220703125,3252.841064453125
2016-04-20,769.8013916015625,3322.704345703125,1917.7113037109373,498.5891418457031,433.8320007324219,4129.21142578125,508.6746520996094,983.6743774414062,170.69216918945312,4236.1953125,707.997314453125,2075.01123046875,361.5290222167969,1280.0479736328125,436.23046875,1442.7415771484375,235.1172332763672,10.63908863067627,9586.0126953125,6151.72705078125,1942.8714599609373,1285.7763671875,1469.7620849609375,1093.306884765625,169.97911071777344,1498.1495361328125,2294.52001953125,2662.38427734375,462.872314453125,532.26123046875,37.91726303100586,476.9548034667969,628.9143676757812,3298.27197265625,232.2018585205078,2888.97412109375,360.0482788085937,1182.1783447265625,243.54725646972656,67.47662353515625,415.1103515625,1480.9371337890625,1085.8800048828125,5351.57421875,1187.0941162109375,1852.7762451171875,842.4929809570312,7188.62841796875,1292.864501953125,2405.81640625,234.57164001464844,290.654541015625,442.34857177734375,626.0413818359375,1842.3680419921875,1105.062744140625,1167.218994140625,1515.7315673828125,557.7095947265625,917.76416015625,2209.3623046875,229.32778930664065,172.27700805664062,3548.415771484375,938.99365234375,231.04104614257807,1653.5770263671875,3334.269287109375
2016-04-21,726.354248046875,3219.93017578125,1883.927734375,484.7283325195313,434.8117065429688,4146.162109375,496.9389343261719,978.1843872070312,171.49002075195312,4147.2890625,698.0465087890625,2073.015869140625,366.4499816894531,1261.0916748046875,432.7466735839844,1417.8323974609375,233.1255340576172,10.454791069030762,9304.607421875,6091.90625,1913.44921875,1274.7952880859375,1443.8192138671875,1072.380859375,166.0944366455078,1506.1634521484375,2304.49609375,2648.742919921875,469.33685302734375,526.2808227539062,37.46869659423828,476.6557922363281,611.916748046875,3307.250732421875,226.23521423339844,2928.8369140625,359.9486999511719,1175.8109130859375,244.7381896972656,68.4126968383789,411.4175415039063,1441.8487548828125,1048.0203857421875,5246.93310546875,1197.423828125,1869.66455078125,832.024169921875,7083.78564453125,1258.9466552734375,2386.955322265625,237.3151397705078,287.2724304199219,438.7935485839844,603.5936889648438,1793.5701904296875,1148.9461669921875,1150.387451171875,1489.8729248046875,555.0159301757812,907.3009643554688,2167.544921875,233.10787963867188,175.55372619628906,3483.41455078125,922.0745849609376,229.79942321777344,1617.7379150390625,3326.555419921875
2016-04-22,712.2607421875,3124.14013671875,1854.1187744140625,478.4461364746094,431.7745056152344,4104.78125,487.76953125,963.7113647460938,171.04122924804688,4105.56787109375,681.6277465820312,2064.037841796875,366.15179443359375,1245.1282958984375,432.9954528808594,1391.9268798828125,231.2334442138672,10.2118501663208,9268.046875,6061.9931640625,1887.517822265625,1253.831787109375,1443.8192138671875,1069.38818359375,161.1638946533203,1487.6302490234375,2313.474853515625,2596.44970703125,463.9661865234375,524.78564453125,36.78264999389648,475.2606506347656,602.2694702148438,3280.314453125,225.34017944335935,2884.989013671875,362.9364929199219,1139.730224609375,242.75335693359372,67.71562194824219,405.26275634765625,1405.720703125,1033.592529296875,5142.29443359375,1189.9864501953125,1879.5992431640625,825.0448608398438,6955.064453125,1233.0096435546875,2317.465576171875,234.57164001464844,290.8534240722656,434.8998718261719,596.111083984375,1836.3927001953125,1148.9461669921875,1120.4552001953125,1473.9595947265625,554.916015625,903.8133544921876,2147.63134765625,235.1239776611328,174.26292419433594,3400.298828125,911.625,226.5215301513672,1604.796142578125,3331.69775390625
