Date,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PNN.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2020-02-26,1892.596435546875,2412.282958984375,2229.8798828125,808.5496215820312,540.0420532226562,372.9284362792969,7398.75439453125,639.698486328125,165.638671875,3203.856201171875,5215.5615234375,529.9736328125,331.7660827636719,2004.823486328125,426.9856872558594,1749.1654052734375,146.18409729003906,2651.345458984375,16.737812042236328,2139.75,5711.11474609375,2928.350830078125,2762.312744140625,707.1378173828125,207.79898071289065,1639.665283203125,1822.2081298828125,2106.917236328125,553.1786499023438,559.2830810546875,57.45877456665039,1103.830322265625,722.3618774414062,5570.64892578125,156.69496154785156,2599.588134765625,195.9037322998047,904.697265625,287.1977233886719,51.77939224243164,1776.185546875,525.9270629882812,1044.9337158203125,6498.68310546875,1121.5,1688.9150390625,1378.20703125,1450.6529541015625,3065.44580078125,578.9915161132812,6336.53857421875,1991.1251220703125,3893.07421875,653.6332397460938,211.5619201660156,495.1210632324219,202.77081298828125,525.580078125,737.9581298828125,880.1332397460938,2734.093994140625,1654.396484375,608.8279418945312,1836.502197265625,9035.0068359375,1607.595458984375,590.5390014648438,1081.1461181640625,2581.96435546875,304.32550048828125,211.5502777099609,4680.4140625,998.068115234375,145.6630096435547,905.9446411132812,3624.780029296875
2020-02-27,1801.490234375,2330.4091796875,2174.10791015625,784.5927734375,523.6530151367188,358.00732421875,7132.57080078125,630.5171508789062,154.1595458984375,3147.1328125,5018.943359375,504.0533447265625,327.2909851074219,1978.8646240234373,412.78271484375,1673.2667236328125,139.18017578125,2600.45361328125,16.17243766784668,2027.2498779296875,5581.408203125,2815.3134765625,2666.40625,683.9790649414062,198.6133575439453,1636.853271484375,1906.5560302734373,2020.960693359375,527.5628662109375,515.108154296875,55.99635314941406,1042.450927734375,689.3909301757812,5359.0048828125,148.29844665527344,2474.8955078125,185.57989501953125,860.6482543945312,267.6997375488281,50.22331237792969,1775.6375732421875,504.5175476074219,1036.560302734375,6205.1953125,1080.5,1653.8072509765625,1286.1650390625,1366.730712890625,2871.2412109375,568.4099731445312,6068.4892578125,1943.1939697265625,3660.73388671875,634.4498901367188,206.0721435546875,503.5129699707031,193.3546905517578,504.3941650390625,722.1804809570312,855.1862182617188,2646.34765625,1589.4986572265625,584.3347778320312,1825.02099609375,8695.3857421875,1566.2088623046875,569.5767211914062,1042.7301025390625,2554.040771484375,291.2143859863281,204.4786529541016,4610.5244140625,973.5401000976562,140.44577026367188,759.5413208007812,3495.231689453125
2020-02-28,1744.0623779296875,2251.53076171875,2103.397216796875,750.653564453125,519.2557983398438,344.3623962402344,6785.02978515625,607.1646728515625,148.46990966796875,3047.618408203125,4919.59912109375,499.4674377441406,331.26885986328125,1867.041748046875,394.84222412109375,1646.80224609375,141.29534912109375,2468.734130859375,15.597945213317873,1939.4998779296875,5519.54736328125,2760.904541015625,2588.48193359375,602.7241821289062,192.74888610839844,1568.960693359375,1784.77587890625,1928.0087890625,522.1808471679688,471.7326965332031,54.470611572265625,1006.0225219726562,681.7976684570312,5261.16796875,147.3388214111328,2504.82177734375,188.87155151367188,831.7473754882812,258.6470947265625,50.07369995117188,1712.593994140625,487.2969970703125,979.7378540039062,6071.4267578125,1064.0,1610.4822998046875,1227.5487060546875,1338.7569580078125,2827.4208984375,556.630615234375,5943.8154296875,1864.80712890625,3590.0859375,618.4636840820312,212.7284393310547,483.53228759765625,195.04861450195312,483.7167053222656,680.8386840820312,819.4619750976562,2590.5087890625,1530.5914306640625,560.8414306640625,1736.1658935546875,8385.7265625,1524.822021484375,561.5909423828125,1013.2940673828124,2458.301025390625,288.0628356933594,201.39108276367188,4449.40673828125,941.4345092773438,133.7749481201172,750.7651977539062,3340.803466796875
2020-03-02,1795.4554443359375,2258.520263671875,2131.282958984375,774.211181640625,518.856201171875,336.9018859863281,7000.74560546875,609.559814453125,143.03977966308594,2985.920166015625,4903.04150390625,492.4888610839844,328.1859130859375,1906.978271484375,409.8922424316406,1658.7860107421875,139.43959045410156,2509.6474609375,15.506757736206056,1929.7498779296875,5541.4970703125,2806.827880859375,2704.369384765625,618.8953857421875,192.8087158203125,1637.05419921875,1895.575927734375,1996.473388671875,518.3931884765625,432.8547668457031,54.28068542480469,985.8621826171876,659.0177612304688,5315.0771484375,144.18019104003906,2468.91015625,184.5325469970703,818.1940307617188,253.17567443847656,49.41535568237305,1723.5579833984375,473.3343505859375,1003.06494140625,6015.52490234375,1119.5,1658.2889404296875,1230.455322265625,1370.72705078125,2829.412353515625,549.0437622070312,5971.86865234375,1882.78125,3701.530517578125,618.6636352539062,211.28738403320312,512.7039794921875,203.56793212890625,480.66595458984375,693.2213134765625,830.8377075195312,2598.48583984375,1530.0921630859375,582.8351440429688,1767.115478515625,8535.5625,1541.27685546875,549.4129028320312,999.3246459960938,2540.07861328125,287.6846618652344,202.0882568359375,4609.45703125,956.191162109375,132.9784698486328,738.3985595703125,3224.9814453125
2020-03-03,1852.2996826171875,2275.493408203125,2177.095947265625,777.2058715820312,516.2578735351562,339.65045166015625,7162.53173828125,610.7573852539062,139.30654907226562,3084.43896484375,4982.72314453125,502.6576232910156,334.8490600585937,1957.3985595703125,413.5801086425781,1700.2305908203125,139.33982849121094,2576.5048828125,15.620744705200195,1925.9998779296875,5631.29443359375,2815.81298828125,2809.266845703125,648.6422119140625,190.7541656494141,1614.958984375,1876.1109619140625,2052.944091796875,508.1269226074219,464.1369934082031,54.11608505249024,1017.9990234375,654.6217651367188,5402.93017578125,147.73866271972656,2494.846923828125,188.1234588623047,827.96044921875,263.7205505371094,48.55253219604492,1766.318115234375,480.5484008789063,1010.242431640625,6151.28857421875,1126.0,1703.8544921875,1223.6734619140625,1382.7159423828125,2930.000244140625,553.0367431640625,6011.34765625,1917.7308349609373,3802.526123046875,625.0579223632812,218.1496124267578,524.8924560546875,205.56076049804688,495.9197692871094,700.8106079101562,859.7764282226562,2676.2607421875,1555.0528564453125,605.3289184570312,1791.0762939453125,8745.328125,1573.688232421875,537.2349243164062,1013.7931518554688,2586.95068359375,296.3832092285156,206.9686737060547,4676.14501953125,976.7307739257812,132.93862915039062,752.959228515625,3232.703369140625
2020-03-04,1866.31591796875,2264.510498046875,2172.115478515625,789.184326171875,521.0546875,343.6752624511719,7445.158203125,612.5537719726562,138.28843688964844,3188.43115234375,5056.1962890625,502.2589111328125,328.583740234375,1982.8583984375,421.2546997070313,1701.728759765625,139.65907287597656,2598.4580078125,15.110085487365724,1897.4998779296875,5737.056640625,2827.79296875,2828.248779296875,657.8259887695312,192.908447265625,1671.000732421875,1925.022705078125,2068.936279296875,510.5191040039063,446.746826171875,53.57796478271485,1024.4862060546875,650.4253540039062,5432.880859375,144.699951171875,2521.780029296875,188.3728179931641,830.1530151367188,260.13922119140625,48.24331665039063,1819.494140625,477.2903747558594,1046.728515625,6197.208984375,1153.0,1765.10693359375,1248.37939453125,1390.7083740234375,2959.878173828125,564.21728515625,6337.5771484375,1930.212646484375,3909.492431640625,613.0684814453125,208.4052581787109,521.895263671875,211.93785095214844,488.8013000488281,703.0076904296875,877.1396484375,2726.11669921875,1565.0369873046875,609.8275146484375,1775.6015625,8815.251953125,1638.5107421875,557.398681640625,993.2378540039062,2648.782470703125,303.5691223144531,210.2555084228516,4758.30419921875,1010.531494140625,138.97222900390625,759.5413208007812,3105.728759765625
2020-03-05,1792.3408203125,2214.588134765625,2228.8837890625,776.008056640625,511.660888671875,345.14776611328125,7492.09521484375,607.9630737304688,134.43545532226562,3228.73388671875,4948.5732421875,484.613037109375,323.1139831542969,1960.8931884765625,415.3243713378906,1662.2813720703125,133.89231872558594,2549.56201171875,14.77724266052246,1168.4998779296875,5671.20556640625,2801.835693359375,2797.27880859375,664.8132934570312,186.24612426757807,1646.8968505859375,1943.4892578125,2083.92822265625,504.7380676269531,422.8603820800781,51.72935485839844,971.6901245117188,618.053955078125,5424.89404296875,141.1414337158203,2469.908203125,178.4479522705078,810.619873046875,246.70947265625,46.88174819946289,1784.957275390625,455.9972839355469,1050.915283203125,5907.71240234375,1123.0,1768.0946044921875,1222.7044677734375,1380.7178955078125,2754.7177734375,568.809326171875,6379.134765625,1902.75244140625,3632.025390625,613.66796875,201.47442626953125,518.298583984375,211.4396209716797,470.4966735839844,689.8260498046875,875.942138671875,2666.29052734375,1527.595947265625,599.33056640625,1768.11376953125,8645.4384765625,1630.53271484375,531.2455444335938,976.0751342773438,2658.755126953125,303.695068359375,205.07623291015625,4782.3115234375,1008.537353515625,140.24664306640625,725.433837890625,3113.4501953125
2020-03-06,1636.4091796875,2148.689453125,2171.120361328125,740.4718017578125,495.0718688964844,336.70562744140625,7232.439453125,595.9873657226562,130.70225524902344,3090.90673828125,4791.28076171875,469.9579772949219,315.0584716796875,1914.965576171875,393.8953552246094,1595.8701171875,130.5998992919922,2466.739013671875,14.430723190307615,1034.39990234375,5447.70849609375,2735.4462890625,2615.4560546875,662.0183715820312,173.5996551513672,1600.4967041015625,1855.1488037109373,2042.9495849609373,492.1794128417969,431.3556213378906,51.04562377929688,928.5748291015624,595.4739990234375,5173.31689453125,135.66368103027344,2397.087646484375,168.57293701171875,794.07666015625,240.1438751220703,45.5650634765625,1744.3897705078125,425.628662109375,1012.0368041992188,5616.22021484375,1122.0,1691.9027099609375,1156.337646484375,1306.78662109375,2681.02001953125,554.4342651367188,6238.87744140625,1844.3369140625,3489.17333984375,599.8798828125,201.81756591796875,499.516845703125,210.3435821533203,450.3276977539063,667.0582275390625,847.8018798828125,2538.6591796875,1407.78466796875,568.8391723632812,1675.2655029296875,8620.4658203125,1570.6966552734375,518.6680908203125,964.8994140625,2560.024658203125,303.31689453125,198.7516632080078,4643.60107421875,970.150146484375,136.02511596679688,722.4418334960938,3003.63427734375
2020-03-09,1462.177734375,2053.83544921875,2041.64990234375,687.5667114257812,474.88525390625,302.3478698730469,6993.75439453125,553.6734008789062,117.88555145263672,2964.027099609375,4520.1533203125,439.750732421875,300.43927001953125,1837.0892333984373,317.14947509765625,1508.48681640625,119.86457061767578,2222.260498046875,13.46867561340332,835.4998779296875,5060.58251953125,2611.65185546875,2457.609375,656.6279907226562,152.19642639160156,1554.6995849609375,1813.723876953125,1974.9844970703125,468.4575500488281,418.7627258300781,48.74752807617188,856.91552734375,563.5021362304688,4843.86865234375,130.5458221435547,2219.52587890625,162.18914794921875,753.615478515625,216.8656311035156,41.13125228881836,1632.007568359375,387.34759521484375,974.2548828125,5290.787109375,1077.5,1591.8082275390625,1056.06005859375,1216.869873046875,2472.872802734375,536.265869140625,5959.400390625,1728.50390625,3234.329345703125,570.105712890625,194.95530700683597,469.2461242675781,205.0625762939453,391.68505859375,626.5155639648438,808.4852294921875,2403.0517578125,1250.531982421875,545.845703125,1580.9193115234375,8290.830078125,1470.9697265625,455.481689453125,881.6805419921875,2432.372314453125,303.1907958984375,185.4052734375,4446.740234375,916.5077514648438,123.69904327392578,670.3829956054688,2801.161376953125
2020-03-10,1506.1739501953125,2039.85693359375,2069.53564453125,714.1190795898438,469.6886901855469,310.2991638183594,6935.83154296875,549.6815795898438,116.6278305053711,2874.96142578125,4383.55419921875,437.0589294433594,304.2183837890625,1775.6865234375,327.8141784667969,1518.473388671875,119.26595306396484,2158.396240234375,13.117596626281738,779.6998901367188,4908.9267578125,2594.680908203125,2407.657470703125,616.4996337890625,154.98902893066406,1521.155029296875,1815.7200927734373,1955.994384765625,476.9297180175781,419.562255859375,48.874149322509766,860.90771484375,599.4705200195312,4864.833984375,127.62702178955078,2260.425048828125,169.2213134765625,758.9967651367188,219.6510467529297,42.427982330322266,1636.9412841796875,410.385986328125,930.2923583984376,5314.74560546875,1077.5,1556.699951171875,1063.3267822265625,1352.74365234375,2456.937744140625,542.0557861328125,5820.18212890625,1693.5548095703125,3343.8330078125,562.5122680664062,191.24974060058597,467.8474426269531,197.93821716308597,400.1594543457031,621.123046875,806.489501953125,2415.016845703125,1249.53369140625,555.8428955078125,1535.9927978515625,8300.8212890625,1400.1636962890625,472.3514404296875,875.2944946289062,2392.480712890625,305.20782470703125,185.1562957763672,4351.24072265625,898.1615600585938,121.28956604003906,677.5634155273438,2741.10546875
2020-03-11,1480.6715087890625,2001.915283203125,2085.470703125,691.1602172851562,462.1937255859375,305.29278564453125,6945.81787109375,537.9055786132812,117.72584533691406,2868.9912109375,4217.982421875,435.46380615234375,299.4447937011719,1760.2110595703125,316.1029968261719,1444.07275390625,122.3588409423828,1977.2828369140625,12.438234329223633,749.8499145507812,4879.990234375,2548.2578125,2346.717041015625,617.8971557617188,153.114013671875,1529.189697265625,1825.2030029296875,1912.5167236328125,483.9067687988281,396.67523193359375,47.74092483520508,828.7708129882812,574.8922119140625,4761.0078125,121.189697265625,2247.456787109375,158.7478485107422,768.3646850585938,219.3526153564453,42.0140266418457,1597.4708251953125,391.7690734863281,922.3172607421876,5049.20703125,1084.5,1523.8326416015625,1028.9322509765625,1352.74365234375,2425.06884765625,538.262451171875,5777.58447265625,1682.5703125,3349.307861328125,559.115234375,184.4561767578125,458.9560852050781,190.81381225585935,409.98974609375,624.118896484375,808.4852294921875,2333.253173828125,1178.1461181640625,556.3427734375,1503.5452880859375,8036.1142578125,1398.6676025390625,471.0536804199219,861.324951171875,2347.60302734375,292.6011962890625,179.2799072265625,4346.439453125,877.2228393554688,116.96846771240234,639.06787109375,2624.4267578125
2020-03-12,1201.8580322265625,1849.650146484375,1879.3135986328125,610.9042358398438,434.3121643066406,267.0085144042969,6305.6640625,502.37786865234375,97.34291076660156,2572.43896484375,3767.8291015625,382.7256774902344,297.4557800292969,1663.8636474609375,274.0921325683594,1303.760009765625,107.07396697998048,1712.347900390625,11.316605567932127,614.6998901367188,4330.23046875,2372.0517578125,2086.969970703125,555.2091674804688,126.78382110595705,1410.6788330078125,1733.867919921875,1810.0692138671875,443.1409301757813,333.9107971191406,42.18243408203125,712.0004272460938,516.1439819335938,4379.64892578125,107.67530059814452,2000.0670166015625,139.3968963623047,690.8307495117188,181.8985137939453,36.90192031860352,1425.334228515625,328.4717102050781,832.9963989257812,4379.3740234375,1077.0,1444.9521484375,857.24951171875,1302.7904052734375,2134.259521484375,510.3111877441406,5350.578125,1500.8330078125,2954.59814453125,515.3531494140625,154.8113555908203,421.8919677734375,174.32308959960938,355.5843200683594,559.21044921875,732.446533203125,2103.9169921875,1014.4037475585938,512.8550415039062,1316.8504638671875,7766.41162109375,1240.1024169921875,417.4500122070313,755.7547607421875,2189.034912109375,266.253173828125,156.0233154296875,4109.5654296875,811.4163818359375,103.48741149902344,554.4970703125,2213.474853515625
2020-03-13,1300.3902587890625,1831.6778564453125,2002.80859375,646.4403686523438,447.3035888671875,266.6158142089844,6307.662109375,521.7384033203125,102.194091796875,2665.485595703125,3745.062744140625,388.7073059082031,278.8585205078125,1679.8382568359375,275.38787841796875,1384.65185546875,112.04254913330078,1847.5594482421875,10.846981048583984,534.2999267578125,4229.45751953125,2437.941650390625,2142.915283203125,542.8311157226562,135.3211669921875,1408.87109375,1724.8841552734375,1846.0509033203125,464.32122802734375,350.10162353515625,42.42934799194336,729.166748046875,506.3526916503906,4528.3984375,102.47745513916016,2051.938720703125,136.15509033203125,691.4287109375,191.99571228027344,37.79466247558594,1485.0887451171875,325.7955322265625,857.71923828125,4473.21044921875,1183.0,1498.435791015625,839.81005859375,1328.765869140625,2033.6715087890625,527.0819702148438,5583.30224609375,1521.3033447265625,3259.216552734375,536.9345092773438,164.69302368164062,433.3807678222656,178.458251953125,377.4481506347656,581.1795654296875,746.4169311523438,2225.564697265625,1035.3707275390625,536.8482055664062,1306.3675537109375,8215.916015625,1294.4534912109375,436.1164855957031,783.294921875,2266.82275390625,277.4731750488281,147.95571899414062,4112.76708984375,870.6423950195312,104.6025390625,556.0927734375,2212.616943359375
2020-03-16,1255.9923095703125,1736.82373046875,2018.7435302734373,619.48876953125,411.627197265625,246.4919891357422,6212.78662109375,495.9908752441406,88.89826965332031,2614.732177734375,3584.663330078125,374.45111083984375,269.1124572753906,1524.085205078125,258.4937744140625,1240.344482421875,112.68108367919922,1570.650146484375,10.22689151763916,419.8499145507813,3869.270263671875,2349.58837890625,2053.002685546875,526.0609741210938,130.37428283691406,1407.4649658203125,1732.37060546875,1825.5614013671875,462.8760070800781,255.55519104003903,37.97242736816406,681.4605712890625,453.69915771484375,4762.00732421875,83.40538787841797,2031.9881591796875,136.70372009277344,644.3899536132812,173.34326171875,35.02165603637695,1401.2132568359375,302.9898376464844,861.108642578125,4149.7734375,1233.0,1495.4476318359375,735.1729125976562,1316.7769775390625,1818.5523681640625,499.130615234375,5506.419921875,1532.28759765625,3342.33984375,514.5538940429688,147.53749084472656,398.3147583007813,179.35499572753906,361.0079345703125,611.93603515625,693.9281616210938,2056.054443359375,959.8895263671876,511.3553771972656,1227.995361328125,8420.6875,1243.09423828125,441.2073364257813,748.9695434570312,2256.849609375,272.9347839355469,129.87832641601562,3975.65673828125,844.1203002929688,97.59319305419922,500.2441711425781,2126.822998046875
2020-03-17,1265.3392333984375,1811.209228515625,2222.908203125,718.9104614257812,394.73834228515625,242.85997009277344,6712.126953125,481.9195251464844,87.60063934326172,2706.285400390625,3767.8291015625,361.29144287109375,274.48272705078125,1394.2906494140625,258.7928161621094,1219.8719482421875,120.92213439941406,1490.8203125,9.793742179870604,498.14990234375,4126.68994140625,2334.613525390625,2057.997802734375,583.758056640625,137.59515380859375,1508.299560546875,1771.79931640625,1905.5201416015625,493.0266723632813,239.0645294189453,37.16207504272461,629.5625,420.5284729003906,4627.232421875,68.43158721923828,2110.793701171875,123.73654174804688,629.640625,174.78573608398438,35.231136322021484,1463.708740234375,297.4047546386719,945.5447387695312,4268.56640625,1361.0,1622.4339599609375,759.0070190429688,1338.7569580078125,1736.3890380859375,524.8858032226562,5952.12744140625,1539.7764892578125,3378.177001953125,503.363525390625,133.2983856201172,400.212890625,191.31201171875,396.9391784667969,577.7842407226562,693.3294067382812,2173.714599609375,865.23828125,505.8569946289063,1162.10302734375,9044.9970703125,1325.36865234375,455.6813659667969,796.6658935546875,2431.374755859375,284.78497314453125,120.0179214477539,4366.712890625,888.7891235351562,107.2509536743164,488.5757751464844,1998.133056640625
2020-03-18,1111.69921875,1647.461669921875,2216.9326171875,666.6043090820312,368.755615234375,230.98190307617188,6689.1572265625,476.3308715820313,83.04891967773438,2686.880126953125,3554.6533203125,351.920166015625,268.9135437011719,1274.979736328125,232.9284210205078,1101.5299072265625,126.70884704589844,1534.2276611328125,9.25572395324707,653.39990234375,4375.12939453125,2196.34375,2015.039794921875,597.9326782226562,128.55909729003906,1443.62060546875,1769.3038330078125,1776.5865478515625,489.3886413574219,214.278564453125,32.99004364013672,596.627197265625,377.7662963867188,4288.80029296875,58.61566925048828,2061.9140625,124.03579711914062,619.8740844726562,160.26170349121094,33.55037307739258,1343.65185546875,267.61767578125,944.8468017578124,3843.307373046875,1479.5,1678.457275390625,688.6676635742188,1228.859130859375,1539.6943359375,527.8804931640625,6181.734375,1502.8299560546875,3249.261962890625,468.1940307617188,118.8534164428711,361.1506652832031,215.5249481201172,433.0400390625,578.9825439453125,713.686279296875,2020.158447265625,813.3201293945312,468.2676086425781,1150.621826171875,8535.5625,1168.7974853515625,452.18756103515625,758.7483520507812,2482.23583984375,288.1888122558594,116.13353729248048,4377.91796875,933.258544921875,106.91243743896484,490.3709106445313,1821.3984375
2020-03-19,1066.5225830078125,1667.4306640625,2157.1767578125,658.8182983398438,427.21685791015625,214.7847595214844,6895.8828125,495.5917053222656,83.58792114257812,2617.7177734375,3400.41162109375,358.2008972167969,266.6746520996094,1355.8516845703125,239.9552459716797,1136.9825439453125,129.14324951171875,1592.104248046875,9.620482444763184,628.1998901367188,4406.05859375,2396.510498046875,1949.1038818359373,564.9915771484375,116.98977661132812,1461.2967529296875,1799.9947509765625,1864.04150390625,498.359130859375,194.8895721435547,30.20447540283203,603.6134643554688,375.6681213378906,4157.021484375,63.85350036621094,2021.015380859375,132.46444702148438,605.124755859375,155.1385040283203,32.29353713989258,1359.0013427734375,249.58258056640625,911.9496459960938,4046.952392578125,1435.0,1630.6505126953125,733.2352905273438,1132.9476318359375,1528.2412109375,519.2955322265625,6413.419921875,1532.7864990234375,3158.17529296875,474.5885314941406,125.33821868896484,351.0604248046875,209.44680786132807,433.0400390625,577.9839477539062,658.1370239257812,1982.2681884765625,876.8201293945312,477.4650268554688,1227.995361328125,8131.00927734375,1126.91259765625,450.3908081054688,737.7939453125,2391.483154296875,285.0371398925781,109.70933532714844,4631.8642578125,873.23486328125,115.4949188232422,495.9557189941406,1805.955322265625
2020-03-20,1076.4534912109375,1755.7945556640625,2044.6375732421875,652.2300415039062,376.9501647949219,227.34982299804688,6881.90185546875,469.0456848144531,88.85835266113281,2528.155029296875,3514.275634765625,359.89569091796875,277.1227722167969,1420.2498779296875,250.8690643310547,1157.455078125,125.79096221923828,1688.8980712890625,10.11746597290039,510.2998962402344,4694.40869140625,2423.465576171875,2034.0213623046875,594.538818359375,119.26374816894533,1455.2708740234375,1880.8597412109373,1881.5325927734373,498.359130859375,216.1775054931641,34.87031173706055,666.290283203125,380.96337890625,4431.56103515625,75.80853271484375,1865.3990478515625,125.83124542236328,609.7089233398438,156.2327880859375,32.019229888916016,1377.64013671875,231.54747009277344,874.6661987304688,3997.03955078125,1343.5,1547.7364501953125,795.2423095703125,1192.8922119140625,1671.654052734375,498.7313232421875,6259.65576171875,1502.3306884765625,3197.49658203125,420.5353698730469,123.3138656616211,375.2370910644531,205.0625762939453,398.2951049804688,554.8167724609375,696.46337890625,2072.0087890625,931.9335327148438,519.35302734375,1320.8441162109375,8235.8935546875,1148.353515625,445.69927978515625,753.3600463867188,2234.909912109375,275.3299560546875,116.38253784179688,4415.7958984375,804.0382080078125,112.03005981445312,490.8695068359375,2008.4283447265625
2020-03-23,1063.017333984375,1624.9959716796875,2044.6375732421875,617.4923095703125,364.4584655761719,207.1279144287109,6821.9814453125,438.00885009765625,84.54619598388672,2370.4248046875,3241.0009765625,335.96905517578125,282.2969665527344,1392.793212890625,256.05194091796875,1083.553955078125,117.5099868774414,1624.53515625,9.13718032836914,450.14990234375,4300.298828125,2212.816650390625,1880.1707763671875,618.8953857421875,112.20246887207033,1380.549072265625,1698.6640625,1666.143310546875,488.3919372558594,201.9855499267578,32.819114685058594,620.3804931640625,388.2570190429688,4181.97998046875,72.72981262207031,1847.9422607421875,143.0376434326172,574.62939453125,137.87879943847656,30.49308586120605,1297.0540771484375,203.15667724609372,797.2084350585938,3547.82177734375,1265.5,1477.8192138671875,771.4083862304688,1160.921875,1575.5474853515625,453.7097473144531,6093.42431640625,1480.3624267578125,3086.00244140625,399.75335693359375,115.31940460205078,358.2535095214844,198.68551635742188,372.3635559082031,534.0458984375,684.8856811523438,1938.39501953125,889.7996826171875,469.8671875,1219.0103759765625,7776.400390625,1069.5694580078125,420.3448791503906,658.56640625,2028.472412109375,267.5138244628906,113.59373474121094,4195.9921875,761.3634643554688,109.72014617919922,488.6754455566406,2053.04052734375
2020-03-24,1285.2015380859375,1605.0269775390625,2123.3154296875,713.5201416015625,393.1394348144531,238.14801025390625,6950.81005859375,484.1151123046875,95.84564971923828,2550.5458984375,3543.260009765625,367.8712158203125,294.5361633300781,1407.76953125,311.31884765625,1248.333984375,132.5155029296875,1796.1690673828125,9.66607666015625,521.39990234375,4876.99658203125,2392.01806640625,2111.945556640625,725.5050659179688,127.66148376464844,1421.726318359375,1810.477294921875,1842.052978515625,513.3098754882812,215.37796020507807,38.61816787719727,725.9730224609375,424.8247375488281,4355.68798828125,86.38414764404297,1899.3154296875,151.61593627929688,610.7054443359375,160.7093505859375,33.56034851074219,1384.766845703125,240.5069122314453,838.6785888671875,3993.04638671875,1250.5,1512.62841796875,890.5784912109375,1330.7642822265625,1684.6009521484375,495.7366333007813,5983.296875,1588.2069091796875,3539.445556640625,433.3243103027344,120.12289428710938,370.0420227050781,202.27261352539065,406.7695007324219,560.0093383789062,769.1238403320312,2233.541748046875,1014.9027099609376,545.845703125,1402.7103271484375,8545.55078125,1211.6802978515625,449.7919006347656,722.42724609375,2079.33447265625,273.3130187988281,115.83473205566406,4265.349609375,796.0614624023438,110.75564575195312,524.1792602539062,2307.848388671875
2020-03-25,1353.7454833984375,1849.1505126953125,2159.1689453125,738.8745727539062,394.9382934570313,253.9525604248047,6908.86669921875,522.536865234375,105.5879135131836,2564.975341796875,3742.005126953125,367.3727722167969,294.13818359375,1460.186279296875,338.27947998046875,1352.6944580078125,131.25840759277344,1742.782958984375,10.204093933105469,576.2999267578125,4996.72705078125,2508.324462890625,2292.76953125,763.6370849609375,133.5059814453125,1496.0467529296875,1796.9998779296875,1831.0584716796875,508.2265625,229.96969604492188,43.42961502075195,755.514892578125,461.5922546386719,4651.1923828125,103.79690551757812,1927.2464599609373,170.4183349609375,598.347900390625,186.6735382080078,36.63758087158203,1453.841064453125,233.8746337890625,902.27978515625,4323.470703125,1240.5,1525.3270263671875,994.5372924804688,1438.663818359375,1942.046630859375,499.5299072265625,5973.9462890625,1715.0233154296875,3802.7509765625,447.4120788574219,136.2147979736328,339.7713317871094,200.9772491455078,424.3961791992188,586.7715454101562,785.29296875,2293.3681640625,1116.74267578125,570.3388671875,1412.6939697265625,8475.626953125,1313.4014892578125,472.5509948730469,749.767822265625,2144.156982421875,279.2380676269531,123.80272674560548,4244.00830078125,826.7713012695312,116.59011840820312,541.5322265625,2581.52978515625
2020-03-26,1359.19775390625,1908.0599365234373,2306.56640625,763.829833984375,437.210205078125,271.9167175292969,6872.9150390625,536.5086669921875,107.78392791748048,2720.7724609375,3824.81591796875,353.5152282714844,285.6802062988281,1499.623779296875,335.8874816894531,1392.14208984375,130.97901916503906,1743.2818603515625,11.325724601745604,562.4998779296875,5164.34814453125,2679.53955078125,2477.58935546875,750.46044921875,131.79052734375,1507.6966552734375,1864.886474609375,1971.986083984375,496.2660217285156,231.368896484375,48.10811614990234,813.2015380859375,480.0758972167969,4919.74169921875,103.23715209960938,1895.3250732421875,169.12158203125,584.9935913085938,214.47808837890625,37.46549987792969,1520.1739501953125,254.46954345703125,938.7659301757812,4500.16259765625,1244.0,1635.8795166015625,1050.4666748046875,1500.6064453125,2070.5205078125,517.23876953125,6202.513671875,1767.44775390625,3733.06787109375,488.7761840820313,139.0283203125,399.1139526367188,204.9629364013672,447.07904052734375,599.1541748046875,788.4868774414062,2393.080322265625,1141.2041015625,564.8403930664062,1400.2144775390625,8410.7001953125,1388.6951904296875,480.1373901367188,799.2600708007812,2254.85595703125,295.2486572265625,131.17311096191406,4293.0908203125,886.9945068359375,123.06182098388672,564.6696166992188,2786.576416015625
