Date,AAF.L,AAL.L,ABDN.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,EDV.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2022-03-17,146.3647918701172,3579.111572265625,208.535400390625,1741.1795654296875,2587.75341796875,1663.753662109375,677.0298461914062,418.4671936035156,9553.283203125,722.5834350585938,171.47573852539062,3114.046142578125,412.0313720703125,4148.8193359375,520.4603881835938,565.9862670898438,2866.68994140625,367.2688293457031,1696.698974609375,179.46205139160156,1720.775634765625,78.32698822021484,15.598023414611816,324.89990234375,196.75706481933597,5869.7060546875,3688.06298828125,1936.0985107421875,3034.796875,211.0705718994141,646.5,729.795654296875,474.05706787109375,1626.9576416015625,2499.050537109375,499.2820129394531,142.09947204589844,65.81548309326172,1348.241455078125,596.872802734375,5135.3828125,148.94053649902344,284.4794921875,772.1055908203125,275.36279296875,47.89224624633789,1684.4853515625,277.8602600097656,1136.312255859375,6466.9150390625,1105.0,1070.0826416015625,2808.280517578125,2270.57177734375,809.2891235351562,6041.63720703125,2288.836181640625,5580.6474609375,664.9015502929688,94.1641616821289,507.3826599121094,262.9898986816406,550.4012451171875,693.5814208984375,1323.525390625,1962.1524658203125,3530.239990234375,1482.9229736328125,984.7861938476562,1255.962158203125,12858.5361328125,1678.20947265625,500.3025512695313,1455.8272705078125,2924.350341796875,276.8929748535156,142.25132751464844,3672.689697265625,1137.7672119140625,1073.7723388671875,125.56358337402344,1864.5081787109373,1058.0765380859375,2792.1376953125
2022-03-18,142.7705535888672,3608.98681640625,208.3361358642578,1752.1649169921875,2589.748046875,1624.80615234375,684.0260009765625,415.0282897949219,9528.30078125,721.984130859375,170.3373565673828,3159.39404296875,408.6344299316406,4277.20751953125,518.4656982421875,579.3436279296875,2885.668212890625,359.6351318359375,1699.196533203125,177.56614685058594,1702.3050537109375,79.00617218017578,15.685368537902832,315.2998962402344,203.99996948242188,5841.7548828125,3735.505859375,1976.01806640625,3070.770751953125,211.0705718994141,662.0,735.9871215820312,478.1979370117188,1619.1134033203125,2556.02880859375,499.6810607910156,141.83963012695312,66.49922180175781,1357.7288818359375,594.6746826171875,5165.34521484375,150.98973083496094,293.8590393066406,766.919677734375,273.9680480957031,49.02968215942383,1708.6199951171875,277.8602600097656,1129.7265625,6518.841796875,1189.0,1067.5845947265625,2828.26806640625,2267.578857421875,807.0916137695312,6120.640625,2305.8203125,5606.5810546875,678.8910522460938,93.16433715820312,509.7806701660156,264.7850646972656,554.4721069335938,706.3699951171875,1343.495361328125,1938.591796875,3568.15625,1495.9091796875,1004.281982421875,1252.4661865234375,13058.3564453125,1685.1978759765625,505.695068359375,1475.2977294921875,2937.3251953125,278.2404479980469,145.2408447265625,3652.40087890625,1133.77490234375,1085.7474365234375,127.23828887939452,1893.48486328125,1065.5594482421875,2792.1376953125
2022-03-21,151.75611877441406,3829.864990234375,202.65696716308597,1734.1888427734375,2603.708740234375,1756.12890625,676.0302734375,418.8601684570313,9621.2265625,730.3746337890625,168.26031494140625,3153.4140625,406.3365173339844,4189.19970703125,512.6806030273438,584.1282958984375,2864.6923828125,374.2040710449219,1702.1932373046875,181.1084747314453,1685.8311767578125,80.30463409423828,15.437124252319336,311.69989013671875,204.0998687744141,5939.58251953125,3708.0390625,1906.158935546875,3007.81640625,211.8199615478516,663.5,746.9720458984375,496.4578247070313,1625.1470947265625,2535.036865234375,499.4814147949219,140.3604736328125,65.7901611328125,1350.73828125,589.4793090820312,5163.34716796875,148.84059143066406,290.6658935546875,762.5315551757812,271.4774475097656,48.52082824707031,1692.1646728515625,273.0369873046875,1126.9326171875,6399.0107421875,1097.0,1083.0711669921875,2803.28369140625,2258.600341796875,789.5113525390625,6026.0439453125,2307.81787109375,5789.11181640625,671.296630859375,93.08434295654295,506.78314208984375,260.3969116210937,553.28466796875,692.1826782226562,1308.5477294921875,2017.1614990234373,3491.3251953125,1527.875,1011.2804565429688,1245.474853515625,12683.693359375,1669.7237548828125,505.295654296875,1462.8167724609375,2947.30615234375,276.8430480957031,142.55027770996094,3636.384521484375,1126.289794921875,1079.759765625,127.57721710205078,1895.4832763671875,1076.0355224609375,2771.166748046875
2022-03-22,149.5596466064453,3828.395263671875,206.2437896728516,1739.6815185546875,2597.725341796875,1750.13720703125,646.4464721679688,433.0089111328125,9566.2724609375,735.9683837890625,172.61410522460938,3190.2900390625,419.5246887207031,4247.181640625,520.2609252929688,575.5557250976562,2887.665771484375,370.5119323730469,1698.197509765625,183.9024353027344,1658.37451171875,80.32462310791016,15.607218742370604,309.7499084472656,205.79820251464844,5853.73388671875,3738.002685546875,1861.2493896484373,3016.810302734375,212.06971740722656,671.5,718.011962890625,501.09759521484375,1631.382568359375,2515.04443359375,515.239990234375,141.9395751953125,66.75244903564453,1359.2271728515625,590.0787353515625,5207.29052734375,153.2388458251953,272.30596923828125,777.0921020507812,278.55078125,50.12721252441406,1701.4891357421875,280.58642578125,1117.353515625,6452.93505859375,1086.0,1127.533203125,2793.28955078125,2277.555419921875,790.1107788085938,6113.36328125,2321.80517578125,5694.35546875,658.7061157226562,94.77406311035156,510.3801574707031,258.0033569335937,555.320068359375,690.1844482421875,1329.0172119140625,2004.1826171875,3522.257080078125,1545.85595703125,1018.2789306640624,1248.47119140625,12638.7314453125,1697.1781005859375,518.4772338867188,1464.813720703125,2938.3232421875,278.489990234375,143.74609375,3672.689697265625,1154.73388671875,1080.2586669921875,126.60030364990234,1859.5120849609373,1069.55029296875,2791.139404296875
2022-03-23,150.75772094726562,3845.537109375,203.25477600097656,1694.241943359375,2592.73974609375,1758.6256103515625,642.4487915039062,428.6856384277344,9722.1455078125,734.1703491210938,169.75816345214844,3180.323974609375,415.8279724121094,4123.9697265625,508.6908874511719,571.5685424804688,2896.6552734375,387.0767211914063,1648.25048828125,181.5575256347656,1628.9210205078125,82.10250091552734,15.427929878234863,310.64990234375,208.8951416015625,5783.8564453125,3741.498779296875,1896.178955078125,2983.833984375,211.0705718994141,671.5,725.0023193359375,510.0778503417969,1621.7281494140625,2502.049560546875,508.3580322265625,138.72140502929688,65.28369903564453,1334.7591552734375,588.2802734375,5141.3759765625,151.53955078125,261.03057861328125,760.7363891601562,272.57330322265625,49.39884948730469,1647.1865234375,269.7865905761719,1105.5792236328125,6375.04345703125,1124.0,1092.0634765625,2763.30810546875,2221.689208984375,778.7235107421875,5841.01171875,2314.811767578125,5785.12158203125,652.3109130859375,92.04451751708984,507.7823486328125,256.90631103515625,551.5885009765625,689.3850708007812,1297.0648193359375,2081.554443359375,3435.4482421875,1529.3736572265625,1026.27734375,1225.9990234375,12503.8525390625,1667.227783203125,511.2872619628906,1455.8272705078125,2868.458740234375,275.5953369140625,138.06600952148438,3614.494140625,1131.280029296875,1042.836181640625,123.86892700195312,1886.9901123046875,1028.6439208984375,2685.285888671875
2022-03-24,155.25050354003906,3860.229736328125,203.85256958007807,1686.252685546875,2575.787109375,1779.0980224609375,653.24267578125,428.0960693359375,9828.060546875,747.9547119140625,168.1005401611328,3251.640869140625,417.4265441894531,4075.306396484375,511.6832275390625,578.7454833984375,2887.665771484375,388.37396240234375,1654.2442626953125,184.3514709472656,1592.9779052734375,82.02259826660156,15.32219696044922,302.9999084472656,218.28594970703125,5773.87353515625,3742.9970703125,1916.138671875,2985.832275390625,210.3211975097656,666.5,766.545166015625,499.2017822265625,1634.8017578125,2478.05859375,516.2373046875,135.6431427001953,65.05577850341797,1323.7734375,584.8834228515625,5135.3828125,147.59107971191406,261.2301330566406,763.52880859375,270.6803894042969,49.38388442993164,1658.1568603515625,263.1808166503906,1117.353515625,6167.3359375,1103.0,1081.166259765625,2793.28955078125,2186.77197265625,766.47705078125,5857.6435546875,2317.808837890625,5841.9755859375,652.1110229492188,92.28449249267578,514.5767211914062,258.8012084960937,534.427490234375,685.7883911132812,1289.0767822265625,2077.56201171875,3367.59716796875,1516.3873291015625,1007.7813110351562,1227.4970703125,12314.0205078125,1671.7203369140625,501.900390625,1463.31591796875,2920.357666015625,274.5472106933594,136.87020874023438,3598.4775390625,1121.299560546875,1063.2938232421875,124.44709014892578,1763.5889892578125,1019.1658325195312,2738.212890625
2022-03-25,138.7769775390625,3897.451171875,202.756591796875,1702.2314453125,2527.921142578125,1732.6607666015625,644.447509765625,430.1593933105469,9835.0537109375,754.1477661132812,167.06202697753906,3289.5205078125,412.93060302734375,3974.87353515625,526.2456665039062,557.8126220703125,2895.656494140625,390.8686218261719,1666.2314453125,185.3992156982422,1597.4710693359375,84.39977264404297,15.207267761230469,310.4999084472656,220.18408203125,5805.8173828125,3812.41357421875,1866.2393798828125,2962.84912109375,211.8199615478516,672.5,740.3810424804688,504.8892211914063,1632.7899169921875,2467.062744140625,515.4393310546875,137.24224853515625,65.76483917236328,1348.241455078125,593.4756469726562,5085.44775390625,150.1400604248047,263.7247009277344,781.8792724609375,266.4962158203125,48.64056015014648,1646.6378173828125,260.8740234375,1124.138671875,6273.18701171875,1077.0,1064.6790771484375,2858.250244140625,2091.00146484375,785.6591186523438,5665.33349609375,2302.8232421875,5909.8017578125,648.5137329101562,110.1214828491211,525.9673461914062,259.1004333496094,529.6769409179688,689.3850708007812,1315.5372314453125,2107.0126953125,3381.56689453125,1475.9302978515625,989.3851928710938,1223.5018310546875,12249.0791015625,1672.219482421875,503.8976440429688,1444.8436279296875,2929.3408203125,275.2459716796875,131.8876495361328,3616.095947265625,1139.2642822265625,1063.2938232421875,124.9255828857422,1734.6119384765625,1037.1246337890625,2761.1806640625
2022-03-28,139.27618408203125,3816.15185546875,206.3434295654297,1690.746826171875,2528.918212890625,1704.698486328125,642.848388671875,438.7076110839844,9886.0126953125,730.7742309570312,160.251708984375,3288.523681640625,415.0287170410156,3948.988525390625,532.2302856445312,557.2145385742188,2901.6494140625,380.091552734375,1689.20703125,186.5966339111328,1586.9874267578125,82.66182708740234,15.193475723266602,314.84991455078125,217.9862365722656,5809.81005859375,3817.407470703125,1866.2393798828125,3019.807861328125,213.81822204589844,675.0,724.2034301757812,498.5032653808594,1649.2830810546875,2472.060791015625,517.3343505859375,139.8407745361328,66.17002868652344,1357.22998046875,592.876220703125,5103.42431640625,151.78939819335938,263.3256225585937,792.64990234375,268.4886474609375,48.67048645019531,1671.321044921875,261.0838623046875,1130.1256103515625,6297.15380859375,1089.5,1074.67138671875,2898.224853515625,2088.00830078125,789.2555541992188,5827.498046875,2341.7861328125,5847.96044921875,642.3184204101562,98.36346435546876,523.3695068359375,260.297119140625,542.23193359375,689.1853637695312,1330.5146484375,2058.09326171875,3381.56689453125,1478.427734375,1008.2811889648438,1231.991455078125,12194.126953125,1688.6920166015625,501.30120849609375,1461.3189697265625,2971.25927734375,279.7377624511719,132.33612060546875,3659.875732421875,1154.2349853515625,1083.25244140625,125.18476104736328,1713.6290283203125,1044.1085205078125,2775.1611328125
2022-03-29,140.77374267578125,3723.09912109375,214.21456909179688,1749.6680908203125,2596.728515625,1688.7200927734375,656.4410400390625,450.2033386230469,10037.890625,712.1951904296875,156.2174530029297,3208.77783203125,431.2142333984375,4036.996826171875,542.0051879882812,544.2560424804688,2945.598876953125,370.5618896484375,1771.1199951171875,188.3927459716797,1678.8421630859375,81.78287506103516,15.58882999420166,344.2499084472656,215.8883209228516,5913.62890625,3878.334228515625,1861.2493896484373,3065.7744140625,217.06549072265625,700.5,714.2172241210938,479.5948791503906,1650.6910400390625,2532.037841796875,525.612548828125,149.41534423828125,67.588134765625,1404.168701171875,609.8611450195312,5299.17333984375,160.2860107421875,274.0023193359375,803.8193969726562,279.1485595703125,49.88774490356445,1727.2694091796875,280.58642578125,1143.8955078125,6510.853515625,1166.5,1132.126953125,3018.152099609375,2157.841552734375,785.0595092773438,5981.34521484375,2381.748291015625,5830.0068359375,658.7061157226562,102.36278533935548,526.56689453125,257.00604248046875,561.0640869140625,703.3727416992188,1362.4671630859375,2018.658935546875,3560.173828125,1487.4180908203125,1072.2672119140625,1255.462646484375,12618.75,1705.663818359375,512.485595703125,1515.2384033203125,2965.271240234375,279.7377624511719,135.62457275390625,3769.324951171875,1182.67919921875,1086.2462158203125,126.16167449951172,1753.0972900390625,1071.046875,2929.947509765625
2022-03-30,139.27618408203125,3894.5126953125,213.61676025390625,1728.197021484375,2565.814697265625,1704.198974609375,641.4491577148438,446.175048828125,10151.7978515625,729.7752075195312,151.22457885742188,3231.704833984375,428.1170043945313,3984.19189453125,538.0154418945312,539.6707763671875,2953.58984375,381.9375915527344,1711.68310546875,186.8959808349609,1632.4156494140625,82.04255676269531,15.381959915161133,320.69989013671875,215.08909606933597,5933.5927734375,3895.31396484375,1911.1488037109373,2975.83984375,217.5650634765625,672.5,743.3770141601562,499.6008911132813,1670.200927734375,2488.0546875,525.2135620117188,144.7579803466797,66.4485855102539,1379.201171875,605.0654907226562,5269.2109375,152.83900451660156,264.42315673828125,804.2185668945312,272.0752258300781,48.011966705322266,1681.7427978515625,269.5768737792969,1164.849609375,6265.19970703125,1165.5,1122.6346435546875,2998.163818359375,2141.879150390625,738.5035400390625,6030.203125,2372.7568359375,6060.41455078125,642.3184204101562,103.04267120361328,523.5693359375,260.59637451171875,553.4293212890625,698.9765625,1358.47314453125,2108.010986328125,3445.426025390625,1478.427734375,1054.271240234375,1236.9852294921875,12463.88671875,1747.5941162109375,509.29010009765625,1454.8287353515625,3034.138427734375,282.3329772949219,134.42874145507812,3788.545166015625,1166.7105712890625,1113.1904296875,129.0126953125,1690.647216796875,1050.5938720703125,2875.0234375
2022-03-31,139.27618408203125,3891.084228515625,214.1149444580078,1659.7879638671875,2555.842529296875,1670.744140625,632.4541015625,444.2099304199219,10123.8212890625,716.5902709960938,148.08905029296875,3184.35546875,420.423828125,3872.36962890625,529.0385131835938,532.49365234375,2964.5771484375,374.5533447265625,1672.22509765625,181.80699157714844,1596.9716796875,79.98502349853516,15.170491218566896,313.94989013671875,215.4204559326172,5915.62548828125,3858.857666015625,1906.158935546875,2948.859375,217.06549072265625,634.0,732.9913940429688,498.9024353027344,1656.52392578125,2509.04638671875,524.0167846679688,142.15943908691406,66.34820556640625,1386.69140625,601.2687377929688,5217.27783203125,148.1908416748047,254.8440704345703,783.4747924804688,270.97930908203125,46.949363708496094,1636.216064453125,261.8177490234375,1169.8387451171875,6023.5380859375,1171.0,1133.12646484375,3008.158203125,2145.870361328125,749.8927001953125,6062.42724609375,2380.74951171875,6065.400390625,632.325927734375,101.08300018310548,525.5676879882812,252.01953125,548.169921875,700.5751342773438,1343.495361328125,2105.01611328125,3405.514404296875,1450.956787109375,1025.7774658203125,1218.6890869140625,12523.8330078125,1745.5975341796875,509.4898071289063,1446.3411865234375,3072.06494140625,275.4955139160156,130.28631591796875,3689.239990234375,1155.7320556640625,1122.171630859375,124.44709014892578,1639.68798828125,1000.7078857421876,2853.053955078125
2022-04-01,141.27296447753906,3986.095703125,213.11854553222656,1652.79736328125,2550.856689453125,1688.220703125,637.8511962890625,436.84075927734375,10067.8662109375,712.9942626953125,146.83084106445312,3215.755126953125,418.0259704589844,3859.944580078125,523.6522827148438,532.49365234375,2987.55029296875,378.1458129882813,1671.7255859375,183.4035186767578,1567.0191650390625,78.26705932617188,14.674002647399902,317.39990234375,215.22056579589844,5931.59765625,3865.35009765625,1912.146728515625,2908.888427734375,215.56675720214844,656.0,742.3783569335938,506.48577880859375,1665.97705078125,2490.053955078125,527.507568359375,141.10003662109375,65.83684539794922,1379.700439453125,603.6666870117188,5207.29052734375,150.68984985351562,257.5382385253906,774.8980712890625,270.182373046875,47.28360748291016,1650.4775390625,260.76922607421875,1160.459228515625,6099.43115234375,1180.5,1119.6368408203125,2993.167236328125,2142.877197265625,740.3017578125,6247.4599609375,2362.766357421875,6209.0322265625,634.5242919921875,99.3532943725586,520.5718383789062,248.229736328125,546.6429443359375,717.1603393554688,1348.9874267578125,2115.997802734375,3401.522216796875,1432.9761962890625,1022.2781372070312,1212.6953125,12688.685546875,1729.6240234375,509.09033203125,1426.8702392578125,3066.07666015625,278.489990234375,130.8345489501953,3745.8330078125,1160.7220458984375,1119.6767578125,126.002197265625,1683.153076171875,1003.701171875,2869.031494140625
2022-04-04,143.76893615722656,3976.790771484375,214.91200256347656,1664.2816162109375,2532.907470703125,1696.709228515625,649.6447143554688,430.3560485839844,10133.8125,726.3790893554688,146.09188842773438,3228.7138671875,412.8306579589844,3984.19189453125,518.4656982421875,546.2495727539062,3029.502197265625,376.7986450195313,1689.7064208984375,182.25601196289065,1579.99853515625,78.74649047851562,14.940635681152344,322.19989013671875,214.8209228515625,5881.6845703125,3900.80712890625,1957.05615234375,2931.87158203125,217.06549072265625,662.0,754.3619995117188,503.8914184570313,1662.15576171875,2544.033447265625,523.7174682617188,141.71971130371094,65.81128692626953,1400.6732177734375,609.26171875,5241.2470703125,155.9877471923828,259.6336669921875,768.9142456054688,269.6841735839844,46.78473281860352,1656.5108642578125,266.745849609375,1166.4459228515625,6153.35546875,1212.0,1128.6300048828125,2993.167236328125,2204.7294921875,750.6920166015625,6237.064453125,2405.7255859375,6116.27001953125,656.5078125,100.34312438964844,520.5718383789062,246.53433227539065,552.7506713867188,732.3468017578125,1342.9962158203125,2112.50341796875,3385.55810546875,1429.9791259765625,1044.7730712890625,1229.177734375,12708.6708984375,1733.1182861328125,500.5023193359375,1441.84814453125,3091.028564453125,275.3956604003906,134.37332153320312,3758.647216796875,1148.7457275390625,1124.6666259765625,125.60344696044922,1679.1563720703125,998.7124633789062,2886.00830078125
2022-04-05,138.0780792236328,4047.80517578125,213.7164001464844,1640.813232421875,2555.842529296875,1708.6932373046875,660.2388916015625,432.3211059570313,10325.658203125,739.9638671875,146.79087829589844,3218.247314453125,411.6317443847656,4001.793701171875,530.63427734375,559.80615234375,3076.447509765625,382.0873718261719,1673.223876953125,184.251708984375,1563.524658203125,79.60546112060547,15.138309478759766,317.09991455078125,215.22056579589844,5805.8173828125,3974.718017578125,1896.178955078125,2954.854736328125,216.56588745117188,685.0,756.359130859375,515.6654663085938,1713.4442138671875,2577.02099609375,526.3106689453125,139.60089111328125,66.55274963378906,1396.178955078125,608.4624633789062,5279.197265625,153.83860778808594,255.24322509765625,782.6769409179688,271.6766967773437,46.20104598999024,1651.0260009765625,257.8333435058594,1208.3543701171875,6145.3671875,1231.5,1132.6268310546875,2973.1796875,2206.724609375,763.6798095703125,6193.40576171875,2442.69091796875,6104.30126953125,653.7098999023438,98.64341735839844,529.564453125,245.93597412109372,554.10791015625,731.5475463867188,1374.449462890625,2117.495361328125,3323.693603515625,1387.5244140625,1031.7762451171875,1231.6751708984375,12818.572265625,1794.0167236328125,498.904541015625,1459.32177734375,3185.84521484375,274.1978454589844,133.47616577148438,3776.265625,1162.7181396484375,1163.5859375,125.08509063720705,1652.677734375,995.719482421875,2866.03564453125
2022-04-06,138.5773162841797,3966.99560546875,210.2292022705078,1600.8665771484375,2546.86767578125,1673.740234375,650.4442749023438,436.4478149414063,10453.552734375,733.9705200195312,143.13612365722656,3294.5048828125,411.8315734863281,4086.69580078125,528.2404174804688,542.8603515625,3079.4443359375,380.0416564941406,1615.784912109375,185.7484588623047,1575.006591796875,80.48442077636719,14.922245979309082,315.89990234375,214.62109375,5723.9609375,4006.18017578125,1894.18310546875,2917.8818359375,212.56930541992188,665.0,756.9583740234375,517.4615478515625,1734.56298828125,2544.033447265625,522.81982421875,134.6836700439453,64.8908462524414,1358.2286376953125,610.8603515625,5337.123046875,145.99172973632812,253.44712829589844,774.4990844726562,269.1860656738281,45.08356475830078,1602.208251953125,254.3731842041016,1218.83154296875,5911.69580078125,1204.0,1109.14501953125,2928.20703125,2231.6650390625,774.2696533203125,6183.01025390625,2444.68896484375,6093.32958984375,644.516845703125,96.44378662109376,532.5619506835938,240.55047607421875,543.5890502929688,727.7509155273438,1376.4464111328125,2127.9775390625,3123.134765625,1365.04833984375,978.1876831054688,1220.686767578125,12843.548828125,1802.5029296875,496.9073486328125,1429.8658447265625,3204.80859375,272.2015075683594,132.97775268554688,3734.62158203125,1155.7320556640625,1174.0640869140625,127.57721710205078,1585.731201171875,984.944091796875,2764.1767578125
2022-04-07,142.07167053222656,3896.47119140625,202.3284149169922,1626.8319091796875,2554.845703125,1676.2369384765625,649.0451049804688,415.1656799316406,10659.3876953125,733.9705200195312,140.38002014160156,3222.234619140625,411.2321166992188,4018.35986328125,524.4502563476562,536.879638671875,3111.4072265625,376.5989990234375,1589.8126220703125,188.04351806640625,1575.5057373046875,80.42448425292969,15.083147048950195,311.09991455078125,215.020751953125,5700.00390625,3989.20068359375,1905.160888671875,2917.8818359375,211.329833984375,660.0,759.5546875,513.5701293945312,1750.8548583984375,2563.02587890625,520.02734375,132.80474853515625,63.446266174316406,1357.7288818359375,606.6640625,5307.16162109375,145.09207153320312,252.05018615722656,770.9088134765625,265.4999694824219,44.24849319458008,1564.7646484375,251.6767120361328,1213.3433837890625,5827.81298828125,1229.5,1084.1641845703125,2913.216796875,2165.822509765625,764.47900390625,6183.01025390625,2446.68701171875,6072.38330078125,635.123779296875,94.73406219482422,528.4080200195312,245.33755493164065,541.2138671875,727.7509155273438,1386.930908203125,2082.55322265625,3048.2373046875,1374.1622314453125,970.9891357421876,1225.681396484375,12983.4248046875,1788.027099609375,493.7117614746094,1406.40087890625,3166.8818359375,272.2015075683594,129.2396240234375,3740.494384765625,1119.802490234375,1167.5775146484375,126.44078826904295,1592.7257080078125,980.5540771484376,2779.15625
2022-04-08,143.6691131591797,4085.0263671875,207.21218872070312,1659.7879638671875,2565.814697265625,1705.1978759765625,643.8479614257812,418.50726318359375,10921.177734375,742.760498046875,144.3943328857422,3280.548828125,415.628173828125,4113.61572265625,529.0385131835938,542.6611328125,3107.411865234375,390.6690979003906,1599.302490234375,190.58799743652344,1595.4742431640625,80.92388916015625,15.165895462036133,328.19989013671875,216.4196014404297,5733.943359375,4015.6689453125,1965.0401611328125,2904.8916015625,214.327392578125,664.0,777.7297973632812,526.8409423828125,1788.66748046875,2531.0380859375,528.6046142578125,133.0845947265625,62.9221305847168,1369.71337890625,610.6604614257812,5147.36767578125,146.94137573242188,257.93731689453125,781.6795043945312,267.79132080078125,44.49800491333008,1550.4996337890625,250.6279754638672,1223.3216552734375,6025.53564453125,1244.0,1101.65087890625,2948.194580078125,2186.77197265625,761.4817504882812,6193.40576171875,2441.691650390625,6122.2548828125,645.1162719726562,94.26414489746094,527.0090942382812,245.93597412109372,546.9822387695312,725.1532592773438,1373.4508056640625,2164.41796875,3064.20703125,1413.1243896484375,972.788818359375,1231.6751708984375,12698.677734375,1813.9840087890625,508.4912109375,1414.8883056640625,3124.963134765625,270.8040771484375,132.37966918945312,3777.33349609375,1118.8043212890625,1164.0848388671875,128.87313842773438,1589.72802734375,986.9395751953124,2824.09375
2022-04-11,143.9686279296875,3987.076171875,205.01947021484372,1641.8121337890625,2528.918212890625,1660.7579345703125,633.8533935546875,421.1611328125,10849.2353515625,764.1365356445312,144.73382568359375,3271.577392578125,417.2267456054688,4114.6513671875,531.831298828125,542.4617309570312,3065.46044921875,385.8294067382813,1572.8306884765625,192.0847930908203,1585.989013671875,80.60427856445312,15.14291000366211,312.2998962402344,219.2172393798828,5751.91162109375,3997.68994140625,1981.008056640625,2795.970458984375,212.0791931152344,664.0,780.7256469726562,519.2577514648438,1793.89697265625,2441.072265625,531.8958740234375,136.4027099609375,62.79428863525391,1344.246826171875,617.0548095703125,5101.427734375,144.1924591064453,257.93731689453125,783.4747924804688,269.78375244140625,44.992034912109375,1563.6671142578125,249.0550842285156,1216.8358154296875,6027.53271484375,1238.0,1058.18408203125,2903.222412109375,2151.85546875,777.4667358398438,6122.7197265625,2431.701171875,6054.4287109375,634.72412109375,94.98402404785156,523.8114013671875,250.4238739013672,542.23193359375,712.5643920898438,1364.96337890625,2131.472412109375,3124.09375,1424.1136474609375,946.39453125,1223.184326171875,12403.9404296875,1793.5179443359375,513.8836059570312,1398.412841796875,3046.115234375,274.69696044921875,131.4326629638672,3727.146728515625,1119.802490234375,1137.1407470703125,130.4082794189453,1538.2691650390625,970.9760131835938,2845.064697265625
2022-04-12,147.56285095214844,4016.4609375,201.9297332763672,1630.8267822265625,2504.985107421875,1676.2369384765625,637.8511962890625,421.5543212890625,10495.5205078125,770.7289428710938,143.0561981201172,3259.61572265625,408.6344299316406,4142.60693359375,510.8852844238281,548.0438232421875,3086.4365234375,395.1096801757813,1592.809326171875,193.2821807861328,1559.5311279296875,79.60546112060547,15.115326881408691,313.4999084472656,216.2197265625,5775.8701171875,3960.73486328125,2059.84912109375,2751.0029296875,211.329833984375,680.0,798.700927734375,523.64794921875,1793.89697265625,2444.071533203125,517.9327392578125,135.1034393310547,62.57696914672852,1318.280517578125,606.8638305664062,5075.4599609375,147.34117126464844,260.132568359375,747.9710693359375,270.381591796875,44.03390884399414,1565.862060546875,249.47454833984372,1191.3914794921875,6131.38671875,1184.5,1064.6790771484375,2898.224853515625,2177.79345703125,778.6655883789062,6076.98046875,2404.72705078125,6138.2138671875,640.9193725585938,89.77490234375,529.4072875976562,243.9413604736328,539.177978515625,717.5599975585938,1340.0008544921875,2161.921875,3085.1669921875,1405.6318359375,957.3921508789062,1210.1982421875,12398.9443359375,1780.5394287109375,500.7019958496094,1388.927001953125,3055.09765625,270.1053466796875,131.98092651367188,3664.6806640625,1099.8416748046875,1137.6396484375,130.24879455566406,1533.7728271484375,969.579345703125,2804.121337890625
2022-04-13,148.96060180664062,4062.9873046875,196.6472625732422,1601.864990234375,2491.024658203125,1665.2515869140625,641.8489379882812,422.2423706054688,10501.515625,759.341796875,144.0548095703125,3253.136474609375,403.4390258789063,4082.55419921875,516.4707641601562,537.6771240234375,3069.455810546875,396.5066528320313,1594.3077392578125,188.59231567382807,1596.9716796875,79.4456558227539,15.078550338745115,308.9999084472656,216.81927490234372,5851.73681640625,3925.77734375,2039.8892822265625,2732.01708984375,210.08084106445312,688.5,821.6693725585938,528.9363403320312,1791.282470703125,2471.06103515625,516.835693359375,140.22055053710938,63.74029159545898,1311.7891845703125,607.8629760742188,5053.48876953125,147.4911346435547,257.3386535644531,746.3753662109375,269.1860656738281,44.05386734008789,1570.2510986328125,252.41067504882807,1182.4110107421875,6119.40283203125,1153.5,1062.18115234375,2903.222412109375,2130.90625,776.6675415039062,6203.80126953125,2416.71533203125,6165.14453125,641.51904296875,90.01486206054688,526.0098266601562,237.95751953125,530.6950073242188,721.7562866210938,1338.003662109375,2178.39501953125,3075.186767578125,1435.6025390625,960.79150390625,1192.7169189453125,12478.873046875,1786.529296875,501.7006530761719,1368.4573974609375,3068.072509765625,264.7152404785156,129.1897735595703,3669.486328125,1106.827880859375,1136.6416015625,131.2655487060547,1529.2764892578125,974.1688842773438,2808.11572265625
