Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HLMA.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2017-04-06,1210.1043701171875,2496.849609375,1993.38427734375,858.6098022460938,504.3135681152344,4783.5205078125,631.9860229492188,215.8528289794922,5257.6240234375,3232.39892578125,633.1688842773438,2321.86376953125,462.0755920410156,1723.5445556640625,312.8669738769531,2076.9921875,216.6181640625,12.924853324890137,4986.81201171875,7075.10009765625,2286.583984375,1606.58203125,1058.2545166015625,1590.170654296875,318.0945129394531,1637.4051513671875,1015.162353515625,2647.5615234375,648.7061157226562,524.068603515625,48.991661071777344,743.7483520507812,639.39501953125,3954.3740234375,215.6562042236328,2986.332763671875,317.60760498046875,1156.0513916015625,243.89414978027344,63.35504531860352,317.9769592285156,2128.5009765625,1106.400634765625,4029.894287109375,1385.0546875,2131.192626953125,635.5562744140625,7516.205078125,1566.6015625,3235.0693359375,268.91021728515625,249.38461303710935,253.17047119140625,521.907470703125,623.1893310546875,467.9042053222656,2056.743896484375,1618.14892578125,367.5250244140625,1226.4554443359375,1475.7811279296875,744.4773559570312,1030.6986083984375,2378.508544921875,233.3598480224609,193.3243560791016,4240.3701171875,992.64794921875,202.7418365478516,1708.822265625,3416.47119140625
2017-04-07,1200.870849609375,2478.886962890625,1991.3961181640625,866.5877075195312,503.8234252929688,4782.0224609375,646.9383544921875,214.755615234375,5323.2060546875,3210.677978515625,645.1152954101562,2340.82080078125,467.9952087402344,1769.4525146484375,310.7260131835937,2074.001953125,217.01678466796875,13.08769989013672,4986.81201171875,7080.0869140625,2276.109130859375,1614.5699462890625,1041.2825927734375,1620.0985107421875,319.8375549316406,1640.9130859375,1019.1590576171876,2665.757568359375,651.293701171875,522.0740966796875,49.305789947509766,753.2195434570312,641.3915405273438,3989.29833984375,214.66098022460935,3019.225830078125,322.38970947265625,1166.666748046875,244.5892791748047,62.78715515136719,319.208740234375,2132.881103515625,1120.508544921875,4010.95068359375,1384.6416015625,2132.18603515625,638.0505981445312,7668.8134765625,1574.5843505859375,3232.586181640625,273.3692321777344,250.68296813964844,260.5346984863281,527.3263549804688,631.1727294921875,474.38623046875,2048.77587890625,1630.1204833984375,369.8238220214844,1233.4412841796875,1479.76123046875,740.2871704101562,1026.7115478515625,2393.44921875,239.0300445556641,193.22494506835935,4306.99169921875,998.6216430664062,201.94674682617188,1723.7596435546875,3448.192626953125
2017-04-10,1199.8988037109375,2572.693359375,1991.3961181640625,848.6378173828125,502.84326171875,4726.65576171875,639.9606323242188,215.65338134765625,5311.283203125,3253.087158203125,643.1243286132812,2326.8525390625,467.24908447265625,1757.476806640625,313.6635131835937,2053.072998046875,215.9206695556641,13.00199031829834,4963.9580078125,6995.32568359375,2277.106689453125,1599.5926513671875,1054.260986328125,1579.197021484375,317.397216796875,1641.915771484375,1026.1534423828125,2665.757568359375,653.6823120117188,527.0604248046875,49.24297332763672,759.699951171875,648.8785400390625,4003.267578125,216.15377807617188,2962.41064453125,323.3859558105469,1162.420654296875,244.6885986328125,62.81703567504883,327.2623596191406,2140.545166015625,1113.9970703125,4097.68994140625,1388.361083984375,2163.97998046875,634.0596923828125,7640.78369140625,1580.5714111328125,3239.53857421875,273.3692321777344,249.78411865234372,261.3308410644531,530.0357055664062,632.1705322265625,472.890380859375,2047.77978515625,1613.160888671875,370.423583984375,1249.407958984375,1473.790771484375,734.8995361328125,1043.6572265625,2383.48876953125,244.7002716064453,196.70201110839844,4321.38232421875,994.1414184570312,202.64244079589844,1717.7847900390625,3459.337890625
2017-04-11,1184.34716796875,2583.671142578125,2002.3323974609373,846.1445922851562,509.2145690917969,4733.6396484375,639.4622802734375,214.4563751220703,5357.9873046875,3263.43017578125,648.5999145507812,2364.768310546875,468.2936401367188,1764.4625244140625,311.6222839355469,2075.995849609375,216.8174285888672,13.139124870300291,5050.8046875,7045.185546875,2285.586669921875,1611.57470703125,1076.2249755859375,1648.03125,319.1404113769531,1648.9327392578125,1027.152587890625,2674.855712890625,654.5780029296875,537.5318603515625,49.393741607666016,762.1925659179688,648.8785400390625,4007.2587890625,216.6513671875,2975.367919921875,326.1754455566406,1183.6522216796875,245.58236694335935,62.72737121582031,327.35711669921875,2160.253173828125,1118.8804931640625,4109.654296875,1385.8812255859375,2195.773681640625,628.0732421875,7672.9658203125,1580.5714111328125,3252.945068359375,277.9997253417969,251.182373046875,263.71929931640625,531.0517578125,637.658935546875,474.8849182128906,2033.8350830078125,1621.1419677734375,371.92279052734375,1252.4017333984375,1493.6934814453125,724.9227905273438,1049.637939453125,2392.453369140625,246.4644012451172,197.19874572753903,4308.05810546875,997.6262817382812,202.0461578369141,1722.763671875,3497.060546875
2017-04-12,1138.1788330078125,2609.6171875,1999.349853515625,822.211181640625,508.2342834472656,4723.16357421875,644.4463500976562,213.15968322753903,5348.04833984375,3265.498779296875,650.0930786132812,2365.7666015625,470.0845642089844,1760.470458984375,314.3605041503906,2087.955322265625,218.6109619140625,13.26768684387207,5087.37158203125,7159.86279296875,2299.553955078125,1626.5521240234375,1058.2545166015625,1612.1180419921875,308.78131103515625,1649.4339599609375,1041.1407470703125,2674.855712890625,652.1893920898438,533.5427856445312,49.28065490722656,763.6881103515625,655.8663330078125,4047.172119140625,215.9547119140625,3003.2783203125,324.6810607910156,1186.8370361328125,247.8663787841797,62.308929443359375,326.0306396484375,2144.924560546875,1129.7332763671875,4138.56787109375,1375.5484619140625,2172.922119140625,634.0596923828125,7777.8193359375,1588.5540771484375,3123.34375,284.859619140625,251.78160095214844,256.6535339355469,525.8023071289062,648.6359252929688,476.3807373046875,2059.731201171875,1621.1419677734375,370.2236328125,1256.3936767578125,1496.6790771484375,719.7347412109375,1054.622314453125,2420.341796875,232.3518829345703,194.6157684326172,4333.64013671875,1008.578125,203.0399932861328,1729.7347412109375,3532.2109375
2017-04-13,1137.20654296875,2703.423583984375,2017.245361328125,832.6820068359375,507.2542114257813,4731.64306640625,640.9574584960938,212.11233520507807,5349.04443359375,3289.289306640625,649.5953369140625,2360.77685546875,468.6916198730469,1759.472412109375,311.7716064453125,2089.948486328125,215.52212524414065,13.2933988571167,5137.65087890625,7114.98876953125,2292.5703125,1618.5645751953125,1062.248046875,1637.0577392578125,307.83502197265625,1650.937744140625,1041.1407470703125,2663.48388671875,640.8436279296875,538.529052734375,49.43144226074219,768.6728515625,657.8629760742188,4054.156494140625,216.3528289794922,3006.268798828125,325.77703857421875,1185.7755126953125,249.8524932861328,62.47829055786133,328.5888366699219,2166.8232421875,1124.3070068359375,4180.44140625,1375.134765625,2206.703369140625,631.0665283203125,7728.96728515625,1579.5733642578125,3099.509033203125,284.1736755371094,252.7803192138672,257.151123046875,526.9874877929688,662.1075439453125,478.5746765136719,2057.739501953125,1613.160888671875,368.3245239257813,1256.3936767578125,1487.7227783203125,707.8621215820312,1062.596435546875,2434.28564453125,228.69778442382807,195.6320953369141,4299.529296875,1009.5737915039062,202.7418365478516,1730.73046875,3579.3642578125
2017-04-18,1078.8880615234375,2712.4052734375,2008.2977294921875,804.2610473632812,496.96197509765625,4575.51953125,634.4780883789062,206.7758331298828,5229.80126953125,3318.25146484375,652.0842895507812,2325.853759765625,450.2861633300781,1697.5966796875,309.03326416015625,2075.995849609375,212.53292846679688,13.027704238891602,5091.9423828125,7045.185546875,2239.196533203125,1578.624267578125,1062.248046875,1588.1754150390625,290.6527709960937,1590.2926025390625,1024.15478515625,2679.4052734375,623.2274780273438,527.0604248046875,48.27543640136719,761.694091796875,642.3897094726562,3930.426025390625,215.4571533203125,2891.639892578125,327.2713623046875,1194.2679443359375,247.56846618652344,61.97016906738281,334.93707275390625,2129.59619140625,1098.8040771484375,4174.4599609375,1333.38916015625,2227.56787109375,614.6038208007812,7587.7607421875,1560.61474609375,2982.32177734375,279.7146911621094,247.0875396728516,253.36952209472656,518.0125732421875,649.1348266601562,482.9625244140625,2016.903076171875,1569.2652587890625,362.4273376464844,1232.4432373046875,1452.89306640625,694.5928344726562,1057.61279296875,2402.4130859375,222.0194854736328,197.3211669921875,4227.044921875,997.6262817382812,198.4683380126953,1694.881103515625,3545.0712890625
2017-04-19,1093.4678955078125,2747.332763671875,1993.38427734375,820.7154541015625,498.4322814941406,4582.50244140625,628.4971313476562,207.9728240966797,5152.29150390625,3430.997802734375,650.0930786132812,2307.893798828125,445.5107727050781,1562.86669921875,310.17840576171875,2084.9658203125,208.6469268798828,12.804862022399902,5178.78857421875,7075.10009765625,2196.2978515625,1584.6151123046875,1115.1607666015625,1541.2884521484375,295.13507080078125,1577.76318359375,1026.1534423828125,2702.150390625,617.8532104492188,541.0223388671875,48.41366195678711,770.1683349609375,637.8975219726562,3972.335205078125,215.4571533203125,2889.645263671875,334.4444580078125,1181.529052734375,249.9518280029297,63.424781799316406,339.5796813964844,2130.69091796875,1080.57177734375,4308.05908203125,1340.0025634765625,2282.2138671875,617.09814453125,7523.388671875,1540.65771484375,3009.6328125,274.74127197265625,243.69183349609372,266.1076965332031,518.5206909179688,652.1286010742188,481.56634521484375,1980.0511474609373,1573.2559814453125,364.3263549804688,1225.4580078125,1430.0050048828125,691.79931640625,1054.622314453125,2347.63134765625,221.2634429931641,201.9908905029297,4197.1982421875,983.687255859375,198.7664794921875,1678.9481201171875,3566.50390625
2017-04-20,1104.6456298828125,2754.31884765625,1998.355712890625,823.7069702148438,496.471923828125,4583.50048828125,617.656494140625,207.2247009277344,5185.083984375,3418.585693359375,645.1152954101562,2304.900634765625,444.3664855957031,1588.8145751953125,310.22808837890625,2090.9453125,205.45846557617188,12.890570640563965,5219.9267578125,7045.185546875,2198.79248046875,1582.6181640625,1126.142578125,1513.3553466796875,299.2688293457031,1566.2354736328125,1036.145263671875,2686.228759765625,619.445556640625,544.01416015625,48.86600875854492,771.165283203125,636.4000854492188,3936.413818359375,216.45233154296875,2891.639892578125,327.96881103515625,1177.2825927734375,251.34210205078125,63.82331466674805,335.12652587890625,2120.09423828125,1074.7115478515625,4271.16943359375,1360.6683349609375,2261.348876953125,626.0778198242188,7553.49853515625,1554.6273193359375,3046.874267578125,276.1131591796875,242.09381103515625,264.3162536621094,520.3834228515625,653.6253662109375,481.0677185058594,1954.7216796875,1587.222412109375,361.3278503417969,1225.4580078125,1421.049072265625,684.4164428710938,1074.558349609375,2330.699462890625,219.4994201660156,200.89796447753903,4210.52392578125,973.2330322265624,198.07081604003903,1693.8853759765625,3617.086669921875
2017-04-21,1086.177978515625,2808.20751953125,1995.372802734375,816.2278442382812,499.9026489257813,4555.06787109375,618.6533813476562,207.42420959472656,5167.19775390625,3398.932861328125,641.6309814453125,2330.84326171875,439.1433715820313,1578.834716796875,309.6307067871094,2089.948486328125,206.9530334472656,12.976278305053713,5165.07568359375,7124.96142578125,2202.78271484375,1593.6015625,1133.1309814453125,1494.4012451171875,297.475830078125,1569.242919921875,1030.1500244140625,2674.855712890625,621.0380249023438,540.5236206054688,49.24297332763672,772.6605834960938,633.4053955078125,3941.4033203125,215.4571533203125,2846.78466796875,326.9725341796875,1164.5438232421875,252.7323455810547,64.1321792602539,341.56939697265625,2128.85498046875,1087.4090576171875,4266.18310546875,1356.1220703125,2241.47802734375,627.0756225585938,7491.20166015625,1558.6190185546875,3037.43994140625,276.62774658203125,238.89788818359372,264.71435546875,519.7060546875,653.6253662109375,481.7658081054688,1975.6436767578125,1577.246337890625,362.027587890625,1235.437255859375,1437.96630859375,684.3167724609375,1082.5330810546875,2310.779052734375,218.9954071044922,198.81149291992188,4197.1982421875,971.2418212890624,197.52420043945312,1686.9141845703125,3604.227294921875
2017-04-24,1097.35595703125,2873.073486328125,2031.1641845703125,838.1666870117188,517.0562133789062,4651.3369140625,626.6297607421875,218.64578247070312,5294.38916015625,3416.5166015625,649.5953369140625,2373.748779296875,447.0030212402344,1596.798583984375,312.667724609375,2140.77685546875,199.6793212890625,13.13055419921875,5142.2216796875,7264.56884765625,2255.6572265625,1638.5341796875,1167.074951171875,1512.35791015625,304.2989501953125,1588.7890625,1036.145263671875,2706.699951171875,635.2703247070312,567.4501953125,49.78326797485352,797.086669921875,643.8871459960938,4042.182373046875,218.14414978027344,2918.552978515625,335.9388427734375,1179.4056396484375,258.6907043457031,65.99525451660156,347.82281494140625,2204.416259765625,1104.229736328125,4311.05078125,1398.2811279296875,2269.2978515625,638.5494995117188,7584.6474609375,1589.5518798828125,3091.067626953125,277.82818603515625,244.7904357910156,270.0883483886719,532.0678100585938,654.1244506835938,486.65228271484375,2095.198486328125,1618.14892578125,370.6235046386719,1258.3895263671875,1410.1024169921875,716.84130859375,1111.4400634765625,2333.6875,222.96453857421875,200.69924926757807,4286.20654296875,978.2113647460938,201.35044860839844,1711.81005859375,3692.5322265625
2017-04-25,1091.524169921875,2809.2060546875,2004.320556640625,835.6736450195312,518.5265502929688,4676.77587890625,628.6237182617188,222.2366485595703,5256.6298828125,3356.52392578125,655.0707397460938,2367.76171875,446.953369140625,1585.8206787109375,312.1200866699219,2150.7431640625,199.1811065673828,13.13055419921875,5110.2255859375,7259.58203125,2253.661865234375,1647.5201416015625,1159.088134765625,1499.389404296875,310.97265625,1602.8233642578125,1036.145263671875,2740.817626953125,639.4501953125,560.4691772460938,50.072265625,791.6033935546875,647.381103515625,4042.182373046875,218.54222106933597,2955.4326171875,325.1792297363281,1188.9600830078125,259.3858337402344,66.70263671875,345.83306884765625,2208.796630859375,1096.633056640625,4259.20556640625,1400.3477783203125,2252.407470703125,636.0550537109375,7584.6474609375,1588.5540771484375,3078.1572265625,278.68572998046875,244.5906982421875,270.884521484375,534.2693481445312,664.6024169921875,491.2396240234375,2097.190673828125,1627.1278076171875,372.5225830078125,1266.3729248046875,1391.1947021484375,726.4193115234375,1124.398681640625,2318.746826171875,223.9095916748047,198.51345825195312,4279.27587890625,974.7267456054688,201.2510681152344,1714.7974853515625,3429.3310546875
2017-04-26,1083.748046875,2819.184814453125,2013.2689208984373,839.6625366210938,520.4869384765625,4675.27880859375,635.6029663085938,224.0819549560547,5273.5224609375,3356.52392578125,655.5685424804688,2405.677978515625,451.3308410644531,1595.800537109375,308.7345275878906,2155.726318359375,199.2807464599609,13.190549850463867,5178.78857421875,7299.46923828125,2255.6572265625,1649.517333984375,1162.0831298828125,1489.413330078125,308.18365478515625,1569.7440185546875,1041.1407470703125,2713.523681640625,639.052001953125,561.466552734375,51.02722930908203,797.086669921875,652.8717651367188,4084.091064453125,218.3431854248047,2940.4814453125,325.57769775390625,1194.2679443359375,259.2865600585937,67.16093444824219,346.7806396484375,2209.891357421875,1091.2073974609375,4230.29296875,1424.3209228515625,2271.284423828125,639.5471801757812,7565.9580078125,1592.54541015625,3090.57080078125,283.3161926269531,248.58563232421875,272.2776794433594,541.5509033203125,663.10546875,491.6385192871094,2082.24658203125,1647.0802001953125,374.8214721679688,1270.36474609375,1388.209228515625,755.5517578125,1127.3890380859375,2295.838134765625,227.43768310546875,197.2218017578125,4271.8154296875,972.7352905273438,201.84735107421875,1714.7974853515625,3423.330078125
2017-04-27,1057.5048828125,2826.169677734375,2014.262939453125,816.34228515625,517.54638671875,4686.7529296875,629.122314453125,223.3837432861328,5202.9716796875,3411.344970703125,659.0531616210938,2403.681396484375,440.3870544433594,1606.7784423828125,306.7928161621094,2155.726318359375,198.0850830078125,13.284826278686523,5169.6474609375,7224.68017578125,2250.170166015625,1665.493408203125,1153.0980224609375,1432.709716796875,298.4719543457031,1562.2261962890625,1048.13525390625,2711.248779296875,637.65869140625,547.0059814453125,51.22826385498047,802.5701904296875,641.0202026367188,4077.10595703125,209.5796661376953,2990.320556640625,334.5440368652344,1186.8370361328125,245.2823486328125,68.7151870727539,347.0648498535156,2205.511474609375,1092.8348388671875,4290.11181640625,1436.720703125,2324.937744140625,637.0528564453125,7469.39892578125,1572.841796875,3009.135498046875,277.4851379394531,249.1848907470703,272.5762634277344,542.7362670898438,668.593994140625,488.44732666015625,2072.283203125,1634.1112060546875,373.3221740722656,1270.36474609375,1387.2144775390625,739.5888671875,1135.3636474609375,2310.779052734375,229.957763671875,200.3018493652344,4230.24267578125,979.7047729492188,200.90321350097656,1672.9730224609375,3472.198486328125
2017-04-28,1075.486572265625,2804.2158203125,1999.349853515625,835.7908935546875,514.1155395507812,4626.39697265625,625.1340942382812,211.71331787109372,5182.10205078125,3369.970458984375,653.5774536132812,2402.6845703125,440.2378234863281,1610.7706298828125,303.4569702148437,2134.79736328125,197.1883087158203,13.353394508361816,5082.80029296875,7110.001953125,2241.19140625,1656.507080078125,1166.07666015625,1448.6734619140625,302.4561462402344,1553.705322265625,1052.1318359375,2672.581298828125,633.4786376953125,558.4746704101562,51.46699523925781,791.1048583984375,641.0202026367188,4057.149658203125,209.0818634033203,2969.38818359375,340.0234375,1174.0980224609375,244.4876251220703,68.94429779052734,347.3490600585937,2191.275146484375,1085.2379150390625,4292.1064453125,1418.5338134765625,2315.00146484375,637.5517578125,7383.22021484375,1562.8619384765625,3040.915283203125,278.5141906738281,248.6855010986328,274.0690002441406,539.688232421875,668.593994140625,484.3587036132813,2054.3505859375,1636.106689453125,374.8214721679688,1267.3709716796875,1384.2288818359375,719.5350341796875,1144.3349609375,2315.7587890625,230.9027862548828,198.7121124267578,4233.97412109375,969.2506103515624,197.82237243652344,1646.0860595703125,3459.337890625
2017-05-02,1048.7572021484375,2809.2060546875,2038.1240234375,806.3685913085938,513.6253051757812,4644.8525390625,636.599853515625,209.3194274902344,5232.78125,3452.719970703125,665.5241088867188,2404.680419921875,447.301513671875,1591.80859375,301.216552734375,2144.763671875,198.483642578125,13.37053680419922,5229.068359375,7259.58203125,2246.17919921875,1682.4677734375,1184.047119140625,1407.767333984375,296.67901611328125,1575.758544921875,1070.1173095703125,2699.876220703125,636.862548828125,557.9758911132812,51.68061447143555,801.5732421875,649.0079956054688,4190.859375,210.5752868652344,2998.294677734375,339.3261413574219,1192.1444091796875,249.15679931640625,68.94429779052734,351.3285217285156,2232.888427734375,1092.8348388671875,4348.93505859375,1436.3072509765625,2374.614990234375,644.0369873046875,7398.794921875,1580.8260498046875,3025.026123046875,282.4587097167969,252.08120727539065,278.149169921875,545.614990234375,682.0656127929688,487.0512390136719,2080.25390625,1669.0281982421875,379.2193603515625,1278.348388671875,1393.18505859375,707.3634033203125,1148.322265625,2355.599609375,230.5878448486328,198.41409301757807,4295.798828125,978.709228515625,200.65478515625,1674.9647216796875,3449.04931640625
2017-05-03,1015.2241821289062,2823.177490234375,2059.002685546875,786.9201049804688,515.5858764648438,4652.33447265625,634.1076049804688,208.4216461181641,5199.9892578125,3360.6611328125,667.5152587890625,2394.7021484375,444.3664855957031,1578.834716796875,300.7186584472656,2135.79345703125,199.57969665527344,13.481959342956545,5219.9267578125,7214.70849609375,2246.17919921875,1670.485595703125,1189.038818359375,1392.8017578125,285.6724853515625,1573.25244140625,1078.110595703125,2704.42529296875,642.1375122070312,553.9868774414062,52.28373718261719,801.0746459960938,653.0018920898438,4155.93408203125,206.89149475097656,3087.007080078125,339.8241882324219,1186.8370361328125,248.36209106445312,68.8048324584961,347.2543640136719,2223.03271484375,1102.0595703125,4396.791015625,1438.373779296875,2339.8408203125,655.0120849609375,7438.2490234375,1577.831787109375,2942.1005859375,282.8016662597656,249.58433532714844,262.2264099121094,541.8895874023438,705.5162963867188,485.8545227050781,2106.157958984375,1659.051513671875,379.91900634765625,1271.36279296875,1403.136474609375,713.7484741210938,1148.322265625,2352.612060546875,222.7125396728516,195.2346343994141,4292.0693359375,990.65673828125,201.6982879638672,1666.998291015625,3429.3310546875
2017-05-04,972.9435424804688,2789.246337890625,2113.684326171875,750.017578125,521.9572143554688,4637.869140625,633.6088256835938,211.31434631347656,5205.9521484375,3365.8330078125,658.555419921875,2402.6845703125,442.5260009765625,1604.7823486328125,304.3531799316406,2155.726318359375,197.28794860839844,13.46481704711914,5215.35498046875,7249.61083984375,2269.624267578125,1678.473876953125,1207.00927734375,1361.8726806640625,276.1102905273437,1592.2974853515625,1088.1021728515625,2677.130615234375,660.6489868164062,570.4419555664062,52.97719192504883,821.0145874023438,656.4964599609375,4150.9453125,206.2940826416016,3077.039794921875,327.4396057128906,1176.220947265625,249.05747985839844,69.74137115478516,338.72705078125,2209.891357421875,1100.9739990234375,4172.466796875,1453.6666259765625,2371.634521484375,656.5086669921875,7438.2490234375,1587.811767578125,2889.962158203125,278.68572998046875,251.9813537597656,258.1463317871094,548.6632080078125,696.036376953125,482.2644653320313,2131.06494140625,1665.0374755859375,377.8200378417969,1267.3709716796875,1399.15576171875,713.4492797851562,1155.2994384765625,2345.639404296875,222.58648681640625,195.53274536132807,4269.4873046875,989.6610717773438,202.4436492919922,1683.9268798828125,3486.7724609375
2017-05-05,1001.61669921875,2766.2939453125,2074.9091796875,766.9728393554688,521.4669799804688,4594.47265625,645.572998046875,205.8282470703125,5253.6474609375,3424.792236328125,660.0485229492188,2402.6845703125,449.0425415039063,1622.74658203125,308.2366027832031,2156.723388671875,197.98541259765625,13.447675704956056,5256.4931640625,7319.41455078125,2272.11865234375,1690.455810546875,1257.92529296875,1415.7489013671875,287.91363525390625,1591.79638671875,1088.1021728515625,2674.855712890625,655.4736328125,601.8562622070312,52.2292366027832,814.533935546875,658.9925537109375,4150.9453125,200.91769409179688,3108.93603515625,336.2086181640625,1178.3441162109375,249.15679931640625,69.74137115478516,355.4974975585937,2238.364013671875,1107.48583984375,4221.31982421875,1454.0802001953125,2375.60888671875,737.823974609375,7444.4794921875,1592.8017578125,2958.487060546875,292.7486267089844,253.9788360595703,263.71929931640625,545.2764892578125,698.531005859375,487.2506103515625,2183.868896484375,1680.0018310546875,377.2202758789063,1303.2965087890625,1417.0682373046875,715.8436889648438,1165.2674560546875,2363.568603515625,226.1146545410156,194.7378845214844,4251.36474609375,991.1547241210938,203.6859588623047,1669.9854736328125,3485.057861328125
2017-05-08,981.2051391601562,2794.23583984375,2095.78857421875,751.5136108398438,519.5067138671875,4594.47265625,637.5970458984375,204.38189697265625,5286.44091796875,3453.75390625,664.03076171875,2401.686279296875,452.1267700195313,1601.7886962890625,305.2991638183594,2155.726318359375,201.672119140625,13.54195499420166,5311.34326171875,7309.44287109375,2283.59130859375,1677.4755859375,1283.88232421875,1397.7900390625,283.33172607421875,1594.302490234375,1090.100341796875,2697.6015625,657.464111328125,605.3466186523438,49.62555694580078,816.5279541015625,658.4935913085938,4165.912109375,199.92208862304688,3079.033447265625,341.4898376464844,1198.51416015625,249.7528533935547,69.1933822631836,360.6139221191406,2198.940673828125,1116.1676025390625,4299.08642578125,1440.853759765625,2397.466796875,725.8511962890625,7450.708984375,1583.8197021484375,2914.789794921875,291.7196655273437,253.579345703125,268.19757080078125,548.3245849609375,696.036376953125,489.7437133789063,2158.96142578125,1648.077880859375,379.1194152832031,1288.3275146484375,1441.9461669921875,707.4630737304688,1159.286865234375,2379.504638671875,226.17762756347656,196.7250061035156,4317.45849609375,1001.608642578125,203.8847503662109,1673.968994140625,3506.490966796875
