Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HIK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TPK.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2015-03-19,1016.3721313476562,3053.973876953125,1507.381591796875,692.9564208984375,554.1593017578125,4769.7744140625,544.8173217773438,983.951171875,252.0413818359375,3642.07861328125,2708.88330078125,857.377197265625,1863.16259765625,437.9966125488281,1865.2410888671875,460.937744140625,1171.423828125,255.41195678710935,9.81643009185791,10826.068359375,4146.0029296875,1934.7344970703125,1127.8084716796875,1850.24755859375,677.2994384765625,284.3951721191406,1631.458740234375,2256.24462890625,3095.51318359375,573.5653686523438,579.0091552734375,34.6736946105957,493.8055725097656,2574.46240234375,255.85694885253903,3548.761962890625,372.7926025390625,1349.4765625,290.5640563964844,79.12937927246094,503.1014404296875,1472.94384765625,963.2105102539062,7286.0048828125,1446.943115234375,1765.4400634765625,1487.4066162109375,6215.8935546875,1170.878173828125,2822.856689453125,336.848388671875,268.4495544433594,552.2940673828125,479.8704833984375,1202.1953125,1148.06494140625,1522.7991943359375,997.4490966796876,962.662353515625,2047.2838134765625,1882.681640625,305.9383544921875,153.32374572753906,3086.05126953125,946.08837890625,224.27902221679688,1570.503173828125,4649.177734375
2015-03-20,1069.3284912109375,3031.026611328125,1530.22021484375,712.3991088867188,558.0758666992188,4831.0732421875,543.3234252929688,993.4317016601562,254.53390502929688,3631.156005859375,2748.141845703125,862.3505249023438,1873.136962890625,448.0300598144531,1871.225830078125,463.126953125,1196.326416015625,254.6156005859375,9.81643009185791,10880.884765625,4142.01611328125,1918.2835693359373,1140.783203125,1865.2091064453125,704.7307739257812,297.8809509277344,1636.4632568359375,2179.4404296875,3113.69580078125,581.118896484375,591.46630859375,34.68654251098633,494.80181884765625,2563.490966796875,255.2605438232422,3575.134765625,368.4115295410156,1353.7197265625,290.9608459472656,80.25410461425781,508.7809753417969,1475.1324462890625,964.1863403320312,7246.16259765625,1443.2266845703125,1677.0687255859375,1486.4110107421875,6184.7626953125,1169.8804931640625,2891.30712890625,338.5625305175781,270.5375061035156,555.84716796875,479.0725402832031,1200.201171875,1145.072509765625,1544.6668701171875,1017.3887939453124,974.6144409179688,2058.232177734375,1871.36279296875,308.521484375,153.52212524414062,3089.24658203125,944.0986328125,226.61219787597656,1572.493408203125,4653.462890625
2015-03-23,1082.4461669921875,3004.087890625,1546.1085205078125,724.8623657226562,552.6907348632812,4824.095703125,537.8451538085938,990.4379272460938,256.3783264160156,3677.327880859375,2756.406982421875,863.8424072265625,1863.16259765625,444.9505310058594,1823.34814453125,463.126953125,1189.353759765625,257.60174560546875,9.73482894897461,10871.748046875,4133.04443359375,1933.7371826171875,1145.7733154296875,1863.21435546875,707.7232666015625,305.6439819335937,1616.9456787109375,2179.4404296875,3097.78662109375,575.1556396484375,589.9713134765625,34.21086502075195,503.0699462890625,2572.46826171875,256.1551818847656,3595.1787109375,371.0999450683594,1352.658935546875,290.4648132324219,80.10481262207031,507.3611145019531,1466.377685546875,967.0056762695312,7191.380859375,1438.271240234375,1663.167724609375,1485.4146728515625,6224.19482421875,1166.8885498046875,2919.083740234375,338.39129638671875,271.33306884765625,561.261962890625,477.3768615722656,1206.182373046875,1160.034423828125,1558.5828857421875,1083.3790283203125,970.6305541992188,2072.166015625,1876.0792236328125,310.7265319824219,153.4229278564453,3094.57275390625,953.05224609375,226.01646423339844,1565.5267333984375,4584.904296875
2015-03-24,1062.5269775390625,2918.28564453125,1559.017578125,721.8712158203125,559.5443115234375,4816.123046875,540.335205078125,993.9304809570312,257.6745300292969,3638.106689453125,2802.8984375,870.8048095703125,1867.1524658203125,441.2251892089844,1847.287109375,463.22650146484375,1216.24853515625,255.41195678710935,9.800106048583984,10981.3798828125,4112.1103515625,1931.7435302734373,1153.7581787109375,1879.1734619140625,706.2268676757812,299.92120361328125,1609.439208984375,2174.45263671875,3136.4228515625,574.7579956054688,611.3978271484375,34.14659118652344,499.58343505859375,2529.577392578125,257.7455749511719,3582.519287109375,365.6235046386719,1364.3291015625,292.05206298828125,80.21429443359375,513.0404663085938,1465.28369140625,967.114013671875,7196.361328125,1439.923095703125,1703.878173828125,1502.3505859375,6165.044921875,1183.84375,2861.050048828125,338.9054260253906,270.8358154296875,565.1537475585938,480.4688415527344,1209.1728515625,1165.0213623046875,1546.655029296875,1063.4395751953125,986.0689086914062,2087.094970703125,1879.8521728515625,307.0094299316406,155.40771484375,3096.70361328125,951.5599975585938,225.32150268554688,1572.493408203125,4572.0498046875
2015-03-25,1073.2152099609375,2904.318359375,1534.192626953125,726.3579711914062,552.2012939453125,4745.8544921875,539.3392944335938,980.45849609375,251.14410400390625,3613.77978515625,2803.931396484375,861.8532104492188,1840.2220458984373,445.3976440429688,1819.3583984375,468.251708984375,1215.25244140625,258.9952087402344,9.67770767211914,10780.3896484375,4126.0654296875,1917.7850341796875,1138.78759765625,1885.157958984375,709.2194213867188,300.617919921875,1596.92822265625,2178.44287109375,3104.604248046875,579.9263305664062,605.4183959960938,33.36234664916992,497.8898620605469,2505.6376953125,255.0616607666016,3613.111572265625,362.7359924316406,1350.5372314453125,288.67919921875,80.12472534179688,510.674072265625,1466.377685546875,970.0416259765624,7196.361328125,1438.684326171875,1686.0054931640625,1492.3883056640625,6115.2333984375,1166.8885498046875,2902.716064453125,336.3340759277344,266.6599426269531,565.6613159179688,467.30267333984375,1208.17626953125,1159.0367431640625,1553.6129150390625,1047.772705078125,975.1127319335938,2080.12841796875,1846.8389892578125,301.5912475585937,155.40771484375,3067.94189453125,953.05224609375,222.640869140625,1558.5601806640625,4546.33837890625
2015-03-26,1046.008056640625,2842.461181640625,1528.234130859375,722.3698120117188,541.9208374023438,4675.58642578125,530.375,976.9658813476562,249.2497711181641,3544.771728515625,2768.804931640625,841.0328979492188,1827.2559814453125,443.1623840332031,1782.452392578125,460.0918273925781,1206.2874755859375,257.2034606933594,9.46554946899414,10634.21484375,4055.2880859375,1888.8712158203125,1128.806396484375,1832.293701171875,708.720703125,295.7909545898437,1576.4097900390625,2188.417724609375,3052.3310546875,578.1371459960938,584.9885864257812,33.028072357177734,486.7326965332031,2470.726318359375,252.67613220214844,3560.366455078125,357.15997314453125,1336.7454833984375,281.8341979980469,79.3582992553711,504.0480651855469,1431.35986328125,956.4877319335938,7091.77734375,1391.8575439453125,1686.0054931640625,1473.45947265625,6083.06689453125,1159.9072265625,2854.106201171875,329.8199462890625,262.8817749023437,542.73681640625,464.11083984375,1175.4063720703125,1145.072509765625,1538.7032470703125,1044.449462890625,941.24755859375,2080.12841796875,1837.40673828125,299.89019775390625,154.61376953125,3041.31103515625,934.64794921875,222.39268493652344,1539.6502685546875,4486.35009765625
2015-03-27,1014.428955078125,2838.4697265625,1517.311279296875,712.8976440429688,538.9837036132812,4670.60302734375,527.885009765625,971.4772338867188,243.5170440673828,3526.898193359375,2761.57275390625,845.0117797851562,1821.271240234375,440.6788940429688,1762.5030517578125,451.7826232910156,1191.345947265625,258.099365234375,9.579789161682127,10424.0869140625,4053.2939453125,1889.369873046875,1122.818115234375,1853.239990234375,698.2470092773438,286.7838439941406,1570.9044189453125,2142.534912109375,3059.1494140625,574.9566650390625,591.9645385742188,33.940879821777344,483.5448913574219,2449.779052734375,249.89292907714844,3544.542236328125,356.2638854980469,1345.2330322265625,278.6598205566406,78.68148040771484,501.6817321777344,1425.888671875,955.8369750976562,7022.05517578125,1390.2054443359375,1655.223876953125,1459.5118408203125,6080.9892578125,1158.9097900390625,2787.14306640625,324.8486022949219,260.9927978515625,542.2291870117188,460.7195434570313,1158.4581298828125,1139.087890625,1538.7032470703125,1047.298095703125,928.2990112304688,2078.137939453125,1817.5989990234373,300.2052001953125,153.4229278564453,3037.048828125,937.6322631835938,223.08763122558597,1532.6837158203125,4490.63427734375
2015-03-30,1029.9757080078125,2848.447265625,1529.2276611328125,737.3255615234375,538.0045776367188,4710.97021484375,524.3989868164062,960.9990844726562,247.05642700195312,3569.097900390625,2736.778564453125,840.5354614257812,1830.248046875,443.1623840332031,1767.490478515625,446.0607299804688,1215.25244140625,255.8100433349609,9.67770767211914,10259.6416015625,4019.400390625,1896.3489990234373,1118.8260498046875,1862.2169189453125,698.7457275390625,290.46630859375,1585.918212890625,2165.4765625,3052.3310546875,579.7273559570312,600.9337158203125,34.32657241821289,488.4261779785156,2473.71875,253.67015075683597,3596.234130859375,363.23382568359375,1340.9893798828125,280.74298095703125,79.01988983154297,509.2542419433594,1423.69970703125,958.9815063476562,7071.85546875,1401.7698974609375,1635.3656005859375,1474.4556884765625,6124.57373046875,1177.8592529296875,2794.087158203125,329.64862060546875,260.2966613769531,545.7830200195312,467.8013305664063,1125.55908203125,1142.080078125,1522.7991943359375,1063.4395751953125,930.2913818359376,2075.153076171875,1829.8612060546875,303.6072692871094,153.52212524414062,3075.399169921875,939.6220092773438,222.74017333984372,1550.59814453125,4490.63427734375
2015-03-31,983.3351440429688,2811.531494140625,1519.2969970703125,730.34619140625,528.7033081054688,4611.29736328125,521.4110107421875,982.4544067382812,241.8719787597656,3463.8466796875,2726.44677734375,828.1016235351562,1826.2584228515625,433.82421875,1728.58984375,435.86077880859375,1210.27197265625,251.82855224609372,9.563468933105469,10195.689453125,4010.428466796875,1853.9752197265625,1114.833740234375,1877.178466796875,680.7908325195312,284.54449462890625,1547.3836669921875,2124.580322265625,3022.785400390625,570.4842529296875,600.9337158203125,33.863746643066406,480.5563659667969,2491.673828125,251.3839263916016,3571.969482421875,378.9660034179688,1329.3194580078125,276.3780212402344,77.91507720947266,506.4145202636719,1420.4169921875,937.620361328125,6997.1533203125,1381.118896484375,1651.25244140625,1445.564453125,6018.7265625,1155.9180908203125,2749.94140625,326.7342834472656,257.71173095703125,541.55224609375,465.50726318359375,1114.5927734375,1141.0823974609375,1489.003173828125,1038.27783203125,930.789306640625,2049.27490234375,1839.29345703125,304.7413024902344,153.72061157226562,2998.699951171875,928.1814575195312,218.8681182861328,1523.7264404296875,4494.91943359375
2015-04-01,987.7075805664062,2809.5361328125,1529.2276611328125,731.34326171875,537.5150756835938,4625.251953125,521.9091186523438,986.9448852539062,248.5518951416016,3513.493408203125,2713.01611328125,833.0751342773438,1835.2352294921875,439.1887817382813,1726.5948486328125,439.24420166015625,1217.244873046875,253.62017822265625,9.563468933105469,10186.5546875,4077.218505859375,1862.948486328125,1118.8260498046875,1867.2039794921875,698.2470092773438,282.7530517578125,1566.9014892578125,2125.578125,3036.421630859375,575.05615234375,597.9440307617188,33.96659851074219,475.575439453125,2506.635009765625,250.3899078369141,3573.02490234375,366.4201049804688,1331.441162109375,278.2628479003906,79.01988983154297,502.155029296875,1421.5113525390625,952.5839233398438,6972.25244140625,1383.59716796875,1635.3656005859375,1437.594482421875,6023.916015625,1148.9366455078125,2740.021240234375,325.705810546875,256.6180419921875,542.9060668945312,467.6018371582031,1113.5953369140625,1129.113037109375,1493.9732666015625,1027.3583984375,939.7535400390624,2074.156005859375,1846.8389892578125,306.5053405761719,152.331298828125,2996.56982421875,934.64794921875,218.47103881835935,1505.811767578125,4477.7802734375
2015-04-02,968.7601318359376,2859.42138671875,1540.150634765625,715.8887939453125,541.4313354492188,4629.73681640625,522.4071044921875,982.9532470703124,253.9855194091797,3551.72119140625,2731.612548828125,834.06982421875,1850.1962890625,439.9338684082031,1710.6356201171875,440.7367858886719,1274.0230712890625,252.0276336669922,9.653226852416992,10186.5546875,4162.9501953125,1884.8828125,1127.8084716796875,1839.2757568359373,689.7683715820312,279.4189453125,1570.9044189453125,2189.414794921875,3034.149169921875,578.7335205078125,596.4490356445312,34.08486557006836,482.3495178222656,2522.5947265625,249.49534606933597,3581.4638671875,361.242431640625,1335.6849365234375,278.95733642578125,78.71875762939453,524.3993530273438,1429.171630859375,950.8489379882812,7027.03564453125,1387.314208984375,1638.3441162109375,1430.9576416015625,6051.93359375,1152.9254150390625,2729.10888671875,323.47735595703125,258.9048156738281,545.4444580078125,468.6990661621094,1112.5986328125,1144.074951171875,1498.943115234375,1022.13623046875,952.2039794921876,2087.094970703125,1852.498779296875,307.8283996582031,152.0336151123047,3042.375732421875,933.1553955078124,220.60557556152344,1531.6884765625,4503.490234375
2015-04-07,996.4527587890624,2957.1962890625,1548.0946044921875,738.3226318359375,549.2640991210938,4691.5341796875,526.3911743164062,1010.8950805664062,257.22576904296875,3605.340087890625,2764.672607421875,844.0170288085938,1877.1263427734373,451.8548278808594,1709.63818359375,445.4138793945313,1323.828369140625,258.29840087890625,9.726667404174805,10351.0009765625,4213.79150390625,1923.7669677734373,1147.769287109375,1841.2706298828125,703.234375,289.27197265625,1592.4239501953125,2214.351318359375,3065.9677734375,583.3053588867188,589.47314453125,34.82471466064453,486.8323059082031,2593.41455078125,255.4593963623047,3654.253662109375,367.1171569824219,1353.7197265625,280.8421630859375,79.73412322998047,531.0253295898438,1477.321044921875,968.63232421875,7051.935546875,1401.7698974609375,1669.1253662109375,1437.9332275390625,6184.7626953125,1164.8939208984375,2839.224853515625,326.3915405273437,267.8530578613281,554.7525024414062,472.1902160644531,1134.5313720703125,1152.054443359375,1534.727294921875,1039.227294921875,970.6305541992188,2126.90576171875,1876.0792236328125,316.270751953125,157.78941345214844,3104.16064453125,957.0316162109376,223.78260803222656,1547.6123046875,4554.90966796875
2015-04-08,997.424560546875,2956.198486328125,1555.045654296875,730.8448486328125,538.494140625,4681.56640625,529.8770751953125,991.9346923828124,255.1819305419922,3563.637451171875,2751.241455078125,844.5143432617188,1883.1107177734373,454.2887573242188,1738.5640869140625,442.1298828125,1323.828369140625,257.8008117675781,9.612428665161133,10323.5927734375,4206.81298828125,1900.3370361328125,1178.7095947265625,1853.239990234375,684.281982421875,285.6392822265625,1592.4239501953125,2188.417724609375,3090.968505859375,583.4048461914062,588.9747314453125,34.7078857421875,489.1235046386719,2593.41455078125,254.86297607421875,3629.9912109375,361.4415283203125,1353.7197265625,280.74298095703125,79.31603240966797,524.8727416992188,1488.26416015625,963.10205078125,7051.935546875,1388.9659423828125,1668.13232421875,1425.97509765625,6195.13916015625,1156.9150390625,2830.79248046875,323.64874267578125,269.1456604003906,555.7681274414062,470.9932556152344,1116.5863037109375,1159.0367431640625,1525.7811279296875,1034.9547119140625,978.5986328125,2125.910888671875,1872.3065185546875,311.04156494140625,157.1939697265625,3070.07177734375,953.5496215820312,220.95309448242188,1552.58837890625,4533.484375
2015-04-09,994.9951171875,3007.081787109375,1577.884765625,736.3285522460938,538.614013671875,4748.84521484375,533.3631591796875,995.9263916015624,257.1759948730469,3605.340087890625,2799.7998046875,855.9535522460938,1897.0745849609373,460.6463623046875,1787.439697265625,451.4841003417969,1348.7308349609375,261.08551025390625,9.865386962890623,10369.2724609375,4215.78466796875,1910.3074951171875,1179.70751953125,1880.1707763671875,689.26953125,287.48052978515625,1612.9420166015625,2222.3310546875,3111.423583984375,600.3005981445312,599.4388427734375,35.52561950683594,494.9013671875,2578.45263671875,259.7336730957031,3692.230712890625,365.5239868164063,1367.5113525390625,283.0246276855469,79.31603240966797,535.2847900390625,1528.75390625,981.3187866210938,7022.65087890625,1400.11767578125,1720.758056640625,1460.8524169921875,6227.30712890625,1168.88330078125,2829.801025390625,325.705810546875,272.3273010253906,566.5989990234375,475.68115234375,1125.55908203125,1175.9931640625,1550.631103515625,1048.24755859375,978.7418823242188,2155.76904296875,1890.2275390625,310.978515625,159.98599243164062,3109.48681640625,970.9593505859376,224.0804901123047,1579.4600830078125,4636.32373046875
2015-04-10,993.052001953125,3010.074462890625,1591.7864990234375,738.3226318359375,543.510498046875,4737.38232421875,537.34716796875,999.91796875,256.2787170410156,3689.739013671875,2836.9921875,865.4033813476562,1907.0489501953125,469.1402282714844,1801.4041748046875,452.4294128417969,1354.70751953125,261.48370361328125,9.946988105773926,10424.0869140625,4231.73388671875,1932.740234375,1190.6864013671875,1910.0936279296875,701.7383422851562,288.2767333984375,1643.4696044921875,2239.28759765625,3152.332763671875,608.3509521484375,614.8856811523438,35.9279899597168,507.5528564453125,2608.37744140625,268.9778747558594,3722.82373046875,362.4372863769531,1378.1209716796875,284.9095153808594,78.93778228759766,544.7506103515625,1549.5458984375,984.0296020507812,7042.57177734375,1417.4642333984375,1744.5887451171875,1465.8349609375,6346.64453125,1175.86474609375,2814.424072265625,334.2769470214844,275.80718994140625,576.2454223632812,482.7630615234375,1130.5435791015625,1191.9525146484375,1551.625244140625,1052.9951171875,990.6959838867188,2163.73193359375,1894.94384765625,316.270751953125,164.84913635253906,3126.53076171875,976.430908203125,227.65464782714844,1603.3463134765625,4644.89306640625
2015-04-13,970.4118041992188,2983.13671875,1580.8636474609375,719.8770751953125,549.8760375976562,4702.99560546875,534.3591918945312,1005.905517578125,258.6714782714844,3636.12109375,2825.6279296875,855.4563598632812,1901.064453125,467.8985595703125,1773.4752197265625,453.7728271484375,1349.7271728515625,260.88641357421875,9.889869689941406,10478.904296875,4208.80712890625,1934.7344970703125,1174.717529296875,1887.15283203125,707.7232666015625,283.79803466796875,1635.46240234375,2233.303466796875,3106.877685546875,614.2149658203125,607.9097290039062,35.90201950073242,509.5451965332031,2617.3544921875,268.8783874511719,3717.549072265625,360.4458923339844,1370.695068359375,282.826171875,79.03731536865234,536.7047729492188,1544.073974609375,978.8248291015624,7012.68994140625,1401.3568115234375,1748.560302734375,1437.9332275390625,6311.3623046875,1174.8671875,2791.60693359375,332.2198791503906,273.321533203125,573.7068481445312,476.3793640136719,1114.5927734375,1186.9652099609375,1552.618896484375,1050.146484375,990.1978759765624,2156.7646484375,1889.284423828125,307.8283996582031,163.0626678466797,3103.09619140625,973.9436645507812,227.55538940429688,1590.407958984375,4619.18359375
2015-04-14,1010.0562744140624,2970.166748046875,1579.87060546875,740.8154907226562,548.4070434570312,4784.2275390625,526.8890991210938,1004.9076538085938,261.36328125,3651.51171875,2800.8330078125,859.932373046875,1905.0538330078125,467.8486633300781,1779.4598388671875,453.7728271484375,1357.6959228515625,261.68267822265625,9.84091091156006,10588.53515625,4212.79443359375,1928.2537841796875,1177.7117919921875,1866.2066650390625,720.6906127929688,291.95916748046875,1629.9578857421875,2219.3388671875,3125.059814453125,612.5252075195312,593.459228515625,36.09672927856445,502.5719909667969,2622.342041015625,266.5921936035156,3713.32958984375,360.8441467285156,1383.42529296875,280.6437683105469,79.53504180908203,537.6513061523438,1532.036865234375,982.1861572265624,7082.41796875,1388.5533447265625,1736.6446533203125,1419.9964599609375,6320.7021484375,1165.891357421875,2869.48291015625,333.7627258300781,273.4208984375,570.6607055664062,479.4715576171875,1120.57421875,1176.99072265625,1554.607177734375,1028.7828369140625,977.2476806640624,2161.740966796875,1878.908935546875,307.70245361328125,163.3604278564453,3100.964599609375,973.9436645507812,227.7042999267578,1585.4317626953125,4580.6181640625
2015-04-15,1025.1170654296875,2948.21728515625,1592.7799072265625,748.7918090820312,547.91748046875,4841.5380859375,530.375,1031.851318359375,258.87078857421875,3664.916748046875,2791.533935546875,858.9378662109375,1855.18310546875,472.6668090820313,1824.3453369140625,452.8772583007813,1371.6417236328125,261.08551025390625,9.759306907653809,10524.5830078125,4251.671875,1961.15576171875,1184.6981201171875,1839.2757568359373,736.1519165039062,297.48291015625,1614.944091796875,2167.47119140625,3122.786865234375,613.9166259765625,581.5003662109375,35.75924301147461,505.0623474121094,2657.252685546875,265.6976623535156,3698.56005859375,361.6407470703125,1369.6337890625,280.048583984375,79.97303009033203,540.0177612304688,1517.8106689453125,974.379150390625,7256.73876953125,1385.6622314453125,1747.5673828125,1421.989501953125,6283.34375,1146.94189453125,2888.827392578125,338.2198181152344,283.06524658203125,569.137451171875,482.2643737792969,1137.522216796875,1169.0111083984375,1547.6490478515625,1025.459228515625,968.7802734375,2131.883544921875,1882.681640625,311.1045837402344,164.2536163330078,3125.465576171875,969.4671020507812,226.26467895507807,1578.46484375,4550.625
2015-04-16,1009.5703125,2951.210693359375,1593.7728271484375,744.8035888671875,538.614013671875,4812.63525390625,514.0598754882812,1041.8306884765625,259.5686950683594,3715.5556640625,2761.57275390625,847.4984130859375,1855.18310546875,470.3323059082031,1805.39404296875,449.79241943359375,1376.6221923828125,258.7961730957031,9.612428665161133,10307.07421875,4249.677734375,1890.8651123046875,1177.7117919921875,1835.2860107421875,741.6380615234375,300.6676940917969,1597.428466796875,2120.720458984375,3077.331787109375,603.0835571289062,570.0399780273438,35.25304412841797,503.5681457519531,2648.275634765625,264.5047912597656,3620.49658203125,357.8570251464844,1355.8421630859375,279.4533386230469,79.53504180908203,537.6513061523438,1513.4334716796875,974.8128051757812,7256.73876953125,1374.9239501953125,1720.758056640625,1365.189697265625,6228.12060546875,1138.9630126953125,2819.384033203125,335.99127197265625,276.3043212890625,565.58349609375,478.0750427246094,1130.5435791015625,1143.197998046875,1550.631103515625,1010.2674560546876,954.833740234375,2110.982421875,1867.59033203125,303.7332763671875,161.37547302246094,3207.490478515625,963.9954223632812,225.76824951171875,1563.5362548828125,4477.7802734375
2015-04-17,981.8777465820312,2899.330078125,1579.87060546875,729.8477172851562,531.759033203125,4734.3935546875,511.0708923339844,1030.8533935546875,254.53390502929688,3697.68310546875,2749.17578125,842.52490234375,1841.2197265625,476.1935119628906,1789.4345703125,447.8021545410156,1352.7154541015625,258.8957214355469,9.4818696975708,10243.11328125,4244.69482421875,1870.924560546875,1178.7095947265625,1818.3297119140625,726.6756591796875,297.1344909667969,1576.9100341796875,2075.83203125,3059.1494140625,596.3250122070312,562.565673828125,35.33091735839844,493.2078247070313,2612.366943359375,262.4174499511719,3618.38623046875,352.97802734375,1344.1719970703125,275.8819885253906,78.39028930664062,533.8651123046875,1486.0755615234375,962.4514770507812,7191.990234375,1351.7947998046875,1720.758056640625,1350.2421875,6164.81201171875,1126.9949951171875,2778.71044921875,335.4769592285156,273.61981201171875,551.5370483398438,468.10064697265625,1111.6015625,1133.222412109375,1549.6370849609375,996.9745483398438,923.9521484375,2123.920654296875,1863.8172607421875,298.2520751953125,159.29129028320312,3187.25146484375,954.5446166992188,224.77545166015625,1535.669189453125,4490.63427734375
2015-04-20,1008.5986938476562,2856.428466796875,1599.7308349609375,744.8035888671875,530.7797241210938,4787.2177734375,507.5840759277344,1041.8306884765625,256.4779968261719,3738.392822265625,2753.30810546875,847.001220703125,1845.2095947265625,480.2167663574219,1799.408935546875,450.7874755859375,1339.7659912109375,257.3031311035156,9.60426902770996,10115.1875,4305.50341796875,1864.942626953125,1187.69189453125,1809.3525390625,714.206787109375,301.5634155273437,1582.41552734375,2082.8154296875,3075.058837890625,609.5435791015625,569.5416259765625,36.16162490844727,493.60638427734375,2616.356689453125,265.49871826171875,3634.210693359375,350.0905456542969,1360.0848388671875,276.7748413085937,78.23100280761719,533.3917236328125,1497.01904296875,970.3670043945312,7191.990234375,1371.2069091796875,1703.878173828125,1369.1754150390625,6164.81201171875,1129.9869384765625,2851.130126953125,336.6769104003906,273.0232238769531,556.275634765625,471.5916748046875,1122.5679931640625,1155.1685791015625,1560.57080078125,1006.9442138671876,919.4695434570312,2133.873291015625,1873.24951171875,296.11004638671875,160.68075561523438,3206.42578125,955.5393676757812,227.3568115234375,1536.6646728515625,4520.62939453125
2015-04-21,988.193359375,2705.77490234375,1617.60498046875,742.8093872070312,524.9038696289062,4839.0478515625,508.0822448730469,1037.839111328125,254.2347869873047,3735.910888671875,2778.103515625,850.4826049804688,1863.16259765625,476.8391723632813,1816.36572265625,454.6187133789063,1341.75830078125,258.099365234375,9.653226852416992,10197.4248046875,4333.41552734375,1868.9305419921875,1200.6668701171875,1851.2451171875,707.2243041992188,301.5634155273437,1576.4097900390625,2091.79296875,3086.422119140625,609.4442138671875,584.4901733398438,37.3817253112793,500.57958984375,2657.252685546875,267.5862731933594,3685.901611328125,349.4931335449219,1359.0245361328125,276.7748413085937,78.65906524658203,528.185546875,1503.584716796875,972.5357055664062,7152.14599609375,1363.7724609375,1748.560302734375,1404.0526123046875,6225.00634765625,1134.9739990234375,2789.623291015625,345.2481994628906,271.6313171386719,563.3833618164062,477.4765625,1146.4947509765625,1163.14892578125,1566.534912109375,1011.2169799804688,917.9751586914062,2152.783447265625,1904.3763427734373,295.79498291015625,163.85665893554688,3211.751708984375,975.4362182617188,225.27183532714844,1578.46484375,4567.76416015625
2015-04-22,985.2784423828124,2738.698974609375,1591.7864990234375,747.2962646484375,526.862548828125,4847.02099609375,505.0935974121094,1011.8930053710938,252.53990173339844,3707.611083984375,2733.678466796875,847.4984130859375,1865.1575927734373,476.5908203125,1791.429443359375,458.3006286621094,1335.78173828125,258.8957214355469,9.67770767211914,10261.3876953125,4321.453125,1859.95751953125,1189.688232421875,1843.265625,701.2393798828125,300.8169860839844,1549.8863525390625,2129.697509765625,3084.150634765625,603.7791748046875,580.0056762695312,36.8755111694336,502.0738525390625,2643.28857421875,267.18853759765625,3656.363525390625,347.2030029296875,1354.7808837890625,274.9892272949219,77.87266540527344,526.2923583984375,1480.604248046875,958.3311157226562,7112.30126953125,1355.0989990234375,1739.623779296875,1392.0948486328125,6222.931640625,1120.0137939453125,2840.7138671875,359.304931640625,261.4898376464844,556.275634765625,480.3691711425781,1139.5162353515625,1166.1417236328125,1556.59521484375,996.0249633789062,907.515380859375,2140.84033203125,1956.2535400390625,280.54852294921875,163.0626678466797,3179.79345703125,968.4723510742188,225.86752319335935,1588.4176025390625,4550.625
2015-04-23,1031.9188232421875,2764.639404296875,1589.8009033203125,782.2599487304688,525.883056640625,4814.12890625,501.6067504882813,1006.9034423828124,257.6745300292969,3726.4775390625,2705.7841796875,840.5354614257812,1851.19384765625,480.96185302734375,1795.4193115234375,461.6341857910156,1362.6766357421875,262.6781005859375,9.653226852416992,10343.625,4284.56884765625,1858.461669921875,1201.6649169921875,1820.3245849609373,725.6781616210938,301.9819030761719,1531.869873046875,2115.73291015625,3070.512939453125,608.450439453125,576.0193481445312,36.51207733154297,501.5758056640625,2673.2119140625,268.083251953125,3592.013916015625,350.2896728515625,1352.658935546875,263.06494140625,78.62918853759766,527.239013671875,1446.906494140625,963.7525634765624,7132.22265625,1344.77392578125,1743.595947265625,1397.076904296875,6228.12060546875,1125.99755859375,2934.461181640625,354.8955993652344,265.4668884277344,558.8141479492188,485.555908203125,1138.5191650390625,1170.1317138671875,1578.463134765625,1008.3685302734376,904.028564453125,2156.7646484375,1935.5023193359373,283.8875732421875,164.4521026611328,3169.385009765625,979.4154052734376,228.69711303710935,1564.5313720703125,4567.76416015625
