Date,AAF.L,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCEP.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,EXPN.L,EZJ.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HSX.L,HWDN.L,IAG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,MKS.L,MNDI.L,NG.L,NXT.L,PCT.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
2025-04-09,149.6516876220703,1731.0341796875,1933.7105712890625,2947.174560546875,1059.7022705078125,1387.6380615234375,725.889892578125,499.6556396484375,9665.3369140625,1571.531005859375,241.602294921875,3077.718994140625,835.8382568359375,3604.0,330.7274475097656,2884.46484375,332.72283935546875,627.7999877929688,150.48916625976562,6397.32470703125,3364.172119140625,138.58517456054688,23.36923599243164,174.89990234375,231.115966796875,4568.9052734375,2014.1824951171875,3639.4697265625,1777.323486328125,3204.136962890625,432.6839599609375,240.9483184814453,882.3102416992188,13015.7724609375,238.10679626464844,1263.38525390625,1773.16015625,2381.730712890625,357.4873962402344,712.8071899414062,1068.52978515625,679.1583251953125,234.2050628662109,98.90365600585938,3598.475341796875,1605.7808837890625,639.9212036132812,4061.840087890625,69.16476440429688,241.5321807861328,498.9784851074219,217.5885467529297,64.35360717773438,170.76007080078125,365.7324523925781,1018.7577514648438,972.5357055664062,10958.7109375,261.5,702.4686279296875,3243.342529296875,1083.612548828125,1142.216552734375,4991.72412109375,3580.760498046875,4114.94482421875,667.0101318359375,663.4883422851562,310.8363647460937,235.5408172607422,289.0788269042969,1101.1826171875,598.7227783203125,2290.395751953125,1686.667236328125,832.94677734375,937.5840454101562,5572.59326171875,1496.0196533203125,878.4570922851562,813.765380859375,2485.289794921875,335.0077209472656,4813.6494140625,1012.2769775390624,63.87662506103516,2005.4940185546875,2386.614013671875
2025-04-10,152.9506378173828,1855.0159912109373,1958.7001953125,3017.10791015625,1105.689208984375,1455.620361328125,752.2859497070312,495.995849609375,10016.2763671875,1621.5162353515625,260.1986389160156,3084.7138671875,873.8308715820312,3762.0,345.3154296875,2970.4189453125,341.3669128417969,661.0,157.03651428222656,6587.2451171875,3504.095947265625,141.43385314941406,24.108028411865234,182.39990234375,238.11343383789065,4752.78076171875,2059.164306640625,3819.443603515625,1882.283447265625,3417.079345703125,452.6785888671875,251.95849609375,922.2789916992188,13585.5888671875,244.90415954589844,1274.3798828125,1838.12939453125,2525.71484375,365.3849182128906,733.2960205078125,1111.510986328125,689.8185424804688,245.60043334960935,103.67298126220705,3877.357177734375,1665.772705078125,682.5026245117188,4331.69677734375,73.4038314819336,247.7278594970703,525.5560302734375,227.37454223632807,66.31393432617188,178.85345458984375,368.2319946289063,1068.745849609375,995.52001953125,11413.4501953125,277.0,727.2640380859375,3401.310791015625,1114.087646484375,1166.71044921875,4954.47900390625,3731.708251953125,4205.8994140625,705.59912109375,693.4833374023438,331.7320556640625,228.54849243164065,302.2732849121094,1141.6708984375,624.9107055664062,2324.879150390625,1774.64990234375,859.1452026367188,957.3794555664062,5777.5048828125,1533.0078125,918.4414672851562,860.27880859375,2555.24169921875,314.41949462890625,4885.271484375,1044.254150390625,65.3156509399414,2101.4697265625,2447.57861328125
2025-04-11,153.95030212402344,1915.437255859375,2004.181640625,3077.05029296875,1093.692626953125,1470.11669921875,757.8850708007812,497.4949340820313,10006.2783203125,1657.005615234375,257.8990783691406,3152.66357421875,882.3292846679688,3722.0,352.10986328125,3000.403076171875,331.47369384765625,676.0,160.6350555419922,6597.24072265625,3552.070068359375,142.53335571289062,24.244123458862305,183.5998992919922,247.5100250244141,4758.77685546875,2052.1669921875,3787.4482421875,2003.2374267578125,3353.0966796875,452.978515625,248.4590759277344,990.225830078125,13755.5341796875,253.55078125,1293.37060546875,1829.1336669921875,2529.714111328125,374.3820495605469,743.090576171875,1102.5150146484375,692.3179321289062,240.7024383544922,102.71379089355467,3844.371337890625,1661.773193359375,676.9050903320312,4365.67822265625,72.1041259765625,249.3267517089844,532.5501098632812,230.27040100097656,66.73377227783203,181.9509429931641,377.6302795410156,1078.24365234375,1011.3092651367188,11548.3720703125,273.5,731.6631469726562,3331.324951171875,1116.0860595703125,1158.7125244140625,4960.72412109375,3735.70703125,4301.3515625,722.9942626953125,693.683349609375,334.8314514160156,232.9436798095703,302.0733642578125,1136.6722412109375,630.508056640625,2306.887939453125,1775.649658203125,863.5448608398438,974.5755615234376,5782.50244140625,1553.0013427734375,942.6320190429688,823.2840576171875,2584.2216796875,327.5119934082031,4993.23876953125,1066.238525390625,66.13510131835938,2115.466064453125,2487.55517578125
2025-04-14,159.64846801757812,1948.7867431640625,2071.154541015625,3127.00244140625,1115.6864013671875,1517.604248046875,772.6828002929688,511.486328125,10318.224609375,1692.4949951171875,270.3466186523437,3159.658447265625,903.8250732421876,3792.0,356.9058837890625,3040.3818359375,340.9671936035156,686.4000244140625,165.38314819335938,6697.19873046875,3626.030029296875,144.38247680664062,24.506589889526367,192.2998962402344,258.3060913085937,4866.7041015625,2108.144287109375,3855.438232421875,2033.22607421875,3414.080322265625,469.1741638183594,251.4585723876953,1019.2031860351562,14055.435546875,259.9482421875,1321.8568115234375,1868.115234375,2601.7060546875,378.8806457519531,770.4755249023438,1145.4959716796875,704.3147583007812,245.50048828125,103.16674041748048,3902.3466796875,1697.768310546875,696.8964233398438,4443.63720703125,73.5438003540039,257.82086181640625,542.0421142578125,238.05923461914065,68.7129898071289,184.6487274169922,393.2273864746094,1103.237548828125,1035.79248046875,11723.271484375,279.0,757.0584106445312,3389.31298828125,1138.567626953125,1175.708251953125,5036.70654296875,3780.69140625,4340.83154296875,731.1918334960938,709.4806518554688,335.9312438964844,242.33335876464844,310.4698486328125,1158.6658935546875,645.3012084960938,2353.36572265625,1807.6434326171875,880.9437255859375,992.7713623046876,5932.43798828125,1568.4964599609375,989.013916015625,863.8783569335938,2620.19677734375,336.2069396972656,5015.6875,1075.2320556640625,68.37357330322266,2155.4560546875,2498.548828125
2025-04-15,163.14732360839844,1992.14111328125,2103.141357421875,3176.95458984375,1123.684326171875,1536.099365234375,793.0797119140625,522.2797241210938,10278.232421875,1742.9798583984375,279.1448974609375,3195.631591796875,925.3209228515624,3864.0,366.0982666015625,3076.36279296875,346.5133972167969,655.2000122070312,166.58265686035156,6707.19482421875,3668.007080078125,147.68093872070312,24.856544494628903,195.5998992919922,258.9058532714844,4954.64404296875,2035.173828125,3959.423095703125,2051.21923828125,3485.06103515625,473.2730712890625,254.2081451416016,1057.1734619140625,14435.3134765625,255.84988403320312,1345.3455810546875,1906.0972900390625,2673.69775390625,378.38079833984375,783.0684814453125,1157.49072265625,726.808837890625,249.39889526367188,103.4864730834961,4128.2509765625,1733.763427734375,714.6886596679688,4585.5615234375,75.04347229003906,266.61474609375,552.0336303710938,242.6526641845703,70.77218627929688,188.24575805664065,404.025390625,1111.2357177734375,1053.7802734375,11953.1396484375,279.0,762.8573608398438,3351.32080078125,1175.0377197265625,1177.7078857421875,5117.8935546875,3894.65185546875,4350.3271484375,744.3881225585938,731.6769409179688,334.1316223144531,246.5287322998047,318.0666809082031,1180.159912109375,669.4900512695312,2370.357421875,1835.6378173828125,883.9435424804688,992.9713134765624,6002.40771484375,1604.984619140625,1024.60009765625,900.273193359375,2697.14404296875,345.3017578125,5010.34228515625,1101.2135009765625,69.2130126953125,2197.445556640625,2522.534912109375
2025-04-16,163.7471466064453,1995.0836181640625,2158.118896484375,3254.8798828125,1119.685546875,1553.5948486328125,790.6801147460938,523.6788330078125,10252.236328125,1741.48046875,277.94512939453125,3169.650634765625,922.321533203125,3898.0,375.6903991699219,2288.781982421875,354.00830078125,662.4000244140625,166.78257751464844,6807.15283203125,3737.968994140625,149.72998046875,24.671844482421875,195.89990234375,256.9066162109375,4926.6630859375,2077.156982421875,3823.44287109375,2183.168701171875,3462.0673828125,474.8726501464844,252.4584197998047,1080.155517578125,14465.3037109375,257.0494079589844,1344.8455810546875,1890.1048583984373,2665.69873046875,382.679443359375,787.2662963867188,1161.489013671875,719.310791015625,250.39849853515625,101.83452606201172,4142.2451171875,1706.7672119140625,691.0989379882812,4527.591796875,73.02391815185547,265.41558837890625,564.0235595703125,245.94796752929688,70.75218963623047,188.24575805664065,402.9256286621094,1112.235595703125,1075.7652587890625,11993.1171875,277.0,775.2550659179688,3299.331298828125,1202.0155029296875,1170.2095947265625,5112.68896484375,3913.6455078125,4350.8271484375,737.9899291992188,724.0782470703125,333.23175048828125,247.72740173339844,315.8675842285156,1174.661376953125,682.4840087890625,2433.327392578125,1808.6431884765625,872.9442138671875,985.1731567382812,5952.42919921875,1632.9757080078125,1018.1026000976562,895.873779296875,2738.115966796875,345.4017028808594,5076.61962890625,1107.2091064453125,70.25230407714844,2173.45166015625,2510.5419921875
2025-04-17,163.7471466064453,1985.765380859375,2193.104248046875,3198.933349609375,1113.6868896484375,1538.2734375,798.2789306640625,526.2772216796875,10122.2587890625,1715.191162109375,277.2452392578125,3161.656982421875,908.8241577148438,3938.0,383.0843200683594,2286.782958984375,359.15478515625,654.2000122070312,165.63302612304688,6767.16943359375,3763.954833984375,150.22975158691406,24.807941436767575,195.5998992919922,253.34378051757807,4976.62939453125,2070.15966796875,3845.439697265625,2153.18017578125,3444.072265625,468.3743896484375,252.20846557617188,1020.6851196289062,14525.283203125,255.6499481201172,1335.8499755859375,1884.107666015625,2655.69970703125,380.3801574707031,788.5654907226562,1170.4849853515625,723.3096923828125,248.79913330078125,101.14176940917967,4113.2568359375,1686.769775390625,690.8990478515625,4549.58056640625,74.98348236083984,268.213623046875,576.0133666992188,247.24610900878903,70.29237365722656,190.6438140869141,411.22406005859375,1107.736572265625,1078.2635498046875,12043.087890625,271.0,787.2528076171875,3413.30810546875,1212.0074462890625,1172.2091064453125,5110.607421875,3937.636962890625,4395.80419921875,742.7885131835938,714.339111328125,349.9283752441406,256.5177307128906,313.4685974121094,1171.6622314453125,690.6802368164062,2437.824951171875,1793.646240234375,864.9447631835938,983.37353515625,5842.4765625,1639.9735107421875,1016.1033325195312,891.4744262695312,2737.116455078125,354.3965148925781,5137.5517578125,1111.2064208984375,70.43218231201172,2147.676513671875,2535.52734375
2025-04-22,163.44725036621094,1995.0836181640625,2203.100341796875,3226.90673828125,1101.6904296875,1565.2694091796875,802.078369140625,537.8701782226562,10138.255859375,1705.1929931640625,279.9447326660156,3192.634033203125,911.8235473632812,3958.0,384.0834655761719,2368.7392578125,358.7051086425781,679.5999755859375,168.1320343017578,6797.15673828125,3801.934326171875,152.57864379882812,24.788497924804688,185.6999053955078,254.7434844970703,4750.7822265625,2099.14794921875,3785.448486328125,2159.177978515625,3531.048583984375,476.17230224609375,250.458740234375,1038.6795654296875,14605.2578125,256.1997375488281,1361.337646484375,1880.109619140625,2651.700439453125,386.2783203125,799.8592529296875,1170.4849853515625,712.3126831054688,252.69757080078125,100.8220443725586,4152.24072265625,1670.7720947265625,691.4987182617188,4521.595703125,76.5831298828125,270.9117736816406,581.0091552734375,249.4429626464844,71.25199890136719,190.8436279296875,409.4244079589844,1122.73291015625,1092.2540283203125,12123.0419921875,266.5,781.453857421875,3361.318603515625,1227.49462890625,1160.7120361328125,5152.24169921875,3932.638427734375,4464.76953125,742.588623046875,715.93896484375,342.72979736328125,262.3113708496094,315.06793212890625,1166.1639404296875,687.6815795898438,2430.828369140625,1775.649658203125,853.5454711914062,979.7744140625,5787.5,1634.4752197265625,1022.1010131835938,894.4739379882812,2759.101318359375,359.6935119628906,5217.7265625,1115.2034912109375,72.15100860595703,2147.676513671875,2535.52734375
2025-04-23,162.4475555419922,2058.83984375,2179.1103515625,3202.929443359375,1129.6824951171875,1675.253173828125,806.0777587890625,539.0694580078125,10360.2177734375,1666.6998291015625,293.6920166015625,3173.648193359375,907.8243408203124,3984.0,383.0843200683594,2384.73095703125,357.50592041015625,702.0,167.13243103027344,6687.203125,3783.94384765625,153.42825317382812,24.40938186645508,193.1999053955078,255.34332275390625,4772.767578125,2089.15185546875,3851.43896484375,2037.2244873046875,3589.033203125,494.1674499511719,256.457763671875,984.6962890625,14775.203125,266.3457946777344,1378.3292236328125,1903.0986328125,2693.695556640625,380.4801635742188,844.734619140625,1162.488525390625,718.3110961914062,264.1929016113281,103.96607208251952,4162.236328125,1738.7626953125,707.8916015625,4567.5703125,77.18299865722656,269.9124755859375,575.5138549804688,250.74110412597656,73.5111083984375,189.84446716308597,399.826171875,1128.7315673828125,1067.2711181640625,11833.208984375,279.0,800.2503662109375,3483.2939453125,1241.98291015625,1167.21044921875,4858.72021484375,3942.63525390625,4583.2109375,741.3889770507812,727.7379150390625,341.8300170898437,258.115966796875,319.6659851074219,1187.65771484375,689.4807739257812,2430.32861328125,1799.64501953125,878.9439086914062,1002.76904296875,5997.40966796875,1597.487060546875,1087.07568359375,910.8716430664062,2680.15576171875,357.4947509765625,5148.24169921875,1097.2164306640625,70.19234466552734,2201.668212890625,2557.5146484375
2025-04-24,164.84678649902344,2113.7685546875,2189.106201171875,3204.927734375,1137.6802978515625,1686.2515869140625,814.8764038085938,538.669677734375,10442.203125,1683.69677734375,289.5428466796875,3177.645263671875,905.3248291015624,4000.0,383.6838073730469,2316.766845703125,361.952880859375,701.2000122070312,166.53268432617188,6677.20703125,3799.935302734375,153.52821350097656,24.23440361022949,190.1999053955078,258.1427307128906,4790.75537109375,2099.7216796875,3814.564453125,2055.2177734375,3601.030029296875,492.6678771972656,257.7075500488281,1003.6904296875,14735.2158203125,267.6452331542969,1393.322021484375,1921.090087890625,2699.69482421875,376.5269165039063,834.7401123046875,1125.719970703125,719.8106689453125,261.39404296875,103.64634704589844,4188.2255859375,1758.760009765625,706.8920288085938,4551.5791015625,78.14279174804688,266.91455078125,579.5104370117188,237.0059356689453,72.63146209716797,191.04347229003903,394.42718505859375,1125.232421875,1075.265625,11883.1787109375,284.0,807.31005859375,3513.287841796875,1248.5965576171875,1175.2083740234375,4871.2099609375,3965.627197265625,4609.197265625,729.65234375,735.1373291015625,337.8308410644531,260.91290283203125,322.264892578125,1189.6571044921875,689.2808837890625,2432.827392578125,1817.6414794921875,888.7432861328125,1004.2687377929688,5918.603515625,1611.2906494140625,1082.84521484375,908.8720092773438,2718.129638671875,360.0932312011719,5121.5166015625,1104.7109375,70.05243682861328,2301.6533203125,2522.534912109375
2025-04-25,165.6465301513672,2106.902587890625,2202.100830078125,3204.927734375,1141.6793212890625,1697.7498779296875,813.4765625,543.4667358398438,10398.2109375,1682.197021484375,292.79217529296875,3138.673828125,893.8270263671875,4010.0,384.0834655761719,2290.78076171875,364.2013549804688,707.0,167.93211364746094,6577.2490234375,3795.937744140625,157.27645874023438,23.903888702392575,189.2998962402344,256.7430114746094,4788.75634765625,2064.162109375,3883.434326171875,2019.2313232421875,3625.0234375,488.868896484375,260.2071228027344,982.197021484375,15115.091796875,268.3450012207031,1388.3245849609375,1898.10107421875,2729.691650390625,377.4267272949219,833.5407104492188,1103.7254638671875,721.8101196289062,265.49237060546875,104.52560424804688,4207.2177734375,1781.7568359375,713.2891845703125,4591.55810546875,77.5229263305664,270.7119140625,579.0108642578125,237.40562438964844,72.97132110595703,191.74290466308597,385.92877197265625,1143.2281494140625,1071.2681884765625,12033.09375,289.5,801.2501831054688,3547.281005859375,1257.47021484375,1151.7142333984375,4822.2900390625,4001.61474609375,4547.728515625,717.4547729492188,755.3355712890625,343.02978515625,259.7142028808594,327.46270751953125,1197.1549072265625,691.4797973632812,2462.812744140625,1837.637451171875,902.5423583984376,991.1717529296876,5943.59765625,1615.4813232421875,1090.5743408203125,952.4658203125,2701.14111328125,357.6946716308594,5008.20458984375,1103.7117919921875,70.29226684570312,2311.65185546875,2539.525146484375
2025-04-28,166.14637756347656,2070.6103515625,2238.086181640625,3226.90673828125,1133.6812744140625,1679.252685546875,810.4771118164062,548.2637939453125,10524.189453125,1680.1973876953125,295.041748046875,3148.66650390625,884.8287963867188,4050.0,386.28167724609375,2294.778564453125,361.7530212402344,727.7999877929688,171.88050842285156,6567.25341796875,3787.94189453125,158.62582397460938,23.70946884155273,191.0998992919922,255.94320678710935,4810.74169921875,2069.159912109375,3851.43896484375,2017.2320556640625,3614.026123046875,488.0691223144531,259.4572448730469,997.6922607421876,15165.076171875,265.3961486816406,1408.314697265625,1936.0831298828125,2727.691650390625,376.5269165039063,833.240966796875,1097.7269287109375,738.8056640625,263.0933532714844,104.60553741455078,4178.22998046875,1774.7578125,711.4900512695312,4525.59326171875,78.90261840820312,278.8062744140625,584.5062255859375,236.4064483642578,72.8713607788086,191.74290466308597,383.6292114257813,1139.2291259765625,1071.2681884765625,11923.1572265625,287.5,803.44970703125,3587.273193359375,1276.9542236328125,1154.71337890625,4875.37353515625,3958.6298828125,4522.7412109375,717.65478515625,754.335693359375,337.7308349609375,258.7153015136719,326.6630554199219,1205.6524658203125,691.6797485351562,2456.81591796875,1828.6392822265625,897.5426635742188,997.7702026367188,5868.615234375,1620.9796142578125,1069.58251953125,948.8663330078124,2719.128662109375,357.0950012207031,5023.1708984375,1107.7088623046875,71.39152526855469,2263.6591796875,2545.521728515625
2025-04-29,167.1460418701172,2086.794677734375,2033.169921875,3256.8779296875,1137.6802978515625,1693.75048828125,822.4752807617188,555.859130859375,10616.173828125,1729.1885986328125,297.941162109375,3153.66259765625,872.3311767578125,4078.0,389.4790649414063,2308.771484375,352.9590148925781,738.7999877929688,171.73057556152344,6567.25341796875,3751.96142578125,159.4254608154297,23.81640243530273,185.0,258.1427307128906,4836.72412109375,2057.1650390625,3893.432861328125,2021.23046875,3631.02197265625,495.3671569824219,258.9573669433594,1011.6879272460938,15265.0439453125,263.7967529296875,1431.3035888671875,1960.07177734375,2739.6904296875,377.3267517089844,855.1288452148438,1092.7281494140625,772.7967529296875,261.9938049316406,104.76541137695312,4190.22509765625,1746.76171875,719.6864624023438,4533.5888671875,80.72222137451172,286.7008056640625,587.0040893554688,235.50717163085935,73.15125274658203,191.14340209960935,386.6286315917969,1133.23046875,1079.2628173828125,12078.068359375,290.0,803.8496704101562,3585.2734375,1287.9451904296875,1154.71337890625,4948.23388671875,4000.615478515625,4544.22998046875,734.6513061523438,752.7357788085938,340.330322265625,261.3124389648437,323.8642578125,1217.149169921875,690.08056640625,2441.822509765625,1819.64111328125,906.3421630859376,995.7706909179688,5773.6376953125,1643.472412109375,1095.5723876953125,950.0662231445312,2756.103515625,364.6906433105469,5010.34228515625,1114.7037353515625,71.8512191772461,2239.66259765625,2549.519287109375
2025-04-30,171.4446563720703,1990.1793212890625,2063.157470703125,3254.8798828125,1137.6802978515625,1632.759521484375,839.07275390625,559.6567993164062,10726.154296875,1734.1876220703125,296.7414245605469,3245.594482421875,884.328857421875,4170.0,393.0760803222656,2348.749755859375,350.0609436035156,723.5999755859375,173.72976684570312,6727.18603515625,3897.882080078125,160.07513427734375,24.477426528930664,182.5800018310547,259.7423400878906,4882.69287109375,2091.151123046875,3961.4228515625,2015.2327880859373,3713.99951171875,494.4674072265625,258.2074890136719,1001.6910400390624,15404.998046875,244.3043975830078,1482.778564453125,1984.0604248046875,2755.6884765625,376.3269348144531,831.5418090820312,1098.7266845703125,768.7977905273438,259.8946533203125,105.80452728271484,4232.20703125,1767.7587890625,727.4830322265625,4581.5634765625,78.56269073486328,287.0005798339844,591.9998779296875,234.3081512451172,73.25121307373047,192.142578125,388.92822265625,1132.7305908203125,1082.2607421875,12322.927734375,288.5,791.6519775390625,3559.278564453125,1293.9404296875,1196.2032470703125,5035.666015625,4065.592529296875,4444.77978515625,737.6506958007812,754.1356811523438,342.5298767089844,266.5067138671875,328.26239013671875,1237.1434326171875,680.2849731445312,2439.32373046875,1863.6324462890625,899.7425537109375,1053.75732421875,5873.6142578125,1691.4569091796875,1075.5802001953125,939.0677490234376,2788.081298828125,370.4873352050781,5087.31005859375,1126.6953125,73.21028900146484,2247.661376953125,2591.494873046875
2025-05-01,169.9451446533203,2056.87841796875,2015.1771240234373,3250.883544921875,1161.6734619140625,1674.25341796875,849.671142578125,560.456298828125,10606.1748046875,1741.6864013671875,294.7417907714844,3233.603759765625,893.3271484375,4198.0,400.6697998046875,2318.76611328125,349.7611694335937,735.4000244140625,172.28036499023438,6737.18212890625,3827.920166015625,157.505859375,24.32189178466797,188.0,261.5419616699219,4874.6982421875,2097.14892578125,3993.418212890625,2059.216064453125,3779.981689453125,514.4620361328125,262.7067565917969,995.1929931640624,15255.046875,244.4419403076172,1462.2884521484375,1998.0537109375,2777.68603515625,388.6246032714844,824.2459106445312,1108.7242431640625,796.2905883789062,265.59234619140625,110.06761932373048,4228.20849609375,1787.756103515625,758.2696533203125,4591.55810546875,79.742431640625,291.69732666015625,602.4910888671875,235.60708618164065,71.31196594238281,194.2408599853516,380.6297607421875,1131.23095703125,1070.7685546875,12302.9384765625,301.0,812.0481567382812,3577.27490234375,1330.9100341796875,1174.208740234375,5043.99267578125,4073.590087890625,4427.78857421875,739.0504150390625,766.9345703125,346.8289794921875,267.7054138183594,332.4606628417969,1244.641357421875,688.2813110351562,2435.326171875,1887.6275634765625,921.9411010742188,1077.7518310546875,5923.60205078125,1706.4521484375,1096.5718994140625,1002.8587036132812,2778.08837890625,372.2862548828125,5052.03271484375,1131.1920166015625,73.70995330810547,2285.65576171875,2741.40771484375
2025-05-02,171.8445281982422,2095.132080078125,2049.16357421875,3254.8798828125,1169.6712646484375,1701.749267578125,862.4691772460938,567.4520263671875,10752.150390625,1778.6796875,300.9905700683594,3222.61181640625,886.3284912109375,4258.0,399.0711059570313,2378.73388671875,350.0609436035156,726.7999877929688,170.9808807373047,6797.15673828125,3859.90283203125,157.85577392578125,24.807941436767575,194.1000061035156,261.9418640136719,4928.662109375,2119.1396484375,4053.40966796875,2103.19921875,3852.962158203125,523.8594970703125,265.95623779296875,1014.6869506835938,15464.98046875,246.8413543701172,1447.7955322265625,2005.05029296875,2837.67919921875,398.3226623535156,844.9344482421875,1128.7193603515625,791.791748046875,278.886962890625,112.11922454833984,4258.19580078125,1798.7545166015625,764.0670776367188,4637.53369140625,79.96238708496094,287.7000732421875,599.9931640625,237.6054534912109,70.55227661132812,193.7412567138672,377.730224609375,1143.72802734375,1065.7720947265625,12362.90625,303.5,819.0468139648438,3633.263427734375,1348.8953857421875,1182.2066650390625,5179.30419921875,4119.57421875,4499.75244140625,751.4478759765625,783.9331665039062,359.3264465332031,263.1104736328125,330.8612976074219,1275.13232421875,688.8810424804688,2485.302001953125,1905.6240234375,944.3397827148438,1080.251220703125,6113.5576171875,1690.9571533203125,1096.0721435546875,1013.3572998046876,2739.115234375,370.7871398925781,5094.79248046875,1114.2041015625,72.9104995727539,2311.65185546875,2702.430419921875
2025-05-06,172.74424743652344,2030.3948974609373,2019.175537109375,3324.812744140625,1159.674072265625,1717.7469482421875,861.4692993164062,577.2460327148438,10698.1591796875,1770.18115234375,298.0411682128906,3293.559326171875,905.3248291015624,4298.0,402.4683227539063,2400.722412109375,354.9076232910156,726.2000122070312,169.33154296875,6777.16552734375,3877.89306640625,159.10540771484375,25.293989181518555,204.8000030517578,258.9425354003906,4976.62939453125,2155.125,4053.40966796875,2213.157470703125,3807.97412109375,521.060302734375,263.45660400390625,1062.6722412109375,15574.943359375,247.691162109375,1449.294921875,2009.0484619140625,2841.678955078125,400.4222717285156,846.0338134765625,1137.717041015625,792.7914428710938,281.48590087890625,112.30574035644533,4296.1796875,1804.7537841796875,767.66552734375,4659.52197265625,81.14212799072266,292.8965148925781,608.985595703125,239.5038909912109,71.59186553955078,196.1392822265625,360.13348388671875,1111.2357177734375,1071.2681884765625,12442.859375,301.5,814.8475952148438,3601.27001953125,1357.388427734375,1168.7099609375,5191.79443359375,4108.578125,4476.26416015625,749.4483032226562,781.1334228515625,361.426025390625,272.1005859375,333.6600952148437,1253.138671875,688.0814208984375,2432.827392578125,1926.619873046875,929.1407470703124,1067.2542724609375,6023.57861328125,1711.450439453125,1055.587890625,1010.857666015625,2768.09521484375,376.5838012695313,5109.7587890625,1135.6888427734375,72.93048095703125,2323.64990234375,2731.413818359375
2025-05-07,170.24505615234375,2027.9427490234373,1970.6954345703125,3378.760986328125,1161.6734619140625,1694.7503662109375,864.8688354492188,581.2435302734375,10502.193359375,1728.688720703125,296.0915222167969,3293.559326171875,891.3275146484375,4280.0,400.0703430175781,2398.72314453125,350.610595703125,734.5999755859375,166.3827362060547,6787.1611328125,3889.886474609375,159.05543518066406,25.4884090423584,196.8999938964844,256.5430603027344,4940.65380859375,2163.1220703125,4017.41455078125,2225.15283203125,3820.970703125,522.8598022460938,263.2066345214844,1053.675048828125,15594.9375,251.9401397705078,1378.3292236328125,2003.0513916015625,2829.68017578125,403.1217651367188,842.7356567382812,1145.7149658203125,801.7891235351562,284.1847839355469,114.67707824707033,4213.21484375,1792.75537109375,765.4664916992188,4645.529296875,82.94172668457031,291.69732666015625,605.988037109375,239.7037353515625,72.21161651611328,193.54144287109372,363.5328979492188,1109.736083984375,1075.265625,12287.947265625,300.5,828.445068359375,3613.267578125,1341.9010009765625,1169.2099609375,5170.9775390625,4080.587646484375,4537.23388671875,742.2498168945312,765.9346923828125,349.6284484863281,274.0983581542969,336.259033203125,1261.6363525390625,672.4885864257812,2427.829833984375,1936.617919921875,923.9410400390624,1057.75634765625,5983.587890625,1708.9512939453125,1045.5919189453125,1005.3583984375,2757.102783203125,378.982421875,5129.0,1131.1920166015625,71.53143310546875,2309.652099609375,2738.409423828125
2025-05-08,155.94967651367188,2005.873046875,2027.17236328125,3326.81103515625,1171.670654296875,1715.247314453125,864.4688720703125,579.0449829101562,10132.2568359375,1745.6856689453125,304.98974609375,3236.60107421875,879.8297119140625,4250.0,396.4732360839844,2454.693603515625,355.2574462890625,758.2000122070312,162.434326171875,6807.15283203125,3829.9189453125,147.00881958007812,25.381479263305664,201.0,256.1431579589844,4992.6181640625,2178.115966796875,4093.403564453125,2207.159912109375,3837.966064453125,529.4580078125,268.45574951171875,1029.682373046875,15544.953125,252.73995971679688,1363.336669921875,2023.0418701171875,2875.675048828125,399.12255859375,843.2091064453125,1146.71484375,813.7859497070312,290.1823425292969,116.83527374267578,4189.22509765625,1884.7427978515625,772.2635498046875,4685.50830078125,84.48139190673828,296.3940734863281,591.5003051757812,239.10423278808597,72.61145782470703,191.34323120117188,361.7332153320313,1135.22998046875,1054.2799072265625,12342.916015625,308.5,830.4446411132812,3633.263427734375,1358.8870849609375,1162.211669921875,5092.9130859375,4022.04931640625,4442.78076171875,743.8494262695312,793.9323120117188,350.1283264160156,272.89971923828125,339.8575439453125,1264.635498046875,659.6945190429688,2434.826171875,1978.6097412109373,947.3395385742188,1067.7540283203125,6148.54931640625,1689.4576416015625,1066.0838623046875,1023.8557739257812,2670.16259765625,376.9835815429688,5025.30810546875,1104.7109375,70.25230407714844,2403.637939453125,2821.361572265625
