Date,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,ITV.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2019-03-25,1904.2230224609373,2310.01220703125,2136.950439453125,936.1488647460938,512.195068359375,401.1978149414063,6365.68115234375,456.0767211914063,155.2259979248047,3057.004150390625,3919.74658203125,588.275146484375,2444.541015625,546.0411376953125,1841.620361328125,220.8125,2592.29736328125,117.7896728515625,15.564772605895996,1829.9998779296875,6459.076171875,3083.689697265625,2000.7491455078125,1153.8946533203125,309.08416748046875,1555.5712890625,1703.119384765625,1655.019775390625,611.9513549804688,520.0223999023438,56.58460235595703,948.5996704101562,723.3609619140625,4736.12744140625,126.43009948730467,95.91748809814452,3064.576416015625,226.60926818847656,905.520751953125,266.9364624023437,61.83972930908203,1832.432861328125,417.3409118652344,876.8043212890625,5365.1162109375,1255.5,1276.884033203125,2145.05712890625,824.1769409179688,6559.06005859375,1603.302001953125,4276.38623046875,499.903076171875,307.040771484375,346.62310791015625,233.82977294921875,452.8494873046875,680.0894165039062,659.345947265625,2148.859375,1399.3892822265625,485.8328552246094,1492.8040771484375,6981.39013671875,1213.2664794921875,579.5940551757812,989.7743530273438,2022.593505859375,293.3999938964844,174.55899047851562,4618.11474609375,834.5426635742188,140.990234375,802.3396606445312,4251.833984375
2019-03-26,1939.8360595703125,2365.915771484375,2127.9921875,939.5413208007812,515.5924072265625,397.274169921875,6401.623046875,452.8845520019531,152.9905242919922,3066.95068359375,3912.5029296875,591.662841796875,2430.566650390625,548.4317016601562,1874.56884765625,222.0087738037109,2623.20556640625,117.88943481445312,15.631765365600586,1850.9998779296875,6568.8056640625,3124.113525390625,2032.7132568359373,1121.9251708984375,307.589111328125,1567.4151611328125,1738.5491943359375,1654.0201416015625,610.1580200195312,508.8433227539063,56.65946960449219,954.9849243164062,732.75,4771.0625,126.28064727783205,97.57675170898438,3097.486572265625,229.3010711669922,906.1182861328124,267.4334716796875,61.271480560302734,1823.6650390625,421.64459228515625,885.970947265625,5470.90234375,1307.0,1278.537841796875,2150.033935546875,830.5643310546875,6634.88232421875,1621.7708740234375,4289.31787109375,505.5975036621094,305.8742980957031,346.3233947753906,234.3277130126953,459.2872619628906,687.6770629882812,660.5435791015625,2093.04443359375,1381.423095703125,490.8310852050781,1505.7806396484375,7056.29833984375,1217.7509765625,574.603515625,998.8501586914062,2036.549560546875,288.2327880859375,174.21078491210938,4640.51513671875,836.13720703125,141.64703369140625,798.3529052734375,4297.29345703125
2019-03-27,1928.74365234375,2391.87109375,2126.99658203125,921.3811645507812,519.189453125,403.0614929199219,6345.7138671875,465.2541198730469,155.2259979248047,3073.416259765625,3919.74658203125,593.057861328125,2455.520751953125,543.650634765625,1893.539306640625,224.3016357421875,2610.244384765625,116.04352569580078,15.613901138305664,1868.2498779296875,6513.94140625,3093.17236328125,2022.724609375,1155.8927001953125,307.68878173828125,1570.827880859375,1738.5491943359375,1656.0191650390625,610.8553466796875,514.03369140625,56.32882308959961,968.35400390625,732.3505249023438,4735.12890625,124.98545837402344,95.9574737548828,3103.469970703125,229.001953125,907.9114990234376,271.9072570800781,62.20859909057617,1817.089599609375,416.7594299316406,880.9890747070312,5403.03955078125,1291.0,1290.529541015625,2187.8583984375,824.3765258789062,6629.689453125,1614.2833251953125,4311.19970703125,504.5985107421875,305.9429016113281,346.1235656738281,237.1161193847656,459.6261291503906,681.0878295898438,664.5347290039062,2106.99853515625,1375.4342041015625,489.8314208984375,1495.29931640625,7041.31689453125,1215.7578125,578.5958251953125,1004.3355712890624,2023.5904541015625,287.6027526855469,177.89195251464844,4637.31396484375,838.1302490234375,140.11451721191406,804.5324096679688,4304.15625
2019-03-28,1938.4735107421875,2399.85693359375,2141.92626953125,930.361572265625,525.3846435546875,399.3341064453125,6485.48681640625,467.84771728515625,152.77093505859375,3135.08251953125,3889.737548828125,581.7745971679688,2516.410400390625,548.4317016601562,1917.5018310546875,223.05551147460935,2602.267578125,114.64661407470705,15.814882278442385,1848.7498779296875,6693.49853515625,3126.109375,2046.697509765625,1116.929931640625,310.5792541503906,1595.9212646484375,1769.48779296875,1668.01220703125,615.5381469726562,510.6399841308594,57.32283401489258,968.753173828125,732.55029296875,4792.02197265625,125.38397979736328,99.53588104248048,3176.269775390625,232.2919464111328,904.524658203125,271.1119689941406,61.75001525878906,1841.200439453125,417.10833740234375,851.9947509765625,5484.87353515625,1360.0,1261.4996337890625,2162.974365234375,828.3687133789062,6636.96044921875,1623.7677001953125,4359.9365234375,508.0949401855469,308.6189270019531,346.7228698730469,231.63888549804688,446.5416564941406,697.6608276367188,666.5302734375,2089.0576171875,1399.3892822265625,499.6280517578125,1513.7659912109375,7081.267578125,1198.8170166015625,582.4882202148438,1015.80517578125,1993.6849365234373,288.6109313964844,177.2452850341797,4693.84912109375,821.3876342773438,138.08445739746094,805.1304321289062,4343.6123046875
2019-03-29,1998.12060546875,2434.796630859375,2159.842529296875,963.8880615234376,521.1878051757812,404.5328369140625,6125.07080078125,481.2147521972656,154.36770629882812,3176.857421875,3817.30322265625,586.9566650390625,2527.39013671875,556.3006591796875,1951.4488525390625,222.25799560546875,2607.253173828125,113.9481430053711,16.11858367919922,1859.9998779296875,6618.68359375,3132.0986328125,2076.66357421875,1116.4305419921875,316.90850830078125,1602.74609375,1787.9510498046875,1671.01025390625,621.01806640625,511.0392456054688,58.1609001159668,982.5211181640624,743.3378295898438,4847.91748046875,126.62935638427734,100.47545623779295,3133.38818359375,234.0864715576172,909.9036865234376,273.69683837890625,61.949405670166016,1860.927734375,426.064697265625,847.7103271484375,5568.70361328125,1370.5,1271.8399658203125,2159.98779296875,834.556396484375,6628.650390625,1638.7420654296875,4437.02001953125,509.4935607910156,309.8539123535156,352.91619873046875,234.72608947753903,457.8958740234375,700.0569458007812,671.9185180664062,2146.865966796875,1432.328125,511.8238525390625,1520.2545166015625,7181.14404296875,1182.8724365234375,590.1737060546875,1025.280029296875,1969.760986328125,292.5179138183594,174.55899047851562,4687.98193359375,811.6209716796875,139.119384765625,808.1204833984375,4355.62109375
2019-04-01,2044.8260498046875,2422.8173828125,2157.851318359375,991.8267822265624,520.988037109375,408.4566650390625,6159.01611328125,481.7135620117188,158.00039672851562,3118.174560546875,3854.554931640625,593.3342895507812,2516.410400390625,556.9977416992188,1947.455078125,222.45736694335935,2598.27978515625,112.90046691894533,15.922070503234863,1883.2498779296875,6733.40087890625,3097.6630859375,2091.647216796875,1008.0343017578124,325.1314697265625,1587.8909912109375,1835.35693359375,1712.4857177734375,633.472412109375,503.0542602539063,58.066383361816406,993.6952514648438,742.1390991210938,4868.87841796875,128.024169921875,100.03565979003906,3194.219970703125,234.3855743408203,908.9078979492188,273.597412109375,62.707061767578125,1912.4375,441.3019714355469,839.7394409179688,5622.59375,1363.5,1287.9705810546875,2160.983154296875,846.9319458007812,6720.0517578125,1634.249755859375,4541.45458984375,515.3877563476562,314.6567077636719,355.11383056640625,233.7301788330078,457.387451171875,705.8473510742188,672.7166137695312,2162.813232421875,1463.2701416015625,513.8231811523438,1524.2471923828125,7296.00244140625,1150.9840087890625,610.4349975585938,1042.2353515625,1938.8587646484373,293.6521301269531,175.80264282226562,4645.3154296875,810.225830078125,141.1892547607422,830.2470703125,4365.91357421875
2019-04-02,2078.882568359375,2428.807373046875,2189.701904296875,992.6251220703124,520.188720703125,414.3422546386719,6254.8603515625,482.91064453125,159.677001953125,3161.441162109375,3882.494384765625,601.9046020507812,2521.40087890625,561.5797729492188,1970.9180908203125,223.3047332763672,2630.1845703125,114.39715576171876,16.140913009643555,1827.7498779296875,6757.3408203125,3135.092529296875,2118.61669921875,1035.508056640625,326.9255065917969,1606.961669921875,1807.4124755859373,1731.97412109375,643.5353393554688,509.0429992675781,59.421165466308594,1007.1639404296876,761.3169555664062,4933.7568359375,129.9171142578125,101.6349639892578,3226.1328125,239.7691345214844,918.4708251953124,276.08282470703125,63.20552444458008,1928.876708984375,452.35205078125,842.8281860351562,5634.5703125,1377.5,1328.0904541015625,2152.025146484375,845.3352661132812,6655.65576171875,1658.708740234375,4579.74853515625,521.6814575195312,311.1575012207031,357.71099853515625,233.9293365478516,459.929443359375,704.2500610351562,679.3021850585938,2236.567626953125,1470.257568359375,518.8215942382812,1523.2491455078125,7390.88525390625,1173.90380859375,631.3949584960938,1058.6912841796875,1953.811279296875,293.6521301269531,178.33970642089844,4685.84765625,811.2222900390625,141.50772094726562,833.635986328125,4374.4912109375
2019-04-03,2106.613525390625,2449.770751953125,2216.574951171875,991.6272583007812,525.9840698242188,420.4238586425781,6155.0224609375,494.5818786621094,163.66893005371094,3102.260009765625,3959.06787109375,603.8975830078125,2546.355712890625,558.0936279296875,1930.9808349609373,225.2985382080078,2563.383544921875,113.84837341308594,16.136445999145508,1865.2498779296875,6896.99658203125,3094.6689453125,2109.626953125,1054.9893798828125,331.9590148925781,1593.5118408203125,1809.907470703125,1735.9716796875,646.5244750976562,527.6080932617188,60.01978302001953,1029.113037109375,763.5143432617188,4944.736328125,132.706787109375,101.6349639892578,3299.929931640625,247.14666748046875,918.6701049804688,281.3519592285156,64.68099212646484,1964.4952392578125,450.8399353027344,839.4404907226562,5672.494140625,1368.0,1358.697021484375,2230.66015625,845.5348510742188,6629.689453125,1659.207763671875,4614.06103515625,526.27685546875,312.1866760253906,359.7088317871094,239.60580444335935,466.8776245117188,715.6315307617188,685.2888793945312,2296.369140625,1498.7042236328125,527.8182983398438,1523.748046875,7485.76806640625,1161.945556640625,642.3740844726562,1074.150390625,1952.8143310546875,298.1893005371094,186.10009765625,4676.7822265625,812.4183959960938,142.98049926757812,848.9849243164062,4379.63623046875
2019-04-04,2079.85498046875,2472.7314453125,2221.552001953125,978.256591796875,527.78271484375,420.9143981933594,6108.09912109375,495.0806274414063,164.32760620117188,3110.2177734375,3976.658935546875,603.4989013671875,2521.40087890625,557.3963012695312,1953.94482421875,226.29544067382807,2547.430419921875,111.80290222167967,16.131980895996094,1862.2498779296875,6883.03125,3103.15283203125,2087.65087890625,1057.9864501953125,327.623291015625,1593.712890625,1777.1688232421875,1750.4632568359375,646.225341796875,523.6156616210938,59.72991943359375,1026.6190185546875,769.1078491210938,4973.6826171875,132.706787109375,99.8357391357422,3287.96240234375,249.33995056152344,916.2794189453124,284.0362548828125,62.44852066040039,1955.1795654296875,446.63665771484375,837.0492553710938,5644.55029296875,1370.0,1353.7340087890625,2235.63720703125,835.4830322265625,6682.66064453125,1671.1876220703125,4563.8330078125,517.5855712890625,310.1283569335937,362.7055358886719,238.7095489501953,480.2653198242188,703.6510009765625,681.8965454101562,2316.302978515625,1472.890869140625,520.321044921875,1499.4591064453125,7515.7314453125,1164.436767578125,638.781005859375,1040.527587890625,1967.76708984375,297.68511962890625,184.0481414794922,4692.78173828125,819.3944091796875,143.75672912597656,849.3837280273438,4324.7412109375
2019-04-05,2125.587890625,2485.708740234375,2228.51904296875,990.03076171875,530.980224609375,422.2876281738281,6135.0556640625,502.9612121582031,162.43141174316406,3103.2548828125,3908.364013671875,596.323974609375,2532.380615234375,566.3606567382812,1977.4080810546875,223.1552276611328,2570.362548828125,110.45586395263672,16.301698684692383,1838.2498779296875,6926.9228515625,3114.132568359375,2088.650390625,1057.9864501953125,331.16168212890625,1599.935546875,1797.1314697265625,1767.9530029296875,650.708984375,523.0167236328125,60.21512222290039,1029.6119384765625,773.3029174804688,5008.6171875,133.90231323242188,101.6349639892578,3341.814697265625,246.64817810058597,908.5093383789062,284.6327209472656,62.03964614868164,1980.934326171875,448.6144104003906,831.7684326171875,5650.5380859375,1391.0,1390.13134765625,2214.734130859375,836.680908203125,6629.689453125,1668.19287109375,4639.42578125,516.88623046875,317.9501037597656,363.4047546386719,237.81320190429688,488.3996887207031,708.8426513671875,678.7034301757812,2356.169677734375,1497.8466796875,528.818115234375,1510.440673828125,7610.6142578125,1151.98046875,644.3701782226562,1056.9884033203125,1976.7386474609373,298.5673828125,183.10276794433597,4695.4482421875,822.38427734375,140.65187072753906,866.128173828125,4314.44921875
2019-04-08,2146.994140625,2486.70751953125,2213.589111328125,994.8202514648438,528.58203125,421.4048767089844,6175.98828125,502.9612121582031,161.79269409179688,3094.800537109375,3906.294189453125,593.7330932617188,2525.393798828125,575.923095703125,1956.44091796875,222.85614013671875,2551.419189453125,109.95697784423828,16.140913009643555,1835.9998779296875,6902.98193359375,3122.615966796875,2093.644287109375,1047.99609375,329.9156799316406,1594.1141357421875,1794.13720703125,1776.9473876953125,649.8123168945312,521.6193237304688,59.981971740722656,1032.6051025390625,771.1055908203125,5018.5986328125,133.00564575195312,102.59451293945312,3315.88623046875,244.75396728515625,904.3252563476562,282.84326171875,62.44852066040039,1972.1668701171875,439.7726135253906,829.5764770507812,5634.5703125,1404.5,1375.655029296875,2203.784423828125,835.88232421875,6599.568359375,1667.693359375,4692.6376953125,514.4886474609375,312.4610595703125,364.5036010742188,235.42315673828125,488.0606994628906,710.43994140625,676.1092529296875,2358.16357421875,1497.347412109375,527.8182983398438,1504.4508056640625,7655.5595703125,1149.4892578125,644.3701782226562,1050.50390625,1954.3096923828125,299.9537353515625,183.600341796875,4707.18115234375,816.205322265625,139.87570190429688,850.1809692382812,4302.44091796875
2019-04-09,2154.2919921875,2472.7314453125,2196.6689453125,1002.3038940429688,531.3798828125,423.4648742675781,6141.044921875,502.76171875,161.1140594482422,3093.30859375,3823.51171875,589.9461669921875,2497.4443359375,571.7394409179688,1929.4830322265625,223.4542694091797,2548.427978515625,109.30841064453124,16.015865325927734,1835.9998779296875,6811.20849609375,3124.612548828125,2112.62353515625,1039.004638671875,329.26788330078125,1588.091796875,1802.1220703125,1760.4571533203125,652.9008178710938,514.2332153320312,59.99458312988281,1026.1199951171875,772.30419921875,4967.69287109375,135.9945526123047,101.15515899658205,3299.929931640625,245.35215759277344,894.1643676757812,282.7438659667969,62.74769973754883,1947.508056640625,429.7671203613281,828.9785766601562,5584.671875,1409.0,1372.760009765625,2168.946533203125,820.51025390625,6655.65576171875,1647.7271728515625,4690.6484375,515.9871215820312,308.3443908691406,366.4015197753906,233.03306579589844,488.9080505371094,705.2483520507812,668.7255249023438,2267.46435546875,1482.3741455078125,528.818115234375,1512.4368896484375,7620.6025390625,1142.015380859375,646.1669921875,1053.4967041015625,1923.90625,294.78643798828125,180.7642364501953,4713.04833984375,813.4148559570312,139.83587646484375,867.922119140625,4288.716796875
2019-04-10,2165.96826171875,2509.667724609375,2213.589111328125,1018.7677001953124,533.3782348632812,421.69915771484375,6110.09521484375,502.1632385253906,160.814697265625,3082.367431640625,3822.476806640625,597.1212158203125,2500.439453125,573.9310913085938,1934.475341796875,223.7533416748047,2566.374267578125,110.70531463623048,16.087318420410156,1827.7498779296875,6841.134765625,3117.625732421875,2121.61376953125,1054.9893798828125,330.4638977050781,1583.4744873046875,1785.653076171875,1748.9639892578125,650.310546875,514.03369140625,60.14580535888672,1029.113037109375,772.70361328125,5028.58056640625,134.8986053466797,101.07520294189452,3322.866943359375,248.64212036132807,910.3023681640624,281.0537414550781,62.62803268432617,1984.7703857421875,428.7200622558594,830.9713134765625,5606.6279296875,1435.0,1364.0743408203125,2166.955810546875,820.51025390625,6223.57763671875,1653.2176513671875,4736.40185546875,520.7822875976562,304.982421875,366.70123291015625,233.03306579589844,497.21185302734375,702.4530029296875,675.7101440429688,2310.32275390625,1491.3582763671875,527.3186645507812,1507.9447021484375,7700.50341796875,1143.0115966796875,646.566162109375,1045.5157470703125,1960.789306640625,305.3730163574219,181.80909729003903,4686.91650390625,825.9718627929688,139.15921020507812,869.5170288085938,4197.79541015625
2019-04-11,2133.858642578125,2506.6728515625,2213.589111328125,998.8114624023438,540.5726928710938,408.7520751953125,6008.2607421875,505.3553771972656,163.3495330810547,3068.940185546875,3952.859130859375,603.1004028320312,2514.413818359375,570.3451538085938,1954.943115234375,224.25180053710935,2556.404052734375,109.90708923339844,15.904205322265623,1878.7498779296875,6853.10546875,3116.627197265625,2173.55517578125,1143.40478515625,321.6429138183594,1571.4296875,1780.662353515625,1745.9658203125,649.0153198242188,544.3765869140625,60.80113983154297,1040.0875244140625,774.501708984375,5094.45556640625,130.81614685058594,102.59451293945312,3345.8037109375,252.92904663085935,923.6510009765624,284.0362548828125,63.96434783935547,1940.3411865234373,442.5646667480469,822.5023193359375,5664.50830078125,1401.5,1381.445556640625,2253.554443359375,833.686279296875,6165.41357421875,1664.1993408203125,4687.6640625,526.27685546875,301.8948669433594,364.5349426269531,234.2281188964844,508.0577392578125,700.8556518554688,681.8965454101562,2245.240966796875,1508.8275146484375,526.31884765625,1493.4691162109375,7845.32421875,1141.018798828125,648.1631469726562,1079.93408203125,1953.312744140625,312.9349365234375,187.083251953125,4685.84765625,820.989013671875,137.4276885986328,873.1050415039062,4147.18798828125
2019-04-12,2149.9130859375,2522.645263671875,2228.51904296875,1020.264404296875,545.1690063476562,410.22412109375,5978.31005859375,507.5499267578125,165.62498474121094,3072.42138671875,3960.1025390625,605.093505859375,2507.426513671875,568.3529052734375,1943.96044921875,224.152099609375,2612.23828125,109.0090560913086,16.015865325927734,1883.2498779296875,6898.9912109375,3109.640625,2189.53662109375,1149.8984375,331.3609924316406,1556.9764404296875,1756.707275390625,1718.981689453125,656.2885131835938,541.581787109375,60.9019660949707,1057.54736328125,773.1033325195312,5160.33203125,130.41746520996094,104.1138687133789,3351.78759765625,252.4305725097656,922.4556884765624,285.2292175292969,64.62255859375,1972.68017578125,446.7529602050781,814.3319702148438,5604.63134765625,1396.0,1383.10009765625,2274.45703125,836.4812622070312,6133.2158203125,1637.743896484375,4745.849609375,528.7742919921875,305.9429016113281,363.6358947753906,234.0289459228516,519.920166015625,704.4496459960938,677.3065795898438,2303.067138671875,1516.31396484375,527.8182983398438,1489.975341796875,7870.29443359375,1130.0567626953125,670.9195556640625,1088.91259765625,1946.8333740234373,311.42254638671875,186.9340057373047,4654.91455078125,817.7998657226562,139.85577392578125,869.1181030273438,4150.61962890625
2019-04-15,2106.613525390625,2536.621337890625,2235.48681640625,1000.3082885742188,544.769287109375,410.9111328125,5984.298828125,502.76171875,167.34149169921875,3106.735595703125,3991.145751953125,604.6947631835938,2525.393798828125,567.65576171875,1956.9400634765625,226.64437866210935,2649.128662109375,108.80950927734376,15.663028717041016,1895.9998779296875,6881.03662109375,3114.631103515625,2154.576416015625,1175.3739013671875,328.9189758300781,1555.7718505859375,1744.23046875,1744.466796875,653.4988403320312,542.3804321289062,60.98388671875,1060.5404052734375,781.093994140625,5196.265625,131.91250610351562,106.35285186767578,3374.724365234375,255.0226593017578,923.2527465820312,285.8258056640625,64.99153137207031,1977.6134033203125,444.8916015625,817.4208374023438,5676.484375,1407.0,1407.91650390625,2301.3330078125,834.2852783203125,6048.0458984375,1645.7303466796875,4677.22119140625,530.5725708007812,305.66851806640625,366.43304443359375,233.13267517089844,523.4789428710938,707.2452392578125,673.5150756835938,2292.099609375,1518.8096923828125,522.8201293945312,1478.9937744140625,8000.13525390625,1133.04638671875,669.721923828125,1084.42333984375,1956.3031005859373,314.1951599121094,188.7252197265625,4635.71435546875,821.5869750976562,141.80624389648438,882.274658203125,4147.18798828125
2019-04-16,2117.317138671875,2524.6416015625,2270.322021484375,1000.3082885742188,556.959716796875,418.3697509765625,6005.265625,508.5474548339844,167.06202697753906,3110.2177734375,3980.798095703125,606.88720703125,2546.355712890625,565.8626098632812,1951.4488525390625,229.1864471435547,2656.1083984375,106.7640151977539,15.412919998168944,1941.7498779296875,6938.89306640625,3111.63671875,2159.57080078125,1203.8468017578125,332.9058837890625,1560.589599609375,1735.7464599609375,1755.4603271484375,660.37353515625,551.9623413085938,61.48798370361328,1066.0274658203125,784.2903442382812,5218.22412109375,133.70654296875,115.26891326904295,3390.68017578125,258.7113952636719,929.6281127929688,287.7147216796875,65.65968322753906,1928.2828369140625,447.4510498046875,816.12548828125,5720.39599609375,1407.0,1446.381591796875,2337.166748046875,823.5049438476562,6101.0166015625,1665.6966552734375,4647.38232421875,539.8634643554688,309.167724609375,367.6318359375,230.2446746826172,535.6806030273438,710.43994140625,680.300048828125,2312.039794921875,1533.7830810546875,530.3175048828125,1486.4810791015625,8030.09716796875,1131.0533447265625,671.3187866210938,1114.35205078125,1968.2652587890625,314.6993408203125,189.81985473632807,4663.44921875,821.1882934570312,141.90579223632812,906.5940551757812,4143.7578125
2019-04-17,2103.208251953125,2497.6884765625,2230.509765625,1015.7743530273438,546.1681518554688,426.9078369140625,5904.42919921875,509.9440307617188,168.5789794921875,3083.362060546875,3972.51953125,595.5267333984375,2309.786865234375,569.7474365234375,1975.910400390625,229.9839630126953,2681.03369140625,106.46469116210938,15.323596954345703,1898.9998779296875,6873.0556640625,3106.147216796875,2157.572509765625,1211.339599609375,339.1851806640625,1546.537841796875,1700.8118896484375,1737.9705810546875,662.8642578125,560.9453735351562,61.89126205444336,1076.004150390625,793.8792114257812,5264.1376953125,137.34451293945312,118.34754180908205,3444.532470703125,261.3035583496094,911.8964233398438,288.510009765625,66.3876953125,1882.2403564453125,450.2432861328125,816.7233276367188,5746.34423828125,1400.0,1469.543701171875,2338.162109375,837.080078125,6094.78564453125,1689.6566162109375,4522.5576171875,539.7634887695312,311.1575012207031,367.7318115234375,225.6636657714844,539.578369140625,706.8457641601562,670.3218994140625,2353.91357421875,1541.7689208984375,530.3175048828125,1470.0089111328125,8025.10302734375,1123.08154296875,671.5184936523438,1118.8414306640625,1944.3414306640625,315.4554748535156,187.73008728027344,4669.84912109375,813.8134155273438,143.0203094482422,919.1524047851562,4148.04736328125
2019-04-18,2110.992431640625,2507.6708984375,2222.547119140625,1006.7940673828124,551.1642456054688,423.5711975097656,5805.58984375,490.8181457519531,169.05804443359375,3040.5927734375,3983.90234375,593.5336303710938,2347.71728515625,565.46435546875,2010.855712890625,229.1365966796875,2696.986328125,105.51677703857422,15.354864120483398,1876.4998779296875,6877.04541015625,3120.121337890625,2197.52783203125,1217.833251953125,337.0921630859375,1530.076171875,1654.399169921875,1737.47119140625,664.0599365234375,556.1544799804688,62.16852569580078,1077.500732421875,797.0755004882812,5320.03271484375,139.8362274169922,120.06678771972656,3426.58203125,260.7052917480469,907.5131225585938,289.5042724609375,65.71954345703125,1893.202880859375,457.45648193359375,815.7269897460938,5762.31103515625,1399.0,1472.4390869140625,2333.185302734375,841.8713989257812,6037.65283203125,1698.142333984375,4575.27197265625,543.0602416992188,311.43194580078125,374.52490234375,226.7591094970703,541.6118774414062,707.8441162109375,668.52587890625,2365.8779296875,1542.26806640625,528.3181762695312,1442.056396484375,8020.109375,1120.0914306640625,670.7200317382812,1110.8607177734375,1952.8143310546875,315.2035217285156,189.12327575683597,4803.71435546875,817.6006469726562,141.865966796875,930.9132690429688,4153.193359375
2019-04-23,2106.613525390625,2501.681396484375,2231.5048828125,972.668701171875,567.9510498046875,417.6827697753906,5905.42724609375,492.0155944824219,166.24368286132812,3071.923583984375,3950.789306640625,590.5441284179688,2350.71240234375,580.2059936523438,1984.3973388671875,226.9434051513672,2736.867919921875,107.26292419433594,15.529043197631836,1913.2498779296875,6895.001953125,3174.5185546875,2211.51220703125,1170.8782958984375,336.0455627441406,1562.99853515625,1701.3111572265625,1763.955078125,665.1559448242188,537.9885864257812,62.1307258605957,1085.981201171875,805.0662231445312,5306.0595703125,139.13856506347656,120.5865707397461,3385.694091796875,261.9017333984375,904.7237548828124,289.3053283691406,65.39044952392578,1894.29931640625,460.3650207519531,816.12548828125,5832.16943359375,1417.5,1479.884033203125,2316.263427734375,865.62841796875,6172.7001953125,1732.584228515625,4612.072265625,548.7545166015625,313.9706420898437,384.0154724121094,229.44793701171875,539.2393798828125,720.6233520507812,669.3241577148438,2413.733642578125,1540.2718505859375,534.3160400390625,1474.002197265625,8194.89453125,1125.07421875,670.3206787109375,1125.3258056640625,1962.782958984375,318.8583068847656,189.67059326171875,4829.314453125,818.9957275390625,140.93052673339844,933.1061401367188,4134.32275390625
2019-04-24,2024.3924560546875,2552.59375,2251.411376953125,956.10498046875,569.3499145507812,414.9348449707031,5898.4384765625,492.3149108886719,166.0441436767578,3027.662109375,3976.658935546875,598.9148559570312,2316.7744140625,567.9544677734375,2005.8636474609373,224.5508728027344,2742.85009765625,105.86600494384766,15.649628639221191,1940.9998779296875,6936.89794921875,3175.516357421875,2231.489501953125,1172.87646484375,332.9556884765625,1546.1357421875,1690.3319091796875,1777.947021484375,660.2737426757812,533.397216796875,62.25674057006836,1079.496337890625,798.0742797851562,5345.98388671875,139.18836975097656,120.34667205810548,3347.79833984375,261.802001953125,932.0189819335938,287.8140563964844,64.58267211914062,1857.5750732421875,462.8081970214844,825.989501953125,5862.109375,1426.0,1460.03076171875,2320.2451171875,864.03125,6275.54296875,1727.592529296875,4530.51416015625,552.6507568359375,316.37213134765625,388.4110107421875,225.6636657714844,540.7644653320312,729.8084106445312,683.8921508789062,2315.0302734375,1541.269775390625,534.3160400390625,1467.5133056640625,8324.734375,1131.5517578125,658.9423828125,1123.3310546875,2004.6502685546875,317.0940246582031,191.31256103515625,4835.18115234375,834.5426635742188,139.17910766601562,908.3880004882812,4137.7529296875
2019-04-25,1979.1466064453125,2514.658935546875,2231.5048828125,928.640625,574.74560546875,411.0091247558594,5879.46875,491.7162170410156,160.076171875,2965.99609375,3913.53759765625,600.31005859375,2332.74560546875,567.0579833984375,1991.8857421875,224.25180053710935,2749.829345703125,103.92031860351562,15.689824104309082,1908.7498779296875,6839.14013671875,3170.026611328125,2232.48828125,1174.3748779296875,320.49298095703125,1560.990966796875,1689.33349609375,1755.9600830078125,659.4768676757812,531.6005859375,62.38276672363281,1077.001953125,780.43994140625,5341.9921875,136.3478240966797,121.5061492919922,3349.792724609375,264.3941345214844,929.6281127929688,273.70916748046875,63.43581008911133,1875.1148681640625,458.9689636230469,828.1815795898438,5838.1572265625,1408.5,1447.209228515625,2259.52685546875,863.4322509765625,6357.611328125,1736.57763671875,4519.07568359375,549.0542602539062,318.04327392578125,386.1134033203125,215.10745239257807,541.4424438476562,724.4171142578125,683.0938110351562,2287.1142578125,1528.7918701171875,527.8182983398438,1480.9906005859375,8155.6376953125,1136.5343017578125,650.5584716796875,1127.3214111328125,2016.612548828125,313.0608825683594,181.0627593994141,4856.5146484375,844.1098022460938,138.94024658203125,903.0057983398438,4112.87939453125
