Date,AAF.L,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HWDN.L,IAG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,OCDO.L,PRU.L,PSH.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2023-03-17,107.47042846679688,2454.370849609375,1899.4713134765625,1911.00341796875,1442.9935302734375,586.7589111328125,401.1686706542969,10807.564453125,904.8738403320312,139.4202880859375,2940.545166015625,519.1483764648438,4132.1376953125,456.9344482421875,2972.155029296875,479.1363525390625,2265.244384765625,137.5263214111328,2115.46923828125,101.09407806396484,18.149070739746094,534.2999267578125,228.22409057617188,4283.96826171875,3471.5458984375,2718.740234375,1757.290771484375,2645.546630859375,227.3417816162109,721.5,709.2227172851562,431.9779052734375,1399.00732421875,1660.4686279296875,2066.40673828125,315.1763916015625,540.9075927734375,664.9004516601562,133.1845245361328,67.4422836303711,1481.1829833984375,1432.1583251953125,671.6404418945312,3971.833740234375,162.24169921875,269.24969482421875,600.9177856445312,225.90109252929688,46.167816162109375,141.55526733398438,1389.3692626953125,1037.1697998046875,6570.8740234375,416.1000061035156,1007.2763061523438,2763.716064453125,836.8728637695312,6041.19775390625,2528.145263671875,5240.4833984375,545.2699584960938,140.2764129638672,546.4187622070312,248.68402099609372,440.1712036132813,733.1288452148438,736.7280883789062,2211.146240234375,2821.99755859375,1673.6690673828125,671.085693359375,1168.390380859375,11091.4228515625,1696.0455322265625,633.2755126953125,1139.8033447265625,2808.60888671875,246.56768798828125,113.6002197265625,4323.59521484375,914.9326171875,1042.291015625,90.14939880371094,1711.4139404296875,914.2799682617188,2800.7646484375
2023-03-20,109.76766204833984,2573.953369140625,1928.93994140625,1933.4622802734373,1501.952392578125,588.55810546875,410.5445861816406,10783.578125,931.6524658203124,136.22348022460938,2957.997314453125,529.6412963867188,4158.0283203125,464.9158020019531,3016.113037109375,486.1744995117188,2290.224853515625,140.27186584472656,2143.436279296875,99.69554901123048,18.23789596557617,578.9998779296875,228.8236541748047,4272.9833984375,3517.000732421875,2714.741455078125,1828.1815185546875,2657.540283203125,227.09194946289065,740.5,743.1853637695312,448.6519470214844,1412.1903076171875,1656.4736328125,2076.403564453125,316.0758972167969,540.5084838867188,675.0896606445312,137.58206176757812,68.00816345214844,1518.649658203125,1450.147705078125,671.8403930664062,3992.8115234375,164.29098510742188,272.8436279296875,611.2955322265625,229.7890472412109,46.023075103759766,144.0045166015625,1425.5849609375,1052.143310546875,6630.80859375,417.3999938964844,1011.7730712890624,2773.71142578125,838.6713256835938,6070.31103515625,2552.12744140625,5350.2841796875,547.8684692382812,140.956298828125,544.6199951171875,251.27867126464844,449.0545043945313,731.7298583984375,752.3097534179688,2233.117431640625,2887.880615234375,1677.166259765625,662.0872192382812,1160.398193359375,11156.37109375,1710.0294189453125,614.2972412109375,1155.287109375,2844.552734375,249.3639068603516,113.8495635986328,4360.98291015625,919.924072265625,1054.7703857421875,92.24427795410156,1745.89208984375,920.2686157226562,2840.718505859375
2023-03-21,109.56788635253906,2549.9384765625,1952.914306640625,1966.4022216796875,1523.93701171875,597.1546020507812,422.1148681640625,10897.509765625,945.64111328125,142.9967041015625,2988.415283203125,547.1294555664062,4214.98779296875,471.50048828125,3034.095947265625,502.5466918945313,2378.15673828125,141.1204833984375,2156.42041015625,101.6934585571289,18.527761459350582,569.9998779296875,227.82443237304688,4347.8779296875,3544.972412109375,2702.747314453125,1757.290771484375,2665.53515625,230.08984375,757.5,714.0174560546875,447.8531799316406,1426.172607421875,1697.423583984375,2085.4013671875,323.5717468261719,552.7813720703125,690.2738037109375,142.0395050048828,69.24280548095703,1566.107666015625,1495.121337890625,688.6263427734375,4027.77490234375,169.73904418945312,268.85028076171875,612.0939331054688,236.8671722412109,48.07441711425781,148.0032501220703,1442.595458984375,1040.1644287109375,6854.56640625,426.7999877929688,1064.2354736328125,2803.697509765625,830.278564453125,6153.4951171875,2565.118408203125,5330.31982421875,553.8648681640625,149.9747772216797,560.6088256835938,261.8567199707031,466.7212219238281,743.522216796875,743.1205444335938,2307.521484375,2970.734130859375,1708.6414794921875,664.6866455078125,1164.8939208984375,11266.287109375,1729.0076904296875,642.8645629882812,1196.743408203125,2803.616455078125,256.4543762207031,116.49259185791016,4411.7216796875,913.4351806640624,1041.292724609375,92.44379425048828,1807.3529052734373,947.4176025390624,2937.6064453125
2023-03-22,106.77125549316406,2552.38916015625,1962.903564453125,1991.3564453125,1535.428955078125,599.3536987304688,419.6212768554688,10969.4677734375,957.2318725585938,142.51719665527344,2980.935791015625,549.1280517578125,4204.6318359375,480.4794921875,3051.079833984375,503.5450134277344,2368.164306640625,140.8209686279297,2191.37890625,103.09198760986328,18.775545120239254,575.6998901367188,223.4278106689453,4357.86328125,3600.41748046875,2718.740234375,1788.2432861328125,2657.540283203125,228.5909118652344,760.0,726.2040405273438,449.4507141113281,1436.359375,1703.416015625,2098.397216796875,328.81884765625,563.3580322265625,694.4692993164062,140.86019897460938,68.57403564453125,1567.606201171875,1497.1202392578125,692.223388671875,4034.76806640625,172.1381378173828,270.7471618652344,589.1428833007812,234.77365112304688,47.68012237548828,154.6011505126953,1435.4620361328125,1045.15576171875,6812.61181640625,435.1000061035156,1073.2288818359375,2793.701904296875,823.884033203125,6261.6337890625,2603.090576171875,5309.35791015625,557.8624267578125,149.19491577148438,559.8093872070312,263.6529846191406,462.5291137695313,743.12255859375,725.141845703125,2314.512451171875,2949.771240234375,1711.638916015625,655.6881713867188,1176.3829345703125,11251.298828125,1728.5084228515625,651.2549438476562,1189.7508544921875,2791.63525390625,258.6513671875,115.6947021484375,4489.16796875,884.4848022460938,1039.2957763671875,91.15692901611328,1810.8507080078125,951.8092651367188,2926.619384765625
2023-03-23,105.97222900390624,2535.23583984375,1952.914306640625,2006.3291015625,1555.9146728515625,607.350341796875,414.9332885742188,10991.4541015625,974.2182006835938,139.6400604248047,2816.426025390625,556.6229858398438,4177.705078125,473.5956115722656,3044.08642578125,497.8546447753906,2359.171630859375,139.42323303222656,2168.406494140625,104.64036560058594,18.65398979187012,564.2999267578125,218.8313446044922,4351.8720703125,3559.4580078125,2774.7138671875,1840.1632080078125,2636.5517578125,227.3417816162109,755.0,734.1953125,450.89849853515625,1435.9599609375,1671.2449951171875,2110.393798828125,332.3169860839844,546.9942016601562,687.0769653320312,139.28109741210938,67.75093841552734,1582.09326171875,1494.1219482421875,673.4390869140625,3997.806640625,170.9885711669922,263.2596740722656,582.556884765625,228.19400024414065,46.76674270629883,156.7004852294922,1427.77978515625,1054.139892578125,6796.63037109375,447.3999938964844,1065.33837890625,2798.7001953125,819.236328125,6222.12158203125,2581.1064453125,5278.4150390625,563.658935546875,147.3152313232422,563.606689453125,262.0563049316406,444.7068786621094,748.5189819335938,736.9279174804688,2269.0712890625,2914.832763671875,1714.1370849609375,669.8858032226562,1150.9068603515625,11316.25,1735.000732421875,631.6773681640625,1189.7508544921875,2828.577392578125,253.4584045410156,115.8941650390625,4457.12158203125,896.4642944335938,1050.7769775390625,90.57835388183594,1798.8583984375,944.0239868164062,2885.666748046875
2023-03-24,104.47402954101562,2487.697265625,1915.9537353515625,1992.3546142578125,1515.9425048828125,593.7559814453125,407.2530517578125,11073.40625,972.2198486328124,133.7659454345703,2864.8046875,564.1179809570312,4163.20703125,463.8183288574219,3014.11474609375,485.4756774902344,2341.185546875,139.52305603027344,2179.393310546875,102.9421615600586,18.62593650817871,556.4998779296875,218.6315155029297,4284.9658203125,3595.42236328125,2726.736328125,1857.136962890625,2596.573486328125,224.59368896484372,747.0,731.7978515625,442.0122680664063,1399.4068603515625,1669.7467041015625,2095.3984375,325.5706481933594,532.8253173828125,669.8952026367188,135.4232635498047,65.74464416503906,1541.1297607421875,1492.1231689453125,660.4497680664062,3918.88916015625,163.89111328125,255.8720245361328,572.5781860351562,228.69244384765625,45.633766174316406,152.45184326171875,1414.6104736328125,1056.635498046875,6686.74853515625,439.2000122070313,1023.364501953125,2778.708740234375,812.4409790039062,6346.89794921875,2575.11083984375,5243.47802734375,549.8672485351562,143.515869140625,566.005126953125,258.5635681152344,436.2201232910156,749.71826171875,720.1478271484375,2197.663818359375,2827.987060546875,1708.6414794921875,649.4891967773438,1131.925048828125,11291.2685546875,1704.0364990234375,591.123779296875,1172.2691650390625,2811.603759765625,250.4624481201172,115.19600677490234,4483.29296875,881.4899291992188,1038.29736328125,88.36378479003906,1742.3941650390625,915.6773071289062,2813.74951171875
2023-03-27,105.57271575927734,2488.677734375,1949.41796875,2020.303466796875,1518.9404296875,593.5560913085938,411.6417541503906,11245.3037109375,980.6131591796876,136.86285400390625,2878.270263671875,568.6149291992188,4211.880859375,464.3171997070313,3012.1171875,495.55859375,2381.154541015625,138.7742919921875,2204.363525390625,103.2418212890625,18.794246673583984,569.9998779296875,220.03042602539065,4336.8935546875,3579.4384765625,2720.73876953125,1856.138427734375,2596.573486328125,226.59228515625,751.5,720.6102294921875,448.9015808105469,1421.7779541015625,1656.2607421875,2116.39208984375,326.07037353515625,539.9097290039062,675.0896606445312,137.16229248046875,66.18193054199219,1607.570556640625,1505.115478515625,667.444091796875,3965.83984375,166.09033203125,254.77386474609372,574.5740356445312,228.69244384765625,46.23768997192383,155.05101013183594,1421.195068359375,1066.1185302734375,6672.76318359375,452.1000061035156,1025.86279296875,2783.706787109375,825.0322875976562,6380.17041015625,2584.10400390625,5222.51611328125,550.86669921875,144.3157196044922,573.599853515625,260.75897216796875,439.9143676757813,749.3184814453125,716.3522338867188,2229.622314453125,2839.965576171875,1683.6612548828125,650.2892456054688,1138.9185791015625,11396.1865234375,1725.5115966796875,591.72314453125,1178.762451171875,2802.6181640625,251.0616149902344,116.99127197265624,4508.3955078125,887.4796752929688,1033.804931640625,88.88249969482422,1757.3848876953125,927.8543090820312,2835.72412109375
2023-03-28,105.07330322265624,2516.612548828125,1949.9176025390625,1990.8572998046875,1532.9306640625,585.7592163085938,412.6391906738281,11127.373046875,987.2078247070312,137.0426483154297,2873.7822265625,559.6210327148438,4227.4150390625,463.7186279296875,2999.129150390625,506.939208984375,2406.135009765625,139.42323303222656,2182.3896484375,101.84329986572266,18.73814392089844,560.0999145507812,220.43011474609372,4385.82373046875,3547.47021484375,2700.748291015625,1880.1015625,2566.590087890625,223.84420776367188,750.0,718.2128295898438,458.1871337890625,1419.1815185546875,1629.7886962890625,2127.38916015625,320.82330322265625,539.9097290039062,672.2926635742188,140.16058349609375,66.05330657958984,1609.0694580078125,1496.120849609375,663.24755859375,3940.865966796875,167.6897430419922,250.7805633544922,575.9708862304688,228.8918609619141,46.31755065917969,158.74984741210938,1437.1082763671875,1068.6141357421875,6718.71337890625,444.0,1043.851806640625,2763.716064453125,824.4328002929688,6378.0908203125,2567.11669921875,5328.32470703125,541.0725708007812,145.31556701660156,566.005126953125,264.25177001953125,440.114013671875,744.3217163085938,715.1536254882812,2260.0830078125,2855.9375,1665.6754150390625,642.890380859375,1131.925048828125,11406.1787109375,1708.53125,593.52099609375,1167.2745361328125,2788.639892578125,254.5569305419922,117.63957214355467,4500.38427734375,881.4899291992188,1029.8115234375,88.73287200927734,1771.3758544921875,917.2743530273438,2851.705810546875
2023-03-29,106.77125549316406,2581.794677734375,1941.426513671875,2014.314453125,1555.9146728515625,593.356201171875,419.0227661132813,11159.3544921875,985.6091918945312,141.87783813476562,2867.796875,570.613525390625,4294.72998046875,468.40771484375,3011.117431640625,509.6346740722656,2453.098876953125,141.5198211669922,2211.35498046875,103.89115142822266,18.700742721557617,562.4998779296875,219.83059692382807,4495.669921875,3555.4619140625,2726.736328125,1914.049072265625,2602.5703125,225.0933380126953,760.5,727.8023071289062,464.8267822265625,1418.7818603515625,1643.274658203125,2165.37841796875,323.2719116210937,552.7813720703125,681.682861328125,142.99896240234375,66.05330657958984,1657.0267333984375,1514.1102294921875,673.2391357421875,3971.833740234375,168.13958740234375,254.77386474609372,595.32958984375,236.06964111328125,47.041259765625,159.64955139160156,1431.6209716796875,1071.6090087890625,6427.02978515625,478.0,1088.3240966796875,2748.72314453125,820.235595703125,6400.9658203125,2590.099853515625,5383.22412109375,550.86669921875,147.97511291503906,571.8009643554688,267.2455139160156,448.7006530761719,748.1192626953125,732.133544921875,2295.0380859375,2893.870361328125,1679.6644287109375,658.287841796875,1119.43701171875,11536.0791015625,1735.500244140625,602.7105102539062,1186.2545166015625,2838.561767578125,262.14666748046875,121.03060913085938,4493.974609375,902.4539794921876,1045.2861328125,89.61073303222656,1810.3511962890625,942.4269409179688,2882.669921875
2023-03-30,107.77007293701172,2634.234130859375,1946.421142578125,2011.320068359375,1579.89794921875,604.5515747070312,404.65966796875,11159.3544921875,974.4180908203124,144.67503356933594,2841.363525390625,584.6041259765625,4369.29541015625,477.5862731933594,3025.104248046875,512.330078125,2539.0322265625,143.86602783203125,2209.357421875,106.23869323730467,18.8503475189209,579.5999145507812,226.0258026123047,4613.50341796875,3577.440185546875,2796.703857421875,1972.9583740234373,2661.5380859375,226.84214782714844,770.5,747.3807983398438,465.8751525878906,1418.182861328125,1678.7371826171875,2212.36474609375,320.9232788085937,554.0786743164062,693.2705688476562,148.51585388183594,67.75064086914062,1676.509521484375,1539.0955810546875,687.8271484375,4032.769775390625,175.33702087402344,258.86700439453125,622.0725708007812,241.05421447753903,47.68511581420898,165.9475860595703,1409.034912109375,1083.0888671875,6532.9150390625,527.2000122070312,1113.808349609375,2813.69287109375,815.2390747070312,6409.2841796875,2604.089111328125,5429.140625,559.46142578125,150.17474365234375,580.9946899414062,275.129150390625,456.7880554199219,767.706787109375,760.1004638671875,2315.01171875,2935.795654296875,1718.6334228515625,673.4851684570312,1101.6346435546875,11740.919921875,1807.417236328125,614.0975341796875,1211.2283935546875,2863.52294921875,264.54345703125,118.9331283569336,4478.48583984375,939.3906860351562,1056.2679443359375,89.3214340209961,1854.3232421875,953.20654296875,2957.583740234375
2023-03-31,106.37174987792967,2624.922607421875,1937.9302978515625,2034.27783203125,1579.89794921875,615.9468994140625,403.3623352050781,11225.314453125,981.8120727539062,145.654052734375,2833.383544921875,597.0956420898438,4346.51123046875,480.9783630371094,3054.076904296875,509.93408203125,2583.997314453125,145.56326293945312,2210.356201171875,105.93900299072266,19.009300231933597,548.9998779296875,228.4239654541016,4711.3662109375,3610.40771484375,2808.698486328125,1994.924560546875,2658.53955078125,227.3417816162109,777.0,745.1832275390625,463.8782653808594,1427.1715087890625,1673.242919921875,2228.360107421875,321.8227233886719,548.4909057617188,697.266357421875,150.89450073242188,69.07703399658203,1683.5032958984375,1533.09912109375,692.0235595703125,4048.7529296875,177.68617248535156,260.7638854980469,619.8773193359375,238.1631622314453,47.59028244018555,166.94723510742188,1407.388427734375,1094.568359375,6564.88037109375,535.0,1101.31591796875,2823.688232421875,843.8193969726562,6403.0458984375,2616.08056640625,5468.06982421875,562.6595458984375,148.9949493408203,591.1875,278.1229553222656,459.2841796875,774.5023193359375,766.6926879882812,2305.524169921875,2920.822265625,1715.135986328125,678.4843139648438,1121.1195068359375,11845.83984375,1800.9248046875,613.4981689453125,1209.72998046875,2874.505615234375,265.3424072265625,118.68367767333984,4475.81494140625,957.8590698242188,1058.2646484375,89.08201599121094,1857.8209228515625,956.7999267578124,2983.5537109375
2023-04-03,105.3729476928711,2624.922607421875,1932.4361572265625,2047.254150390625,1556.9139404296875,612.7481689453125,403.7615051269531,11263.29296875,989.6058959960938,148.11155700683594,2865.302734375,587.1024169921875,4323.72802734375,476.0897216796875,3057.073486328125,531.7969970703125,2535.03515625,146.9609832763672,2241.31884765625,108.13670349121094,18.869049072265625,556.1998901367188,228.8236541748047,4714.3623046875,3605.912109375,2770.716064453125,2018.8875732421875,2655.541015625,225.3431701660156,775.0,748.179931640625,451.7970581054688,1437.5579833984375,1684.2313232421875,2204.366943359375,322.4723815917969,555.1761474609375,688.6754760742188,147.41647338867188,69.28511047363281,1666.5181884765625,1526.103271484375,689.2259521484375,4030.771484375,174.0874481201172,260.06500244140625,629.4568481445312,237.2659454345703,48.1492919921875,165.99754333496094,1416.1705322265625,1090.0762939453125,6445.0107421875,524.0,1112.8087158203125,2812.69384765625,836.4244384765625,6457.11474609375,2599.093017578125,5395.203125,559.661376953125,149.62481689453125,591.1875,276.8256225585937,454.7911682128906,773.1031494140625,767.2920532226562,2401.900146484375,2912.836181640625,1696.151123046875,668.0861206054688,1125.615966796875,11705.947265625,1782.446044921875,622.2880859375,1205.234619140625,2819.591796875,263.7445373535156,117.63603973388672,4521.21435546875,945.8795776367188,1033.804931640625,89.24163055419922,1838.833251953125,954.8035888671876,2959.58154296875
2023-04-04,104.37415313720705,2581.794677734375,1942.9249267578125,2074.205078125,1524.436767578125,619.345458984375,407.2542419433594,11237.306640625,989.6058959960938,146.3533477783203,2804.456298828125,589.6007080078125,4297.837890625,480.2799377441406,3042.08837890625,526.3063354492188,2517.049072265625,144.11558532714844,2261.295166015625,107.48738098144533,18.8035945892334,554.9998779296875,228.22409057617188,4684.404296875,3608.40966796875,2724.737060546875,2044.8475341796875,2686.523681640625,224.3438415527344,767.5,769.5565795898438,459.3352661132813,1447.1456298828125,1673.742431640625,2203.3671875,330.8178100585937,549.987548828125,685.0791015625,148.2659912109375,68.76493072509766,1667.01806640625,1518.1077880859375,680.033447265625,4005.7978515625,171.88824462890625,256.5708923339844,627.8603515625,236.3686981201172,48.0195198059082,163.4983367919922,1416.1705322265625,1101.05712890625,6454.99951171875,513.5999755859375,1109.8106689453125,2800.698974609375,838.8228149414062,6509.1044921875,2614.08203125,5302.37060546875,561.8600463867188,145.4755401611328,594.7849731445312,274.0314636230469,454.6913146972656,779.2992553710938,770.4882202148438,2355.958740234375,2886.88232421875,1689.15673828125,655.288330078125,1120.6197509765625,11735.923828125,1781.447265625,612.4993286132812,1204.735107421875,2839.560302734375,264.243896484375,116.53849792480467,4511.60009765625,952.86767578125,1039.795166015625,87.26647186279297,1841.8311767578125,952.0089111328124,2925.620361328125
2023-04-05,105.17320251464844,2558.76025390625,1942.9249267578125,2128.106201171875,1487.9619140625,594.355712890625,408.1523742675781,11587.099609375,994.2022705078124,147.57212829589844,2797.972412109375,592.5986328125,4225.34375,468.8067626953125,3071.060302734375,532.7953491210938,2483.0751953125,145.56326293945312,2284.267333984375,109.28550720214844,18.93450164794922,545.0999145507812,226.8251953125,4594.53076171875,3665.352783203125,2634.77880859375,2080.792236328125,2679.52783203125,222.09539794921875,759.5,771.9539184570312,456.0404357910156,1485.296630859375,1684.7308349609375,2154.38134765625,340.46246337890625,552.98095703125,663.9014892578125,146.1671905517578,67.93269348144531,1663.0213623046875,1465.1390380859375,670.4415283203125,3965.83984375,166.99000549316406,245.98855590820312,615.6861572265625,234.0758056640625,48.34394073486328,163.64830017089844,1392.018798828125,1127.0113525390625,6343.1201171875,506.2000122070313,1102.3154296875,2768.714111328125,833.0267944335938,6588.12939453125,2623.07568359375,5273.423828125,542.6716918945312,143.72581481933594,593.385986328125,272.1353759765625,445.8052062988281,769.3056640625,755.5059204101562,2359.95361328125,2900.857666015625,1665.17578125,642.4905395507812,1127.11474609375,11391.1904296875,1811.4127197265625,614.2972412109375,1170.770751953125,2907.454345703125,263.5448303222656,113.1959991455078,4581.0341796875,941.8865356445312,1074.7379150390625,89.23165130615234,1780.8699951171875,925.0595703125,2926.619384765625
2023-04-06,106.57151794433594,2548.958740234375,1959.4073486328125,2223.9306640625,1478.968505859375,598.553955078125,416.235595703125,11693.03515625,1011.1885375976562,151.46820068359375,2830.8896484375,602.0922241210938,4293.69482421875,474.5932312011719,3068.063232421875,530.9983520507812,2473.083251953125,149.1574249267578,2290.2607421875,111.23345184326172,19.158906936645508,536.6998901367188,221.6649169921875,4683.40478515625,3680.837646484375,2598.795654296875,2116.736572265625,2678.52880859375,222.39398193359372,761.0,786.9374389648438,456.6395568847656,1521.0509033203125,1749.1630859375,2176.374755859375,350.4069519042969,561.661865234375,652.0701293945312,149.06552124023438,69.38912963867188,1675.0107421875,1424.33203125,672.2401123046875,3978.826171875,165.99037170410156,245.28973388671875,636.8411254882812,241.2536163330078,48.93289566040039,162.5486297607422,1415.0726318359375,1137.99169921875,6371.09130859375,517.0,1126.300537109375,2748.72314453125,842.0206909179688,6479.0390625,2626.073486328125,5285.4013671875,546.4692993164062,147.9251251220703,588.4404296875,272.5345764160156,454.8910217285156,774.302490234375,777.0803833007812,2413.88427734375,2946.7763671875,1644.320068359375,651.888916015625,1140.1046142578125,11476.1240234375,1842.8763427734373,617.2937622070312,1184.2568359375,2954.380859375,263.7445373535156,114.79242706298828,4601.33056640625,977.3258056640624,1088.71484375,91.24671173095705,1791.36328125,931.647216796875,2984.552490234375
2023-04-11,108.46920776367188,2655.308349609375,1967.398681640625,2266.852294921875,1550.4183349609375,604.951416015625,419.3291931152344,11623.0791015625,1012.6873168945312,152.3872833251953,2851.837646484375,592.5986328125,4337.19091796875,486.1662292480469,3056.074951171875,536.0897216796875,2487.072265625,152.601806640625,2301.24755859375,112.7818374633789,19.112157821655277,535.7999267578125,222.0646514892578,4689.3974609375,3655.36279296875,2590.799072265625,2164.66259765625,2654.54150390625,223.89328002929688,782.0,805.5172119140625,471.5163879394531,1504.47216796875,1770.6407470703125,2181.373291015625,346.5091247558594,561.1630249023438,670.4552001953125,150.1149444580078,70.19538116455078,1694.9930419921875,1446.32177734375,674.2384033203125,4039.76220703125,168.63941955566406,251.37954711914065,637.6395263671875,247.73355102539065,49.3421630859375,165.24778747558594,1430.4420166015625,1139.98828125,6445.0107421875,524.0,1139.7921142578125,2742.7255859375,834.625732421875,6441.599609375,2625.074462890625,5544.93017578125,550.0671997070312,147.125244140625,592.038330078125,278.7216796875,465.7740783691406,775.1019287109375,772.6856689453125,2427.36669921875,3016.65234375,1655.8116455078125,659.4874877929688,1175.57666015625,11436.1552734375,1836.8831787109373,617.693359375,1197.7425537109375,2937.4072265625,267.3396911621094,117.08727264404295,4590.1142578125,962.3513793945312,1088.71484375,91.86520385742188,1821.3441162109373,929.451416015625,2997.53759765625
2023-04-12,108.86873626708984,2622.47216796875,1962.404052734375,2284.8193359375,1579.3983154296875,602.3524780273438,421.8240051269531,11814.962890625,1025.17724609375,152.9067840576172,2851.837646484375,589.6007080078125,4347.5478515625,489.7578430175781,3081.050537109375,538.685302734375,2496.0654296875,154.6484832763672,2297.251953125,113.33126831054688,19.0841064453125,536.6998901367188,220.6655120849609,4868.1455078125,3672.345703125,2636.77783203125,2118.7333984375,2683.52587890625,225.392578125,787.0,784.3402709960938,482.8487548828125,1510.6644287109375,1774.636474609375,2212.36474609375,345.5596618652344,560.36474609375,673.4527587890625,144.068359375,70.27339935302734,1698.489990234375,1467.31201171875,676.4365234375,4047.754150390625,167.48985290527344,252.37786865234372,640.6329956054688,246.13845825195312,49.79136657714844,165.74761962890625,1429.8929443359375,1151.468017578125,6443.0126953125,510.0,1150.28564453125,2740.726806640625,833.8262329101562,6493.5986328125,2649.056884765625,5509.9931640625,556.863037109375,147.5751953125,598.8341674804688,279.3204650878906,473.16253662109375,783.0968627929688,775.082763671875,2442.34765625,3014.656005859375,1673.798583984375,651.4888916015625,1194.5616455078125,11501.10546875,1854.36328125,616.2949829101562,1210.229248046875,2957.37646484375,267.0400695800781,117.78570556640624,4584.7724609375,974.830078125,1100.6951904296875,91.77542877197266,1848.3272705078125,937.4363403320312,2975.5625
2023-04-13,108.26947021484376,2652.857421875,1988.376220703125,2277.832275390625,1620.8695068359375,614.7473754882812,424.2190551757813,11908.908203125,1016.1845703125,152.78689575195312,2806.949951171875,596.0963134765625,4433.50390625,485.866943359375,3082.0498046875,537.786865234375,2559.0166015625,155.29742431640625,2313.23291015625,113.63094329833984,19.102807998657227,550.1998901367188,219.8659820556641,4893.11083984375,3680.337890625,2644.774169921875,2158.67236328125,2685.524658203125,227.1417388916016,788.5,796.9264526367188,486.8924255371094,1520.4517822265625,1779.6314697265625,2214.3642578125,343.860595703125,566.0521850585938,674.05224609375,145.36761474609375,70.61149597167969,1716.4737548828125,1474.30859375,683.4307250976562,4063.7373046875,166.24026489257812,253.7755279541016,637.439697265625,248.3316802978516,48.43434524536133,165.74761962890625,1423.8551025390625,1141.9847412109375,6470.982421875,502.6000061035156,1158.2806396484375,2740.726806640625,835.4252319335938,6485.27880859375,2648.05712890625,5526.962890625,569.4553833007812,149.1249237060547,599.4337158203125,277.6240234375,478.2546081542969,791.6913452148438,771.686767578125,2445.343505859375,2939.838623046875,1664.80517578125,657.2880249023438,1192.0635986328125,11581.044921875,1839.8798828125,617.89306640625,1216.7225341796875,2937.4072265625,268.6379089355469,120.18032836914062,4610.40966796875,946.08984375,1088.71484375,91.5858917236328,1852.3243408203125,940.2310791015624,3012.52001953125
2023-04-14,109.56788635253906,2623.45263671875,2013.8492431640625,2217.941650390625,1622.3682861328125,619.7453002929688,420.8260498046875,11884.9208984375,1015.1854248046876,157.7219696044922,2827.8974609375,582.60546875,4507.03369140625,492.15228271484375,3108.02490234375,540.0829467773438,2591.990966796875,156.5952911376953,2314.231689453125,113.4811019897461,19.158906936645508,559.1998901367188,221.0652618408203,4913.08251953125,3674.343994140625,2666.763916015625,2136.7060546875,2706.512939453125,227.89138793945312,800.5,784.939697265625,490.9361877441406,1513.0614013671875,1782.628173828125,2255.3525390625,344.51025390625,583.0147094726562,687.041748046875,145.86734008789062,71.36572265625,1716.4737548828125,1503.2952880859375,685.8287963867188,4067.73291015625,166.49020385742188,260.46435546875,646.0215454101562,249.32861328125,48.86371994018555,167.19717407226562,1418.9151611328125,1116.5296630859375,6556.888671875,510.0,1168.2744140625,2778.708740234375,843.8193969726562,6537.27685546875,2634.06787109375,5452.09912109375,580.0490112304688,149.72482299804688,594.2369995117188,275.7279052734375,480.551025390625,788.6932373046875,778.4788208007812,2458.826416015625,2973.7900390625,1664.80517578125,663.8868408203125,1209.0501708984375,11631.00390625,1820.9017333984373,645.2618408203125,1221.2177734375,2899.466552734375,267.83905029296875,121.32775115966795,4604.0,944.0928344726562,1072.740966796875,91.7455062866211,1890.3004150390625,949.2142333984376,3082.439208984375
