Date,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2018-03-07,1710.2606201171875,2580.042724609375,1869.6273193359373,873.9555053710938,387.1412963867188,497.634033203125,4746.65087890625,583.7413330078125,210.4464111328125,4174.34814453125,3948.282958984375,631.6006469726562,1990.9608154296875,469.48193359375,1635.1077880859375,237.46066284179688,2451.193115234375,141.5768585205078,13.216104507446287,1455.721923828125,6732.12646484375,2375.47314453125,1537.9852294921875,1570.293212890625,1205.7947998046875,365.9851684570313,1325.0721435546875,865.5255126953125,1185.16552734375,696.4375610351562,1424.524169921875,620.3564453125,56.3768196105957,924.476318359375,709.9813232421875,4980.88818359375,151.30807495117188,3130.66357421875,349.8982849121094,919.3800048828124,258.63531494140625,67.01153564453125,273.02166748046875,2154.76220703125,500.01361083984375,776.2863159179688,4828.80322265625,564.5999755859375,1506.7181396484375,2627.179443359375,746.963134765625,5839.82080078125,1483.626220703125,3716.8271484375,423.32366943359375,316.94549560546875,262.4783935546875,242.81333923339844,567.854736328125,681.7155151367188,590.4227294921875,3206.374755859375,1577.04541015625,465.2112121582031,1300.390380859375,5602.21923828125,1227.29736328125,779.8954467773438,1137.008544921875,1758.6171875,266.26123046875,185.8033142089844,4039.677734375,688.6826171875,203.3559112548828,1205.8984375,3305.81787109375
2018-03-08,1659.895751953125,2597.009521484375,1880.0718994140625,867.7714233398438,391.7370300292969,498.6142883300781,4805.53466796875,587.3312377929688,211.79319763183597,4235.4716796875,3955.526123046875,639.9660034179688,2015.9097900390625,472.86669921875,1641.09716796875,239.65245056152344,2508.01171875,141.22793579101562,13.477892875671388,1549.47705078125,6772.0205078125,2435.845703125,1560.955322265625,1575.7855224609375,1206.2940673828125,361.9501953125,1350.9517822265625,881.4908447265625,1200.1549072265625,699.8230590820312,1472.4410400390625,627.5397338867188,57.31685256958008,927.2684936523438,710.380859375,5039.76708984375,153.20004272460938,3190.48486328125,351.0941162109375,922.2656860351562,262.5104064941406,67.26065063476562,264.11053466796875,2176.1181640625,502.33929443359375,788.3363037109375,4710.0791015625,577.0,1519.119384765625,2533.947021484375,751.9522705078125,5972.73193359375,1503.0885009765625,3669.62744140625,429.11712646484375,316.1908569335937,263.9765625,240.72271728515625,571.5806274414062,694.8907470703125,602.19140625,3180.46875,1583.0323486328125,472.4083557128906,1322.34619140625,5717.060546875,1242.2340087890625,776.4818725585938,1151.4638671875,1785.0213623046875,264.4970703125,186.49920654296875,4137.24365234375,696.2528076171875,206.4385528564453,1225.822509765625,3367.56103515625
2018-03-09,1703.6488037109375,2602.0,1903.9459228515625,892.1089477539062,391.5372924804688,509.2023315429688,4776.0927734375,600.094970703125,210.24691772460935,4247.3994140625,3989.669677734375,634.9866943359375,2035.8697509765625,476.0523071289063,1664.555908203125,238.50672912597656,2510.006103515625,141.37745666503906,13.538980484008787,1536.2142333984375,6816.90185546875,2441.333740234375,1578.4322509765625,1560.806396484375,1235.7276611328125,368.4260559082031,1340.118408203125,896.4583740234375,1211.1470947265625,702.8102416992188,1507.3802490234375,622.5513916015625,57.529930114746094,919.888916015625,706.785888671875,5041.7646484375,152.55279541015625,3240.336181640625,349.4996032714844,913.1060180664062,260.8212585449219,67.0513916015625,263.2572937011719,2173.38037109375,522.5724487304688,780.468994140625,4760.96142578125,594.0,1526.5595703125,2582.6767578125,749.7572021484375,6032.95703125,1509.5760498046875,3702.91552734375,429.5166320800781,317.5630187988281,272.0666809082031,241.91734313964844,576.491943359375,694.491455078125,597.4041137695312,3208.367919921875,1606.48095703125,473.4078979492188,1328.3341064453125,5771.9853515625,1251.69384765625,777.1802978515625,1149.47021484375,1819.3963623046875,268.0252990722656,186.9962921142578,4152.705078125,699.838623046875,205.8418884277344,1199.921142578125,3371.8486328125
2018-03-12,1690.6202392578125,2597.009521484375,1935.2806396484373,885.5258178710938,392.6362609863281,511.1628723144531,4790.56494140625,594.9096069335938,210.9951171875,4229.01171875,3984.49658203125,639.9660034179688,2040.859130859375,475.8034362792969,1657.069091796875,234.1231689453125,2534.926025390625,140.38046264648438,13.560794830322266,1561.825439453125,6767.03369140625,2458.297607421875,1593.9119873046875,1605.2440185546875,1226.2490234375,367.6788940429688,1342.1246337890625,878.0980834960938,1211.1470947265625,702.6112060546875,1505.3837890625,626.5420532226562,57.47978973388672,920.4873046875,711.5791015625,5029.787109375,151.40765380859375,3240.336181640625,349.8982849121094,917.3870849609376,261.7154235839844,67.26065063476562,264.9637145996094,2172.83251953125,496.525146484375,780.568603515625,4808.85009765625,597.5999755859375,1527.386474609375,2569.748046875,765.3229370117188,5915.6220703125,1518.55859375,3689.997802734375,429.5166320800781,312.4862976074219,275.26275634765625,244.00799560546875,583.4356079101562,698.68359375,605.7817993164062,3186.447265625,1596.5029296875,477.606201171875,1326.8372802734375,5771.9853515625,1228.29296875,780.2733154296875,1146.4793701171875,1811.9237060546875,266.8912353515625,186.00216674804688,4138.84375,698.842529296875,206.0407867431641,1190.45751953125,3385.569091796875
2018-03-13,1683.6197509765625,2555.09033203125,1888.5274658203125,912.257080078125,389.53912353515625,504.49658203125,4773.5986328125,579.1544189453125,209.1993865966797,4140.5556640625,3978.288818359375,634.18994140625,2058.8232421875,471.8712768554688,1646.088623046875,226.30245971679688,2511.99951171875,138.7852020263672,13.408082962036133,1463.039306640625,6801.94091796875,2415.88720703125,1586.4219970703125,1627.2130126953125,1224.7525634765625,375.3004760742188,1320.4580078125,870.5145263671875,1199.155517578125,694.8441772460938,1502.3887939453125,628.7369995117188,57.153907775878906,895.5552978515625,712.17822265625,4939.9697265625,148.4701385498047,3147.613525390625,352.8879699707031,909.2230224609376,255.05831909179688,66.70262908935547,264.3949279785156,2136.692138671875,501.4089965820313,772.9002685546875,4792.88720703125,597.0,1509.1983642578125,2534.941650390625,759.7351684570312,5882.3935546875,1489.614501953125,3691.985107421875,425.32135009765625,309.87939453125,273.2652282714844,240.5236053466797,578.01611328125,688.7023315429688,603.1885986328125,3142.60595703125,1577.544189453125,472.4083557128906,1318.8531494140625,5747.0185546875,1217.3394775390625,775.2844848632812,1109.5928955078125,1790.99951171875,265.8832397460937,184.26243591308597,4055.671875,688.8818359375,201.7648468017578,1154.59423828125,3323.826416015625
2018-03-14,1739.8182373046875,2555.09033203125,1891.51171875,943.7760620117188,385.1431884765625,503.320068359375,4755.63427734375,577.3597412109375,206.9048767089844,4208.138671875,4015.536865234375,634.58837890625,2045.848876953125,462.6627502441406,1651.0797119140625,224.65858459472656,2519.97412109375,138.23683166503906,13.27718734741211,1512.432373046875,6826.8759765625,2422.873046875,1581.927978515625,1631.2076416015625,1213.278076171875,382.1249694824219,1313.0352783203125,926.9922485351562,1186.1649169921875,687.3760986328125,1491.408203125,630.931884765625,56.74028778076172,903.1345825195312,715.5734252929688,4905.04248046875,148.86842346191406,3130.66357421875,346.70916748046875,913.3047485351562,256.5487365722656,66.45353698730469,266.10137939453125,2139.97705078125,513.2697143554688,775.2905883789062,4828.80322265625,578.2000122070312,1585.671142578125,2535.93603515625,764.3250732421875,5865.78076171875,1487.6182861328125,3693.4755859375,424.5223388671875,309.7421264648437,271.8669128417969,237.5369873046875,574.7986450195312,687.7042846679688,605.7817993164062,3122.678466796875,1566.5684814453125,471.80853271484375,1318.3541259765625,5737.03271484375,1219.8287353515625,762.21337890625,1118.5650634765625,1783.0283203125,265.0010986328125,183.91448974609372,4073.799072265625,698.0455932617188,201.2676239013672,1151.6058349609375,3280.949462890625
2018-03-15,1718.2763671875,2537.125244140625,1893.500732421875,957.5407104492188,360.26617431640625,510.7709045410156,4789.56689453125,581.7471313476562,206.50587463378903,4194.2265625,4058.99267578125,634.7874145507812,2040.859130859375,462.4636535644531,1654.07421875,224.11065673828125,2539.910400390625,138.28671264648438,13.294639587402344,1493.6812744140625,6881.72900390625,2431.354736328125,1608.3931884765625,1622.7193603515625,1189.8306884765625,377.7413330078125,1315.2421875,1102.6119384765625,1198.1561279296875,696.2384033203125,1522.354248046875,627.3402099609375,56.76536178588867,914.3040161132812,718.5690307617188,4953.94140625,147.37477111816406,3175.5302734375,349.1009216308594,905.140625,260.423828125,66.5631332397461,265.7220764160156,2137.78662109375,516.5258178710938,766.8255615234375,4817.82958984375,586.2000122070312,1606.7528076171875,2545.881591796875,762.5289916992188,5862.666015625,1488.1173095703125,3713.348876953125,419.62786865234375,312.0060729980469,275.86199951171875,238.13427734375,577.5082397460938,688.3031616210938,607.7764892578125,3118.69287109375,1594.008056640625,471.80853271484375,1323.8428955078125,6081.5546875,1224.309814453125,767.601318359375,1137.008544921875,1760.1119384765625,269.6635131835937,185.6044769287109,4005.02294921875,691.4715576171875,200.2732391357422,1151.107421875,3284.379638671875
2018-03-16,1720.8048095703125,2505.1865234375,1881.066650390625,965.1212768554688,350.0756225585937,507.6336975097656,4857.43359375,583.3426513671875,208.99986267089844,4157.9501953125,3841.712646484375,629.4094848632812,2040.859130859375,471.6222839355469,1666.052978515625,226.99986267089844,2522.96435546875,137.9377899169922,13.438623428344728,1512.432373046875,6921.623046875,2430.856201171875,1602.9002685546875,1656.17236328125,1200.8060302734375,384.06781005859375,1327.4796142578125,1119.076171875,1191.1612548828125,704.3041381835938,1453.4739990234375,630.3333129882812,56.5272216796875,904.7301635742188,728.5546264648438,4942.96533203125,146.97647094726562,3128.670166015625,342.2245483398437,902.8507080078124,260.7218322753906,67.26065063476562,261.5509338378906,2134.5009765625,521.4094848632812,777.4813842773438,4747.9921875,585.7999877929688,1581.950927734375,2513.0625,774.1036987304688,5892.77783203125,1482.6279296875,3711.36181640625,418.8287353515625,309.2619934082031,276.16162109375,235.0481109619141,577.5082397460938,685.7080688476562,606.779052734375,3146.59130859375,1587.5223388671875,469.8093872070313,1326.3380126953125,5981.693359375,1233.76953125,765.7056884765625,1138.0052490234375,1768.580810546875,264.3710327148437,183.06944274902344,4038.077880859375,691.6708374023438,200.3726959228516,1164.55615234375,3268.086181640625
2018-03-19,1648.447998046875,2492.21142578125,1868.63232421875,942.7786254882812,353.97198486328125,503.9083251953125,4837.970703125,580.1516723632812,216.48199462890625,4005.38623046875,3901.722900390625,645.3438720703125,2027.885498046875,457.6851806640625,1667.0513916015625,224.85784912109372,2483.091552734375,135.295654296875,13.373176574707031,1451.6058349609375,6786.97998046875,2408.902099609375,1598.9053955078125,1667.65625,1184.8419189453125,367.8781433105469,1305.813232421875,1099.6182861328125,1175.1722412109375,692.6535034179688,1451.4774169921875,623.3494873046875,56.51469802856445,890.768310546875,718.968505859375,4914.02197265625,144.93515014648438,3114.711181640625,336.34478759765625,932.719970703125,259.330810546875,66.89195251464844,258.4225769042969,2099.455810546875,517.6885986328125,762.7423706054688,4698.1064453125,572.2000122070312,1553.01513671875,2518.035400390625,763.52685546875,5894.85400390625,1478.13671875,3588.643310546875,423.2237548828125,306.1061706542969,264.5757751464844,232.3601226806641,573.9515991210938,668.9395751953125,617.1513671875,3066.881103515625,1556.59033203125,457.01458740234375,1317.356201171875,5871.84521484375,1214.3521728515625,753.1334838867188,1114.078857421875,1738.689453125,260.3387451171875,183.9641876220703,4026.3486328125,687.4874267578125,197.5286865234375,1166.548583984375,3277.51904296875
2018-03-20,1658.7569580078125,2489.21728515625,1882.0614013671875,942.1802978515624,346.9785461425781,504.49658203125,4858.43115234375,583.5419921875,215.4344940185547,3963.642822265625,3957.595458984375,649.925048828125,2054.8310546875,461.8164978027344,1675.536376953125,222.66607666015625,2462.157958984375,132.3544464111328,13.333908081054688,1398.553955078125,6712.1796875,2412.39501953125,1608.3931884765625,1677.1429443359375,1163.3900146484375,366.8818359375,1301.3994140625,1110.0955810546875,1179.16943359375,696.1388549804688,1459.4632568359375,627.7393188476562,56.6024169921875,901.9378662109376,717.9700317382812,4978.89111328125,144.23812866210938,3167.55322265625,336.5440979003906,943.0746459960938,262.7091064453125,67.62933349609375,257.8538818359375,2108.76416015625,521.1771240234375,758.1613159179688,4741.0078125,568.2000122070312,1573.2701416015625,2536.9306640625,762.3295288085938,5850.2041015625,1470.6513671875,3635.345947265625,423.4235229492188,309.87939453125,269.0702819824219,232.45968627929688,576.661376953125,667.9414672851562,620.542236328125,3031.0107421875,1554.5946044921875,460.4131774902344,1311.8671875,5851.87353515625,1206.8839111328125,748.0447387695312,1131.0267333984375,1719.7579345703125,260.7167358398437,186.7974395751953,4017.28466796875,674.7376098632812,195.63934326171875,1141.6434326171875,3268.086181640625
2018-03-21,1692.2122802734375,2412.364501953125,1883.0562744140625,969.3106079101562,338.58624267578125,502.9278869628906,4847.95263671875,580.9492797851562,210.9452209472656,3850.836181640625,3960.69921875,645.9417114257812,2033.87353515625,470.57708740234375,1675.536376953125,221.12185668945312,2441.224365234375,132.1051788330078,13.21174144744873,1393.06591796875,6667.29931640625,2375.9716796875,1590.416748046875,1636.6998291015625,1181.3497314453125,369.7710876464844,1300.1954345703125,1107.1021728515625,1183.1668701171875,691.060302734375,1460.4619140625,613.372802734375,56.08854675292969,883.5880737304688,716.9713134765625,4944.9599609375,142.2963104248047,3161.571533203125,300.56768798828125,934.31298828125,260.6224975585937,66.92184448242188,255.8629913330078,2132.8583984375,519.7816772460938,756.86669921875,4618.2919921875,550.0,1568.3095703125,2546.87548828125,760.7329711914062,5841.8984375,1457.676513671875,3691.48828125,419.8275146484375,306.03759765625,273.5647888183594,230.96636962890625,573.4435424804688,661.3539428710938,608.3748779296875,2983.183837890625,1558.0870361328125,457.2144470214844,1316.3582763671875,5841.88720703125,1218.335205078125,745.4505004882812,1121.057373046875,1719.2598876953125,259.33062744140625,186.10150146484372,3981.56396484375,676.1321411132812,195.7188873291016,1105.7803955078125,3170.326904296875
2018-03-22,1649.614990234375,2424.342041015625,1874.1033935546875,948.1649169921876,334.4901428222656,494.1046752929688,4823.99853515625,570.179931640625,206.50587463378903,3861.758056640625,3865.510498046875,639.3685302734375,2001.9383544921875,461.21917724609375,1653.076171875,218.0334625244141,2520.970703125,131.50697326660156,12.997941970825195,1368.82666015625,6597.484375,2371.481689453125,1556.96044921875,1592.2620849609375,1156.9046630859375,357.8654479980469,1277.726318359375,1106.1043701171875,1159.18359375,675.0285034179688,1450.4791259765625,609.1824951171875,55.28638458251953,869.0277099609375,717.5704345703125,4815.22314453125,144.13848876953125,3091.780029296875,291.6981506347656,926.9453125,256.7474365234375,65.82575988769531,251.5022125244141,2090.6943359375,515.5956420898438,754.078369140625,4618.2919921875,527.0,1531.520263671875,2475.2724609375,759.934814453125,6121.22021484375,1450.6898193359375,3561.3173828125,419.4280090332031,302.40167236328125,272.3662414550781,227.97972106933597,552.0640258789062,648.3783569335938,592.128662109375,3025.033203125,1532.642822265625,443.6199645996094,1307.3763427734375,5761.99853515625,1207.8795166015625,725.4946899414062,1105.1063232421875,1705.3104248046875,255.2982482910156,182.52267456054688,3997.02490234375,666.7692260742188,191.28379821777344,1093.8260498046875,3149.745849609375
2018-03-23,1612.0751953125,2441.30908203125,1845.2557373046875,938.5894165039062,339.8851013183594,483.4186401367188,4778.5888671875,564.3963012695312,203.8621826171875,3898.0400390625,3885.16845703125,633.9906616210938,1990.461669921875,460.3730773925781,1650.08154296875,218.4319305419922,2477.110107421875,134.2986297607422,12.797237396240234,1377.9736328125,6522.68359375,2354.0185546875,1538.48486328125,1590.26513671875,1205.2958984375,357.1680603027344,1319.655517578125,1118.0784912109375,1152.1885986328125,663.7764892578125,1446.4862060546875,597.6094360351562,54.13328170776367,859.0548706054688,711.1796264648438,4697.46337890625,144.78573608398438,3076.824462890625,295.68438720703125,920.6728515625,252.5742950439453,64.53038024902344,254.4409942626953,2082.480224609375,509.7814025878906,752.18603515625,4972.47119140625,533.0,1509.6116943359375,2481.2392578125,759.1364135742188,6090.0693359375,1434.7208251953125,3543.927490234375,425.2215270996094,295.4042358398437,267.8717956542969,226.4863739013672,545.11865234375,644.7850952148438,587.9391479492188,3046.953369140625,1465.2904052734375,436.622802734375,1296.39794921875,5727.04736328125,1226.301513671875,711.9246826171875,1088.1585693359375,1698.834228515625,255.6763153076172,183.4671173095703,3982.096923828125,662.18701171875,192.5367889404297,1090.837646484375,3141.17041015625
2018-03-26,1608.1851806640625,2384.41845703125,1836.80029296875,932.2058715820312,337.6871032714844,484.3990478515625,4750.64404296875,558.413330078125,205.40847778320312,3876.6689453125,3891.37646484375,632.3973388671875,1977.98681640625,467.4411315917969,1650.08154296875,217.3360290527344,2490.069091796875,134.69744873046875,12.740516662597656,1323.5498046875,6457.85595703125,2349.52783203125,1510.5213623046875,1575.7855224609375,1260.1729736328125,350.9910583496094,1292.170654296875,1154.0008544921875,1147.1923828125,662.3822631835938,1429.515625,596.811279296875,53.49405670166016,859.8527221679688,701.1939697265625,4656.54638671875,144.63638305664062,3028.966552734375,287.2134704589844,913.205322265625,254.1640625,64.4107894897461,252.45022583007807,2083.575927734375,513.967529296875,750.8912963867188,4863.724609375,532.5999755859375,1489.7706298828125,2486.211669921875,751.1539306640625,6018.419921875,1426.7362060546875,3513.621337890625,428.1182861328125,297.5995483398437,264.47589111328125,224.29623413085935,539.0203857421875,638.397216796875,582.95166015625,2921.407958984375,1461.7977294921875,439.8215942382813,1302.38623046875,5667.1298828125,1222.318359375,704.940185546875,1076.1951904296875,1706.3070068359375,255.42433166503903,182.72149658203125,3939.979248046875,653.421875,189.8319854736328,1089.8411865234375,3139.45458984375
2018-03-27,1634.832275390625,2418.353271484375,1835.8057861328125,945.3718872070312,341.083984375,488.6146545410156,4856.435546875,572.1742553710938,205.65789794921875,3922.392578125,3904.826904296875,635.9825439453125,2021.89794921875,473.215087890625,1667.0513916015625,221.2712860107422,2524.9580078125,136.99058532714844,12.86268424987793,1361.0518798828125,6627.404296875,2358.010009765625,1543.4779052734375,1599.7518310546875,1248.1998291015625,362.1494445800781,1355.164306640625,1131.549072265625,1167.1781005859375,669.153564453125,1436.503173828125,601.9992065429688,54.43408584594727,865.4374389648438,711.37939453125,4727.40185546875,144.4870147705078,3057.880615234375,288.0107727050781,924.9541015625,256.7474365234375,64.79940032958984,252.82948303222656,2114.788330078125,520.2467651367188,760.352294921875,4785.90380859375,541.7999877929688,1513.332275390625,2512.068603515625,755.3447875976562,6081.76171875,1451.18896484375,3576.718994140625,432.81298828125,299.931884765625,266.9729309082031,228.17881774902344,543.4246826171875,647.9791259765625,591.5302124023438,2979.198486328125,1499.71484375,454.8154296875,1331.3280029296875,5692.09521484375,1259.162109375,717.6121215820312,1088.6571044921875,1735.7003173828125,258.9525756835937,183.5664825439453,3986.895751953125,665.7730102539062,192.7555389404297,1109.765380859375,3180.616943359375
2018-03-28,1572.3956298828125,2497.201904296875,1849.7320556640625,908.4668579101562,349.176513671875,488.02642822265625,4934.28125,573.9691162109375,205.5082244873047,4059.568359375,3913.1044921875,641.9579467773438,2062.814697265625,469.2828369140625,1694.5029296875,224.9076690673828,2574.799072265625,141.02850341796875,12.958675384521484,1381.175048828125,6597.484375,2399.422607421875,1542.4794921875,1563.80224609375,1229.7413330078125,351.83795166015625,1401.70751953125,1158.490966796875,1159.18359375,666.8634033203125,1437.5015869140625,595.6140747070312,54.44661712646485,866.2353515625,715.7730102539062,4673.51123046875,144.387451171875,3082.806396484375,289.5057067871094,930.927978515625,255.75384521484372,64.6798324584961,253.30337524414065,2102.7412109375,519.3165283203125,801.9800415039062,4820.82275390625,531.7999877929688,1520.359130859375,2529.968994140625,749.7572021484375,6227.134765625,1466.159912109375,3500.70361328125,434.0116271972656,299.383056640625,270.8681335449219,233.4552154541016,539.8673095703125,642.5891723632812,595.5202026367188,2917.422607421875,1508.6949462890625,439.2217712402344,1346.7972412109375,5712.06787109375,1288.5374755859375,713.5211791992188,1086.6630859375,1841.31689453125,259.07867431640625,184.36183166503903,4175.09765625,721.1544799804688,192.7953186035156,1134.17236328125,3181.474609375
2018-03-29,1615.3818359375,2486.22314453125,1834.3135986328125,918.6406860351562,350.2755126953125,486.1636657714844,4885.87646484375,579.752685546875,206.0070343017578,4106.2861328125,3920.347412109375,639.4431762695312,2090.758056640625,477.09759521484375,1693.0054931640625,226.65115356445312,2625.63720703125,141.77627563476562,12.701248168945312,1317.6043701171875,6542.62841796875,2406.90625,1535.488525390625,1602.2481689453125,1265.6605224609375,352.4855041503906,1398.2972412109375,1205.88818359375,1178.17041015625,662.58154296875,1453.4739990234375,613.173095703125,53.957313537597656,856.6614990234375,717.5704345703125,4650.55810546875,143.541015625,3032.955078125,291.498779296875,933.0187377929688,256.1513061523437,64.43072509765625,256.1473999023437,2097.265380859375,537.2239990234375,798.8927001953125,4747.9921875,530.7999877929688,1470.656005859375,2516.04638671875,747.3623046875,6265.5556640625,1462.1678466796875,3588.146728515625,434.2114562988281,298.97149658203125,271.3675231933594,237.7360382080078,540.7144775390625,637.9979248046875,599.7098388671875,2871.58837890625,1510.1917724609375,442.0206604003906,1328.3341064453125,5747.0185546875,1270.6136474609375,711.1265258789062,1083.173828125,1837.3314208984373,259.4565734863281,183.51681518554688,4217.74951171875,712.5882568359375,193.1334228515625,1128.19482421875,3172.8994140625
2018-04-03,1594.7640380859375,2479.236572265625,1840.2821044921875,922.6305541992188,345.1802062988281,488.2224426269531,4916.31640625,572.5731811523438,206.3562469482422,4125.17138671875,3914.13916015625,638.6463012695312,2064.810791015625,477.3464965820313,1698.495849609375,224.4593811035156,2641.58642578125,138.8350830078125,12.56598663330078,1220.1903076171875,6512.70849609375,2379.96337890625,1520.009033203125,1601.2496337890625,1237.7232666015625,354.9264221191406,1382.24755859375,1220.356689453125,1162.181396484375,660.7890625,1454.4722900390625,608.1847534179688,53.48955154418945,855.863525390625,706.785888671875,4621.6171875,141.84820556640625,3023.98193359375,288.8080749511719,932.719970703125,255.8532257080078,64.89905548095703,254.630615234375,2080.837890625,529.3167114257812,792.3199462890625,4754.9755859375,528.5999755859375,1444.6082763671875,2520.024658203125,743.7702026367188,6228.1728515625,1465.1617431640625,3607.523193359375,434.1114807128906,293.14031982421875,269.0702819824219,236.44186401367188,535.9713745117188,643.5875244140625,598.7124633789062,2917.422607421875,1496.721435546875,427.8264465332031,1317.8553466796875,5642.16455078125,1255.1790771484375,702.4456176757812,1069.217041015625,1813.418212890625,256.432373046875,183.71563720703125,4169.767578125,700.436279296875,192.815185546875,1113.2518310546875,3112.871337890625
2018-04-04,1544.1920166015625,2490.215576171875,1845.753173828125,899.4899291992188,342.7824401855469,492.5360412597656,4857.43359375,575.3652954101562,206.9048767089844,4187.29833984375,3916.208740234375,642.2319946289062,2065.808837890625,479.6360778808594,1701.989501953125,225.15676879882807,2618.659423828125,139.3335723876953,12.622709274291992,1202.811279296875,6477.802734375,2424.8681640625,1506.027099609375,1572.7896728515625,1251.193115234375,343.7182312011719,1399.701416015625,1214.369384765625,1145.1937255859375,659.2955932617188,1450.4791259765625,602.7973022460938,53.5906867980957,850.6776733398438,708.7830200195312,4544.77294921875,141.79840087890625,3011.0205078125,289.9042663574219,942.875732421875,254.85958862304688,64.92893981933594,252.6398468017578,2024.983642578125,497.2227478027344,799.4900512695312,4760.96142578125,509.3999938964844,1447.0889892578125,2543.891845703125,741.1759033203125,6282.16845703125,1469.1539306640625,3515.608154296875,434.311279296875,287.4462280273437,267.5721740722656,236.1431884765625,533.7691650390625,638.7963256835938,602.9020385742188,2991.154296875,1470.77783203125,420.4293823242188,1296.39794921875,5552.2900390625,1260.1580810546875,699.2528686523438,1067.2230224609375,1840.3206787109373,253.0300750732422,184.4115447998047,4227.34619140625,703.2252197265625,196.1166229248047,1090.837646484375,3101.723388671875
2018-04-05,1599.6265869140625,2504.188232421875,1845.2557373046875,928.4154663085938,348.5770874023437,478.3055419921875,4997.15771484375,595.1091918945312,211.6934509277344,4260.35791015625,3991.7392578125,650.5986328125,2071.796630859375,497.5552062988281,1701.490478515625,231.38340759277344,2653.548583984375,140.82913208007812,12.928131103515623,1250.832275390625,6502.73583984375,2489.7314453125,1542.4794921875,1639.1961669921875,1255.6829833984375,357.4171447753906,1424.3770751953125,1182.5943603515625,1174.1729736328125,670.8463134765625,1474.4376220703125,612.9737548828125,54.677921295166016,877.8036499023438,712.9771118164062,4641.57666015625,145.58236694335938,3141.63134765625,295.2857666015625,947.9534912109376,259.2314758300781,65.94534301757812,259.7497253417969,2104.384033203125,492.6637268066406,820.702392578125,4808.85009765625,524.0,1483.472900390625,2605.5498046875,731.5154418945312,6440.00146484375,1514.0670166015625,3622.42822265625,440.5043640136719,296.5704650878906,274.6635131835937,243.012451171875,542.5777587890625,653.3689575195312,614.8720703125,3036.989013671875,1489.8760986328125,436.4229431152344,1312.0311279296875,5687.1015625,1269.617919921875,718.5100708007812,1056.52734375,1851.281005859375,255.6763153076172,186.4243621826172,4297.72314453125,705.6159057617188,202.5106506347656,1134.17236328125,3160.035888671875
2018-04-06,1573.951904296875,2490.215576171875,1870.6217041015625,913.2545776367188,346.7787170410156,479.3843994140625,4980.6904296875,600.094970703125,209.0497589111328,4285.2099609375,3995.87744140625,647.2119750976562,2085.76806640625,496.16162109375,1673.5399169921875,233.6748504638672,2698.40576171875,142.673583984375,12.95431137084961,1262.265869140625,6627.404296875,2487.236328125,1532.49267578125,1640.694091796875,1239.219970703125,349.84539794921875,1426.98486328125,1201.5557861328125,1163.1806640625,661.9840087890625,1485.41845703125,614.1710205078125,54.23543548583984,875.609619140625,719.967041015625,4648.56201171875,147.47433471679688,3199.458251953125,293.791015625,949.5463256835938,260.0263671875,66.08482360839844,255.009765625,2098.907958984375,491.9659423828125,821.1007080078125,4759.96484375,518.7999877929688,1471.0692138671875,2629.417724609375,739.499267578125,6457.65380859375,1515.065185546875,3537.468994140625,441.6031494140625,297.7366027832031,273.4649658203125,244.90399169921875,534.6161499023438,654.3670043945312,612.8771362304688,3046.953369140625,1490.3753662109375,430.8251953125,1314.5264892578125,5637.1708984375,1291.027099609375,710.9268798828125,1049.048583984375,1878.1829833984373,257.9445495605469,187.71685791015625,4280.12744140625,721.9513549804688,202.8587188720703,1158.0809326171875,3161.751220703125
