Date,AAF.L,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,EXPN.L,EZJ.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HSX.L,HWDN.L,IAG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2024-03-12,94.97764587402344,1814.9637451171875,2296.157958984375,2729.20947265625,1195.4063720703125,1817.305419921875,754.9949951171875,471.2590637207031,10432.0693359375,1281.8177490234375,177.49009704589844,2362.199951171875,669.046875,4796.9951171875,363.494384765625,3095.673095703125,476.86236572265625,109.64154052734376,2464.82177734375,127.7993621826172,20.76249885559082,216.89990234375,279.44708251953125,5722.11767578125,2905.856201171875,3449.020263671875,1451.568115234375,3405.633056640625,542.1226196289062,245.16114807128903,463.8684387207031,9986.615234375,399.70025634765625,1683.7100830078125,1916.160888671875,2287.553955078125,331.43572998046875,591.766357421875,1211.1702880859375,889.340576171875,153.9627685546875,109.83815002441406,2571.410400390625,1788.265625,808.8677368164062,5057.98681640625,117.86520385742188,228.7403259277344,623.2693481445312,247.83457946777344,49.48834991455078,192.1272125244141,250.73062133789065,1327.6610107421875,1034.6768798828125,8491.193359375,811.9407348632812,3940.7001953125,1322.3751220703125,1017.8837890625,5412.74560546875,3408.21923828125,4908.42626953125,576.740234375,391.7341003417969,494.5198059082031,250.7994079589844,391.8500671386719,1246.9298095703125,879.6604614257812,2494.806640625,1651.1138916015625,790.1126098632812,1093.7747802734375,10728.26953125,1580.941162109375,669.2953491210938,447.3520812988281,2548.044677734375,285.52685546875,140.34278869628906,4152.12255859375,949.7057495117188,1039.7568359375,69.20042419433594,1931.6522216796875,718.5907592773438,3299.02490234375
2024-03-13,93.87847900390624,1899.0845947265625,2308.148193359375,2646.32421875,1203.402587890625,1913.268798828125,748.3967895507812,476.1502990722656,10454.060546875,1289.8133544921875,176.97035217285156,2391.1474609375,671.0455322265625,4770.06298828125,367.8883056640625,3065.6953125,484.403076171875,108.94224548339844,2472.814453125,127.99920654296876,20.95323944091797,200.0998992919922,282.84527587890625,5684.15625,2908.853759765625,3399.0341796875,1471.5482177734375,3376.64453125,537.1251831054688,243.9116058349609,461.2708129882813,9946.6484375,418.9382019042969,1693.701171875,1873.2022705078125,2264.55859375,330.7861328125,588.8704223632812,1201.17724609375,872.9526977539062,153.86280822753906,107.38162994384766,2554.421142578125,1768.2738037109375,805.0701904296875,5012.0234375,113.0666046142578,227.24203491210935,623.668701171875,244.8414001464844,49.19371795654297,192.42677307128903,247.0316467285156,1316.67236328125,1044.1646728515625,8449.2265625,806.9434814453125,3918.707275390625,1304.8966064453125,1022.3809814453124,5477.23193359375,3409.218994140625,4898.9365234375,559.94775390625,393.7337646484375,479.3284301757813,250.3002014160156,391.45062255859375,1230.4375,882.4574584960938,2525.279541015625,1627.1268310546875,792.1123657226562,1089.2777099609375,10698.2890625,1575.9444580078125,652.7079467773438,436.058349609375,2571.0185546875,285.7266845703125,139.9435272216797,4172.9609375,955.6976318359376,1056.2371826171875,66.42440032958984,1952.642822265625,712.0000610351562,3293.030517578125
2024-03-14,93.27893829345705,1798.061767578125,2299.1552734375,2679.278564453125,1201.4033203125,1909.270263671875,752.795654296875,479.743896484375,10398.08203125,1293.8111572265625,174.31170654296875,2376.174560546875,663.5505981445312,4844.64404296875,365.5915222167969,3021.728515625,489.39691162109375,108.34283447265624,2464.82177734375,129.64791870117188,21.04861259460449,200.0998992919922,287.4427490234375,5712.12744140625,2908.354248046875,3389.037353515625,1443.575927734375,3349.65576171875,518.9345092773438,242.66200256347656,463.9682922363281,9926.666015625,416.9894104003906,1686.3079833984375,1863.2117919921875,2244.562255859375,324.7802734375,585.5750732421875,1209.171630859375,869.155517578125,148.8656463623047,106.5453643798828,2533.434326171875,1771.2725830078125,824.857177734375,4942.0791015625,111.81697845458984,225.64382934570312,618.2767944335938,245.14073181152344,49.26862335205078,191.4282073974609,244.5323181152344,1310.1787109375,1041.6678466796875,8481.2021484375,798.3483276367188,3962.69287109375,1284.4217529296875,1026.8782958984375,5462.6708984375,3389.229248046875,4836.50732421875,559.5479736328125,389.3345336914063,478.428955078125,249.3018035888672,386.9569396972656,1228.4383544921875,850.0759887695312,2535.7705078125,1615.633056640625,780.9135131835938,1082.7821044921875,10573.3681640625,1582.9398193359375,645.5133056640625,428.1627197265625,2574.01513671875,285.8265686035156,140.2429656982422,4151.587890625,943.7139282226562,1053.740234375,65.9950180053711,1985.128662109375,703.2124633789062,3213.102294921875
2024-03-15,94.2781753540039,1818.6549072265625,2340.12255859375,2730.207763671875,1201.4033203125,1947.2557373046875,754.795166015625,481.5407104492188,10290.123046875,1294.31103515625,176.83041381835938,2336.2470703125,656.5552978515625,4857.07373046875,367.6885986328125,3001.74365234375,490.3956909179688,108.44273376464844,2477.81005859375,132.19590759277344,21.000926971435547,203.24989318847656,288.2423095703125,5724.11474609375,2904.85693359375,3379.0400390625,1477.5423583984375,3337.66064453125,529.3291625976562,243.6616668701172,467.2652587890625,9961.63671875,424.9344177246094,1648.141357421875,1845.22900390625,2213.56884765625,322.1812438964844,597.15869140625,1218.16552734375,865.758056640625,158.06044006347656,105.3693618774414,2553.421875,1793.2635498046875,820.6599731445312,4842.15771484375,111.81697845458984,226.6427001953125,615.8804321289062,243.3448181152344,49.50831985473633,190.4296112060547,245.8319549560547,1330.658203125,1047.1607666015625,8495.19140625,795.5499877929688,3966.69140625,1285.919921875,1017.8837890625,4665.9443359375,3373.23779296875,4856.48486328125,565.5452270507812,393.4338684082031,473.1319274902344,250.89926147460935,389.6531066894531,1212.9453125,847.478271484375,2546.26123046875,1615.1334228515625,824.1088256835938,1062.2955322265625,10518.40234375,1581.9404296875,653.5072631835938,425.0644226074219,2572.01708984375,287.3251647949219,139.49435424804688,4115.2548828125,943.214599609375,1057.2359619140625,69.74961853027344,2009.1180419921875,706.208251953125,3209.10595703125
2024-03-18,94.37809753417967,1793.158935546875,2302.153076171875,2759.167724609375,1199.404296875,1930.7620849609373,754.795166015625,479.84375,10286.125,1304.3056640625,176.43063354492188,2394.64111328125,676.0421752929688,4778.349609375,371.9826049804688,3008.738525390625,492.6928405761719,104.5465850830078,2478.809326171875,129.54798889160156,20.705272674560547,205.64990234375,287.842529296875,5726.11279296875,2866.38525390625,3373.04150390625,1460.55908203125,3360.651123046875,533.7269287109375,243.6616668701172,460.7713317871094,9936.6591796875,422.3360900878906,1659.3316650390625,1881.1944580078125,2213.56884765625,314.88397216796875,601.65234375,1226.1602783203125,858.1636352539062,156.36138916015625,104.89896392822266,2525.43896484375,1789.2652587890625,822.05908203125,4845.15576171875,111.11717987060548,225.2442779541016,621.2723388671875,246.5375518798828,49.32854843139648,191.9275054931641,243.83253479003903,1318.1707763671875,1043.166015625,8449.2265625,787.7542724609375,3950.696533203125,1287.9176025390625,1016.8843994140624,4758.5146484375,3387.230224609375,4880.4580078125,567.1445922851562,389.9344177246094,471.7327270507813,249.70118713378903,381.5644836425781,1219.9422607421875,848.07763671875,2558.250244140625,1627.6265869140625,832.90771484375,1051.8026123046875,10448.4453125,1607.923095703125,649.710205078125,415.0699768066406,2510.089111328125,287.5249328613281,139.045166015625,4073.044921875,955.6976318359376,1025.274169921875,67.23323822021484,1999.12255859375,704.01123046875,3214.1015625
2024-03-19,90.6309585571289,1786.098388671875,2309.1474609375,2767.15625,1199.404296875,1916.2674560546875,747.1972045898438,479.6441040039063,10224.1484375,1326.793701171875,174.9713592529297,2407.617431640625,683.537109375,4766.95556640625,369.0866394042969,3009.737548828125,497.6867370605469,104.29683685302734,2449.834716796875,128.1490936279297,20.52406883239746,200.6999053955078,285.6437072753906,5642.19970703125,2825.41552734375,3343.05029296875,1449.56982421875,3347.65625,538.724365234375,242.1622314453125,440.9897155761719,9956.640625,418.3385925292969,1662.9285888671875,1911.165771484375,2207.56982421875,320.2819519042969,602.0518798828125,1223.1622314453125,853.7669677734375,159.8094482421875,105.50003814697266,2523.440185546875,1802.259765625,822.458740234375,4853.14990234375,110.5173568725586,223.94577026367188,623.069580078125,245.73936462402344,49.48335266113281,191.2284698486328,243.1327209472656,1332.156494140625,1040.169677734375,8471.208984375,780.15869140625,3938.700927734375,1261.449951171875,1008.3894653320312,4543.21142578125,3380.234130859375,4931.39990234375,570.1432495117188,400.6326293945313,475.2307739257813,249.801025390625,379.9667053222656,1220.941650390625,844.6806030273438,2591.72119140625,1629.1258544921875,829.9081420898438,1057.2989501953125,10348.5078125,1596.930419921875,658.3036499023438,418.06829833984375,2521.076416015625,287.425048828125,136.7992706298828,4198.60888671875,946.2105712890624,1025.274169921875,66.40443420410156,1995.6240234375,700.8157348632812,3192.121337890625
2024-03-20,92.97916412353516,1802.965087890625,2326.133544921875,2805.103515625,1201.4033203125,1925.26416015625,741.798583984375,480.6423034667969,10160.171875,1335.2891845703125,175.65103149414062,2390.14892578125,692.0313110351562,4782.49267578125,373.4804992675781,3014.73388671875,493.0424499511719,104.896240234375,2440.8427734375,126.80015563964844,20.552677154541016,197.24989318847656,282.6453552246094,5660.18115234375,2824.416259765625,3371.042236328125,1440.578857421875,3369.6474609375,535.9258422851562,243.6616668701172,439.8907165527344,10041.5693359375,415.9400634765625,1645.343994140625,1946.13232421875,2292.55322265625,317.33306884765625,604.5482788085938,1217.1663818359375,859.7625122070312,161.90826416015625,105.26483154296876,2526.438720703125,1785.266845703125,819.4607543945312,4839.16064453125,113.61644744873048,229.53941345214844,628.6613159179688,247.6350250244141,49.97774505615234,193.02593994140625,240.7333831787109,1337.1514892578125,1055.64990234375,8503.18359375,744.7786254882812,3974.68896484375,1291.91259765625,1008.8892211914062,4506.80712890625,3377.2353515625,4934.896484375,565.945068359375,406.6316528320313,471.2330322265625,248.7027587890625,378.9681701660156,1226.4393310546875,864.263916015625,2589.22314453125,1631.1248779296875,843.1067504882812,1032.3154296875,10313.5302734375,1616.4173583984375,657.1045532226562,436.9578857421875,2558.033203125,285.427001953125,137.5978240966797,4137.697265625,955.1982421875,1047.7471923828125,67.18331909179688,1950.14404296875,701.2152709960938,3190.122802734375
2024-03-21,97.67559051513672,1886.513671875,2396.077392578125,2829.070556640625,1219.39453125,1992.7384033203125,762.9928588867188,488.8277282714844,10424.0712890625,1350.781005859375,181.7479248046875,2358.288330078125,688.6749267578125,4957.5517578125,390.4568786621094,3058.701171875,496.0387268066406,106.94420623779295,2465.82080078125,125.10150146484376,21.38241577148437,204.4499053955078,288.6420593261719,5738.10107421875,2868.3837890625,3447.0205078125,1473.5462646484375,3466.608642578125,550.3184204101562,249.4095764160156,449.5816955566406,10271.376953125,427.732666015625,1672.3201904296875,1872.060546875,2361.5400390625,323.8806457519531,620.2261962890625,1235.1539306640625,881.1466064453125,166.6055908203125,105.73522186279295,2746.302490234375,1821.252197265625,829.2542114257812,4882.1259765625,117.06542205810548,232.83567810058597,648.6314086914062,252.0250396728516,51.42593765258789,197.41966247558597,249.6309051513672,1365.1234130859375,1056.6488037109375,9070.7294921875,758.57080078125,4070.6572265625,1332.3629150390625,1032.035888671875,4472.4833984375,3449.197998046875,5042.2744140625,580.1387329101562,420.1293640136719,476.0302734375,254.0941619873047,378.4186706542969,1264.422119140625,888.4432983398438,2619.19677734375,1651.61376953125,864.9042358398438,1032.3154296875,10588.3583984375,1617.91650390625,675.4906616210938,461.2444152832031,2550.042724609375,291.720947265625,141.98976135253906,4175.09765625,967.1819458007812,1048.246826171875,67.40299224853516,2014.115966796875,727.1788330078125,3265.055419921875
2024-03-22,99.8239517211914,1892.0052490234373,2424.05517578125,2814.091552734375,1223.3924560546875,2006.2332763671875,762.1930541992188,493.619140625,10478.05078125,1362.7745361328125,180.70846557617188,2372.26611328125,688.6749267578125,4944.0849609375,393.3529052734375,3070.69189453125,498.2360229492188,107.49366760253906,2476.81103515625,126.8501205444336,21.611310958862305,199.7998962402344,289.0418395996094,5678.162109375,2898.861328125,3451.019287109375,1456.5631103515625,3484.601318359375,545.9207153320312,250.4092254638672,454.57708740234375,10261.3837890625,428.5821533203125,1685.30859375,1914.0281982421875,2340.544189453125,328.4289245605469,624.02099609375,1233.1552734375,878.7484130859375,164.35687255859375,106.59762573242188,2759.294677734375,1827.2496337890625,835.0504760742188,4909.1044921875,109.71759033203124,233.33511352539065,650.0293579101562,255.6168365478516,52.11507797241211,197.619384765625,250.4307098388672,1362.1263427734375,1065.1378173828125,9184.6376953125,777.9599609375,4154.6298828125,1334.360595703125,1037.0335693359375,4582.7353515625,3456.1943359375,4991.33203125,570.9427490234375,419.8294067382813,469.6339416503906,256.3905029296875,376.9201965332031,1260.923583984375,897.2359008789062,2629.6875,1679.0989990234375,878.7027587890625,1038.3115234375,10588.3583984375,1617.91650390625,672.09326171875,458.3460388183594,2565.025390625,293.9188537597656,140.3927001953125,4249.3662109375,971.6757202148438,1051.742431640625,68.33165740966797,2024.111572265625,740.95947265625,3289.03369140625
2024-03-25,101.12295532226562,1893.7701416015625,2427.052734375,2826.07470703125,1227.390380859375,1977.2442626953125,741.99853515625,494.1182556152344,10390.0849609375,1359.2763671875,181.3881072998047,2371.766845703125,681.67822265625,4896.43603515625,391.45550537109375,3034.71875,505.2773742675781,107.84332275390624,2486.80224609375,126.8501205444336,21.544546127319336,195.2998962402344,287.0429382324219,5674.16650390625,2885.37109375,3395.035400390625,1464.5550537109375,3500.594970703125,538.724365234375,248.16004943847656,451.579833984375,10051.5625,423.33544921875,1693.1016845703125,1881.55322265625,2326.546630859375,330.0283508300781,623.72119140625,1223.1622314453125,867.5567016601562,162.40797424316406,106.85897064208984,2789.27587890625,1815.2545166015625,835.6500854492188,4913.10205078125,110.06748962402344,239.32830810546875,647.6328735351562,253.7211456298828,51.66563415527344,196.42108154296875,254.02967834472656,1368.6199951171875,1068.1339111328125,9202.623046875,773.962158203125,4142.6328125,1300.402099609375,1034.0347900390625,4468.32373046875,3426.210205078125,5007.314453125,549.9522705078125,421.0292053222656,463.5373840332031,256.5901794433594,376.32080078125,1267.92041015625,899.0343017578125,2648.171142578125,1653.1129150390625,875.7030639648438,1017.8250732421876,10113.654296875,1621.4139404296875,674.8911743164062,469.73968505859375,2547.046142578125,293.4193115234375,139.1449737548828,4229.0634765625,966.6826782226562,1050.7437744140625,68.28173065185547,2011.1171875,737.9636840820312,3279.04248046875
2024-03-26,102.62181854248048,1880.433837890625,2471.017333984375,2826.07470703125,1223.3924560546875,1975.7449951171875,705.408447265625,495.21630859375,10436.0673828125,1368.2716064453125,180.6884613037109,2362.281494140625,669.1841430664062,4931.654296875,393.0533142089844,3058.701171875,499.1848449707031,108.742431640625,2507.78369140625,126.7002410888672,21.80205345153809,199.9499053955078,289.441650390625,5752.0869140625,2924.84228515625,3425.027099609375,1500.51953125,3440.618896484375,551.7177124023438,247.4103240966797,445.3855590820313,9961.63671875,423.6852416992188,1696.2991943359375,1863.0675048828125,2333.544921875,326.079833984375,626.4175415039062,1224.161376953125,889.5404663085938,165.90597534179688,108.92349243164062,2820.2568359375,1826.25,836.0498046875,4957.06689453125,114.1662826538086,249.5167388916016,655.6209716796875,254.4195709228516,51.54578399658203,198.71783447265625,263.8270263671875,1393.5946044921875,1056.1494140625,9280.560546875,760.7696533203125,4130.63720703125,1298.904052734375,1030.536376953125,4526.5693359375,3408.21923828125,4912.92138671875,549.1526489257812,427.9280395507813,465.8360900878906,262.0813903808594,375.221923828125,1281.4140625,899.234130859375,2644.6748046875,1689.0936279296875,884.3021240234375,1031.81591796875,10303.5361328125,1611.9202880859375,694.4763793945312,462.9434509277344,2523.07373046875,296.5163879394531,140.29287719726562,4238.146484375,960.6907958984376,1040.2562255859375,68.58130645751953,2016.114990234375,740.1605834960938,3283.0390625
2024-03-27,104.72022247314452,1885.5330810546875,2511.984619140625,2825.076171875,1221.3934326171875,1984.2415771484373,699.8099975585938,495.3161315917969,10737.9541015625,1352.77978515625,181.42811584472656,2385.24560546875,671.1831665039062,4932.6904296875,392.6538696289063,3053.70458984375,492.1934814453125,109.14203643798828,2515.776611328125,128.8985137939453,21.973726272583008,199.7998962402344,289.0418395996094,5762.076171875,2935.833740234375,3748.93505859375,1579.4417724609375,3470.607177734375,557.3148803710938,247.4103240966797,456.5752258300781,9851.728515625,428.4822387695313,1703.6923828125,1879.05517578125,2335.544921875,329.87841796875,614.134765625,1235.1539306640625,892.5382080078125,171.4028778076172,108.55763244628906,2800.26953125,1813.2554931640625,836.8492431640625,4965.060546875,116.26566314697266,245.72105407714844,656.8191528320312,254.91842651367188,51.605716705322266,199.51670837402344,265.826416015625,1397.091064453125,1060.1441650390625,9180.6416015625,755.3726806640625,4048.664794921875,1301.900390625,1034.53466796875,4616.01953125,3425.210693359375,4972.35302734375,542.3556518554688,421.9290466308594,472.2324523925781,271.4664306640625,372.125,1262.9227294921875,891.240966796875,2610.7041015625,1652.61328125,884.3021240234375,1042.8087158203125,10093.66796875,1656.890380859375,678.6882934570312,452.0494689941406,2537.0576171875,297.9150390625,139.99343872070312,4233.87255859375,963.6867065429688,1044.251708984375,69.32023620605469,2020.11328125,738.762451171875,3280.041748046875
2024-03-28,105.7194595336914,1913.970947265625,2495.99755859375,2833.065185546875,1229.3892822265625,2038.220947265625,700.010009765625,495.7154235839844,10673.9794921875,1348.781982421875,183.1072540283203,2402.218994140625,665.1859741210938,4928.54736328125,394.6510925292969,3045.7109375,495.0899353027344,109.5416488647461,2500.78955078125,127.54957580566406,22.15492820739746,197.99989318847656,286.243408203125,5754.083984375,2923.34326171875,3720.94287109375,1607.4141845703125,3452.614013671875,570.5081176757812,248.90977478027344,469.4631958007813,10031.5771484375,435.0281677246094,1707.0894775390625,1917.026123046875,2367.53857421875,332.9772644042969,618.129150390625,1239.151123046875,906.128173828125,176.64991760253906,107.69522094726562,2807.264892578125,1814.2550048828125,830.6533813476562,4981.04736328125,134.4602813720703,249.11720275878903,657.2186279296875,253.8209228515625,51.695594787597656,202.91189575195312,265.0266418457031,1394.0941162109375,1064.638427734375,9224.6044921875,742.6913452148438,4076.655029296875,1314.385009765625,1041.531494140625,4692.9873046875,3422.212158203125,5011.3095703125,549.3525390625,426.6282958984375,471.4328918457031,269.9687805175781,376.2209167480469,1264.921630859375,903.0308837890624,2622.6943359375,1640.6197509765625,893.9010620117188,991.1185913085938,10043.69921875,1648.8956298828125,670.8942260742188,464.2427673339844,2467.138916015625,296.3165283203125,136.8460235595703,4248.29833984375,976.6690673828124,1027.771240234375,70.35873413085938,2021.11279296875,752.5431518554688,3311.01416015625
2024-04-02,104.72022247314452,2001.9324951171875,2463.02392578125,2774.14697265625,1225.3914794921875,2065.210205078125,692.2120971679688,491.6227111816406,10600.0068359375,1330.291748046875,184.0267791748047,2400.2216796875,672.6824951171875,4816.67626953125,382.6677551269531,2947.7841796875,507.9740295410156,109.64154052734376,2445.83837890625,126.80015563964844,21.48732566833496,193.1999053955078,293.23956298828125,5744.0947265625,2952.821533203125,3632.9677734375,1624.3974609375,3391.638916015625,552.7172241210938,246.9105224609375,505.0300903320313,9916.673828125,448.1199645996094,1661.52978515625,1878.555419921875,2352.54150390625,323.5807189941406,620.5258178710938,1233.1552734375,880.3472290039062,173.90147399902344,106.25788879394533,2791.274658203125,1825.25048828125,820.85986328125,4924.0927734375,133.01071166992188,246.1205902099609,636.5494384765625,250.4286651611328,51.89534759521485,200.91470336914065,261.9275207519531,1371.1173095703125,1071.629638671875,9042.7509765625,739.692626953125,4014.675537109375,1268.44140625,1024.5391845703125,4446.4814453125,3354.24755859375,5111.19580078125,532.1603393554688,418.8295593261719,470.7333068847656,267.3729248046875,370.2269287109375,1248.42919921875,877.0530395507812,2714.61279296875,1656.111328125,865.9041748046875,973.72705078125,9868.8095703125,1631.9071044921875,678.0887451171875,456.9468078613281,2486.11669921875,294.6181640625,132.65228271484375,4205.01953125,944.712646484375,1039.7568359375,70.198974609375,2003.1207275390625,735.1676025390625,3299.02490234375
2024-04-03,105.1199188232422,2008.306640625,2468.02001953125,2690.263671875,1231.388427734375,2099.19775390625,701.0096435546875,493.8188171386719,10558.0224609375,1319.7972412109375,188.44454956054688,2372.26611328125,664.1864624023438,4791.81640625,382.268310546875,2943.787109375,510.9703369140625,104.59652709960938,2433.84912109375,125.60108947753906,21.449174880981445,187.49989318847656,293.23956298828125,5714.12548828125,2922.843505859375,3604.9755859375,1652.3697509765625,3363.650146484375,554.9160766601562,248.16004943847656,523.5128784179688,9921.669921875,458.0137634277344,1652.5377197265625,1867.56396484375,2335.544921875,322.081298828125,630.2122192382812,1219.164794921875,881.3464965820312,174.6510467529297,105.94429779052734,2804.2666015625,1814.2550048828125,822.05908203125,4910.1044921875,131.91104125976562,248.9174346923828,630.0592041015625,250.32888793945312,52.3148307800293,199.7164001464844,266.626220703125,1372.1163330078125,1068.63330078125,9006.7822265625,720.1007690429688,4028.6708984375,1271.437744140625,1021.040771484375,4389.27490234375,3322.2646484375,5072.240234375,535.7586669921875,423.9287109375,467.2352600097656,269.76910400390625,374.222900390625,1248.42919921875,877.8523559570312,2745.08642578125,1624.12841796875,873.9032592773438,975.5260620117188,9803.849609375,1612.4200439453125,693.27734375,459.3454895019531,2476.12841796875,293.3194274902344,132.7521209716797,4145.17578125,932.7288818359376,1033.7640380859375,71.0976791381836,2041.10400390625,734.5684204101562,3274.047607421875
2024-04-04,105.7194595336914,2069.59521484375,2487.00439453125,2633.34228515625,1229.3892822265625,2197.16015625,700.6098022460938,494.4176940917969,10731.9560546875,1312.301513671875,193.06222534179688,2352.297607421875,662.6871337890625,4847.75146484375,388.659423828125,2923.80224609375,508.2737426757813,105.59554290771484,2409.8701171875,126.7501983642578,21.182132720947266,196.7998962402344,289.0418395996094,5644.19775390625,2907.854736328125,3586.980712890625,1667.3551025390625,3399.6357421875,569.5086059570312,250.4092254638672,539.9976806640625,9847.775390625,463.2604675292969,1636.0521240234375,1869.5623779296875,2314.548828125,324.7802734375,640.7973022460938,1202.176513671875,885.3435668945312,176.45001220703125,104.73722839355467,2817.258544921875,1809.4483642578125,822.05908203125,4898.11376953125,131.5111541748047,249.21707153320312,642.5405883789062,254.22003173828125,53.89286422729492,199.7164001464844,265.826416015625,1419.485107421875,1070.630859375,8940.8330078125,727.697509765625,4016.675048828125,1291.91259765625,1017.0425415039062,4504.72705078125,3311.2705078125,5088.22216796875,545.754150390625,418.9295349121094,463.19635009765625,270.7675476074219,377.6194763183594,1246.9298095703125,883.6474609375,2761.57177734375,1612.269287109375,883.902099609375,965.3310546875,9773.869140625,1624.412109375,701.4711303710938,448.3515930175781,2483.120361328125,292.0206298828125,133.90042114257812,4137.697265625,951.7030029296876,1042.753173828125,69.99925994873047,2073.090087890625,737.3645629882812,3224.092529296875
2024-04-05,103.22135925292967,2047.531005859375,2412.064697265625,2656.310302734375,1225.3914794921875,2193.16162109375,697.2107543945312,489.52642822265625,10616.0,1325.29443359375,189.6439666748047,2325.340087890625,657.6895141601562,4785.60107421875,384.66497802734375,2937.791748046875,505.4771118164063,104.8462905883789,2389.8876953125,123.95240020751952,21.182132720947266,195.5998992919922,285.8436279296875,5459.38720703125,2847.399169921875,3584.9814453125,1705.3175048828125,3389.639404296875,558.9140625,248.4099578857422,541.4961547851562,9792.8125,457.8139343261719,1628.0592041015625,1861.5684814453125,2269.557861328125,325.7799072265625,640.4976806640625,1196.1806640625,868.8557739257812,171.60275268554688,103.68380737304688,2808.26416015625,1766.4615478515625,811.0662231445312,4838.1611328125,126.21272277832033,242.12510681152344,630.5584106445312,250.5284423828125,53.253662109375,197.8191375732422,261.1277770996094,1397.5008544921875,1031.6807861328125,8814.93359375,717.3018798828125,3978.6875,1276.4317626953125,1014.543701171875,4446.4814453125,3316.267333984375,4968.857421875,544.5546875,421.0292053222656,453.6005554199219,264.9767761230469,367.6295471191406,1246.43017578125,866.26220703125,2777.557861328125,1595.277099609375,857.5050659179688,974.32666015625,9683.9248046875,1588.4361572265625,697.6740112304688,429.1622009277344,2425.18701171875,289.3232421875,132.1530303955078,4100.29541015625,942.2159423828124,1022.27783203125,68.4814453125,2043.1033935546875,721.7863159179688,3195.118408203125
2024-04-08,106.1191635131836,2113.232666015625,2408.068115234375,2654.313232421875,1223.3924560546875,2214.15380859375,693.0118408203125,492.1217956542969,10606.00390625,1336.788330078125,193.0821990966797,2328.335205078125,675.1812744140625,4785.60107421875,389.8577270507813,2921.803466796875,509.2724304199219,105.89525604248048,2381.89501953125,126.1007080078125,21.115373611450195,201.5998992919922,287.24285888671875,5474.3720703125,2820.419189453125,3658.96044921875,1701.3216552734375,3373.645751953125,577.5045166015625,250.4092254638672,555.483154296875,9752.84375,466.5084533691406,1618.56787109375,1837.5869140625,2248.56201171875,321.48150634765625,643.5933227539062,1188.1861572265625,868.3561401367188,175.55050659179688,104.9215850830078,2821.25634765625,1791.453857421875,811.0662231445312,4824.17236328125,124.41326141357422,244.32264709472656,640.5435791015625,252.1248016357422,53.65316009521485,198.8177032470703,256.42901611328125,1415.4879150390625,1036.1749267578125,8822.9267578125,719.7008666992188,4058.661376953125,1278.9285888671875,1009.5458984375,4430.87890625,3297.277587890625,5178.1201171875,534.5591430664062,429.02783203125,457.898681640625,263.5789794921875,374.6225280761719,1211.9459228515625,871.457763671875,2811.527587890625,1596.276611328125,883.902099609375,966.9303588867188,9608.9716796875,1605.9244384765625,698.473388671875,427.96282958984375,2379.240966796875,287.72479248046875,133.1515350341797,4078.92236328125,948.2078247070312,1010.2921142578124,68.40156555175781,2029.1092529296875,736.3659057617188,3248.07080078125
2024-04-09,105.01998901367188,2149.02490234375,2421.0576171875,2651.317626953125,1215.396484375,2268.133056640625,689.412841796875,490.2252197265625,10703.966796875,1276.320556640625,188.8043670654297,2314.356689453125,654.191162109375,4760.74072265625,388.0602416992188,2949.782958984375,515.9641723632812,107.09406280517578,2379.896728515625,126.35050964355467,20.97231674194336,209.0998992919922,289.6414794921875,5494.3515625,2806.92919921875,3592.979248046875,1749.2742919921875,3368.64794921875,573.306640625,249.4095764160156,577.4627075195312,9857.7666015625,472.70458984375,1614.571044921875,1815.6038818359373,2293.552978515625,322.1812438964844,643.7930908203125,1168.1995849609375,866.8572998046875,174.10134887695312,103.52579498291016,2775.284423828125,1795.4527587890625,818.8611450195312,4852.150390625,124.61319732666016,243.92308044433597,638.5465087890625,251.4264068603516,52.79422378540039,197.8191375732422,254.72950744628903,1422.9825439453125,1031.1812744140625,8734.9990234375,720.1007690429688,4030.67041015625,1275.432861328125,1000.550048828125,4410.0771484375,3318.26611328125,5245.0439453125,523.1643676757812,412.1307067871094,451.5014953613281,264.37774658203125,374.6225280761719,1204.4493408203125,872.8565673828125,2826.0146484375,1599.2752685546875,876.1030883789062,973.1273193359376,9658.939453125,1605.4248046875,672.2931518554688,440.7557678222656,2379.240966796875,287.2252502441406,131.6038360595703,4083.19677734375,935.7249145507812,1010.79150390625,67.92224884033203,2053.098876953125,750.1465454101562,3211.104248046875
