Date,005930,000660,005380,005490,051910,035420,105560,012330,032830,207940,015760,028260,055550,017670,034730,096770,051900,090430,066570,251270,033780,003550,018260,086790,006400,000270,010950,011170,000810,002790,034220,000030,036570,010130,035720,024110,030200,004020,139480,035250,009150,018880,021240,008930,161390,128940,006800,267250,032640,088350,009540,078930,023530,001040,009830,005830,086280,004800,004990,097950,029780,047810,271560,009240,001450,002380,012750,000720,036460,071050,005940,282330,011070,008770,000120,016360,010060,003490,000880,138930,011780,007070,000210,004170,204320,026960,012630,007310,028670,010140,008560,006280,047040,000100,006260,069960,030000,028050,000150,120110,047050,006360,004370,000670,069620,010120,000240,003410,005250,006120,011210,114090,012450,020150,042670,051600,011790,000080,001740,001800,192400,006650,034020,161890,004000,003520,010620,115390,079160,064350,003240,005440,005610,214320,057050,103140,111770,017800,009420,185750,079550,014820,001120,001230,002350,003000,192820,010780,105630,003300,000070,001430,001680,093370,052690,000640,006840,170900,020000,049770,108670,014680,003620,007570,019680,025540,079430,060980,073240,029530,000990,002240,002270,002960,003030,096760,004490,005180,025860,027410,033920,003920,000050,001520,003850,004710,097230,009290,014830,034120,036580,008060,078520
2018-01-02,51020,76600,149500,339000,411000,177251,63100,257000,122500,566534,37750,127500,49400,45808,283000,203186,1200000,312500,109500,188500,115000,85775,202000,50900,207555,32800,117000,343379,265500,145664,27590,15900,446500,499500,29405,16400,30050,57200,262000,32050,101000,12548,97700,103858,55000,529369,8993,82900,14050,6850,102631,62500,200500,166433,37127,70300,69027,63366,65500,371500,39000,48400,107000,180000,46950,335375,106500,36146,44350,69000,14000,210500,145000,85600,144000,36700,108073,23278,43250,9430,103500,34810,73916,290000,61400,28800,30076,807000,5450,6373,4550,227000,5890,33333,73400,103500,20500,13050,89408,87000,18750,28650,358500,103842,170500,13380,19000,4086,39500,52000,64000,29250,37180,38650,7684,40950,43707,24400,6770,27100,25500,269000,11935,85000,66500,9000,43115,27025,47914,18850,1351000,9846,154000,36800,119000,49600,31350,37013,25250,96641,60300,47150,27650,2098,11900,14642,119099,34800,26700,16819,81077,29050,28200,10010,23350,119347,73600,90034,31650,46244,96700,71000,26304,43464,8130,68000,32000,62500,4470,63000,11850,24400,565000,382000,82613,7238,35950,65100,10850,15500,19650,69889,13850,1940,7214,15152,38132,8760,53458,26850,11600,10039,17500
2018-01-03,51620,77700,150500,357500,409500,174447,63100,256500,122500,568715,37550,126500,49950,45205,280000,199250,1188000,311500,109500,181000,111500,85020,203500,51400,203149,32600,113500,345760,265500,142671,28468,15800,435000,487500,29906,16450,29750,58700,260000,31950,100000,12734,98600,104313,54000,541889,9090,83400,14200,6950,111700,61300,204500,167848,37526,69000,68777,67242,69400,371000,39250,49000,104000,176500,45800,333619,102000,35319,43900,68600,13950,202500,147000,86000,145000,36700,114828,23181,43000,9310,103000,34339,73735,287500,61800,28500,29221,800000,5270,6472,4500,226000,5950,33102,74000,105000,20100,12950,90590,88300,19500,28300,348500,103560,169000,13120,18350,4119,38900,52000,63700,28900,37180,37750,7727,39650,46056,24800,6620,27250,25500,266500,11973,85400,64900,9460,44619,25815,44934,18850,1327000,9748,154000,34900,118500,49650,31550,37947,25400,95608,59200,47400,28550,2193,11750,16426,119589,34400,26600,16819,82412,30550,27850,10157,22500,119347,71700,89314,31300,45644,97600,72300,26304,43911,8130,66800,31000,62100,5320,61900,11900,24142,562000,380500,84062,7056,35700,64000,10800,15450,19300,69591,13750,1925,7086,15198,39138,8690,52591,25950,11550,9968,17250
2018-01-04,51080,77100,146500,367500,395500,178853,63000,246500,120500,557080,37200,128000,49400,44773,281000,195314,1167000,299000,106000,171500,112000,84170,223500,51300,204128,31550,113500,332425,262500,136685,27960,15650,422500,481000,31311,16400,29500,58200,259000,31750,98800,12362,94700,99758,53300,524004,9178,86900,13900,6950,118861,62000,217000,165962,37070,67200,69027,64734,71700,376500,39050,48900,101000,172000,44050,333619,102000,36924,44100,69200,13950,200500,145000,84300,145000,36600,123569,22630,43600,9280,104500,33356,76536,280500,59500,28300,30559,784000,5600,6805,4500,209500,6150,32641,74200,104500,19850,13800,93741,87000,20000,29950,338500,101769,161000,13020,18550,3999,36800,52000,62500,28050,37129,36900,7990,39200,45116,24550,6680,26750,25500,256000,12355,84100,64300,9180,45722,25008,45378,19000,1254000,9616,151000,34800,114500,47800,31200,37080,25800,91482,57800,46700,29200,2203,11900,15656,118119,33800,26200,16760,81411,31000,26800,9864,22250,119819,72400,87153,30850,44743,95600,71300,26406,43576,8000,66500,29000,61100,5130,60200,12300,24290,563000,378000,83806,6962,35150,62000,10700,15050,18850,69392,13750,1925,7214,14881,39697,8610,51435,25500,11350,10049,16850
2018-01-05,52120,79300,149000,368000,405000,181857,64100,246500,121500,567261,37200,130000,50100,46153,288500,198266,1158000,300000,111000,166500,109000,83886,227000,52300,215876,31950,113000,334806,260500,137184,27729,15750,422000,489500,31311,16750,29900,57000,259000,31200,107000,12409,95800,101580,54200,534734,9071,88600,14050,7000,117429,62200,216500,164548,38439,67400,68527,65190,70000,370000,38950,48200,101500,163000,44100,345032,104000,37022,43450,72500,14400,200000,145500,83200,141500,37350,128337,22630,46400,9280,108500,33356,76084,288500,59000,28150,30411,792000,5650,6989,4740,214500,6140,33409,75800,104000,20250,13850,92559,86800,19950,29950,338000,102052,165500,13420,18500,4020,36900,55500,62800,27250,36518,37650,8226,38600,44130,24400,6540,27150,25500,259500,12355,84600,69000,9310,45120,26319,45695,19250,1250000,9583,148500,34600,114500,50300,31050,37080,26350,95608,55800,47000,29350,2203,11950,16148,119589,33850,26000,16408,86415,30850,26700,9912,21800,123594,72400,90034,30100,44743,95900,71300,26457,44750,8020,66600,29000,61100,5040,60200,11950,24216,560000,379000,90797,7150,35750,62500,10450,14600,18900,68796,13550,1925,7372,14835,39697,8720,51551,25450,11350,9978,16850
2018-01-08,52020,78200,151000,369500,424500,190269,66600,247500,123000,581080,37300,131000,52000,45895,288500,194330,1164000,300000,105000,165500,108500,84642,248000,54200,220771,32400,111500,365286,264000,138181,27867,16300,420000,499000,32014,16800,29750,58100,271500,31550,108500,12130,97000,101580,54100,535629,9304,87500,14050,6930,118383,61800,222500,163605,38496,67600,68777,62455,68500,372000,38950,47600,103000,164500,44200,345032,103000,37314,43300,79000,15250,199000,142000,84900,139000,38300,133105,23408,45700,9480,108500,33142,76807,302000,58500,28150,30968,792000,5550,6955,4925,211500,6130,33026,75200,109500,20650,13900,90590,88200,19800,30500,337500,102052,162500,13460,18650,4382,37150,50600,63300,27500,35703,36700,8260,38850,45586,23850,6360,27000,25500,286000,12355,82400,71700,9310,47577,25159,45315,18950,1272000,9616,143000,34600,117000,50100,31200,37680,26650,95953,54500,46850,29300,2231,12100,16118,118119,33850,25750,16760,86082,31050,26600,9678,21900,126424,72500,90034,29800,43642,94600,69700,26203,44974,8050,67200,28850,60800,4810,61600,12200,24029,555000,377500,91650,7047,35450,62500,10400,14600,18700,68100,13450,1930,7327,14382,39474,8890,51146,25100,11500,9898,16800
2018-01-09,50400,76900,152500,377500,425500,189068,67200,249500,126500,594171,37300,136000,52300,47620,291500,192854,1148000,298000,109000,168500,108000,88421,242000,54600,214897,32500,114000,366239,272000,139179,27729,16650,423500,529000,31512,16800,30400,59200,275000,31750,107000,12177,97600,97936,55600,524897,9363,88700,15150,6860,117906,62300,222500,169734,38724,68000,69027,63366,68200,381500,38400,48350,106500,170000,44050,352495,102500,37362,43700,76700,15200,206000,156500,89800,139500,37900,131119,23538,45850,9560,106500,34981,77530,310500,56800,28300,31823,788000,5630,6880,4920,213000,6040,33871,75700,109000,20550,14300,93741,86700,20200,30550,336000,106198,165000,13420,18800,4196,37250,49350,63800,27450,36008,36250,8886,38450,43707,24500,6420,27300,25500,289500,12623,81400,68500,9110,47927,25159,44934,18700,1277000,9649,144500,34850,118500,51400,31000,37013,27700,99737,54600,46850,29500,2317,12150,15872,118609,34000,26200,17231,85748,30850,26600,9864,22900,128783,74800,92285,30000,44743,95000,69200,26914,43911,8080,67200,29300,60600,4900,61500,12600,24216,550000,382000,89518,7502,35000,62200,10900,14800,18700,67801,13600,1905,7092,14427,39641,8950,51551,25300,11750,9858,17200
2018-01-10,48840,72900,155500,372500,416500,185863,66000,255000,125000,583261,37400,133500,52500,46326,291000,199742,1222000,305500,109000,168000,105500,87192,251000,54400,209023,33050,117500,362429,274000,143170,27544,16800,436000,537000,30007,16900,30200,60500,278500,31650,103000,11944,97800,98847,55600,526686,9383,91000,14900,7090,122202,65300,222000,169734,38496,70000,69527,62683,68800,385000,38300,48150,104500,171000,44600,357762,102000,39357,45100,76300,15250,210500,149000,93300,139000,38050,148204,23181,46000,9640,107000,34938,78795,312500,57300,28550,32084,796000,5930,7439,4870,214500,6080,33640,78300,108000,20400,15500,98467,84600,21550,31250,336000,107140,177000,14140,18850,4218,37150,50300,65800,28500,35550,36000,9013,40200,43049,24800,6530,27050,25500,287500,13159,85000,66800,9730,50635,25512,44744,18900,1303000,9813,145000,35150,120500,50800,31300,37013,36000,101800,54000,46150,30800,2412,12150,15963,123510,34650,26950,17290,86082,30850,26800,9727,23050,131613,74900,94986,30600,43742,97400,66700,27878,44583,8130,67700,29650,60800,4935,62000,12750,24438,551000,382000,87387,7443,34850,64300,10550,14600,19250,67503,13600,1910,7154,14200,40424,9110,52418,26150,11650,10019,18100
2018-01-11,48240,72600,155000,366500,421500,183660,67700,251000,124000,577443,36700,132500,52000,46326,285500,197282,1250000,307500,110500,166000,105500,88137,249000,55100,210002,32500,116000,364810,277000,144167,27590,16950,427000,521000,28200,17100,30000,59400,276000,31200,105000,11991,97900,97936,55300,523109,9441,90500,14800,7160,125066,64000,219500,171620,37469,68900,69527,61315,68400,392000,37900,47850,108500,173500,45200,355128,101000,38578,44700,76700,15050,208500,150500,91700,139500,37700,139065,23311,44850,9620,108500,34639,77892,311500,55200,28700,31712,783000,5730,7497,4800,217000,5900,33717,75300,106000,19850,15500,99255,79700,20650,30100,330500,107234,179000,14040,19400,4130,37600,50100,64700,28000,35347,37000,9013,40750,41874,24900,6420,27050,20900,289500,13006,88100,66000,9560,49732,25966,44681,18700,1310000,9813,147000,35250,119000,49600,31150,36346,36000,100768,53900,46000,30400,2269,12150,16271,124490,34300,27450,17642,83413,30550,26700,9912,23800,140104,75300,111192,30550,45043,95400,67500,27727,45310,8140,67400,28850,60400,4990,61800,12400,24438,553000,381500,83806,7598,34900,63200,10250,14250,19700,67801,13750,1915,7334,14382,39809,9170,52302,25800,12000,10149,17800
2018-01-12,48200,74400,154000,386500,426000,182058,67700,247500,124500,605079,36450,134000,53000,46067,288500,197774,1214000,300000,109500,161500,106500,89082,252000,55200,210981,32100,113500,375764,278500,142671,26758,17150,413500,526000,28200,17100,29800,60500,269000,31400,104500,11572,98800,101126,53600,554406,9577,90000,14950,7150,125066,64800,223000,169734,37127,71600,68777,59491,67200,386500,38000,47250,106000,171000,46050,357323,101000,38919,47950,82900,16000,201500,146000,92800,138000,39250,141846,23829,44650,9820,103500,34468,77169,306000,53900,28650,31935,778000,5740,7539,4915,228000,5870,34869,76600,108000,19850,15600,100042,80800,21500,30200,322500,106010,205500,14260,19300,4097,38550,48350,63800,28200,34430,37100,9225,40950,42720,24500,6460,26150,19840,308500,13159,87000,69000,10350,51387,25714,44491,17150,1303000,9649,149000,34250,118500,50700,31400,36413,39000,102489,53600,45650,31050,2345,11950,16487,124980,33900,27650,18230,84747,30600,26100,9756,24050,144349,77700,108941,30650,45644,94900,66300,27065,45198,8230,66600,28650,60400,4880,61900,11950,24808,545000,381500,85682,7640,35200,62700,10150,14500,19600,67901,13900,2000,7463,14109,40983,9480,53169,25900,12850,9707,17500
2018-01-15,48540,72700,155000,380500,437000,184461,67600,247000,129000,610170,36200,134500,53300,45895,287000,195314,1240000,299000,107000,163500,107500,88987,250500,54300,208534,32050,113000,381479,281500,142671,26804,16850,415500,521000,29103,16900,29800,58900,263000,31250,104500,11386,96600,102492,53700,552618,9626,88200,14800,7380,128885,66800,226000,165962,39237,73200,69777,57212,67100,378500,37750,48100,109500,173500,47000,363030,101000,39259,49000,84100,15900,206000,144500,92900,137000,39950,138668,24381,45850,10000,101000,35238,77892,301500,55800,28700,30968,778000,5440,7655,5080,234000,5850,34946,77500,108000,19650,15500,98861,82500,21100,30550,322000,104220,210000,14040,19400,4196,39650,45900,63600,28400,33869,37900,9140,41000,43002,22900,6450,26500,20200,316000,12929,86200,68000,10550,52640,26168,45632,16950,1326000,9616,148000,35400,118500,52200,31200,36346,38200,101456,53200,45150,30750,2298,12150,16548,125470,33700,27100,18054,83746,30900,25450,9756,23600,149067,79200,113893,30400,47045,93400,66100,27270,46429,8250,67800,29250,59400,4900,62600,12000,24586,549000,382500,86534,7694,35600,64300,11100,14350,19750,68398,14100,2005,7749,13746,41095,9510,53227,25150,13050,9727,17650
2018-01-16,50000,74400,158000,378000,431500,180856,65800,253000,129500,602170,36300,135500,52200,45895,290500,194330,1233000,305000,108000,166500,106000,89271,253000,53700,211960,32650,113000,376240,279500,148158,28653,16450,426500,521000,28200,16550,29650,58400,258500,31700,107000,11898,96000,100670,53200,541889,9597,88300,14750,7310,129840,66800,232000,165491,39180,73100,70277,57668,66700,374000,37950,51000,109500,174000,47000,360396,101500,38335,48350,80800,15850,210000,146000,91100,138000,39950,135489,24219,45000,10050,101000,36093,75904,305500,55800,28850,30857,791000,5590,7522,5100,229000,5760,35099,76600,107000,19650,14700,95316,81800,20700,29700,321000,103182,206000,13700,19500,4163,39600,46650,64200,28550,34124,40300,9098,40700,42250,23550,6340,26750,19640,311500,12585,88000,67300,10550,52389,27226,46709,16900,1321000,9583,149000,35600,119500,50900,31250,36480,39700,100768,53300,46150,30050,2269,12100,16271,128411,33950,27500,17525,83413,30150,25500,10352,23100,144821,77400,110742,31000,50248,92200,65900,27321,45757,8130,67600,29450,60000,5070,63000,11800,24920,549000,383500,85682,7580,35550,65000,10750,14350,19200,68100,14150,2000,7613,14337,40089,9700,51897,25700,13300,9667,17850
2018-01-17,49620,74100,157500,385500,420500,177852,65400,256500,129500,578170,36300,135000,52700,45981,288500,194822,1233000,304000,110500,168500,107000,88609,264000,53700,210002,32850,113500,371001,280000,149156,29115,16800,427500,516000,26896,16850,29800,58900,260500,32550,105000,11851,98000,100670,53000,526686,9655,87800,14400,7330,127930,65700,235500,169262,38610,72600,69527,58352,68300,364500,38250,54100,110500,168500,46950,352056,102000,38043,48100,79900,15800,218000,143000,94500,135500,39850,135886,24283,45000,10100,101500,35751,76265,322000,55000,29100,30820,778000,5460,7205,5100,221000,5820,34638,74600,109500,19850,14450,96104,80800,20150,29450,317500,100733,194500,13680,19350,4108,39000,45750,64200,30800,33768,40150,9056,40600,41169,23200,6350,27250,19100,306000,12241,90400,67500,10150,51888,27176,47343,16800,1318000,9813,149500,34800,122500,49200,31200,36146,37900,97673,53100,45750,29200,2231,12150,15779,130372,34100,26800,17348,81744,30050,25000,10401,23300,142934,78600,108041,30750,49047,92300,65300,27422,44415,8080,66800,29100,59300,5040,63700,11700,24660,549000,380500,84829,7650,34550,64300,10450,14200,19300,67702,13800,2010,7538,13973,38635,9450,51551,25800,13700,9345,18350
2018-01-18,49900,75200,155000,385000,417000,180856,65700,255000,130500,581807,35650,136500,51100,47965,296000,189410,1222000,307500,107500,166500,106500,87665,262500,54000,213429,32700,110500,364334,277500,151151,28468,16500,432000,509000,27197,16500,30000,59100,260500,31850,103500,11712,97400,99758,52700,528476,9781,86600,15050,7240,128408,63600,232000,168319,37983,71700,68527,57440,67700,361500,38700,53300,112500,171000,46350,348983,100500,37022,47400,81900,15850,221000,140000,95000,134000,40750,131119,23764,45000,10100,100000,36136,75904,321000,55300,28550,30225,775000,5370,7214,5150,221500,5730,34869,75800,110000,19950,14600,91771,79200,20000,29150,318000,99508,196000,13720,19500,4075,38900,45950,64000,29900,34328,39350,9098,41100,41169,23000,6290,28150,18980,304000,11935,88100,66800,9980,50885,27781,46836,17050,1275000,9781,147000,35500,119500,49350,31300,36547,36100,97328,53400,46700,29000,2212,12100,15811,127431,33750,27250,17642,82745,29600,25150,10254,23000,148596,76800,112093,30850,49147,91600,65100,26914,45030,7990,66400,28600,59300,5250,62800,13250,24512,546000,377500,84232,7631,34300,63700,10300,14150,19300,68199,13750,1965,8066,14064,39026,9520,51088,27250,13600,9325,17850
2018-01-19,49320,73300,162000,385500,423500,176450,67100,267000,133500,563625,35250,135500,52900,48310,295500,191378,1244000,309500,107500,167500,106500,88326,254500,55500,199722,34050,113000,369096,278000,154643,28145,16750,426000,515000,27698,16700,30150,59600,266000,32350,101500,11758,97400,96114,52800,509696,9781,85500,15600,7340,127453,64600,233000,174449,38496,71900,69777,58124,67200,358000,38850,52900,115000,180000,46950,352056,100000,38919,47850,83100,15700,215000,132500,96600,135000,40700,132311,23991,46600,10250,106500,36563,77349,323000,56500,28150,31823,779000,5410,7264,5210,219000,5960,34100,78900,110000,19850,15050,92559,79500,20150,30700,320500,99696,188000,13500,19450,4141,38500,48000,65600,31650,34022,37700,9436,40250,41498,22900,6340,28150,19160,304000,12011,91500,67200,10050,51888,27579,46899,16750,1297000,10143,149000,36700,117500,50900,31700,36813,32300,98016,54200,48700,29450,2260,12050,15442,131352,35100,27300,17936,83413,30400,25750,10059,23350,141519,79300,103540,31950,49648,92500,65700,27065,44191,8000,66300,31450,59800,5330,61900,12900,24586,549000,376500,86108,7563,34400,63600,10400,14250,19450,68597,13700,1990,8187,14200,39697,9390,51088,27200,13600,9305,18100
2018-01-22,48240,71100,162500,377500,418000,178853,65700,269500,132000,563625,34650,134000,51800,47275,296000,191870,1228000,313000,109000,164000,107500,88704,243500,53300,198743,33750,118000,382908,279500,155641,28422,16650,430500,511000,27197,16550,30000,60000,264000,32300,98800,11479,96900,93381,53700,500755,9558,86400,15300,7220,129840,65800,232000,176806,39580,71300,69277,58808,66200,363500,38800,53400,113500,174000,46400,356006,101500,38919,48950,82800,15850,209000,129000,97000,135000,40050,134694,23570,47000,10200,107500,36093,77892,320000,57700,28150,31228,784000,5550,7247,5090,222000,5900,34408,78800,110500,20500,15050,91377,78300,20500,30750,327500,95173,189500,13500,19550,4097,38900,48750,64800,32000,33666,37850,9267,40800,40699,22900,6310,27550,19540,321500,11820,92700,67400,9900,51387,26470,49054,16850,1312000,10373,159500,36750,118500,50200,31700,37080,33600,99393,54100,48800,29650,2193,12450,15472,134783,36650,27700,17466,81077,30300,25850,9912,23400,139632,78900,106240,33100,50248,93300,65000,28538,45254,7980,67300,31300,60100,5330,63500,12850,24772,570000,378000,83891,7684,34500,64200,10650,14700,19800,68796,13650,1965,8397,14019,39641,9530,51897,27300,13500,9235,18850
2018-01-23,49160,71300,161000,380000,423000,178052,68600,268000,133500,586897,35050,135000,53000,47275,302500,195806,1202000,313000,109500,167500,109000,89271,254500,54500,196785,33800,118500,382908,283500,156140,30086,17200,438000,511000,27397,17000,30050,59900,261500,32900,100500,11805,97300,97025,53900,525792,10454,90200,15400,7350,134136,66300,233000,176806,40720,72700,69777,58580,66900,364500,39150,53500,117000,174500,46950,357762,99800,39892,49100,88500,16850,214000,130500,97000,134000,42250,142244,23602,48050,10400,105500,36734,78614,318500,57300,28500,31935,779000,5640,7647,5300,232000,6010,34331,79800,108500,20450,15800,90983,80100,20500,31000,328000,95549,192000,13520,19450,4152,39250,49300,64700,31200,34022,38250,9352,41550,41310,23050,6310,27750,19940,326000,12164,92100,68100,9910,53893,26168,49054,16850,1335000,10670,158500,36900,119500,51000,31600,37814,34500,101456,54400,50500,29800,2212,12550,15472,133312,37000,28050,18289,81077,30450,27550,10157,24400,140575,79700,105791,33550,51449,94100,65600,28488,45478,8090,66800,30950,60500,5440,64600,13600,24995,610000,377000,86961,7694,34900,64200,10400,15400,20800,68597,13850,1970,8246,14337,40871,9590,52071,28050,13550,9295,18850
2018-01-24,49340,72400,156500,387000,438000,175849,67500,270000,130000,591261,35400,135500,52700,47275,305000,196298,1150000,305500,102500,167500,111000,88137,258500,52700,203638,33900,118000,383860,284500,146662,30733,17000,435500,519000,27096,16900,30100,60000,259500,32850,100500,12270,98800,95203,55500,522216,10554,90100,15350,7290,134613,66500,231000,175392,39522,72200,69527,58124,67500,362000,39850,54800,112500,170500,45850,354690,101000,39746,51100,87100,16750,219000,127000,96700,134000,42300,124761,24543,46700,10500,104500,36349,78614,317500,57200,28950,32269,784000,5660,7480,5300,231500,5900,33486,80300,105500,20450,15850,89408,80800,21350,31000,328500,97717,170500,13840,19850,4371,39800,49400,65600,31300,34022,38750,9394,41300,42532,23450,6390,27900,19980,316000,12241,92000,68900,10050,55147,26571,49815,17150,1401000,10736,159500,36050,120500,49700,32350,38280,34200,101111,54300,53800,30100,2298,12500,15872,131352,37400,28050,18760,82078,31100,27550,10498,24900,144349,81800,107591,33400,51549,90600,66100,29961,46652,8170,67900,29650,61100,5550,70400,13900,25513,636000,380000,89518,7674,35600,66000,10900,15600,21100,69193,14200,2010,8684,14790,41375,9820,54440,28350,13400,9516,18750
2018-01-25,50260,75800,158500,392000,436500,182859,66600,268000,129500,589080,35550,136500,51900,45981,319500,196790,1174000,310000,103500,165500,109500,89649,258500,51900,205596,33900,116500,395290,285000,148657,30455,16900,425500,522000,27096,16650,29900,60400,256000,32850,103000,12409,97700,95203,56100,523109,10604,92400,14900,7160,135091,67600,227000,173034,40550,71400,69777,59035,67800,362000,40400,54600,112500,170500,45650,354690,100500,41011,51100,87800,16850,218500,126500,94600,134000,42950,126748,24640,46950,10400,104500,35494,80783,310000,58600,29250,32492,785000,5940,8055,5320,228500,6070,33640,82400,104000,20250,16850,91771,80900,24000,31600,324000,98565,173000,14040,19900,4459,39750,48850,66200,30600,33768,38850,9733,40950,42109,23000,6450,28200,19500,325500,12317,91200,70000,9880,55397,26470,48484,17300,1445000,10670,157500,36000,118000,51400,32600,41348,35900,105583,57000,53300,31500,2326,12650,15995,130862,37500,27800,19877,78408,31500,27450,10889,25200,142934,83400,106240,33600,52250,90800,67500,30163,46373,8240,69600,29350,61400,5720,70400,14050,26477,635000,380500,89092,7803,35900,66300,11900,15500,20800,69392,14650,2085,8623,14790,42884,10100,58023,28800,13250,9486,19300
2018-01-26,50780,75500,152500,395000,435500,185663,67400,246000,130000,607987,36050,136500,51800,46153,324000,194822,1174000,312000,103000,175500,109000,88987,260000,51200,202659,33500,115500,387194,279500,150652,30040,17000,449500,523000,28100,16600,29950,58900,294500,33050,104500,12548,96600,98391,55100,532051,11002,93400,15000,7070,135568,68700,239500,179164,40720,70700,67776,59491,69200,366500,39850,55400,116000,171000,45100,352495,99100,39697,51400,88600,16950,220000,127000,97000,136000,43050,125159,24996,46950,10550,103500,35922,73373,340500,55000,29550,32567,796000,6110,7897,5350,230000,6070,33947,81400,105500,20350,17350,90590,80700,24050,30500,322000,98282,171000,14000,19750,4754,40950,49350,62100,31000,34735,39400,9648,40650,41780,23300,6540,28300,19480,317000,12355,91900,72400,9980,55899,28386,50512,17300,1429000,10703,158000,35500,121500,51000,32650,41148,35950,103864,58900,53800,30700,2288,12650,16303,131352,37950,28400,20289,81077,31250,27900,10596,24850,145293,83600,108941,33550,52851,90200,68000,30367,49841,8250,70900,29500,60700,5860,72500,14100,26663,647000,381500,87387,8173,36100,66700,12700,15650,21100,70287,14900,2145,9031,14745,43052,10250,58139,28200,13600,9627,19250
2018-01-29,51220,75300,154500,392000,441500,186664,67200,249500,130500,639261,36200,142000,52700,45808,328500,206629,1170000,311500,102000,172000,108500,88515,259000,50900,204617,33900,123500,403387,283000,147161,30548,17050,449000,529000,27899,16650,29950,57800,299000,33400,108500,12270,96100,96114,54700,529369,11350,97600,14900,7110,136523,70700,238500,180578,41291,71800,68277,61999,71000,365500,39300,55200,119000,170000,45400,359957,98500,42422,51600,91300,17000,227000,130500,95200,140500,43900,130324,24867,48200,10650,106500,36050,73554,331000,54700,29600,32232,791000,6010,8005,5510,238000,6180,35406,82700,104000,20450,17500,93347,81000,24750,31500,325500,99696,171500,13920,19950,4974,42300,49900,61700,31150,34837,39450,9606,41500,42579,23500,6580,28200,19660,338500,12929,89300,72800,10050,55648,28184,50069,17100,1408000,10867,163000,35300,124500,51800,32650,42749,37600,103864,58100,52600,31050,2393,12700,16303,128411,38800,28400,19995,82078,32250,27600,11377,24350,143406,85500,106691,33150,52651,91200,68400,30418,49393,8140,70000,29750,60000,5970,72100,14050,26181,642000,382000,87813,8114,35800,66600,12550,15750,20800,69591,14450,2310,9031,14835,43164,10150,57619,28600,13400,9697,19000
2018-01-30,49800,73100,156000,379500,436000,186464,66900,245500,125000,634170,35900,138500,53400,46067,320500,206629,1161000,309500,101000,170000,107500,85775,254000,51600,200212,34200,125500,399100,279500,145664,30086,16950,442500,530000,27799,16750,29900,57500,296000,32750,105500,12084,94900,97480,53700,542783,11052,94300,14700,7230,137000,69400,238000,176806,40492,71100,70778,61543,70000,360500,38300,53500,117000,169000,45400,371370,98600,42227,50300,90000,17000,217500,129500,94500,144500,43600,133105,24510,47150,10600,101000,34895,74458,331500,55100,29550,32939,780000,6110,7871,5380,247500,6140,35945,82600,103500,19750,17500,93347,80100,24550,32800,326500,99414,185000,13960,19750,4919,43300,50500,61400,30750,34582,38400,9436,42250,42156,23200,6550,27650,19240,333500,12815,89500,76000,10000,56651,27680,48357,16950,1405000,10801,160000,35150,121000,51800,32100,41815,41600,104208,58400,52200,30950,2326,12550,17533,127921,39300,27750,19995,97092,31500,26950,10791,24300,141047,85700,110292,32250,52651,91300,67400,29606,49170,8220,69300,29800,60000,5820,73100,13600,26032,638000,383000,87387,8121,35650,67100,12650,15550,20300,69392,14650,2355,8819,14563,42437,10150,57619,28800,13650,9727,18650
2018-01-31,49900,73500,162000,380500,432000,182258,67300,247500,129000,637806,35750,142000,53300,45808,318500,201218,1177000,299500,102500,174000,106500,84170,256500,52100,192869,34650,123000,400053,289000,141673,29762,16850,442000,515000,28100,16650,29650,57000,291000,32450,106500,12130,95200,95658,53500,533840,11201,91400,14300,7510,139000,69400,241500,173506,40150,72400,69777,61543,69800,358500,38950,52600,117000,170500,46350,369176,99400,41741,49350,87400,16800,220000,125500,93000,145000,43550,134297,24996,47050,10600,103000,33313,73464,343000,55500,29250,32939,770000,6020,7655,5300,236500,6200,35791,79000,104000,21250,17500,93347,81400,24100,33250,323500,99884,180500,13780,19800,4831,42500,50900,61900,30450,34277,38850,9352,41900,42579,23000,6500,27250,19680,331500,13006,89500,76800,9820,55899,27428,48357,17150,1379000,10604,158500,35150,119500,50300,31900,40148,39950,100768,58600,52200,29950,2307,12550,16980,126451,39250,27300,19583,81077,31750,26750,10547,23900,140104,85500,107141,32350,52250,91500,67400,29859,47436,8180,69600,29100,60200,5950,71000,14800,25513,637000,382500,89092,7950,36300,66100,12350,15350,19850,69492,14500,2300,8563,14473,41598,9970,57388,28600,13300,9687,18400
