Date,005930,000660,373220,207940,005380,005490,000270,035420,051910,006400,068270,003670,028260,035720,012330,105560,055550,066570,096770,032830,323410,011200,003550,018260,034730,450080,086790,000810,015760,138040,033780,329180,009150,047050,017670,010130,034020,352820,316140,024110,259960,030200,003490,009540,090430,326030,010950,042660,402340,086280,010140,009830,377300,011170,012450,001570,005830,161390,361610,028050,302440,051900,011070,036570,000100,251270,267250,241560,180640,047810,004020,097950,271560,006800,032640,034220,128940,021240,000720,018880,029780,078930,011780,071050,035250,005940,383220,272210,010620,011790,016360,112610,000120,267260,064350,006260,008930,004990,001450,079550,001040,000990,008770,039490,014680,088350,081660,052690,002790,007070,004370,282330,138930,030000,012750,175330,010120,036460,009420,002380,028670,023530,111770,139480,010060,020150,204320,298050,026960,000880,042670,185750,004170,007310,017800,003620,003230,005850,011210,047040,000080,000150,000240,002710,004000,005420,006110,006280,051600,073240,137310,139130,145720,192820,298020,336260,375500,009240,120110,001440,069620,005300,161890,004800,001740,006360,000210,001120,280360,003090,285130,103140,093370,009970,069960,016380,014820,010780,009900,006650,001800,001430,000670,300720,271940,192080,178920,105630,069260,114090,008730,005250,004490,039130,020560,031430,032350,001680,019170
2024-01-02,79600,142400,429500,1161206,200500,488000,97600,227500,493500,457208,202994,341199,129300,57900,236000,53600,39350,101400,140200,68200,28000,20600,84800,169600,180500,199900,42800,260000,18840,58800,89300,127000,158100,59200,49950,486000,16010,241500,12840,11790,195800,34150,23900,118500,141200,103100,68600,25450,52700,93537,7860,36409,49750,146200,132119,105900,81600,45350,80900,26800,73300,354000,240500,240000,67800,58000,62600,49500,78200,51300,36600,323000,116900,7487,10170,12339,358000,55700,34550,6794,32100,40550,129300,59200,15840,10160,87300,18160,85400,83466,38100,70500,127900,80100,26750,91600,39200,26350,30600,128300,93400,54800,65600,97800,231500,2755,38000,64000,28750,20099,412500,135100,7010,19000,60000,11070,14660,24600,43200,228500,3735,74200,45000,75000,101200,41500,40100,396500,18010,25100,8040,122943,174100,400000,42500,9356,234500,35650,64000,4170,22300,92600,15360,56100,56600,38500,102900,125800,33850,5360,11510,8410,141500,122900,360000,23450,35250,51500,44000,9320,117400,147200,53500,48069,5600,14730,50100,28550,122600,20600,67200,38900,11739,75600,51500,8930,34300,28800,19120,152000,14420,24300,48434,12360,26250,40732,30650,20600,20950,13520,30650,16610,58200,52200,11300,17670,9480,20500,13770
2024-01-03,77000,136800,416000,1158262,193800,472500,93800,222000,480500,437138,202994,321812,128400,56600,227500,52600,37900,99500,134300,67000,27200,19920,81700,163500,176800,206000,42350,253500,19250,58400,89900,121500,154000,58400,49350,477000,15600,239500,12690,11650,194800,33600,23000,113500,134700,103900,67200,24900,49450,91036,7480,35324,47600,144400,135787,104000,80900,44550,81100,25300,72900,340500,227000,230000,68800,56900,61900,47000,78000,54600,34450,315500,116600,7188,10130,12274,366500,55000,34550,6553,31800,40100,128400,56400,15560,10140,84200,19350,82000,83748,37400,66000,125100,85800,27500,89100,39950,25850,30250,130500,94200,52500,64500,94600,219500,2675,38400,63600,27850,19971,410500,137300,6990,19010,57900,11280,14700,24650,42200,228000,3695,73600,44000,73700,101700,40950,38800,391500,17580,25000,7590,123803,172000,396000,42100,9088,217500,34200,62200,4110,22500,90000,15320,54100,56500,37250,103400,126800,33450,5320,11680,8410,140600,115700,363500,24500,36700,50400,43500,9165,117500,147900,53000,47683,5540,14670,49250,28400,125000,20950,71500,38950,11475,75400,50800,8620,33750,27900,18570,151100,14130,22900,48151,12330,26650,43019,30150,20250,20600,13500,29800,16880,56700,51300,11450,17110,9450,20350,13920
2024-01-04,76600,136400,419000,1133243,190000,469500,92900,223000,481000,435669,191156,320358,127100,57200,222500,51700,37300,97800,133700,66200,26200,20500,80700,164800,171500,213000,41350,250000,18810,57100,90400,120900,152000,57700,49450,484500,15570,240500,12470,11470,200500,33550,23000,112000,130400,96200,69600,25100,48900,90986,7500,34522,45950,140100,134768,102800,79200,45000,83600,25050,70000,334500,229000,229500,66300,55000,63500,46000,77500,54300,33850,318000,117200,7079,10110,12062,361000,53400,34250,6516,31600,40700,126400,55700,15430,10090,83200,18620,82100,82244,37300,65200,126200,87100,27000,87900,37900,25300,29950,126100,92300,52000,63200,94300,215500,2625,38850,61900,26600,20013,408000,134800,6910,18690,56700,11200,14760,24350,40250,225500,3675,73700,44250,71300,101800,39900,38200,383000,17150,24600,7530,120173,168100,393000,42000,8725,220000,33450,61000,4100,22200,89700,15110,53700,56300,37500,100700,122100,33150,5230,11380,8290,137200,116800,360000,23450,36950,49800,44900,9020,113800,147800,53500,46990,5510,14410,49950,27850,128200,20100,69300,39500,11231,75400,50100,8350,33050,27450,18200,148400,14090,22950,48057,12120,25500,41537,30100,20350,20700,13250,29900,16130,56300,52100,11090,16700,9630,20350,13300
2024-01-05,76600,137500,416000,1112638,187300,480000,91600,220500,482500,435669,188088,332475,125100,55800,221500,51300,36850,97100,133500,65500,25900,20550,79700,162100,170400,201000,41500,248000,18840,56600,88800,121000,149200,58200,49350,487500,15560,252000,12490,11480,201500,33500,23050,110700,131700,97200,68500,24900,48700,89585,7450,34239,46100,139200,133545,104200,79100,43700,85200,24350,68900,335000,224500,224500,65900,55500,62700,45350,82900,54300,34000,316000,117800,7079,10060,12284,355000,53200,33850,6488,31700,40600,126000,54500,15340,10060,81200,17850,80300,82714,36700,64700,125100,90300,27300,87000,37400,25050,30000,123200,95800,51800,62800,94400,213500,2575,38400,65300,26900,20270,402000,137600,6910,18900,56400,11000,14920,24250,39200,226500,3645,70600,44050,71400,105400,40400,37600,378000,17400,24550,7430,119600,166300,392000,41650,8725,210500,33200,60300,4100,22200,89000,15000,55000,54800,38050,104000,116600,33300,5290,11540,8140,137200,111700,344000,22900,36950,50000,45050,9029,113800,143900,54100,47375,5420,14300,49250,27300,124800,19990,70700,39350,11182,75100,49800,8280,33600,27400,18340,146700,14060,23700,47963,12050,25750,41410,30850,19830,20700,13270,30300,15940,57500,54000,11210,17050,9750,19990,13490
2024-01-08,76500,136000,415000,1102336,185700,469500,88900,226500,479000,426858,180634,320358,124400,57200,218500,52200,36950,99100,132000,65100,25950,20700,79700,169800,166500,216000,41250,248000,18550,56300,90300,124500,148500,56600,48900,487000,15560,251000,12530,11480,201000,33650,22700,111900,129200,95600,67700,24200,48200,88384,7480,33579,46600,139300,131407,104900,79200,43400,81900,24800,67900,328500,223000,218500,64400,57800,63000,45000,77900,53600,33000,300000,117100,7009,10060,13097,348500,54000,33450,6441,31600,39700,124000,54100,15310,10030,81300,17710,80400,82996,36550,65200,128000,92800,26700,85200,37950,24850,29800,120500,95400,51300,62300,93000,214000,2520,39050,64800,26300,20056,411000,140000,6890,18790,56600,10640,14980,24150,39200,222000,3705,70400,44150,70400,107200,40050,37800,375000,17270,24300,7400,111957,164800,400000,41150,8842,213500,32800,60400,4100,22150,88300,15400,55600,54000,37850,102300,115100,33400,5360,11400,8080,133000,109200,351000,22150,37300,49000,43500,9029,111900,142900,53700,47067,5200,14310,49200,27100,127600,19860,69300,38250,11084,75000,49050,8110,33300,26950,18350,146200,14040,23350,47774,11940,25000,41241,30100,20050,20450,13350,29750,15590,59000,56000,11280,16900,9890,19580,13300
2024-01-09,74700,137400,417500,1106751,185600,460500,89100,229500,471500,422942,180634,317450,124500,58700,216500,52400,37250,98000,131600,65600,26500,19710,79500,168200,168900,220500,41650,248500,19140,56800,90600,122500,148800,55400,49250,487500,15580,248000,12590,11550,206500,33700,23600,110700,132700,96300,67500,23800,49450,88635,7310,34900,47700,139800,131610,104400,78900,43750,83600,25300,68200,339000,226000,224000,64500,58400,63200,45850,80700,54300,33000,301500,115600,7109,10090,12884,347500,53600,34200,6404,31700,40900,124100,54200,15580,10090,81400,17670,79700,82244,36850,64800,128400,91100,26550,83600,38700,25200,30000,119800,97100,51900,62900,93700,215000,2550,38900,66800,27400,20227,402500,140100,6930,18800,57000,10710,14320,24350,39550,222500,3740,71000,44150,70400,107500,39750,37650,370500,17340,24300,7500,113581,165600,409000,41750,8832,215000,32300,60200,4170,22150,88200,15270,54700,53400,37600,102100,118200,33450,5390,12000,8150,133400,113200,343000,22600,38900,49700,43150,9102,114000,143000,55400,47221,5320,14830,49200,27050,128200,20150,70600,37800,11026,75600,49300,8100,33200,26900,18250,145600,14160,23450,48246,11910,25300,41156,29900,20500,20550,13610,30150,15900,60400,56000,11670,16940,9930,19150,13560
2024-01-10,73600,133500,410500,1097921,186700,450500,90500,231000,464500,407767,180634,310665,123800,59200,217000,51300,36750,97200,128900,64900,27050,19080,78800,171500,164400,240000,41150,245500,18890,57900,90900,122100,147800,54000,49000,480500,15190,250500,12480,11470,203000,33700,23600,110900,131300,97400,67000,23500,48100,89035,7320,36362,47700,137700,138843,101800,77500,44900,83000,25350,68100,332500,225000,221500,64800,58500,62800,46000,81800,55200,33100,300000,116800,7029,10070,12385,350000,54700,34700,6367,31800,41000,123900,53800,15450,9980,80300,18340,79100,79706,36850,66300,133000,90600,27200,83600,37650,25300,29600,123800,99000,52800,61800,93700,211000,2510,38850,66000,27150,20056,402500,140300,7000,18630,56200,10720,14420,24400,40100,221000,3555,68900,42950,69500,113700,38350,38100,366500,17210,24200,7490,113199,163000,404500,41100,8757,215000,32800,60000,4260,22050,87300,15590,54300,51400,37150,101600,117900,33400,5460,11880,8240,133800,112400,342000,23000,40750,48550,42850,8993,115900,141800,55500,47452,5290,15290,48600,26700,134200,20250,69500,37650,11055,76000,49100,7930,33300,26800,18250,142800,14210,23350,47681,11940,26500,41410,29500,20050,20600,13180,29650,15870,61300,57900,11680,16450,10000,19100,13410
2024-01-11,73200,136000,415500,1105280,187000,451500,89700,231500,459500,407767,179757,312604,121600,60800,216000,51000,37200,95000,126700,62800,29700,19590,77400,166000,163800,231000,41250,247500,18640,58600,90000,118500,147500,54000,49150,472500,15150,256000,12470,11480,201000,33450,23150,108600,127000,96900,66000,22750,48750,86634,7160,35371,58000,138200,144649,101200,76700,44150,82800,25000,68200,330000,225500,223000,65300,58900,63600,46000,83000,54100,32850,292500,115000,7029,10010,12570,345000,55000,34350,6367,31700,40300,122300,55700,15340,9980,80100,18490,77300,79424,36500,65900,132500,89600,26550,82100,37300,25450,29500,124500,97600,52800,62000,93500,211500,2530,38950,65700,26850,19201,393500,135700,7030,18530,55700,10710,13960,23900,39750,216000,3545,69000,43500,69000,113900,37450,38000,364000,17190,24100,7520,110620,163200,399500,40550,8671,211000,32850,59300,4240,21400,85600,15400,54400,50800,36800,107500,115800,33200,5370,11960,8240,134800,112700,336000,22600,40350,49100,42400,9011,113400,138100,54500,47298,5260,15080,51000,26700,132200,19840,69100,36500,10762,74800,48950,7820,33200,26800,18210,140800,14200,22400,47681,11890,26500,42299,27800,20150,20350,13050,29250,15560,59300,56700,11470,16550,9910,19050,13340
2024-01-12,73100,134100,413000,1094977,186000,448500,88300,230500,449000,399445,172654,304365,122300,60400,214500,51000,36650,94700,124600,63200,29400,20650,76300,169900,163400,230500,41450,254500,18670,59300,87400,119000,145100,54300,49400,470000,15060,247000,12540,11540,201500,33550,22850,109100,127000,95900,66200,23000,48450,87384,7170,34664,56100,135100,143936,99700,79000,44050,82000,25050,66800,325000,220500,219500,63000,58100,64300,46000,78000,54500,32650,295000,116800,6939,9980,12256,353000,54900,34550,6311,31550,40350,121600,56200,15260,9910,79000,18480,77400,77638,36400,66000,131500,92900,26600,81900,38400,25500,29850,126100,92800,51900,61000,92700,212000,2550,39200,67000,26650,19415,384000,140900,7030,18280,55100,10700,13760,23650,39150,215000,3595,69800,43500,68800,109000,37550,38100,356500,17250,24050,7620,109760,165300,407000,40300,8596,209500,32900,58600,4205,21800,86900,15230,53200,51100,36000,101000,114500,33450,5370,11650,8260,132600,111000,333000,22550,39650,48750,42050,8993,112500,136800,54300,47375,5260,14820,54300,26500,132200,19920,66500,37200,10635,75000,49100,7770,32950,26150,18110,138900,14240,22150,46927,11830,25800,43358,27650,20100,20350,12850,29050,15400,59600,56500,11400,16820,9710,18830,12930
