Date,005930,005490,005380,009540,012330,051910,055550,105560,032830,000270,015760,096770,066570,003550,034220,000660,017670,023530,030200,004170,035420,000810,004020,010950,024110,010140,009150,086790,034020,033780,011170,000720,029780,006400,010060,028050,042660,090430,078930,051900,035250,006360,016360,086280,012450,010130,011200,006800,003490,000240,036570,009830,002380,047040,000210,000150,036460,032640,004800,047050,000880,006260,001740,069960,021240,005940,097950,010120,011070,012630,071050,028670,001040,011780,001800,001230,000120,004990,018880,004000,012750,000100,097230,002790,000670,030000,001120,000640,003240,006280,011790,011810,103140,006120,001430,004370,017800,005300,077970,001440,093050,025860,000700,002350,108670,069260,006380,003570,000070,005180,029530,008000,000140,069620,002240,003300,003920,004150,004490,004710,006650,016380,019680,020000,034120,000990,002020,003000,003480,007310,007570,103590,009580,014830,016800,064960,008060,000050,104700,001130,001210,001630,001680,003030,004430,005090,008930,009680,025000,093370,000480,000230,001520,001790,001940,002030,002390,003120,004130,005500,005680,007340,008730,009200,009290,014820,015590,017960,025540,084010,085310,001060,000020,100840
2011-01-03,19160,486000,177000,284001,294500,390500,53600,61800,104000,52500,30050,184215,117742,96096,38218,25300,38858,474000,45500,457448,54299,224000,125500,92900,19200,29298,128000,44200,68633,65700,269505,72500,61800,178000,304880,191500,311140,112200,65800,398000,28400,110201,82227,75500,118297,287000,223949,23875,46601,3319,207000,34396,443961,13100,168245,173187,46503,7210,69769,36650,42631,112000,13800,137000,40150,22267,215500,18400,136500,18852,44450,144375,68783,90200,19625,9063,93600,60200,4050,81900,55800,23283,157667,21750,80284,14700,39300,88889,1266000,130578,38250,14029179,48200,36625,36700,210500,107640,92700,278800,1878700,30600,17900,31613,8490,88700,20250,20050,21650,81212,119987,55100,12100,20200,44443,17739,14163,69500,6674,33650,46346,86000,1128806,6150,18700,27250,11050,33900,4881,14750,134000,24472,9976,6250,51259,31500,15275,22537,9167,5910,16600,41782,15950,7800,112330,12600,70000,4953,8650,67556,3800,9096,6578,12100,2421,10620,48709,15439,17200,9400,11150,12100,4487,8800,4385,3465,16412,10495,5750,19750,5826,51451,10258,5280,5797
2011-01-04,19160,499500,178000,294774,295500,395000,53800,62100,104000,55100,29900,187056,115779,94451,38312,25600,38858,472000,45050,456704,54299,225500,129000,91100,19500,29446,128500,45000,68871,65600,276698,75000,61900,179000,312248,189000,318962,113000,66700,392000,29200,114404,82890,75750,116075,295500,229397,23829,47887,3324,206500,35523,443394,13350,171651,173737,47521,7170,65928,36500,42452,114000,13850,135500,40050,21982,214500,18280,135500,18934,45200,146250,69565,94900,19895,9297,95600,58960,3960,80000,55000,23216,161057,21250,79350,14450,39400,87506,1271000,129645,40550,14258748,48200,37652,35800,205000,104572,93700,290400,1881612,30550,18100,32202,8640,88000,20100,19800,21942,82360,120640,54900,11950,20450,43642,18028,14280,69000,6643,33450,46421,88400,1125375,6150,18800,26500,10900,34500,5079,15450,135000,24472,10118,6125,51824,31500,15400,22401,9242,6090,15950,42178,15844,7900,116984,12850,68600,4953,8620,66778,3770,9096,6539,12075,2417,10780,48709,15043,17200,9240,11450,11900,4364,8800,4415,3445,16160,10724,5810,20800,5910,50638,10355,5300,5750
2011-01-05,18840,507000,189000,292489,302500,418000,53300,60700,103500,56900,29250,180426,113817,93244,37516,25900,38858,460000,44800,455960,54545,219000,130500,87300,19150,28855,129000,44950,67683,65300,283892,80000,60300,178000,321920,189500,320266,111700,65500,394500,29450,111602,79764,80000,111632,292000,221655,23148,47413,3389,205500,36811,440559,13250,172332,170988,46551,7150,66568,36800,42497,116000,13650,135000,39350,21460,212000,18100,133500,19456,43700,146875,68522,97800,20140,9375,95000,59320,4150,80100,55000,23216,156819,20700,77296,14400,38300,85430,1309000,127780,42350,13774103,48750,37894,36850,204500,88956,93900,289200,1855398,30800,18200,31697,8820,88600,19600,19650,21505,82245,125649,55200,11850,20600,42935,17860,14139,71900,6552,33400,45007,90000,1134525,6180,18900,26350,10750,34150,4971,15400,136000,24854,10071,6050,51918,31500,15700,21855,9015,6130,15950,41337,16301,7910,121003,13700,68700,4953,8710,67667,3820,9025,6422,12000,2396,10800,48709,14993,16780,9150,11450,12000,4321,8760,4345,3435,16311,10571,5860,20900,5916,51451,10194,5240,5734
2011-01-06,18600,507000,194000,298365,301500,418000,52000,58800,105000,57100,29050,182321,112836,95219,37189,26100,38746,450000,44850,443315,54299,218500,132500,91400,18400,29040,129000,44500,66575,65300,289646,80300,58400,180500,320999,186000,325046,114400,65000,392000,30300,114404,81185,78500,109744,289000,216207,23012,46804,3334,210500,37240,441126,13150,175057,169338,46793,7150,64328,36200,44420,116000,13250,135000,38300,21412,213000,17700,133500,19923,44000,145000,68783,108000,20214,9349,95400,58680,4030,78600,54800,23148,152157,21400,80097,14250,37850,84393,1340000,127313,42200,13672073,48550,37350,39050,206000,87283,92800,288400,1826271,31000,18700,31866,8750,87100,19750,20850,21990,86266,122600,55600,11950,20600,43218,17595,14116,72000,6552,34000,45082,93800,1125375,6280,19000,26400,10700,34200,5025,14950,135000,24520,10023,6500,51824,31500,15850,21800,8939,6230,15750,41980,16231,7860,121426,13750,67700,4926,8800,67778,3765,8797,6258,12100,2292,10560,48656,15142,16700,9120,11200,11950,4254,8680,4340,3450,16160,10326,5810,20550,5886,49621,10129,5110,5844
2011-01-07,18420,491000,198000,302282,303000,415500,52000,59300,107000,58300,28950,181373,111364,97632,37049,26100,38521,456500,44400,463398,55157,222500,128500,90000,18500,30663,131500,43950,65942,65200,289167,82000,57600,178000,318696,187000,328522,116700,65200,399500,30000,113937,82321,80750,113298,284500,215633,23012,49445,3264,218500,37884,433188,13900,170288,169888,46503,7220,65928,36450,46254,116000,13350,136000,38800,21650,213500,18040,135000,20226,45650,144375,70087,107500,20533,9388,95800,59240,3930,84800,54500,23080,157031,21300,78883,14000,38350,84393,1353000,128712,42700,14207732,48200,37350,39050,210000,85889,94900,296000,1820445,30750,18500,32538,9050,87100,19850,20950,23058,84083,126084,55400,12050,20600,43407,17811,14351,78000,6613,33950,47314,99500,1136812,6540,18450,26300,10750,34950,5025,15250,137500,24997,10165,6350,53520,31500,15625,22401,8939,6390,15600,43267,16266,7980,124599,13850,67600,4893,8800,67889,3865,8840,6226,12275,2262,10320,48389,15043,16820,9350,11150,11950,4269,8660,4335,3510,16059,10540,5850,20900,5898,47994,9936,5090,5828
2011-01-10,18340,488500,198000,297059,305500,407000,50700,58100,110000,59700,29100,176638,112836,96535,36347,25300,38408,462000,44150,460423,52706,227000,129500,90000,18400,29519,128500,43950,66813,64100,296360,82100,59400,174000,320538,183000,318962,119600,67400,414000,29800,112536,82984,82250,112743,288500,216207,23148,49581,3344,217000,37991,426951,14000,168926,168239,45678,7210,65608,35850,45986,117500,14050,136000,38400,21602,207500,18040,133500,19346,47500,142500,69913,113500,20607,9180,95700,59200,4080,82000,54200,22945,151945,21500,81217,14650,38950,86122,1361000,127313,41400,14233240,49000,36685,40150,209500,85331,93900,288800,1951517,31900,18200,31866,9490,86900,19700,21300,22816,82705,126084,55400,12400,20700,43548,17980,14492,76000,6552,34150,46644,105000,1120801,6350,18900,26500,10450,34350,4899,15000,136500,25283,10118,6350,55405,31500,15975,22428,8939,6620,15500,41832,16617,7980,124176,14000,68400,4953,9020,67556,3840,9039,6539,12400,2279,10560,48016,14894,16800,9680,11200,12000,4269,8720,4325,3455,16160,10954,5810,20900,5759,48401,9936,5030,5671
2011-01-11,18260,496500,196000,308484,307000,415500,51500,58900,109000,58600,29000,178532,112345,94122,36066,25400,38183,464000,44200,460423,51848,222000,131500,93700,18550,29298,129500,43350,66021,63600,300196,82200,59400,169000,328828,189500,322873,116800,67900,419500,30000,118140,84216,81250,110410,300500,212479,23829,49852,3339,218500,38313,428652,13950,175738,169338,45775,7330,64328,36900,47954,119000,13900,138500,39200,22219,211000,17700,133000,21270,47300,143125,70609,114000,20902,9465,97100,59320,4120,82800,55400,22877,150249,20750,87099,14750,39050,86468,1376000,123582,42050,14080194,48800,37108,40450,210500,79754,93700,290400,1983557,33050,18350,31529,9400,85700,19750,21600,22816,85692,122600,54800,12300,20400,43124,17932,14421,75900,6521,35000,45900,106000,1131094,6400,19000,26250,10450,34350,4899,15050,136000,24854,9881,6525,55216,31500,16250,22073,8902,6620,15550,41089,16898,8000,122061,14300,68600,4987,8880,66889,4160,9025,6617,12725,2146,10380,46788,14796,16660,9520,11150,12200,4235,8670,4325,3375,16110,10724,5740,20650,5705,48807,9872,5070,5656
2011-01-12,18600,494000,193500,321542,307000,419000,51000,58400,105500,58800,28750,185636,109892,94670,35739,26350,38070,455500,43450,461167,51113,219500,134000,94700,18200,29556,127000,44950,66258,64600,307869,85900,59100,169500,336657,186500,329826,111900,71200,407000,28950,117206,84405,82000,109188,309000,211045,23965,49649,3269,212000,40352,425250,14100,175057,178685,45145,7270,62600,37000,48044,118500,13350,135000,39150,21982,210500,17440,132000,21407,46550,142500,70609,111500,21172,9167,95000,58760,4100,81500,58200,22606,152581,20300,82618,14050,38850,84047,1369000,121251,42200,14080194,52600,37108,40950,208000,80033,92200,290800,1980644,33050,18800,31445,9320,87400,19800,22750,22961,87185,119769,54600,12200,19900,42982,17763,14186,75000,6429,35400,44635,104500,1131094,6270,18800,25850,10350,34050,5043,14900,134500,24520,9787,6350,55782,31500,16400,21964,8788,7200,15550,41238,16863,7870,122061,14550,67100,5027,8760,65333,4185,9011,6570,13650,2167,10340,46895,14845,16660,9420,11000,12150,4297,8670,4405,3390,16311,10770,5730,20600,5940,48604,9776,5040,5766
2011-01-13,18440,481000,192000,320236,306500,416000,52600,60200,106000,58200,28300,184215,110383,94999,36066,27250,37619,448500,43550,452241,49642,220000,132500,93600,18150,31364,126000,46650,65783,64600,305471,85800,58000,170000,338499,185000,335040,108900,71100,402500,28400,115805,89047,80500,107966,310000,211906,24238,49852,3199,204500,40191,425250,13900,172332,178135,43981,7170,62536,37250,47865,114500,13400,132000,38800,22029,209500,17160,131000,21984,48000,141875,71391,115000,21540,9012,93000,56840,4100,80400,56700,22471,152581,19700,79724,14250,38500,83701,1305000,120318,41350,15228036,51600,36625,40050,208000,76407,90400,302800,2021422,32500,18400,30688,9180,85800,19750,22100,22233,85232,118681,53700,12000,19800,42181,17523,13787,71100,6399,34900,44859,109500,1120801,6170,18400,26150,10350,33350,5007,14900,132500,24186,9740,6150,54651,31500,16025,21582,8561,7200,15750,40446,16793,7680,119945,14450,66200,4893,8540,63778,4100,8840,6234,12250,2162,10360,46895,14548,16440,9290,10550,11800,4207,8580,4350,3365,16261,10495,5710,20200,5807,48197,9808,5050,5703
2011-01-14,18660,476000,200500,329050,315000,422000,53800,60900,109500,58900,28000,178532,111855,94122,35552,27250,37507,440000,42900,449266,50745,222000,131500,90800,18200,32471,126000,48850,65625,65100,307389,88300,57300,171500,341263,196500,345904,109100,69600,396000,29200,119074,91984,82750,105301,312500,211045,24465,48226,3104,203000,40406,422982,13900,181868,181984,43254,7160,64328,37000,47417,114500,13300,131500,38200,22362,208500,17600,130000,22094,50900,145000,70957,116000,21614,9193,106500,57080,4090,80800,56700,22133,157243,20300,79630,14550,38500,81972,1270000,118919,41100,15814711,51500,35658,43300,208000,72782,91300,311200,2143756,32400,18600,30773,8980,85400,20200,21700,21845,85806,120423,53800,11950,19800,43030,17715,13646,72000,6337,35050,43445,111000,1119657,6160,19550,26300,10500,33500,5205,15300,131500,23805,9787,6225,54651,31500,16275,21309,8750,7380,15750,40297,16969,7750,117195,14900,67100,4953,8500,64000,4195,8883,6078,12850,2229,10400,47269,14647,16460,9250,10650,11800,4164,8530,4395,3260,16009,10602,5730,19800,5597,47384,9840,4990,5703
2011-01-18,19380,466000,193500,319257,300500,412000,51700,59800,109000,57000,28300,176164,111855,93573,34897,27650,37507,434000,43100,431414,50500,220000,128000,92100,17950,32176,126000,46700,66733,62300,311226,89100,56000,169000,341263,201500,358506,108600,73100,390000,28050,119074,90373,79750,100746,303500,209038,25781,48158,3084,194500,39226,419580,15350,181187,181434,42963,7050,58951,37800,47328,115000,13450,126000,36000,22931,203000,16700,127500,21682,51500,145000,68087,121500,21098,8700,103000,55800,3800,81400,57600,22336,167203,19900,79444,14150,39300,79896,1421000,118919,40550,16018772,49050,34993,44800,205000,67484,90000,302400,2236963,32250,18000,30520,9160,85100,19150,25000,21699,82705,118463,54100,11850,19600,42275,17402,13552,73400,6025,34700,40246,120500,1126519,6100,19350,26300,10450,33300,4935,15700,127500,23709,9692,6300,54934,31500,15750,20982,8636,6900,15850,40248,16793,7470,114868,14550,67400,4806,8340,62222,3965,8570,6250,12725,2146,10020,47855,14301,16400,8960,10550,11450,4060,8310,4340,3220,15455,10005,5760,19950,5422,43927,9744,5050,6111
2011-01-19,19940,475500,193000,326438,298500,410000,52400,59700,110000,57000,28500,177111,118232,95548,36066,27850,37845,429000,43200,423976,48906,226000,128500,92400,18050,33431,125500,48050,66338,62200,304992,89300,57000,171000,358303,195500,368501,107700,74000,401000,27900,117206,84405,81750,102302,319000,211045,25917,49513,3174,201000,39387,413910,15400,173013,181434,43496,6970,59079,37200,47775,114000,13300,126000,36400,22552,200000,16320,130000,21242,48300,143750,67391,120500,20975,8636,118000,55680,3800,81600,57700,21862,171653,19900,80564,14300,39050,82318,1379000,118453,41850,16171818,50100,34993,45300,205500,71109,90800,313200,2242788,32350,17850,30688,9990,84400,19300,24300,21359,82131,119769,54200,11850,19450,42134,17643,13505,77000,6062,34950,42552,118000,1126519,6120,19600,26400,10500,33000,4899,16100,127500,24091,9692,6225,54651,31500,15500,21227,8750,6740,16800,40297,16933,7560,119311,14300,66000,4739,8310,63222,4180,8485,6094,12800,2100,9940,47962,14350,16160,8890,10550,11550,4098,8330,4325,3185,16160,10173,5700,19950,5525,44333,9647,5060,6174
2011-01-20,19640,475500,194000,320889,294000,403500,51400,58900,110500,57900,28400,175217,118232,96974,35505,28200,37957,432500,42950,441084,50009,225500,128500,93600,17550,32434,124000,47750,65704,62200,316501,88300,57700,165000,361987,194500,356333,107100,75100,405000,27100,119074,83837,81000,100635,315500,208178,26280,51274,3074,200000,39977,420147,15200,173694,178135,43060,6890,59143,37250,48312,110000,12950,129500,35250,22599,197500,16500,128500,21352,48500,142500,68522,120000,20337,8687,119500,55840,3720,81400,57600,21794,167203,19500,78883,15050,38450,79896,1361000,119385,44000,16120802,48500,34268,44100,206500,66647,90800,310800,2330170,32650,17850,29932,10350,84900,19450,24100,21068,81327,118681,53400,11750,19000,42417,17378,13388,73900,5994,34800,43743,113500,1124232,6080,19150,26100,10450,33350,4845,15850,126500,24854,9787,6350,55122,31500,15850,21528,8674,7000,17050,40594,16652,7580,122061,14450,66900,4712,8300,63222,4285,8499,5992,12600,2062,9860,48496,14251,16100,8920,10550,11900,4140,8310,4350,3230,16059,10036,5580,19800,5687,47180,9647,5000,6221
2011-01-21,19420,469500,185500,311749,283500,398500,49550,56900,108000,56000,28350,172849,119704,94889,34897,28100,37619,427500,43800,435133,50255,223000,126500,93700,17100,31254,121500,45800,63646,62100,316021,83800,55700,159000,361527,188000,346773,107300,74200,400000,26350,112069,81374,79250,103634,306000,206744,25100,50800,2919,203000,39387,415611,14600,169607,170988,42769,6810,59784,36350,47775,104500,12400,125500,35450,21365,201000,16240,128000,20391,47700,142500,68174,124500,20435,8571,117000,56000,3720,79600,56600,21930,158514,19850,79350,14600,37350,80242,1345000,118453,42600,15610650,46500,33845,44250,203500,63301,90700,297600,2321432,32250,18350,29259,10800,83200,19350,23600,21019,79259,118898,52900,11650,18600,42040,17499,13341,73000,5854,35650,42776,110500,1112795,6120,19300,25800,10000,33000,4773,15250,126000,24472,10165,6250,54274,31500,15575,21691,8712,6860,16700,39653,16090,7560,120157,14350,64900,4639,8130,64667,4700,8399,6226,12650,2052,9690,47909,14251,15700,8950,10400,11500,4093,8380,4370,3160,15556,9944,5520,19550,5609,45350,9486,4860,6347
2011-01-24,19420,474000,187500,311096,288000,398000,49500,57000,107000,56300,28400,180426,120685,94780,36207,28350,37845,438000,43300,425463,51480,221500,130000,97500,16750,32102,124500,46500,64359,60800,313624,84400,56500,160000,353697,189500,352422,106800,77500,397000,26300,110668,83458,79250,104745,316500,206744,25418,52900,2929,209000,40138,422415,14400,167564,171537,43060,6860,60360,37500,49743,107000,12700,127000,34850,21555,203000,16160,135500,21655,48500,141875,68174,131500,20558,8765,122500,55840,3660,79600,55800,22200,165296,19250,79350,14450,37900,79896,1335000,117520,42100,15840219,46650,33603,44100,207000,64416,89500,299600,2155407,32700,17800,29511,10550,83200,19050,24500,21019,78570,118681,52600,11400,18400,42040,17474,13270,71800,5762,35500,43073,112000,1113938,6040,20000,25350,9980,33650,4773,15550,127000,24806,10449,6325,53991,31500,15350,21828,9015,6960,16700,40149,15985,7600,123541,13950,65000,4639,8120,65556,4600,8399,6219,12600,2035,9640,48016,14251,15900,8880,10400,11500,4155,8330,4360,3145,15908,10036,5460,19500,5657,45960,9390,4925,6315
2011-01-25,19500,474000,189500,311422,288500,403000,50000,57300,107000,57000,28500,177585,119704,96754,37142,27400,37845,444000,43050,423232,50500,223500,129500,100000,17100,31143,130000,45750,64121,62100,323694,86500,57500,164000,352316,195500,350250,106900,77800,393000,26750,116272,81185,79750,103746,314000,207031,24692,52493,2959,203000,41426,414477,14400,171651,171537,42963,6810,59207,38100,49386,106000,12700,124500,34750,21127,199500,16480,139500,21105,47500,140625,69130,131500,20779,9089,115000,57240,3730,79000,55900,21862,159786,19100,78603,14650,37550,77475,1370000,116587,43250,15636158,47850,33724,44250,207000,61907,92200,292800,2175796,32000,17550,29343,10150,82700,18850,23950,20728,78570,121729,53700,11850,18450,41710,17378,13223,72100,5921,34800,44710,107500,1117370,6100,19850,24950,10600,33150,4773,15200,128500,24186,10260,6700,54839,28500,15350,21991,8977,7020,16700,39802,16723,7610,126503,14800,64000,4659,7790,64778,4545,8428,6062,12600,2146,9540,48336,14103,15540,8740,10400,11500,4069,8260,4365,3115,15807,9944,5400,19600,5910,48401,9454,4865,6205
2011-01-26,19960,472500,197500,319910,297000,409500,50300,58300,106500,59400,28800,179479,118723,99497,37329,28200,37845,426000,42750,421001,50255,229000,133500,98700,17350,31733,131000,45600,64438,60900,327051,87100,58500,163500,363369,195000,357203,106000,77500,404500,26200,117673,83458,81500,102746,300000,205884,25236,52222,2989,203000,42231,412209,14700,177781,174836,42817,6880,59527,38400,49922,105000,12850,127500,33550,21365,199500,16400,139500,20775,49050,140625,68522,132500,20681,9258,115000,57800,3760,79300,55800,21591,163388,18850,77950,14300,37900,78859,1365000,117054,43050,17345168,46750,35174,44250,207000,63301,92200,300400,2146669,32550,17550,28755,11100,83700,18650,23950,20243,78570,119987,54700,11900,18550,41521,17402,13223,76800,5860,35800,44635,110000,1120801,6040,20000,26700,10400,32800,4719,15550,131000,24854,10023,7025,55687,31850,15550,22073,8939,7200,16650,39554,16969,7810,126080,15450,64000,4585,7790,65222,4830,8414,6062,12650,2133,9620,48496,14202,15660,8860,10400,11600,4046,8350,4375,3105,15908,9791,5540,19350,6289,47180,9422,4870,6190
2011-01-27,19880,468000,196000,327091,296000,401000,49700,57800,106000,59100,28800,188003,118232,99497,36347,28000,37732,447000,42250,421744,50009,231500,138000,110500,17450,32250,129500,44200,65150,60500,333285,87200,57300,162000,361987,198000,367632,106300,81700,403500,27400,121875,83837,81500,103634,299500,203590,24964,52832,3009,204000,43572,404838,14550,177781,179235,41896,6790,61128,38200,51175,107000,12600,134500,34200,21175,197500,16140,139500,21050,50000,138125,68087,134500,20533,9582,115000,56880,3710,82100,55100,21388,165084,18950,76830,14300,37800,77821,1344000,114722,43050,17396182,47100,35295,43100,207000,61628,91800,298400,2140844,33500,17350,30100,11700,83000,19950,24100,20243,80293,118681,53500,11750,18150,41097,17450,13388,75200,5878,36600,44115,119500,1120801,6090,20100,27500,10400,32500,4791,15800,131000,24425,10023,7050,55970,28600,16525,21937,8977,7150,16700,39604,16863,7690,133061,16600,64800,4632,7670,63222,4650,8527,6015,12475,2079,9570,48122,13954,16800,8770,10400,11500,4017,8300,4415,3185,16361,9944,5510,19400,6289,50434,9358,4860,6033
2011-01-28,20200,462000,188000,325133,276000,408000,50700,58000,104500,57300,28700,188477,116270,96645,35879,29500,37507,458500,42150,428439,49764,231000,137500,112000,17650,32176,130500,44900,65150,59900,336642,88400,56600,154500,358303,202500,363721,107700,83300,405000,26750,119540,86205,80500,102190,299000,198715,25100,51477,2949,196500,43948,396900,14200,177781,184183,40975,6670,59976,38050,51264,107000,12450,132000,34650,21365,195500,16080,138500,21737,52200,135625,66957,140000,20607,9375,114000,57200,3620,84000,54900,20576,169110,18800,75896,14700,38700,76784,1323000,113789,43500,17421690,46000,35597,43400,205000,59397,91000,292000,2155407,32550,17450,29007,11700,83100,19900,25450,20291,78110,119334,53300,11700,17500,40155,17571,13294,75400,5866,36700,43892,115500,1119657,6110,19700,27300,10950,32050,4701,15500,129500,24329,9740,7050,55876,25900,16600,21664,8977,6890,16700,38960,17004,7560,135176,16450,65100,4558,7900,63333,4705,8542,6023,12475,2029,9300,48389,13806,16220,8670,10300,11500,4027,8270,4370,3130,16261,10173,5450,19650,6379,49417,9165,4760,6001
2011-01-31,19620,454000,179000,316645,258500,420000,49600,57500,103000,54700,28400,193686,114798,93463,35692,29650,37056,453000,41800,428439,49029,231500,139000,111500,16950,31475,130000,44400,62379,59100,346233,86900,55400,156000,349092,197000,355464,108700,83300,407000,25950,111135,83648,78000,104079,297000,192407,23784,49242,2764,192500,43411,386694,13800,169607,183633,40635,6550,58887,37950,51085,102500,12350,131000,34900,20463,192500,15280,140500,20528,50400,135625,65652,145000,20582,9310,111000,56720,3540,81700,53900,20373,162753,18800,76363,14200,38600,78513,1383000,116587,44050,17064584,44200,36081,43250,204500,59118,88600,279200,2091328,31950,17050,27662,11400,81800,19500,25200,19854,73516,120205,53700,11500,17200,39778,17523,13247,77300,5866,36000,43743,113500,1124232,6080,19100,26800,11100,30500,4647,14800,129000,23900,9409,7000,56064,25450,16550,21418,9167,7070,17000,38119,17074,7370,141734,16400,65300,4465,7690,63222,4570,8428,6109,12475,2000,9000,48549,13509,16160,8430,10400,11200,4036,8260,4315,3065,15656,9821,5340,19450,6439,50638,9100,4815,5844
2011-02-01,19660,461000,181000,317298,261000,412500,49750,58200,105500,55200,28650,190845,115289,93354,36113,29650,36944,448000,41650,416538,48293,234000,136000,107500,17300,31032,134500,45450,60955,59800,340478,86200,56000,154500,349092,206000,357203,108700,78800,415000,26750,108801,82037,78500,102190,298500,199002,23648,48700,2789,194500,42445,391230,13750,169607,180334,41314,6480,57095,39150,48133,100500,12300,130500,35250,20320,193000,15100,144000,20088,49500,135000,64087,136500,20411,9310,113500,57160,3640,81900,52900,20305,161057,18650,73376,13800,40000,76784,1360000,113789,44150,17421690,43350,35597,41600,205000,67763,89200,275600,2146669,31250,17350,27662,11250,81100,19300,24450,19320,74664,119769,52900,11500,16650,39636,17571,13247,74200,5817,36950,43073,110000,1113938,6140,19350,26250,11600,30450,4611,14400,129000,23614,9220,7000,56347,24000,16325,21855,9129,7180,16700,39604,17179,7520,137503,16350,64600,4384,7770,63000,4915,8598,6078,12475,1979,8980,48122,13509,16140,8470,10700,11250,4031,8270,4310,3045,15656,9776,5290,19350,6590,52061,8811,4750,6253
2011-02-07,19440,472000,185000,309464,267000,414000,51600,58800,107500,57400,28400,184688,115289,95219,36019,29700,37169,431000,41600,416538,50009,241000,137000,106500,17500,30774,135000,47000,61667,59800,336642,89700,55100,157000,346329,208000,343731,104700,77000,420000,27000,108334,84121,77250,101635,311500,193267,24238,49174,2904,210500,42928,387261,14300,166883,179235,41314,6380,56135,39100,48670,104500,12550,130500,35950,21602,193500,15100,143500,19786,50000,136875,65304,133500,20435,9854,121000,56000,3650,81500,53700,20373,174620,18400,71695,13650,39900,78513,1333000,113789,44650,18544024,46000,36322,42350,205500,62464,92200,281600,2070938,30500,17850,27746,11600,80300,19500,24300,19272,74549,123471,53300,11900,16750,39919,17523,13294,73000,5903,37250,44338,109500,1113938,6050,19450,25800,11200,30500,4629,14900,128000,23709,9220,6875,55970,23900,16100,22292,8977,7150,16450,39455,17425,7580,141946,16700,64300,4478,7820,63556,5120,8641,5984,12475,1998,9050,48496,13509,16160,8640,10500,11200,4022,8400,4315,3120,15556,9806,5280,19400,6439,50841,9036,4740,6158
2011-02-08,19220,482500,181000,302282,257500,407000,50900,58500,108500,56900,28200,188950,117742,94451,35552,30150,37169,427500,42050,416538,49887,242500,142000,113000,17050,29519,135500,47350,61113,58700,329928,87200,55000,156000,344486,205000,320266,98600,77900,410500,25850,105532,87626,75000,100746,312000,192120,23784,49716,2844,219000,42821,378756,14200,156665,173737,41363,6430,57799,38200,48580,104500,12400,133500,35950,21839,194500,15300,141000,20088,48950,135625,64609,138500,20189,9777,119000,55560,3560,80200,53300,20508,170382,17500,70948,14200,39250,79896,1321000,118919,42750,17166614,45400,35718,42350,204000,62186,92400,263600,2041811,30400,17450,27914,11500,79000,19450,24900,19563,73975,123471,52000,11750,17700,40437,17908,13036,70600,5798,37350,43296,104000,1112795,6000,19200,25950,11250,30400,4683,14600,126500,23471,9172,6775,55311,23850,15850,21937,8902,7210,16100,39604,17004,7420,141946,16350,64700,4445,7900,63778,5100,8669,5883,12475,1979,9200,47802,13509,16140,8720,10550,11050,3984,8430,4345,3100,15153,9990,5530,19500,6379,51654,9100,4720,6080
2011-02-09,19200,482000,176000,290530,251000,389500,51100,58300,106500,55200,28550,183741,118232,93792,35739,29550,36944,425000,41550,412075,50622,237500,140000,111000,16950,27637,131000,45500,59846,58000,323694,85500,52800,158000,335736,208000,307664,98000,77000,402000,24800,107867,83837,74500,97636,323000,188106,23239,50394,2849,219000,41748,371385,14250,159390,170988,41217,6390,57607,37700,48849,103000,12050,131000,35650,21697,200000,14840,138000,19456,46500,135000,67130,142000,19846,10243,114500,55600,3430,83000,52100,20305,165296,17450,71882,14000,38200,77475,1308000,120784,40700,17396182,45650,35597,43250,204000,59676,92600,259200,2038899,30650,17400,28250,11550,79500,19250,24550,20243,75698,124342,51700,11900,17100,39825,18148,13083,72300,5584,37900,42255,103000,1117370,6000,19250,25200,10750,30700,4665,14050,128500,23566,8889,6575,55122,23950,15850,21746,8864,7130,15950,38713,17390,7450,142369,16350,64000,4585,7890,62556,4750,8641,5828,12475,1979,9060,48389,13311,16000,8660,10250,10900,4036,8390,4295,3105,15103,10020,5340,19400,6469,50841,9133,4780,6048
2011-02-10,18720,484500,175000,289877,249500,379000,49700,57000,106000,55000,28150,174744,114798,89624,35318,28800,36381,406000,40850,391992,49029,233500,139000,106500,16550,26899,131000,45050,58026,57000,317460,84600,53000,156000,329749,198000,305925,97200,75400,386500,23800,103664,79858,74750,97081,315500,183518,22422,49378,2789,220500,39172,357777,13300,154622,169338,40053,6120,56967,37150,46612,100500,11950,124000,35300,21555,198000,14520,137500,17862,45000,132500,68261,145500,19846,9984,113500,54480,3220,80500,51000,19628,161481,17350,70575,13900,37200,76092,1283000,117054,39850,16503416,45600,34872,44450,202000,60791,91400,248400,2056375,30500,17600,28166,11950,78400,19400,25200,19757,77191,124125,51300,11950,17850,39401,18028,12871,70300,5486,37050,41809,101500,1119657,5970,18550,26750,10900,30700,4521,13800,127000,22707,8851,6750,54745,23400,15825,22428,8561,7000,15800,38317,16828,7390,137926,16100,63500,4424,7770,62778,4760,8527,5859,12475,2038,8840,47909,13113,15980,8630,10250,10650,4060,8310,4155,3120,15103,9913,5290,18800,6259,51451,9004,4735,5923
