Date,005930,005380,005490,012330,000270,051910,015760,032830,009540,055550,000660,096770,105560,017670,066570,010950,003550,034220,033780,035420,023530,000810,051900,030200,010140,086790,086280,011170,000720,010130,004020,009150,090430,006400,088350,078930,028050,024110,001800,035250,036460,042660,034730,034020,097950,047050,011210,029780,047040,016360,011780,010060,006800,069960,002790,001040,032640,021240,011200,036570,003490,012450,002380,006260,000210,006360,000150,052690,012750,000880,009830,004800,138930,030000,018880,071050,005940,000120,060980,004990,000080,004170,001740,000670,010120,000100,005300,001120,011070,004000,004370,120110,073240,012630,002350,011790,006280,000640,017800,006120,003240,069260,005180,028670,001430,001680,128940,103140,093050,001230,078520,034120,007310,003620,003920,108670,020000,004490,000240,003030,020760,097230,082740,029530,000070,000430,001630,002240,005850,069620,007570,008060,011810,019680,006380,000140,093370,003000,003300,003570,004150,007340,009420,009680,010690,020150,025860,033920,001440,000990,104700,004430,005090,005950,006650,007860,008000,010780,013570,014830,025540,064960,077970,084870,002960,000050,103590,000700,001130,001520,002020,003120,003480,004710,005690,007690,008040,009580,016380,025000,033530,000480
2013-01-02,31520,216000,360500,287500,56300,340000,31550,95600,162240,40050,26600,169534,38800,33903,77500,105500,73498,29470,78700,55770,383000,214000,651000,35400,28523,36300,110000,246487,72000,405000,89600,101000,121000,152500,7800,75000,167000,11950,53200,28650,72154,246392,104500,36296,362000,40100,168500,36550,10150,54902,138000,154282,12657,160500,46650,108261,7650,43500,140543,154000,31496,67646,342468,95000,120564,55848,144597,71900,74300,31000,20337,47558,12555,21350,4830,44700,12700,103500,49826,64400,31400,219500,8660,99234,14080,23351,151100,48900,86900,62000,272000,64100,13100,12036,16200,41700,129645,80242,63298,36383,943000,25600,246072,60375,28750,27950,85760,34000,31400,3682,52272,41600,220000,82685,95000,79000,29000,47250,19850,195678,17434,52767,6932,64100,78989,8900,25646,17025,13900,46800,26900,28922,4384158,6460,13000,17050,4965,5580,11462,11408,5572,7502,8800,12600,9980,8958,7870,13017,158166,6400,5600,12050,70900,9821,55100,3040,7350,10150,10700,35617,29150,11500,73920,14400,245500,8182,4345,9753,13900,3805,18200,16900,7380,12554,5050,32321,2970,3775,482059,55667,11650,8542
2013-01-03,30860,206000,370000,272000,54600,342500,31600,96500,162240,40150,26650,172376,39300,33790,78500,105500,74376,29611,77000,54177,386000,209000,643000,35800,28449,36700,102750,249364,72900,406500,90600,100000,121300,155500,8020,75700,170500,12000,52807,30050,71184,247261,107000,38671,369000,41950,162000,37400,10250,55389,135500,164875,12757,162500,47400,107391,7540,44750,133238,155000,32038,65535,345870,95300,124924,55848,145697,71000,73700,31224,21464,47878,12835,21050,4280,45000,12700,102000,47090,65560,31750,227000,8680,99421,13940,23757,151200,49400,87900,61200,280000,65100,12600,12366,15450,42950,125448,79551,72665,36746,941000,25500,253693,59688,27500,29100,86114,33600,30650,3760,49240,42450,220000,81304,95800,79500,27750,47300,18900,196101,17434,52556,7066,64700,78768,8790,25260,17081,12650,46000,26750,29604,4352428,6430,12900,17400,4955,5560,11509,11262,5566,7241,8860,11550,9940,9036,7940,13112,163993,6450,5620,11600,71700,9866,54700,2833,7700,10200,10400,35806,28650,11325,73360,13700,247500,8345,4416,9837,14150,4025,18600,16660,7350,12510,4985,32846,2975,3840,493495,56000,11150,8669
2013-01-04,30500,206000,367000,261000,53600,331000,31300,97500,158975,40100,26350,172376,39150,34578,78700,105000,73718,28862,76200,55525,392000,214000,646000,36500,28265,36550,105250,244089,73700,378000,89000,99000,123500,157000,8050,74800,172500,11900,54919,29600,70408,243350,107000,38868,375000,41400,160500,37800,10100,54902,132000,166717,12459,170500,47650,111304,7690,44700,131777,158500,32783,64647,347004,95400,123970,54634,145697,71600,72800,31358,21786,47814,12975,21950,4420,45150,12450,107500,47872,65880,31700,231000,8800,98301,13760,24569,153200,49600,87800,61100,293500,65400,12600,12394,15450,42600,129179,81972,68692,37531,943000,25050,258049,59688,28200,29300,90012,32650,30750,3747,49306,42750,231500,82378,96800,78600,26950,47450,18650,194408,17633,52979,6963,65500,78657,8980,26349,16831,12400,47000,26500,29467,4325985,6390,12550,17700,4980,5599,11532,11408,5694,7075,8800,11500,9890,9016,8010,13159,168156,6470,5780,11500,72300,9618,52700,2876,7430,10400,10300,36136,27750,11475,73200,14550,250500,8500,4454,9787,14250,4050,18700,16520,7430,13122,5080,33146,2995,3845,490064,56000,11300,8655
2013-01-07,30400,208500,369000,263500,54000,325500,30800,97200,157670,40300,25900,169061,39850,35142,78700,102500,74156,28114,77800,58835,392000,216000,659000,36800,27711,36800,107000,240732,73200,383500,88200,100500,124400,153500,8050,74100,167500,12050,54428,29750,72833,241177,106000,38948,368000,40600,165000,37550,10050,54707,130000,168559,12260,166000,47400,110435,7830,44500,132069,157000,32783,63980,344736,94300,122199,53793,145697,71800,72500,31045,21035,46982,13069,22200,4440,45000,12250,107500,48067,65880,31500,237000,8630,98954,13700,24908,152500,48300,86900,61200,284500,65200,12500,12421,15650,40250,135241,85430,66705,37471,956000,25650,253693,55625,27300,29600,96391,32550,32350,3708,49899,42200,228000,81765,97100,78600,27050,47400,19050,194197,17275,53403,6908,66000,77993,8900,27227,16997,12550,49350,27300,30013,4204350,6390,12450,17700,5080,5679,11767,11311,5884,7170,8580,11850,9810,8987,8150,13017,167115,6920,5780,11350,70000,9304,52600,2863,7780,10600,10550,35335,28300,11475,70960,14400,249500,8545,4402,9803,14350,4005,18850,15900,7460,13166,5310,32546,3040,3850,474625,56444,11200,8684
2013-01-08,30000,210000,364000,264500,54500,325500,30850,96800,154732,40200,26250,165272,38750,34804,78400,100000,73498,27506,79800,58099,379500,215000,677000,36300,27195,36900,106500,241692,73700,378500,85500,100500,124300,154000,8040,72000,167000,11950,55165,29550,73997,242046,106000,37523,358000,40700,167500,37200,9880,54121,129500,169019,12111,164500,46700,106522,7870,43400,131485,154500,32275,63869,343602,94300,119338,52953,145147,70800,70500,30642,21249,45510,13162,21950,4430,43350,12050,113000,48849,65840,31450,235500,8590,96901,13560,25381,150800,47950,84900,60700,289000,64500,12250,12064,14900,40150,133376,83701,64150,38800,972000,26250,254782,57500,27300,29100,95328,31950,32550,3618,49437,41250,231500,80998,96100,77500,26950,47100,18800,200755,17235,51920,6853,66400,76666,8690,26665,16970,12300,49100,27000,30013,4220216,6440,12100,18550,5130,6036,11744,11408,6092,7075,8530,11200,10200,8812,8050,13159,173150,7060,5750,11600,69800,9304,52900,2838,7570,10600,10550,34722,28200,11500,71200,14950,249000,8309,4416,9787,14100,4125,18800,15500,7420,12947,5360,32321,3035,3875,475197,56667,11200,8741
2013-01-09,30000,207500,361000,267000,54400,324000,31650,97500,154732,40000,26050,161958,38200,34466,75900,98400,73169,27927,78400,57241,374000,211500,685000,36000,27121,36500,106000,241212,73800,390000,85100,99300,120900,155000,8000,71800,164000,11900,54477,30100,73221,242915,104500,37087,365000,39200,165500,37500,9670,53829,126500,170862,12211,160000,46100,110870,7930,45150,130024,147500,32038,63203,342468,93500,116750,52299,145147,70400,69300,29882,21518,44678,12695,21850,4420,43350,12050,113500,48458,65800,31700,231000,8490,96341,13520,25720,150000,47150,83300,58600,289000,63900,12200,11762,15100,39600,134775,87506,63866,38800,951000,26200,263493,64625,26800,30200,98518,32250,32550,3631,51283,41700,241000,79924,95600,76900,26600,46600,18800,204563,17514,51496,6813,65000,75560,8700,28632,17136,12250,49400,28700,29877,4257234,6440,12050,17950,5090,6096,11732,11262,6062,7312,8830,10850,10200,8753,8010,13727,169820,6950,5700,11250,69700,9394,53300,2918,7700,10550,10400,34816,28150,11750,70560,14850,248000,8336,4388,9787,14350,4350,18650,15040,7300,13122,5300,31946,3020,3890,463188,56444,11300,8769
2013-01-10,30600,209500,360500,266000,54900,327500,32800,97300,156690,39700,26800,161958,38250,34578,75800,98500,72840,27927,80100,56138,383000,211000,664000,35550,27637,36400,106500,249364,73800,387500,86200,98700,117500,154000,8030,71800,163500,11900,53642,29700,77003,248564,104000,38552,378500,39750,162000,37500,9640,54121,133000,176849,12409,161000,45050,110000,7950,43700,129732,142000,32749,62869,339066,95900,119474,52299,146796,72500,70600,29882,22054,44742,12649,21600,4380,43400,12350,115000,47872,63960,31700,233000,8490,94940,13900,25449,148200,48150,84800,57600,289000,64000,12250,11542,14850,40700,132443,85430,65285,39223,955000,26350,261315,62500,26800,29750,98163,32750,33700,3695,52140,42250,240500,91889,97300,74100,26800,46450,19300,205197,17394,52344,6861,67100,76334,8590,28562,17081,12300,48750,29000,30013,4162042,6500,12650,17350,5090,6016,11568,11311,6429,7384,9140,11050,10200,9123,8180,13822,173150,7210,5660,11350,69700,9236,54200,2893,7740,10850,10800,34628,28250,11875,69600,14550,246500,8682,4397,9888,14350,4500,19000,15520,7190,13035,5400,31571,3080,3885,457470,56444,11200,8698
2013-01-11,30660,206000,359500,258000,53700,324000,33650,96100,155385,38900,27100,160063,37850,34691,75100,97600,71853,27646,79100,56015,380000,211000,650000,35150,27121,36100,105000,246967,73200,394000,85300,96800,116900,150500,7790,72500,160500,11850,53544,30000,76421,246392,105500,37839,382000,40200,156500,36400,9510,52561,130000,176388,11913,161000,45900,112174,7820,44550,130608,142000,32614,62980,344169,94400,118385,52486,145697,74900,69900,29748,21893,42501,12835,21900,4480,42400,11850,116000,47090,65920,32100,231000,8320,95594,13580,25111,151300,48500,82500,57300,293500,63500,12000,11597,14700,41000,129645,85776,62447,38196,960000,26650,261315,65250,25800,31850,99581,32950,32100,3644,51547,43500,241500,98793,98200,73100,26450,47300,18850,206890,18111,51920,6821,66300,77661,8230,29932,17053,11950,50900,28800,29740,4162042,6490,12400,17150,5210,5917,11579,11117,6521,7312,9030,11300,10100,9065,8190,13632,172942,7030,5490,11300,69800,9057,52700,2829,7850,10700,11200,33827,28200,11875,70000,14600,248000,8291,4421,9972,14400,4450,18900,15380,7170,12685,5240,31384,3040,3900,457470,54167,11050,8641
2013-01-14,31040,209000,362000,253000,53500,318500,34850,97900,153752,39250,26950,156748,38800,36155,75200,97400,71524,27038,78600,58099,383000,212500,653000,36300,27933,36900,102750,241692,71600,394500,82900,94500,118100,149000,7780,70500,155000,11850,52709,30000,79525,252475,107000,38671,381000,40800,152000,37100,9740,52854,124000,176388,11913,162500,45800,115652,8200,44950,133238,147000,32207,62425,346437,94100,118657,52019,146796,81400,71700,29703,21625,42885,12789,21650,4420,42600,11850,118000,47676,66400,33000,232000,8450,93353,13080,25652,155600,47550,80000,56000,293000,64600,11800,11982,13650,40150,137106,86814,60744,37410,953000,25650,272203,72375,24700,32000,98163,31850,32300,3605,54381,42600,237000,88975,100500,75800,26350,46500,17950,204351,17514,50436,6687,67000,77661,8490,30143,17053,11550,50900,30100,28922,4246658,6540,11950,17250,5080,5917,11697,11214,6858,7407,9300,11300,9890,8889,8090,13916,171693,6840,5330,11250,69900,8899,52200,2817,9020,10750,11450,35335,27850,11875,69360,14250,245500,8264,4425,10342,14600,4700,18600,15380,7100,12729,5210,31009,3080,3800,453467,52500,11250,8641
2013-01-15,30240,209000,358500,255500,53400,316000,33450,98800,149509,39350,25950,154381,38200,37169,73500,96800,70536,26102,81000,57486,385500,211000,668000,36200,27453,37250,102500,240732,70000,393500,81900,94400,116400,148500,7700,69000,153500,11750,52119,30050,77003,251172,107000,37721,380500,40200,152500,36550,9590,52561,122000,169480,11615,165000,45500,117391,8430,44000,131485,141500,31902,61648,339066,92400,118929,50618,141848,81000,70100,29569,21035,42629,12789,21850,4400,42600,11600,115000,47872,65600,33250,227000,8200,93447,13080,24840,154600,46600,77900,56500,282000,62800,11800,11899,13300,39900,132443,86468,58473,37833,954000,25050,266759,69750,25650,31900,95682,31700,32050,3566,52667,41050,243500,88054,99700,74200,26100,45850,17700,200332,16479,49377,6679,67000,76998,8540,29651,16775,12250,50100,29600,28785,4156754,6620,11950,17300,5040,5738,11427,11165,6797,7051,9170,11400,10100,8373,8110,13916,170653,6820,5260,10900,69400,8877,52200,3239,9080,10500,10950,34016,27200,12000,68400,14500,247000,8073,4350,10258,14600,4725,18100,15380,7070,12116,5350,30747,3055,3700,445461,52667,11000,8655
2013-01-16,29840,210500,356500,257500,54600,313500,33900,99900,148529,39250,26200,155801,38500,37394,72500,97000,70427,25681,77900,56873,385000,211000,652000,36700,27933,37450,103000,241692,71600,403000,81700,94700,115400,149000,7710,69400,154500,11700,51186,29600,75451,253779,107500,37444,380000,38750,154000,36000,9510,52951,121500,169019,11466,163500,44950,112609,8340,44650,129440,142500,31090,61314,335664,91500,125060,51365,142398,80000,69400,29792,20498,42053,12695,20700,4440,42050,11450,113500,48458,66080,32300,229000,8180,92046,12920,24772,150000,45650,74500,55000,281000,61100,11400,12394,13100,39300,132443,83355,60176,36685,947000,24750,260226,69750,26100,31200,96391,30800,30550,3514,52601,40800,238000,88208,97300,74800,25700,44250,17150,200966,15922,42383,6529,64300,76445,8340,28738,16497,12450,48400,28150,28240,4008676,6350,11550,17450,5030,5580,10969,10922,6827,7004,8980,11000,10450,8149,8000,13301,163993,6700,5210,10750,66800,8877,51000,3420,9120,10750,10900,34251,27250,11600,65920,14050,247000,8009,4241,9904,14350,5425,17550,15000,6600,12160,5320,29922,3015,3575,444317,52167,11250,8527
2013-01-17,29380,212500,355500,262000,55000,318500,33750,101000,148529,39400,25900,155801,38850,36944,73800,97000,70646,26570,77800,57486,384000,211500,660000,36900,27527,37600,103000,243610,71300,403000,81900,93100,113900,148000,7830,70700,155000,11700,51137,30300,75451,248130,108500,37048,380500,37200,156000,37150,9520,54024,125000,163953,11565,164500,44850,111304,8200,44600,128563,143000,31157,62092,331128,88900,124379,51272,141298,78200,68600,29748,20337,42373,12789,21150,4620,43550,11500,117500,47872,65240,33150,225000,8250,91113,12960,24975,148500,46500,76100,53900,283500,61100,11600,12669,13250,39650,133842,85776,57621,35899,948000,25000,265670,67500,25850,31200,97454,30450,29600,3514,52140,40950,247000,88514,98200,75000,25850,44000,17400,194197,15603,38950,6434,65600,75781,8520,29405,16303,12850,49900,28150,27967,3987522,6470,11700,17600,4915,5560,11321,10922,6582,7075,8880,10650,10650,8091,7840,13443,165242,6750,5210,10900,64800,8764,50800,3378,8750,10700,10900,34534,27350,11850,64400,13750,247500,7955,4175,9988,14350,5750,17750,14960,6190,12204,5260,31271,3000,3600,452895,52444,11150,8527
2013-01-18,29600,213500,357000,260500,54200,317500,34250,106500,149509,40200,25600,155328,39400,36944,74800,97400,71195,26944,76600,58099,385500,212500,669000,37150,27601,38400,103250,245528,72000,405000,83000,94200,115000,146000,7900,67900,156500,11850,52905,30350,76712,243350,108500,37206,375500,37900,155000,37000,9480,55097,125000,165335,11962,169000,44800,114348,8230,45800,128563,142000,30886,61981,329994,89900,124651,52392,141848,81700,70500,29882,20820,42821,12742,21050,4570,44500,12150,116000,47676,66080,32600,226000,8270,91299,13380,25314,149600,48000,76100,54500,294000,61700,11600,12641,13200,38950,134775,84047,57621,36383,944000,24950,274381,71875,26250,32050,97100,30900,28750,3540,53392,41900,246500,87134,97700,75800,26250,44750,17200,196312,16001,38866,6529,65600,76555,8490,30354,16470,12400,50400,28800,28240,4061560,6370,11650,17600,4980,5599,11321,10971,6827,7027,9140,11100,10400,8208,8080,13632,174607,6880,5290,11050,65500,8809,50300,3323,9250,10800,10750,33968,27350,11850,65200,13750,248000,7827,4198,10056,14200,6050,18150,15060,6330,12598,5230,31084,3015,3640,458041,52278,11100,8499
2013-01-22,29600,214500,361500,270500,54300,312500,34400,106000,150815,40850,25050,157222,40100,39084,76200,97500,71962,27412,75400,60428,375000,214500,669000,38500,28191,39600,104750,234019,69900,401000,84000,94300,111800,146000,7920,70400,156000,12000,52709,30150,70020,256386,106000,36810,378000,37600,157000,37650,9520,55389,121500,161190,11962,163000,45100,113043,8450,46500,128271,145500,30751,63536,329427,89400,124515,51645,142948,82000,68900,29569,20230,42565,12929,20900,4790,44300,12150,124500,48653,66400,31800,225000,8310,90459,13560,25043,148200,47500,77100,53800,282500,62600,11550,12036,13250,37600,132909,81626,58757,35960,970000,25350,264581,70500,26450,31650,95328,30650,29550,3514,52931,45700,247500,90202,97100,75500,27000,45000,17200,198005,16797,37933,6568,64100,77108,8480,28878,16275,13150,49200,28500,29467,4066849,6590,11500,16600,4980,5599,11251,10971,6613,7004,9060,11300,10950,8208,8050,13680,176688,6840,5380,10850,65600,8607,49800,3416,9640,10550,11250,33921,27500,11550,65760,14250,247500,7845,4132,10274,14100,7975,18550,15000,6260,13779,5350,31384,3010,3580,452323,51333,11350,8527
2013-01-23,29460,218000,360500,272000,54200,312000,33700,107000,147877,40550,24650,159590,39500,38633,75600,98000,71633,27038,75600,60673,363000,215000,619000,38400,27564,39550,102000,228744,67800,400000,82300,96400,108900,147000,7700,69800,153500,11900,50646,29700,68857,252041,105000,36375,360000,36400,154500,36350,9260,54999,119000,162111,11615,161500,43500,107826,8170,46000,127394,150000,30548,63314,328293,89100,120428,49591,141848,82300,68500,29524,20284,41285,12975,20500,4820,43250,11800,123500,48458,66240,31900,219500,8230,89899,13320,25788,145000,46000,76000,53000,288500,61100,11900,11652,13450,37650,132443,84739,57905,35779,974000,25000,258049,70625,25750,30100,95682,30750,29850,3410,51283,46000,242500,89435,95000,74500,26950,46500,17400,194408,16240,38018,6536,65500,76776,8470,29370,16220,13200,49000,28250,28785,4103868,6560,11550,16700,4985,5560,11568,11553,6643,7027,8910,11500,11000,8198,7980,13254,174815,6730,5320,10700,65000,8517,50600,3522,9650,10400,11350,33686,27700,11450,66880,14400,249500,7855,4118,10173,13700,8200,18300,15000,6260,14522,5300,31609,3020,3600,449464,50500,11400,8485
2013-01-24,29060,208000,365500,264500,52300,310500,34300,106000,144612,40150,24250,161010,39400,38633,73600,98400,70865,26711,75900,60551,366500,217500,603000,38750,27748,39350,99250,229223,66700,403500,82700,95700,106800,143000,7680,69700,151500,11800,50105,30500,66723,253779,104000,36058,365000,36450,146000,36750,9340,54999,122000,164414,11615,160500,43400,108696,8350,46800,124180,151000,30412,63092,326592,88500,120973,49497,142398,81100,68900,29300,20498,40581,13115,20800,4960,44000,11950,120000,47286,66800,31300,221500,8100,90833,13600,24434,144500,43850,79100,53200,282000,61100,11750,11899,13150,37500,130578,80934,58473,36141,953000,24800,260226,68375,27800,30650,94974,30400,29600,3462,50888,46200,235000,90049,93900,75500,26550,45600,17300,193774,15922,38442,6386,64300,75117,8310,28738,15831,12450,48000,27650,28649,4077426,6500,11550,16650,4915,5599,11568,11311,6735,7099,8820,11350,10500,8140,7850,13064,172734,6480,5360,10750,65600,8382,52000,3543,9580,10300,11450,33733,28000,11600,65440,14700,250000,7818,3995,10123,13550,8375,18400,15000,6220,14260,5060,31384,3010,3540,452895,50389,11100,8542
2013-01-25,28340,201000,367000,263500,49750,309000,34750,108500,140695,40500,24200,160537,39500,38408,72600,98500,69549,26056,76000,60918,366500,221500,590000,38150,27416,39250,94500,228264,68200,385000,81700,93200,106200,143000,7570,68600,150500,11850,50940,31300,68469,255083,102500,36098,370000,36450,140000,36500,9390,54804,123000,159809,11764,159000,42750,111304,8160,46350,123888,150500,30311,63092,320922,87600,120019,50431,141848,80800,69400,29121,20552,40069,13489,20800,4990,44450,12300,116000,45918,66240,31800,216500,8130,90459,13180,24231,144400,43850,77300,53700,278500,61700,11500,11954,12900,36750,129645,84047,58757,36202,956000,25250,265670,70625,27650,31250,96391,29150,29000,3358,50492,46200,237000,88054,94400,76000,26150,44800,16850,196101,15882,38781,6394,62800,74453,8080,29230,15859,12350,47850,27550,27558,4093292,6470,11600,16500,4835,5580,11450,11165,6521,7241,8540,11350,10400,7974,7750,13159,171902,6700,5390,10750,66900,8090,53000,3505,9650,10450,11200,34110,27700,11500,64800,14900,251000,7709,3910,9988,13350,8375,18150,14800,6260,13997,5050,31309,2910,3515,447177,49889,11000,8470
2013-01-28,27440,198500,356000,264000,49000,309000,34850,110000,140368,42150,24400,162431,40750,38633,73200,98800,69768,26196,75700,61041,368000,223000,578000,38000,27416,40500,100000,231621,70700,389500,82500,90700,107000,141000,7590,69400,155500,12250,51088,30550,67014,245957,104500,36771,371000,36900,141000,36900,9530,56072,123000,157506,12211,159500,40700,109565,8020,46600,123012,143000,30615,64424,320355,89200,123970,51832,140749,79000,68000,29345,20820,40645,13862,20950,4970,44600,12650,118500,45918,67040,31600,214500,8160,91113,13040,24231,146000,43900,78400,54200,277500,61400,11150,12641,12800,35450,128246,83009,56202,35718,962000,24800,266759,68625,27950,28250,94265,29200,28450,3371,48251,46300,236500,89128,95000,76300,25700,44500,17000,194197,15882,41748,6450,62400,74896,8160,29124,15942,12350,47700,27800,26957,4103868,6500,11550,16900,4825,5719,11509,11262,6582,7217,8460,11150,10500,7799,7520,13112,167947,6620,5410,10800,67500,8225,53400,3568,9780,10350,10950,34251,27900,11950,64400,15000,251000,7791,3924,9972,13500,8000,18050,14900,6440,14260,5010,31121,2885,3520,445461,51000,11100,8499
2013-01-29,28180,206500,355500,272500,51500,313000,33800,106000,142001,42100,24200,162905,39900,37732,73500,99000,69768,26898,75500,59447,369500,220000,588000,37050,27896,40000,101750,236416,72600,385000,82800,92100,108900,141500,7570,69700,159500,12150,49516,30250,65268,254648,103000,36810,366000,37900,145000,37050,9540,55779,123500,155664,12161,163000,41600,106087,7960,45900,121258,145500,30819,64647,321489,88700,128738,52766,141298,79200,67800,29613,20713,40645,13909,22500,5040,44650,12650,117500,47481,67200,31800,214000,8130,91299,13080,24975,144700,44550,77900,53800,283500,60500,11200,12916,12850,34800,130111,80588,54896,36020,962000,24800,258049,69125,28750,29250,95328,29450,28950,3371,50294,45850,235500,88668,95300,76400,25600,44500,17400,192293,15961,44079,6489,63000,75449,8310,29194,15914,12550,48550,28300,26957,4082714,6610,11550,16850,4905,5560,11427,11262,6399,7194,8490,11200,10800,7838,7660,13017,168156,6610,5470,10900,67700,8405,52400,3534,9600,10450,11150,33874,27950,11750,64720,14800,249500,7718,4024,10157,13300,8125,17850,14940,6540,13997,5030,31084,2895,3505,432881,49222,11250,8499
2013-01-30,28800,203500,358000,272000,50500,302000,32100,107000,142980,41900,24350,163378,39850,37957,73500,99800,70536,26991,75000,59938,365500,221500,606000,37100,28080,39950,102000,239294,72500,381000,82400,92200,110000,143000,7550,71100,160500,12200,49368,30300,64008,260732,104000,38077,370000,38000,143000,37150,9570,55877,121500,155203,12111,159500,42050,107826,8070,46700,121551,145000,30819,65757,326592,89700,129419,52392,142398,82800,65700,29613,20391,41669,13256,22700,5000,43500,12600,121000,47872,69160,31850,217500,8160,91953,13180,24908,147800,45000,78800,53800,279500,61200,11200,12943,12750,35300,133376,80934,56032,36141,968000,24950,256960,76250,29750,28300,99935,29950,28200,3345,49240,47000,238000,91276,95800,76200,25150,44200,16900,192293,15683,41536,6560,61300,75449,8100,30565,15942,12250,48600,28800,27421,4140888,6840,11300,16450,4820,5619,11415,11456,6184,7217,8700,11400,10800,7809,7560,12970,168780,6630,5460,10750,67700,8405,52800,3534,9790,10350,11050,34251,27500,11550,64720,14500,250000,7773,3972,10173,13300,9325,17950,14820,6400,12860,4950,30784,2850,3510,433452,50389,11050,8499
2013-01-31,28960,205000,356500,285000,51700,304500,32400,105000,140368,40950,24400,162431,38900,37732,72100,97900,70317,27412,75900,59080,372500,220500,607000,36600,28228,39000,101500,242171,68600,384000,82900,91700,109500,142500,7420,71000,155500,12300,49958,31250,64687,258994,103500,36850,371000,37200,147000,35800,9050,54999,119000,154282,11863,161500,41200,108696,8140,47300,119505,138000,30785,63980,329994,91500,126286,52019,141298,80100,65300,29927,20659,40837,13442,22400,4880,42300,12350,120000,47286,69000,32000,220000,8050,90739,13480,24840,145600,45000,76500,52700,279000,61600,11150,12833,12650,34900,131044,81626,55805,36141,968000,25500,265670,70875,29650,27600,97809,28850,28400,3384,50097,46900,237500,92810,96000,74300,25350,44200,16900,195043,15006,41536,6394,62500,75006,8080,29827,16025,12500,49100,28800,26903,4257234,6770,10950,16200,4775,5560,11591,11456,6307,7170,8670,11300,10800,7789,7520,13017,167739,6550,5400,10600,69700,8450,53400,3509,9790,10500,11000,34816,27750,11625,64000,14900,251000,7864,3915,9518,13350,9225,17500,14860,6210,12991,4875,30447,2835,3485,425447,50444,11150,8499
2013-02-01,28820,206500,360000,290500,52000,302500,33250,108000,140042,41350,24200,159590,38800,38295,72000,95200,69330,26757,75100,60305,371500,221000,591000,37150,27674,39200,101250,235457,68700,372000,82600,91400,107700,140000,7360,69900,154000,12200,48582,30950,64783,255083,104500,33881,364500,37650,151500,35650,9050,54999,121000,154743,11814,160000,41000,107826,8190,46950,118044,140000,30243,65313,328860,88900,125332,51458,135800,80700,66000,29658,20391,40325,13629,22800,4920,42300,12300,123500,47872,67440,32750,213000,8070,89712,13440,24366,148300,44000,74700,54500,284500,61200,11150,12751,12750,34150,128712,79551,55464,34207,955000,25300,274381,70375,30200,27700,97454,28950,28500,3358,49833,46700,234000,93577,94500,72700,25700,44350,16450,192928,15762,42792,6086,61000,74453,7980,30248,15886,12500,48300,28800,26466,4119734,6540,11350,15750,4735,5659,11227,11408,6429,7051,8680,11300,10750,7721,7330,12970,163785,6460,5220,11100,70200,8315,52700,3437,9790,10500,11200,34392,27700,11350,64000,15050,251500,7636,3877,9013,13150,8600,17000,14880,6240,12641,4665,29997,2850,3435,421444,50222,11350,8499
2013-02-04,28740,203500,359500,291500,50700,302500,33600,106500,139389,41000,24300,159590,38700,38858,70700,94600,69549,26336,75500,59570,384000,220000,595000,38300,27416,38600,100250,233539,67200,370000,82400,90800,105500,138000,7370,69600,153000,12150,49123,31600,65268,250737,107000,33921,375000,37750,149000,36400,8950,54902,121500,153361,11665,158500,40800,115217,8610,47350,118629,137500,30107,65646,328860,89300,126831,51832,135800,80800,65100,29882,20230,40069,13956,23000,4890,42300,12150,119000,48653,66680,32950,213500,8050,90179,13180,24299,148100,43900,73100,53600,280000,61100,11050,12586,12350,34550,130578,81972,54158,33845,941000,25050,280914,62750,31150,28450,97809,29000,29000,3371,49569,46000,235000,94957,93300,72600,26000,43300,16050,192928,14767,41564,6046,61300,74785,7950,30143,15803,12800,48500,27800,26657,4040406,6500,11050,16500,4605,5560,11556,11602,6399,6980,8540,11100,11150,7624,7270,12970,165866,6450,5220,11150,70200,8270,52000,3522,9880,10250,11650,34628,27650,11325,62240,15600,254500,7582,3830,8980,13100,8300,16900,14940,6200,12116,4430,30447,2900,3360,423159,50167,11350,8499
2013-02-05,28700,203500,354000,290000,51000,298000,32700,107500,137757,39800,23700,161484,38150,39309,69500,93500,68013,25869,76800,56751,394000,217000,599000,37900,26789,37650,101000,232580,66400,372500,79900,89700,102400,138000,7450,69100,153000,12050,48337,32750,65462,245957,106000,33644,373500,36400,152000,35300,8640,54024,120000,151519,11416,156000,40000,117391,8710,46900,114538,132500,29803,66091,319788,86500,123425,50618,136900,79800,66100,29434,19962,39685,13536,22800,4830,41150,11900,116000,47676,66680,33900,212000,7900,91019,13100,23960,150200,42750,70400,53500,276000,61100,10700,12229,12100,33950,128712,85084,51944,32575,941000,24650,274381,63000,29150,29050,98163,27700,29000,3280,48844,43950,233500,95264,93600,71400,25850,43650,15750,192505,14887,39791,5952,61600,73679,7860,29862,15553,13450,48750,27400,26794,4003387,6490,10900,16750,4510,5540,11438,11311,6184,6932,8700,11050,11150,7302,7140,12780,161496,6270,5250,11450,70100,8472,50000,3594,9610,9960,11550,34110,27900,11050,60720,15700,253000,7573,3721,8862,13050,8725,16500,14960,6150,11679,4080,29847,2775,3335,413438,50056,11250,8470
