Date,005930,373220,207940,000660,051910,006400,005380,035420,000270,035720,005490,068270,028260,105560,012330,055550,066570,032830,096770,015760,034730,003670,086790,033780,003550,323410,010130,051900,017670,329180,036570,034020,009150,018260,011200,010950,000810,030200,003490,316140,009830,259960,090430,024110,377300,352820,011170,086280,011070,302440,097950,326030,383220,138040,251270,271560,009540,047810,035250,402340,032640,005830,010140,267250,034220,028050,018880,000100,078930,004020,000720,361610,161390,006800,011780,282330,128940,012450,010620,011790,036460,029780,008770,028670,137310,064350,002790,003410,112610,007070,071050,005940,016360,047050,001450,030000,001040,006040,180640,088350,020150,012750,006260,004370,138930,014680,039490,052690,008930,026960,042660,272210,081660,111770,079550,000080,000880,001440,002380,336260,007310,010060,069620,204320,006360,000990,047040,010120,005300,006280,042670,298050,298020,051600,000150,000240,001120,069960,004800,011210,004000,000210,003090,375500,114090,285130,014820,000670,001230,005850,006650,009240,017800,280360,020560,032350,093370,120110,271940,019170,001740,001800,009420,010780,031430,192080,103140,161890,178920,185750,039130,001680,003240,005250,009900,300720,069260,073240,192820,016380,003850,004490,005440,013890,020000,381970,105630,241590,284740,294870,057050
2023-01-02,55500,446000,1217132,75700,604000,589377,157000,179500,61500,52700,272000,140298,111500,47600,202500,34300,86400,70400,152512,19350,185000,185623,40800,89000,76600,24150,539000,720000,47250,117500,431500,15250,132500,120500,19350,82800,194500,32500,22700,11250,50424,164000,135000,9460,53700,169500,175500,81782,253000,73500,376500,71400,140000,41550,55900,125500,71000,49250,22900,32900,10750,63400,5080,56400,11553,23000,7771,53979,42600,30450,33600,53900,31000,5954,121000,202000,274226,74972,81400,82808,33250,28900,81500,5500,28600,27850,34850,5640,67800,23734,51800,8500,30400,21600,28800,21750,84700,44556,35700,2640,51900,57800,67300,352000,6300,186000,80900,53400,31650,19900,16613,10450,33450,44550,88900,24400,25350,13444,199500,29050,464500,62063,160500,42350,20050,36600,4000,11020,169500,127000,7450,329000,329500,31900,76800,13900,32550,57900,50534,50400,54000,57200,19700,32250,18750,73200,38750,55031,2041,23750,165000,43050,26600,119500,13600,13550,10352,40050,29050,20500,3825,14950,17600,26800,24250,39208,32950,40850,28900,73297,59500,21450,742000,16600,14450,11200,19100,2775,73700,7150,8960,42250,4307,28728,26000,11200,14750,8840,29250,9710,51400
2023-01-03,55400,440500,1181810,75600,601000,592315,159000,178500,62400,53300,272000,139421,111000,49050,202000,35000,85700,69400,148084,19500,184000,181746,41700,88900,75500,24100,526000,708000,46950,114500,454000,15100,139500,120000,19050,81100,194000,33350,22600,11450,50306,166500,133000,9560,54100,176500,175000,81532,265500,72300,369000,68700,139000,40150,54800,122500,69500,47000,22700,32000,10900,63600,4965,55400,11646,22400,7733,53213,41600,30300,34250,53000,31000,6003,123000,199000,272264,72732,82500,82620,33200,29000,82800,5470,27950,27000,34250,5320,67800,23948,52000,8630,31150,21250,28550,21200,83400,45829,36600,2600,51800,56700,65900,350500,6340,181000,81500,52800,31050,19150,16080,10400,33450,43750,81300,24100,25050,13580,199000,29500,456500,63493,161000,42500,19950,37500,4010,10480,168500,124500,7360,337000,328500,31750,81400,13500,32650,57900,50149,51200,52800,56700,18850,32500,18900,73600,39250,54936,2061,23750,173000,42950,27000,117500,13700,13800,10498,40200,28850,20350,3735,14850,17250,26500,24450,38573,32100,41650,29600,72567,60100,21150,726000,16300,14800,10600,18900,2710,72400,7260,8990,42150,4353,29019,25500,11300,14450,8620,28400,9530,51000
2023-01-04,57800,443000,1168565,81000,601000,590357,160500,182500,62000,55700,274500,140736,115500,50500,203000,36400,89700,70900,147100,19550,188500,181746,43800,88600,76300,25400,522000,703000,47350,109000,448500,15350,143500,120000,19250,78800,195000,33750,23050,11900,49659,166000,131500,9730,58500,171500,170000,81282,265500,73200,349000,70000,136000,40400,53200,118000,74400,45550,22900,33450,10900,64600,5050,54600,12016,22650,7659,52830,41700,30800,35900,54100,31050,6163,123500,197500,265396,73139,78100,82808,32550,29200,80700,5230,29700,26600,33400,5350,64600,23905,54900,8860,32300,21450,29050,21800,82500,45284,35900,2720,53300,57900,66200,338000,6550,185000,88100,54700,30700,18900,16080,10700,33250,42900,78000,24150,25400,13717,202000,30100,452500,64526,151000,41650,21150,39800,4105,10320,163000,126000,7310,339000,325500,31900,80900,13200,32300,57900,50303,50700,54100,57700,19100,33850,18650,75000,40000,57763,2108,23350,165000,42100,28000,115500,13550,14000,10645,41350,29300,20800,3760,15100,17650,27150,24300,38869,31550,41050,28900,72932,59200,20900,718000,16500,14700,10750,19250,2750,70200,7310,9080,42900,4406,29019,25850,11350,15150,8880,28500,10100,52000
2023-01-05,58200,433500,1189169,81400,581000,570776,159000,186000,61100,57700,278500,142928,113500,53900,207000,39450,89900,71000,145624,19800,187500,177869,46950,87700,76500,27300,518000,730000,47100,106000,432500,15150,145000,120500,19550,77600,195500,33750,23250,12400,47424,165500,137500,10000,62400,172000,173500,79781,264000,75100,338000,70000,135500,39200,52100,121500,73400,43950,23550,33400,11000,64500,4935,55500,12016,22900,7696,52448,41800,31650,35700,56100,30800,6442,128500,192000,262452,68046,74900,82714,31500,29950,85000,5190,30350,25800,35050,5450,63200,23392,57100,8990,33400,21000,29550,21950,81200,45011,35600,2890,52700,57200,64500,337000,6720,182000,90400,56400,30650,18800,15902,10450,33450,43350,77800,24100,25300,13944,207500,29300,453000,62619,150000,41550,21350,39450,4120,9900,167500,126500,7210,335000,333500,32350,79300,13350,31750,60300,50149,50300,54800,58000,19050,33850,19250,75100,38850,57480,2136,23200,166500,44400,28050,114500,13600,14550,10401,41450,28850,21250,3775,15200,17450,32750,25000,38912,31300,41400,27850,72932,59500,20950,716000,16500,14600,10800,19100,2760,71800,7440,9080,43050,4406,29684,25850,11600,14700,9010,28700,10150,52500
2023-01-06,59000,444000,1189169,83100,594000,573713,159500,185000,61500,57200,286000,143367,114500,56700,214000,40600,90700,72400,148084,19500,186500,182715,48800,89500,76800,27200,522000,726000,47600,104000,428000,15500,143500,124000,19900,78300,204000,33950,23150,12450,48954,165500,137500,10200,62600,168000,178500,81032,272000,75600,340000,70900,126000,37600,51700,120500,74000,44150,23300,34050,11100,67300,5000,56000,12247,23600,8087,52352,42050,32350,37600,57500,31400,6551,128000,191500,259509,68249,73600,85628,31650,30300,84700,5440,30650,26100,35200,5500,63200,23178,57700,9150,33550,21150,30200,22100,80800,43601,35750,2845,54600,57000,65000,336000,6790,185000,92600,59200,30650,18750,15947,10600,33050,43100,77500,24250,25550,13762,207500,30100,450500,62857,152000,42650,23150,42000,4490,9900,166000,126500,7140,339500,330500,32350,83900,13050,32700,60400,51227,51300,53500,58700,19200,36050,18900,75600,38900,57480,2222,24800,165000,44350,28450,114000,13500,14150,10742,42700,29100,20250,3770,15250,17500,33150,24950,38192,31950,40700,28250,74208,59700,20950,716000,16500,14800,10800,19300,2735,70800,7520,9050,43750,4446,31680,25850,12150,14850,9180,28200,10500,52500
2023-01-09,60700,464000,1195056,86000,624000,587419,164000,196500,64100,61100,289000,145559,118500,57200,216500,40350,95100,71600,150052,19600,193500,184654,48650,91400,77800,28500,546000,766000,47500,108500,441000,16250,146000,126500,19950,79300,201500,34250,23850,12400,51307,171500,145000,10100,66900,173500,185500,82532,272000,77100,343500,73300,131500,38650,53400,122500,76000,44700,23700,34800,11100,65400,5110,56300,12431,23900,8096,53979,43450,32950,37600,58000,31850,6621,138500,193000,264415,69268,75600,88448,32250,30300,85500,5440,30600,27000,37850,5540,65700,23648,59200,9220,33900,21450,30200,22450,82800,43783,37250,2845,55300,60200,67500,347000,6770,188000,94400,60500,31100,19700,16702,11250,33600,44900,80700,25400,26950,14125,214500,31200,455500,65162,152000,43650,23150,43100,4505,10060,166500,130500,7570,359000,359000,33000,87500,13550,33850,63500,52691,53800,55500,61000,19650,36400,19050,78000,40000,58799,2317,25250,180500,47550,29500,116000,14000,14150,11035,43450,30800,20900,3895,15350,17700,34050,25900,39123,33750,42400,30200,77125,60600,21300,729000,17050,15150,10900,20000,3020,75800,7710,9300,44950,4584,31306,27050,12300,15500,9440,29450,10550,55100
2023-01-10,60400,473500,1175923,86500,629000,599168,163000,193000,63900,60700,291000,144683,117500,57800,217500,40900,95100,71100,146116,19700,189500,182715,49400,91700,78800,28350,547000,743000,46900,106500,454000,16400,146500,124500,20050,81600,201000,34250,23700,12700,51484,171500,140000,10150,67200,170500,185500,83783,275500,77200,341500,73800,134000,39750,54000,122000,74900,44400,23800,35150,10850,65400,5060,56500,12431,24350,8068,52830,43250,33350,38350,58500,32150,6621,140500,189500,260000,69268,75300,87132,32100,30400,83600,5540,30300,26650,36800,5530,65600,23905,59200,9190,34200,21350,30100,22600,82800,44693,37900,2745,56200,59500,68700,338000,6880,188500,95900,62600,30900,19650,16746,11300,33800,44250,79300,25600,26750,14171,219500,31950,461500,66116,147000,43500,23650,44000,4750,10280,161500,127500,7580,362000,363500,34300,89600,13550,33200,63100,52151,53600,55400,60700,19700,36500,19000,77900,40300,58423,2383,25000,181500,48150,29550,115000,13950,13900,11133,43550,30850,20650,3885,15350,17350,33550,25750,39886,33100,42250,31700,76305,60100,21400,725000,16800,15350,11350,19950,3010,74900,7780,9290,45000,4604,32844,27150,12300,16100,9860,29650,10500,55900
2023-01-11,60500,474500,1181810,87300,634000,610916,164000,195000,64200,61900,292000,145998,117000,56400,217500,40000,94800,71000,151036,19550,189500,188531,47800,91000,79600,27800,547000,768000,46500,107500,446000,16400,145000,124000,20350,82100,200500,34300,23700,12350,55014,171000,144000,10100,67200,174500,186000,83032,278000,77900,342500,74400,131500,38650,54600,118000,75400,46100,23300,35600,10750,64800,5120,56500,12062,23900,8142,52543,43150,33250,37350,61700,31850,6601,144000,189500,260490,74972,75600,87884,32100,30300,83700,5480,30650,27050,37550,5430,67000,24076,58500,9180,33850,21250,29900,22250,82500,43920,38050,2755,59500,58300,68700,345000,6850,196000,93700,62100,31350,19900,17102,11400,33800,43800,81300,25600,27200,14216,221500,31900,456000,66672,146500,43450,23200,44100,4615,10300,160500,131000,7780,379000,381500,34000,88600,13500,33550,62900,52306,53300,56100,60800,19850,35500,19300,79400,40250,57951,2459,25050,180000,48500,29250,116500,14000,14150,11670,43700,31400,20850,3890,15300,17650,34250,25600,40182,32750,43550,31500,76213,59800,21400,729000,17050,15600,11350,20000,3000,75300,7830,9310,45400,4637,31763,27500,12550,16150,9720,29900,10500,54200
2023-01-12,60500,478000,1193584,86800,637000,615811,166500,194000,63900,61500,291000,147313,117000,56500,213500,40050,93700,70700,154480,19800,190500,187562,48100,90600,79800,27600,550000,736000,45900,109500,449000,16900,144500,121500,19950,81800,201000,34000,23600,12350,56603,171500,140000,10150,67700,173000,184500,85283,277500,79300,342500,74100,134500,42200,57200,119000,76000,46350,23050,35950,10700,65900,5090,57300,11923,23850,8105,52065,43750,32700,37400,64700,31650,6681,144000,191000,260981,80167,77400,87414,32400,30100,82600,5410,30700,27350,37300,5400,73400,23477,58700,9130,33750,21250,30050,22200,82700,43920,37500,2750,58500,58100,70700,347000,6850,198000,93700,61800,31050,19800,17279,11600,34650,43900,81100,25000,27550,14398,220000,33700,457500,68976,146500,43850,22900,43550,4590,10680,159500,129500,7680,377500,373500,34350,89400,13500,33300,62700,53076,53800,55900,60600,19700,35400,17850,80900,40300,58140,2478,26050,176000,49000,29300,117000,13800,13550,11719,44350,31650,20950,3900,15100,17400,35050,24700,41706,33050,42500,30950,76305,58800,21200,728000,16950,15800,11250,20050,2975,74200,7920,9420,45400,4624,32137,27050,13150,15650,9880,29650,10650,54500
2023-01-13,60800,478000,1193584,85700,644000,617769,169000,195000,65300,62000,305000,148190,118000,57400,216500,41050,94200,71800,157432,20200,193000,187562,49500,91400,81900,28150,559000,744000,45900,111000,464000,17150,144000,124500,21350,85300,201000,34350,24400,12750,56308,173500,139500,10400,70600,174500,179000,88284,274500,78300,343000,73700,133000,43900,57700,120000,77200,49700,23300,35850,10850,64000,5140,59800,12108,24450,8365,51873,44700,34500,37500,65100,33200,6870,143500,193500,261471,81696,79100,88166,33000,30350,82500,5900,30200,28400,36850,5530,71300,23606,60500,9320,34650,22850,29600,22400,84200,43829,38950,2835,57800,58600,70400,343500,7040,196500,97500,63300,31200,19800,17412,11600,35150,43750,82500,25600,28000,14307,219500,33400,456000,68420,144500,43500,23050,43200,4640,10560,159500,128000,7960,374000,376500,34650,91300,13500,34200,62600,53230,54200,56200,61000,19700,35600,18550,80100,40250,59177,2535,25600,175000,48900,29250,117000,14150,13450,11573,43800,31350,21000,3945,15450,16800,33650,24950,42214,33900,42850,31150,76031,59300,21350,730000,16800,15650,11200,20050,3010,74400,8020,9390,45200,4637,31389,27300,12200,15950,9800,29950,10600,54800
2023-01-16,61100,480500,1187697,85800,638000,610916,166500,200500,64600,64500,311000,147313,117500,60000,215000,43800,94400,71500,154972,20050,194500,190955,52600,92000,81400,29450,559000,755000,46600,109000,476500,16500,149000,124000,21400,85400,200500,34650,24400,13300,55308,175500,142500,10550,70800,178500,182500,86784,278000,78300,346500,74400,131000,44500,59200,120500,76500,47700,23450,35700,11100,64000,5100,58900,12293,24300,8300,51873,44350,34700,37000,64900,32500,6890,149000,195500,263924,82307,77900,89012,32850,30600,82300,5850,30250,27800,38300,5640,72000,23819,62100,9370,35250,22650,29300,22400,83300,43965,39600,2960,59300,58700,69200,352500,7240,198000,100500,60800,31250,19700,17412,11650,35800,44050,79900,25600,27750,14443,225000,33800,457500,68897,144000,43700,23200,43450,4590,10620,162500,130500,7850,377000,397500,34100,88500,13600,34150,62700,54308,53600,56200,61200,19850,35350,19150,80900,41700,59742,2564,25250,182500,48850,29600,118000,14500,14150,11719,45250,31700,21750,3995,15350,16850,34050,25150,41537,34050,43700,31550,76578,62500,21450,738000,16900,15850,11400,20000,3000,74900,8150,9420,45800,4584,33218,27200,12450,16150,9850,29300,10650,55100
2023-01-17,61000,458000,1167093,86000,619000,603084,166000,193500,65000,61800,305500,143367,119000,59100,215500,43300,94700,71000,153004,20000,194000,192409,52200,91500,81800,28450,550000,757000,46850,110000,466000,16300,148500,123500,21550,84900,206000,34500,24450,12850,54778,170000,144500,10450,66400,177000,187000,87534,280000,76800,345500,72100,131000,45950,57900,119000,76100,47250,23250,35600,11250,67300,5120,60800,12293,24200,8235,50821,44500,34750,36700,63300,32650,6780,148500,197500,251660,82409,78500,88542,33750,30250,81300,6030,29450,27600,38250,5580,71700,23606,61400,9390,35150,22550,31100,22400,82800,43647,40200,2930,59000,59200,70100,345000,7160,201000,99500,60900,30350,19750,17590,12750,35700,43650,79400,25250,27850,14262,224500,33650,452500,71360,140000,43750,23000,42950,4585,10620,160000,127000,7790,377500,404500,33800,89200,13550,33800,63100,54231,53100,55700,61300,19350,35650,19400,80100,41100,58140,2564,24900,183500,50600,29350,118000,14650,14350,11768,44900,31450,20800,3940,15050,16550,35000,24250,41071,33900,43500,31400,75302,62600,21200,727000,16600,15750,11250,19900,2980,74800,8120,9400,45250,4558,33260,26800,12800,15850,9840,29250,10600,54000
2023-01-18,60400,458000,1167093,85100,613000,600147,164500,195500,64700,61600,300000,143805,118500,58500,209000,42700,95200,71700,151528,20150,192000,188047,51100,92100,81300,27550,547000,757000,47250,108500,474000,16000,152000,123500,21500,84200,203000,34900,24750,12800,54190,171000,143500,10500,65100,179000,187000,89535,283500,77600,343000,72400,141000,47100,57400,121500,75300,46600,23500,35500,11300,67600,5110,60300,12200,24050,8124,50725,44650,34300,36350,61900,33250,6850,146500,192500,251660,78640,77300,88824,33100,30300,82600,6100,29100,26700,37600,5600,70800,24290,60600,9350,35050,22450,31350,22150,85500,43601,40850,2920,59500,58000,67400,343000,7120,199000,99100,60000,30100,19750,17279,12300,35150,44000,77800,25250,27700,14034,223000,32700,455000,69135,140000,43550,22800,42750,4465,10200,164000,130000,7550,375500,405000,33450,87800,13650,33400,63300,53153,52800,56700,61300,19200,35900,19700,81000,40700,59742,2602,25050,184000,51200,29450,118000,15400,14350,11768,45050,31150,20650,3940,14950,16550,34250,24250,41325,34400,43450,31250,75393,64000,21050,725000,16600,15750,11200,19600,2925,76200,8070,9500,45550,4584,32677,26600,12700,16350,10350,29200,10500,54900
2023-01-19,61500,456000,1178867,85500,621000,597210,164000,196000,64300,60800,300500,143805,119000,57200,208000,42450,96300,72000,152020,20300,193000,178838,50800,94100,82300,27200,555000,766000,47450,107500,469000,16100,152000,123500,21350,88000,207500,36050,24700,12500,53837,172500,147000,10500,64100,188000,185000,91286,277000,77200,345000,72200,141500,48200,57300,121500,75200,46300,23700,35300,11400,69000,5090,62500,12293,23950,8077,50725,45350,34300,36000,61000,33050,6880,148500,192500,251660,76908,76200,86756,34000,30400,83500,5990,29600,26300,37900,5630,68000,24632,61700,9450,35550,23550,32250,22550,87400,43329,40650,2970,58400,58600,68500,349000,7080,201000,99700,60700,30150,19750,17102,12250,35200,43200,77600,25450,27600,14034,222000,33050,463000,70407,150000,42950,22800,43850,4465,10240,166500,130000,7480,374500,396000,33900,89100,13600,33750,64300,52999,51900,55900,61600,20000,36600,19900,80500,41000,59177,2535,24200,177000,51900,29900,118000,15450,14450,11670,44100,31400,20650,3945,15250,16400,34100,24500,42130,34550,44350,31700,75667,64300,21150,722000,16650,15600,11200,19850,2890,78700,8120,9630,45300,4630,32012,27000,12900,16300,10200,29450,10600,55000
2023-01-20,61800,469500,1177395,87600,625000,606021,164500,196000,64300,61200,308500,142490,119500,57000,209500,43300,96300,71100,153988,20400,194000,178838,51500,94700,82600,27800,566000,754000,46900,108500,456500,16250,148000,122500,21350,88200,206000,36250,24500,12700,53543,172500,148500,10450,66100,187000,187500,89285,276000,74300,340000,71700,142000,47000,57000,122000,76300,47400,23850,35250,11450,68500,5130,63200,12200,24350,8142,51108,45400,35200,38600,62800,33000,6810,148000,192500,254113,77519,76500,87508,33900,30500,82800,5950,29100,26500,40000,5670,67600,24846,61700,9480,35350,24250,32050,21900,85300,43420,40150,2885,59500,58800,67800,348500,7160,201000,98300,61800,30500,20050,17768,12200,36200,43350,78100,25900,27850,14125,227500,31950,457500,70883,150000,43100,23850,44000,4645,10260,164500,130000,7390,377000,401000,34150,89300,13500,33950,63200,53230,52200,56300,62700,19950,38050,20300,80500,41150,60307,2602,24900,177000,52300,30550,118000,15550,14800,11817,44400,31650,20650,3980,15350,16400,35000,24400,41622,34350,43850,32700,74664,64900,21200,721000,16700,15600,11300,19850,2945,78300,8150,9530,45350,4624,31763,27150,12950,16500,10300,28900,10850,55000
2023-01-25,63400,484000,1174452,91400,652000,635392,165700,202000,65000,62600,303000,144244,118800,58500,212500,44050,96600,71300,158908,20250,194700,177190,52400,95400,83000,28150,564000,732000,46100,108100,467500,16110,150800,127200,22150,89000,206000,36000,24300,12890,53248,174000,145600,10540,66700,186400,183800,89785,281000,75000,338500,74400,148100,45950,58000,124500,76200,47450,23800,36750,11220,67900,5180,63000,12237,24200,8533,51012,44950,34350,37650,65500,33050,6840,147900,189900,254113,75991,77300,89763,34000,30500,82200,5900,29200,26450,38700,5730,66500,24204,62600,9400,35400,23700,31550,21850,84200,43238,40150,2885,61000,60000,68400,345500,7240,205500,101500,64000,30200,20300,17857,12010,36500,43500,78500,25750,27900,14116,228500,33150,463000,70566,150300,43850,23150,45300,4665,10360,161600,130000,7270,379500,401000,34250,93800,13440,34350,61500,53230,52400,56300,62500,20000,37250,20150,82100,41150,59742,2486,25450,171700,52200,30600,118000,15630,14200,12022,44200,32700,20550,3945,15160,16190,36200,24300,42003,35450,43600,34150,75484,63400,21000,732000,16810,16000,11280,19590,2935,77900,8120,9520,45500,4610,31264,27000,13010,16090,10310,28900,10810,55700
2023-01-26,63900,517000,1170036,92300,685000,657910,174900,204000,69300,63700,314000,144946,119700,58900,219500,44900,97900,71300,161761,20250,197900,202102,53100,96400,83400,28550,573000,727000,46350,108100,472000,16280,147000,127200,21800,88300,205500,35400,24350,13370,54896,182200,143400,10570,66000,190400,183200,91386,277500,76800,343000,74900,145900,45250,60600,123300,76900,47850,23800,37400,11340,67000,5170,63200,12561,24350,8886,51299,45200,35450,38050,69400,33800,6910,148000,189400,256075,79047,77600,92489,34300,30600,82300,5950,29600,29300,38400,5890,68300,24375,63000,9440,35450,24000,31100,21800,84500,42465,40500,2805,63500,59600,69300,342000,7280,202500,100900,64100,30550,20300,18123,12680,36650,43650,80300,25800,28200,14534,231500,33650,466000,72473,148500,45500,23400,45500,4695,10400,160500,129000,7310,383000,394000,34350,91300,13450,34650,62100,53461,54500,57000,62100,20200,37900,19990,82500,41750,60402,2526,27050,173800,52300,30800,117200,15360,14000,12364,44800,32800,20900,3970,15120,16240,35650,24350,41537,35200,43300,33900,75393,62900,20950,739000,16960,16510,11260,19900,2960,77800,8280,9680,47000,4656,31763,27100,13270,16050,10290,29350,10960,54900
2023-01-27,64600,506000,1190641,91500,685000,672595,173900,211500,68700,64700,311500,146261,120700,57700,214500,44750,98100,72600,166779,20300,205500,205010,51800,94000,83900,28900,570000,759000,47850,113300,475500,16590,149900,128500,23300,91100,209500,35500,24800,13480,54660,183900,147400,10590,67300,194000,182300,91636,284000,80300,352500,76200,147000,43550,60000,124600,78800,48150,23900,37700,11340,69100,5260,63900,13106,24600,8691,51778,45950,35700,38950,69200,33700,7019,149400,184000,257056,78945,79700,92019,34400,31150,82900,6120,29750,28800,39450,5780,68500,24504,63500,9540,35650,23950,32150,22100,84600,42010,41600,2875,64400,59300,69800,341000,7250,206000,99200,64500,30500,20300,18701,12750,37300,43550,80700,25900,28300,14489,232500,32950,470000,71996,147800,45150,23500,45500,4715,10500,160700,130100,7620,384000,391000,34550,93200,13480,35150,63100,53923,53900,57100,62300,20300,37900,20050,85400,41950,61249,2619,26100,169300,52600,30500,117100,15340,13980,12383,45000,32650,21150,3990,15230,15970,36050,24800,41495,35900,44450,33950,74846,63400,21200,745000,16940,16680,11650,19910,2990,79900,8240,9760,47000,4656,31930,27100,12850,16460,10280,29350,11160,54500
2023-01-30,63300,510000,1181810,90700,683000,672595,170000,207000,68600,63500,303500,143543,118600,57300,206500,43250,100400,70900,161171,20150,199800,211310,51200,94200,83500,27850,564000,748000,47050,110000,463000,16610,144700,126700,22100,89700,201000,35200,24300,13440,53779,180200,144700,10420,64500,188900,176000,88384,275500,77000,345500,75000,148300,42650,60800,123700,77100,47700,23800,37550,11190,66300,5240,62500,12755,24250,8700,50725,45050,34750,38450,66800,32750,6850,146600,183300,255094,78538,79300,89387,34350,30700,80500,5870,28900,27000,38800,5730,65000,24161,63100,9360,34500,23350,30800,21900,82800,41419,41300,2720,63400,59100,69200,335000,7120,208000,98300,64300,30150,20050,19411,12800,37450,43250,79300,26000,27800,14398,233000,32700,461500,71201,148200,44150,23200,45400,4645,10440,159200,130000,7610,375500,394000,34400,92700,13410,34650,62000,53538,52800,56500,60700,20400,37700,20350,83800,41800,59648,2594,25350,164800,52300,29750,119000,15220,13800,12276,44500,32250,20850,3955,15190,16410,34750,24500,41495,35750,43800,33350,74390,63500,21050,739000,16790,16550,11630,19460,2980,76500,8110,9480,46400,4584,31264,26950,13250,16120,10120,29200,11020,54100
2023-01-31,61000,521000,1167093,88500,690000,670637,167000,202500,66800,61400,300500,141701,118500,55900,205500,41550,100100,70900,159498,19840,198100,217126,48750,92500,82800,27100,541000,743000,46600,110800,454000,16700,142700,125000,21750,88200,203000,35050,24250,12790,53366,179300,145500,10250,61000,191700,176800,82982,271500,75000,345000,72400,151700,42950,61000,124500,79600,48100,23500,36250,11110,65600,5790,61100,12579,25850,8496,50055,44200,34200,38050,67000,32450,6780,147400,186700,251660,81899,80400,89481,33350,30350,79200,6030,28600,27600,41050,5760,64000,24675,62500,9200,33400,23450,30950,21950,82400,41965,40950,2740,62800,57600,70500,343000,7080,211000,98200,65700,30100,20900,20478,13350,38700,43600,80800,26300,28300,14543,235500,33200,476000,71360,152300,44500,23300,45200,4785,10660,159900,128900,7750,383000,414500,34600,92600,13440,35050,61600,54385,53500,57300,61000,22150,38000,20400,83800,43750,58894,2586,25650,164800,51800,29800,119900,15300,13880,12383,45550,33150,20800,4060,15600,16400,34800,24450,41664,36050,44450,34050,74390,64300,21250,742000,16900,16950,11910,19630,3175,78300,8460,9630,47400,4821,31846,27350,12730,16240,10200,29850,11060,56000
2023-02-01,61800,522000,1183282,91400,688000,704903,170000,205500,69500,62200,303500,148892,118800,57400,208000,42450,99100,71400,167862,19660,200500,216642,49200,92500,81100,27750,550000,691000,46150,111300,458500,16530,144400,125400,22500,88100,208000,34500,24350,12800,54190,181000,141400,10300,61400,189500,179700,82832,272000,77000,344000,71600,151000,43950,61300,125300,80200,48500,23150,36950,10990,67200,5870,61300,12764,26450,8700,51012,44600,34750,37950,67900,33500,6939,147600,185100,258037,82307,80600,91549,33400,30700,80000,6340,28900,28150,39900,5760,66500,24076,62200,9340,34150,23750,30800,21000,82900,41510,40950,2725,63900,57500,67700,336000,7080,209000,100400,66000,30400,20800,20877,13460,39150,43400,81000,26000,28200,14561,232500,33550,470000,71837,151500,45350,23100,44950,4615,9680,155700,131700,7380,383500,432000,34350,90400,13770,35150,62700,54540,53000,57200,61200,21700,38250,20300,83900,42950,58988,2573,26300,165000,52100,30150,121000,15290,13870,12442,45250,33150,21250,4065,15450,16730,34850,24700,40986,36050,43650,34200,74208,63600,21200,737000,17180,17150,11870,19550,3175,78400,8310,9610,48200,4808,31430,27100,13120,16100,10250,29900,11020,56100
2023-02-02,63500,533000,1195056,93400,676000,700987,169900,211500,69700,64500,303500,148541,115300,56400,206000,41250,100900,68200,170223,19490,198300,217126,47650,92000,81200,28100,544000,692000,46300,111200,466000,16600,149300,124600,22400,88300,203000,34700,24000,12550,54837,182000,151000,10080,63200,187900,178800,82782,277500,79200,342500,73100,152600,42750,62200,120500,79400,48250,22850,37000,11010,64500,5830,60500,12875,25700,8551,51108,43750,34050,37600,73400,33400,6920,145300,190400,266867,82001,79700,92771,32600,30600,80100,6230,29300,28250,43350,5740,66600,24375,62700,9280,34200,23300,29950,20550,82300,41510,41350,2595,65600,58900,66700,330500,6860,210000,101900,65600,31700,20600,20833,13900,38900,43300,80900,26000,27800,14679,237000,33500,466500,74142,150600,44700,23100,46650,4615,9800,152500,135200,7410,401000,436000,34300,90300,13500,34450,62500,53692,53400,57000,59700,21200,37450,19830,85900,42650,59553,2558,26200,167000,52500,29200,118500,14930,13710,12559,45300,33900,21650,4025,15380,16780,34800,25100,41283,35750,44350,34400,75484,63600,21100,739000,17470,17340,11870,19520,3190,78500,8410,9840,47750,4801,32428,27250,14070,16150,10650,30000,11010,54900
2023-02-03,63800,535000,1193584,92200,674000,699029,172800,223500,71200,67200,303000,148277,114100,56900,208500,41650,100800,67200,169239,19360,200500,220519,48600,92800,81700,28850,537000,693000,46350,112200,472000,16500,148900,125100,22600,86900,205000,34300,23850,12520,54720,186700,149600,10110,65700,195600,175000,83433,280000,78900,348500,72300,152500,42600,63600,123300,83000,48450,23000,36600,11090,64800,5840,60200,13069,25950,8923,51012,43150,34000,37750,72100,36650,6920,146500,190900,259018,82918,80800,92301,32600,30900,80200,6130,29300,28350,42500,5770,66700,24204,63400,9450,34250,23200,30250,20600,82700,40919,41150,2595,64600,58500,66400,332000,6900,209000,101400,65100,31050,20700,21677,13760,38450,43250,81100,26150,28200,14561,237500,34200,473000,74698,151500,45350,22900,46200,4605,9880,155500,133500,7440,409500,431000,34100,89200,14000,34550,64100,54154,54500,56300,58800,21000,37300,19780,85500,43000,58329,2532,26900,163100,53000,29350,120100,14930,13490,12432,45900,34950,21800,4115,15490,16600,35100,24800,41495,34900,43800,34500,75119,63000,21300,736000,17520,17410,11940,19530,3345,78000,8460,9700,47950,4821,31888,27950,14020,16860,11030,30550,11060,56300
