Date,005930,005380,005490,012330,000270,051910,009540,055550,015760,032830,105560,096770,000660,017670,010950,033780,066570,003550,035420,000810,023530,011170,030200,034220,086790,004020,028050,000720,051900,086280,034020,000240,024110,036570,010140,088350,006400,090430,035250,034730,010130,009150,010060,011780,029780,006360,078930,042660,047040,001800,032640,016360,097950,069960,011200,000150,052690,009830,006800,036460,003490,000210,002380,047050,021240,012450,001740,000880,004990,006260,004170,018880,001040,012750,030000,138930,000670,002790,071050,005940,010120,004800,001120,005300,002350,000120,000080,120110,001430,004000,000100,017800,006280,004370,003240,006120,011790,011070,001230,028670,012630,093050,073240,000640,097230,006380,108670,069260,005850,011810,103140,034120,093370,020000,003620,005180,004490,001680,002240,003570,003920,006650,007570,008060,019680,025860,029530,007310,000070,001440,010690,008000,000700,084870,003030,004150,005090,007860,009580,010780,013570,014830,016800,064960,069620,077970,003000,000140,103590,000990,001130,001520,001630,002020,002960,003300,007340,007690,008040,009680,016380,020760,025000,025540,033530,000480,000050,001210,002030,003120,003480,104700,004430,004710,005680,008730,017900,084010,004130,071970
2012-03-12,24200,215500,395500,276500,72100,367000,213164,42950,23550,90500,40350,161484,29600,31763,119000,72500,91000,76021,59202,207000,359500,306430,32100,25635,41500,102000,241000,85600,550000,88750,53988,4393,13500,282000,29519,7120,142000,111600,25000,117000,414000,97300,237640,151500,43000,96193,62200,294627,10400,38414,6160,55877,333500,169500,182658,178135,97900,28869,13352,35786,37050,161433,374220,35350,36250,75976,10900,30687,67720,82400,247000,4470,71304,52800,18250,13115,105956,23250,44450,13050,13040,41669,54500,123600,16700,82600,24000,69200,48650,58500,15703,72782,117520,238500,1231000,40432,47350,104000,6509,104250,15307,41550,13650,57000,87734,26350,76500,22950,21150,7721196,32450,31300,6940,32000,110451,120640,46500,13600,23607,17330,77200,98200,27500,32332,5970,11600,54700,156000,81976,1071878,12700,9400,14327,21350,225294,5162,62600,4687,5810,16000,16100,48715,30450,14575,27379,160000,5125,11450,5551,10150,15350,5875,13034,26900,223500,11814,5579,38396,4890,9120,737670,10827,66111,23950,13300,9437,8977,27178,43107,17740,8730,5590,10300,19734,10150,8130,3130,6710,11950,9305600
2012-03-13,24420,223500,397000,292000,73000,377500,212838,44850,23550,91600,41550,165272,29300,31537,123000,72800,91100,76460,58467,209000,361500,308828,32050,26383,42900,102000,240000,84200,539000,91000,52880,4458,13800,287000,29409,7290,144000,113400,25300,120000,405500,98400,240404,153500,43100,95259,64000,296800,10500,38561,6220,57535,334000,170000,184952,171537,94000,29137,13650,35592,37118,159390,377622,35600,37150,76310,10800,31090,68080,85300,247500,4500,71826,53000,18550,13442,106049,23800,45000,13300,13540,42053,55700,121800,17350,82200,25000,71500,48300,58700,15973,74177,116121,236000,1257000,40190,47200,105500,6405,105750,15334,42100,14100,56170,87946,26400,76500,23250,21200,7721196,32200,31500,6870,31400,110605,121947,46850,14000,23357,17233,78200,102500,28350,33014,5960,11400,55100,158000,81533,1087898,12700,9730,14646,21200,229525,5186,62500,4666,5890,15900,16300,49940,31500,14250,27427,160000,5144,11600,5437,10550,15500,6000,13069,26900,225000,11908,5532,38696,4915,9200,742244,10707,66778,23900,13250,9380,9167,27079,43587,17740,8840,5560,10600,19971,10250,8170,3165,6800,11900,9216000
2012-03-14,25000,225000,398500,292500,72700,377500,217408,44850,23550,92100,43150,164799,29600,31312,121500,72400,92900,77228,57854,212500,368500,311705,32000,26477,43850,103500,239500,85300,547000,93250,52484,4413,13950,301500,30811,7570,144000,117000,25050,120000,404000,98400,241785,153000,43250,96193,63600,310271,10650,39691,6270,58315,327500,177500,185812,169338,93500,28869,13898,35350,38066,165520,386694,36050,37600,76421,10700,31447,68520,85400,255500,4490,71652,53400,18350,13722,105676,24950,45450,13800,13380,42373,55700,120200,17350,82500,25050,72600,48450,58800,16109,74177,114722,236500,1251000,40372,47850,106000,6431,102500,15224,41850,14050,56861,87310,26700,77000,22850,20900,7879850,32750,31700,6960,32250,112446,122818,46850,13950,23552,17184,78300,101500,28350,32332,6060,11400,55200,157500,81533,1074791,12500,9660,14680,21000,250679,5211,63500,4518,5920,15850,16000,49563,31700,14375,27670,166000,5257,11700,5399,10150,15500,6000,13280,27000,225000,12096,5698,38546,4850,9390,749106,10707,66111,23950,13200,9451,9242,27129,44228,17720,8980,5760,10550,19575,10600,8200,3125,6891,12050,9318400
2012-03-15,25000,228000,396500,295500,72800,369000,216429,44950,23300,93700,43650,160063,29250,31312,117000,73300,93300,76679,58099,213500,367500,304512,31950,27412,43500,99900,243500,85100,557000,97250,52563,4428,14300,309000,30811,7580,142000,116800,25050,118500,385500,97600,229351,153000,42900,95726,62000,308967,10600,41411,6400,58705,341000,179500,182371,172637,93200,28494,13948,34719,37524,163477,371952,35750,37500,78864,10700,30866,67760,86100,255500,4460,72522,52500,18350,13722,105302,25050,47000,13850,13500,42181,56300,121100,17200,87000,25600,71300,47000,59000,16244,75571,114722,236000,1245000,39646,47450,106000,6328,104125,15636,41400,13900,57761,95151,26250,76000,22500,20450,7985620,31650,31750,6990,33600,111679,121511,45150,14250,23524,16456,78500,100500,28600,31650,5980,11200,54900,164000,81865,1084985,12200,9620,14361,19600,253852,5156,63400,4476,5880,15700,15200,49374,32000,14000,27379,164000,5427,11750,5475,10350,15500,6075,13350,27350,225000,11908,5745,38546,4645,9210,758256,10628,66667,23900,13050,9465,9053,27079,44388,17800,9160,5860,10550,18981,10650,8210,3220,6891,11950,9216000
2012-03-16,24760,223000,395000,289000,72000,373000,214144,44900,23500,96000,43400,159116,28800,30749,119500,74600,91700,75802,57609,209500,366000,308348,32250,27272,43150,102500,244000,83500,554000,96500,52801,4298,14450,304000,29593,7700,146000,119400,24750,123500,398500,98500,233956,154000,42150,95726,63600,298103,10450,38954,6640,58022,336500,174500,182371,172087,92000,29298,14047,34671,37457,160752,370818,35000,37300,79198,10700,31134,67600,86800,256500,4380,72000,53000,18250,13349,107263,25450,47400,13900,13560,41797,55600,122200,17300,87600,26050,71100,45850,59200,16244,76129,112856,234000,1231000,39888,47150,106500,6276,102125,15169,41750,13700,57207,93667,25800,76600,22850,19950,8038506,32750,32300,7340,32950,112752,122818,45900,14500,23830,16359,78800,99800,28350,33151,6020,11250,54800,163000,83525,1165085,12150,9590,14865,19050,251737,5217,63500,4286,5750,15400,15050,48903,32000,14000,27476,163600,5276,11800,5484,10450,15600,6525,13034,27300,225500,11767,5935,38096,4695,9190,758256,10230,66667,23600,12900,9451,9091,27030,44654,17800,9000,5680,10500,18941,10600,8190,3125,6620,12550,9216000
2012-03-19,25200,224000,397500,285000,71000,373000,214144,44900,23450,99400,43300,160537,29300,31199,118500,74800,90400,75473,58467,213500,361500,308828,32500,27272,43850,104500,251000,85000,559000,99250,52563,4263,14500,301000,29741,7740,145500,118700,25400,121500,399500,100000,230272,154000,42000,99928,63600,298972,10800,39839,6720,59290,353000,174000,184378,174286,90500,29191,14246,35010,36982,171651,364014,34900,37500,78753,10750,31134,67040,86300,255000,4310,73130,53000,18550,13442,106983,25400,47600,14150,13460,41733,54200,124000,16800,87200,25850,73900,47300,59600,16244,76129,112856,234500,1210000,39526,47650,106500,6172,102750,15197,41250,13350,57415,95363,26300,77500,22750,19600,8064948,32500,32950,7460,33500,111525,123907,45700,15100,23746,16796,78900,99200,27500,33151,5960,11100,54700,160500,82972,1172367,12100,9730,14899,18650,249621,5168,63600,4307,5800,15000,14600,49280,31850,14050,27427,161600,5446,11700,5380,10150,15600,6425,13139,28000,225000,11838,5983,37571,3995,9040,754825,10309,66000,23100,12900,9366,10076,27030,45135,17720,9050,5600,10400,19179,10850,8170,3140,6770,12900,9216000
2012-03-20,25340,224000,399000,283000,70800,373500,212511,44600,23150,98500,42750,165746,29150,31199,122000,74900,90000,74485,58589,211000,359000,309308,32500,27459,43400,104000,251000,84000,537000,102250,50901,4198,14200,304000,29667,7740,140000,116300,25300,123500,391500,100500,228430,149000,42050,100862,65900,295931,10650,38316,6590,58705,351000,172000,186098,168788,93300,28869,13998,36756,36644,168926,367983,35300,37150,75976,10550,30955,66360,85000,250500,4420,73043,53100,18150,13396,107356,25500,46550,13900,13560,40325,53500,123700,16500,86600,25950,75500,49000,59500,16041,75850,109126,231500,1214000,39163,47550,107000,6237,100625,14840,41950,13100,57899,95363,25800,77000,22850,19200,7879850,32350,33300,7410,33800,109377,123907,45300,15000,23607,16602,77900,98800,27750,33424,5940,11050,54200,156000,82197,1141783,12000,9710,14630,18500,243275,5107,63300,4223,5720,14800,14600,48997,31550,13850,27233,161200,5390,11750,5172,10550,15650,6250,13245,28100,224000,11709,5817,37646,3425,8910,754825,10269,65889,22750,12950,9309,9735,26485,45348,17800,8980,5680,10550,18743,10650,8140,3085,7252,12950,9088000
2012-03-21,24840,225500,390000,281000,71600,368000,207941,44900,23300,98200,43650,161958,28900,31763,118000,73100,90000,73937,61164,213000,357000,300196,33100,27740,44400,100500,247500,83300,530000,101500,50584,4373,14050,317000,30405,7700,137000,112500,24800,119000,380500,100500,226127,150000,42150,99928,64700,297234,10650,39740,6610,57730,354000,170000,182944,167139,93500,28494,13700,37386,36373,167564,360045,35200,36600,77531,10500,30598,65560,83000,247000,4450,71826,53200,18050,13256,106236,26100,44700,13600,13400,40773,53600,123400,17000,86300,25450,74400,49350,58500,15838,75850,107260,232000,1202000,38317,46350,106000,6107,101500,14262,41400,13350,57138,89429,25400,76700,22200,19250,7906293,31100,33400,7560,33750,109224,123471,45050,15350,23635,16553,77200,99700,27600,33697,5920,11100,54000,159500,80870,1127220,11950,9690,14512,18650,228467,5070,62500,4138,5690,15000,14300,48526,31800,13425,26796,164000,5257,11600,5258,10900,15550,6100,13069,28000,224000,11544,5793,37233,3400,8810,751394,10031,66111,23250,12850,9266,9470,25743,45561,17800,8750,5800,10350,18585,10500,8120,3050,6740,13100,9088000
2012-03-22,25160,227000,385000,281500,73100,359000,204024,45450,23100,100500,44100,160063,29350,32213,117000,73700,90000,73059,59938,217500,358000,293962,32850,27319,44750,99900,248000,82100,555000,101750,50030,4293,14300,320000,29962,7890,136000,115400,24600,119000,368000,99900,218758,144000,40850,100395,63700,285067,10500,38463,6870,57242,352500,169500,181224,161641,91600,27903,13650,37532,35086,173694,352107,36700,37000,79420,10450,30240,66160,82200,240000,4420,71478,54200,18150,13722,106236,26000,44800,13450,13320,40453,53000,123200,17000,86400,25550,72600,47800,58700,15838,78081,110991,227000,1194000,37592,45100,102000,5874,100125,13658,40800,13100,57276,86250,24150,76200,21750,19000,7641868,29800,33100,7350,33800,109838,123254,44050,15550,23135,15971,77900,97100,27500,33697,6040,10700,54200,155000,76887,1105374,11900,9690,14125,18200,223178,5033,61900,4067,5460,15000,14400,47772,31650,13375,26748,153600,5295,11400,5106,10700,15400,6075,12647,27550,222000,11720,5793,36633,3305,8770,751394,9712,65556,23000,12650,9252,9091,25000,46949,17880,8570,5700,9910,18664,10350,8070,3070,6319,12750,8832000
2012-03-23,25220,225000,383500,280000,72000,367500,207615,44600,22950,99000,43500,161484,30150,31988,118000,73200,88300,73279,60428,217500,348000,307389,32400,26898,44050,101000,247000,82500,561000,103500,50901,4243,14100,310000,30479,7720,137500,117000,24900,118000,380000,100000,217837,147000,41250,99928,65800,287674,10500,39004,6900,57730,343000,165500,180937,162741,96200,28333,13749,37532,34883,171651,353808,36400,37450,78975,10450,30284,66400,82100,240000,4390,72000,52800,17900,13256,104276,25900,45000,13700,13140,40453,53500,122000,17500,85000,25750,74700,47500,56900,15906,74455,112856,227000,1182000,37531,46850,103000,5939,98000,13988,40500,13000,56446,87946,24650,75600,21550,18800,7588984,29800,32300,7360,33250,111372,122383,44100,15800,23163,15874,75500,98200,27850,32878,5950,10650,53300,150000,77108,1140327,12000,9680,14024,18800,232698,5027,60700,4092,5360,15250,14450,47066,31200,13500,26019,154000,5163,11500,5116,10800,14750,5950,12472,27050,221000,11579,5698,37196,3280,8590,749106,10230,64667,22850,12650,9181,8826,25248,47589,17800,8450,5570,10100,18505,10200,8100,3075,6259,12550,8729600
2012-03-26,25500,224000,381500,279000,72800,348500,209247,44500,22850,98600,43650,156748,30300,32776,114000,73000,85000,70865,61531,220500,350000,303553,32450,26243,44500,99200,252000,83500,570000,100000,49793,4253,13750,308000,30589,7850,136000,118100,24800,116500,372000,100000,219219,141500,41250,101329,64400,282894,10800,38709,6950,57144,339500,169500,180937,161091,89100,28011,13650,37483,34341,172332,357210,37200,37250,79531,10300,30061,66600,80900,239000,4340,71913,53400,18150,12695,103529,26050,44650,13400,13120,39749,53300,122100,17250,84800,26200,75200,46950,57200,16109,69157,109592,233000,1173000,37169,45000,101000,5809,98250,14180,40950,12800,56515,85403,24250,75900,21250,18150,7562541,29200,32400,7110,33000,109531,124560,44150,15800,23330,15485,75500,98200,27750,32196,6030,10350,53500,153000,77551,1106831,11850,9620,14159,18050,217890,4941,61000,3931,5420,15000,13850,46830,31450,13275,26068,148400,5257,11500,5144,10250,14900,5950,12542,26900,219500,11709,5698,36708,3245,8520,743388,10150,65444,22150,12400,9124,8788,24950,48336,17860,8450,5450,9890,18347,10250,8080,3085,6006,12200,8550400
2012-03-27,26220,226000,385000,289500,72800,358000,215776,44550,22900,99400,43500,154854,30450,32100,113500,76000,86000,73498,65086,220000,351000,304992,32250,26711,44500,100500,255000,82900,554000,100000,50743,4213,13700,305500,30626,7800,137000,115800,25400,114000,392500,100500,220140,143000,40850,101796,64100,284198,10700,38807,6660,58217,340500,174000,178930,166039,84800,28172,13700,41653,34544,175057,374220,36750,37350,79087,10250,30061,66560,80300,239000,4310,73043,53000,17700,13162,104369,25750,44800,13400,13180,39557,53000,123100,18000,84700,25800,74300,46450,55700,15838,70551,110991,227000,1171000,38740,45500,103500,5809,100125,14015,40500,12750,56170,85403,23800,75700,20950,18150,7536098,30900,32150,7040,33900,109224,123689,44200,16100,23274,15583,74800,97900,27200,32060,6020,10350,53400,155000,78104,1066053,11600,9280,14327,18900,217890,4917,60400,3902,5400,14850,13500,47113,31500,13300,26165,146400,5163,11450,5040,10200,15000,5875,12612,26950,217000,11744,5627,36558,3090,8500,745676,9871,63778,21950,12050,9096,8826,24851,48816,17880,8440,5320,9900,18268,10150,8090,3105,5705,12200,8614400
2012-03-28,26040,232500,382000,289500,74800,360000,217408,44500,22550,99100,43000,152960,30550,31875,112000,77500,82300,71304,64105,217500,344000,305471,32250,25401,43950,99900,254000,81700,554000,100500,50505,4228,13800,311000,30405,7660,137000,116400,25500,111000,386000,102000,210929,140000,40000,97127,63900,286805,10450,38905,6590,57535,352500,177500,179790,164940,84100,27742,13402,40732,33393,173694,364581,36500,37200,75421,10300,29837,66560,79700,238000,4390,73826,53500,17950,12975,103249,25750,44550,13200,13300,39429,52600,123800,18200,82500,25950,74100,46700,54700,15973,69436,108659,230000,1174000,38800,45100,100500,5614,97250,13823,40700,12900,56377,84343,23800,75800,20750,18400,7403886,30550,32400,6950,34100,109838,124996,44150,15800,23607,15437,73900,99000,26700,32742,6080,10350,53300,152500,77108,1058771,11350,9230,14125,19050,211544,4972,61300,3860,5250,14800,13950,47396,31500,13350,26019,146400,5144,11450,4804,10300,14700,5600,12893,26000,214000,11509,5650,37308,3115,8610,735382,9991,65222,22250,12150,9167,8826,24802,48656,17840,8400,5400,9660,18981,9950,8080,3145,5892,12500,8512000
2012-03-29,25600,236500,377500,290000,75000,362000,210879,44450,22250,99000,42250,153907,30500,32100,111500,78400,82100,70646,62144,213000,352000,309787,31700,24652,43500,99600,248000,80000,578000,100750,49951,4303,13800,305000,28892,7300,137500,118000,24800,108000,391500,101500,212311,140000,39450,93017,62800,271596,10100,38807,6460,55974,347000,174500,176923,163840,82200,27957,12906,39762,34205,168245,364014,37000,36850,75976,10300,29479,65880,78700,242000,4450,73739,52800,18000,12602,106423,26150,45050,12950,13060,38597,51700,122600,18200,81000,25500,73500,47300,53600,16109,65532,112390,227000,1164000,38679,45050,98400,5563,96375,13465,40500,12650,56377,81800,24350,73800,21600,18000,7192347,30300,32400,6840,33800,107843,124560,44000,15500,23607,15631,73900,98600,27300,32060,6050,10150,52700,155000,80538,1060227,11300,8830,13722,18500,208582,4941,60200,3805,5470,15500,14250,47113,31350,13475,25971,138400,5011,11250,4823,10400,14750,5725,12823,26450,214000,11321,5674,37121,2985,8550,737670,9752,65333,21200,11750,9167,8636,24257,49669,17800,8300,5450,9430,19179,9700,8120,3145,5482,12500,8230400
2012-03-30,25500,233000,380000,286500,74100,370000,209900,43750,22400,99000,41350,156748,29250,31425,112000,80400,82800,71304,63738,214000,355000,322735,31450,24793,42700,102000,242000,80800,595000,102000,50505,4193,13750,299500,27859,7490,137000,119900,25150,112000,391500,99900,212311,142000,39450,93298,64900,263339,10200,39102,6800,55389,336000,174000,176062,166039,81700,28816,13104,41847,33867,166883,369684,35900,37600,75532,10450,29121,66360,80000,239000,4410,74087,52800,18100,12415,108570,26350,45050,13050,13140,38405,51400,121600,17800,80000,25750,74900,47550,54500,15973,64416,117986,227500,1169000,38679,46600,98600,5614,98625,13658,39950,12300,56100,80105,24650,75000,21300,17700,7245232,30150,31700,6910,33300,107537,123254,44000,15700,23802,14951,73400,102000,28200,30559,6160,10450,53000,156000,82087,1028187,11600,8830,13419,18800,224236,4972,59900,3813,5470,16200,13900,48055,31100,13775,26019,136400,5049,11300,4955,10200,15150,5775,12999,25900,214500,11227,5674,37946,3025,8560,745676,9633,65556,21400,12100,9238,8636,25050,50790,17820,8270,5480,9630,19258,9670,8130,3180,5573,12100,8307200
2012-04-02,25980,240000,382500,292500,75700,366500,209573,44650,22450,98200,42500,155801,29350,31650,111000,77900,84200,71633,63492,220000,365000,324174,31600,25073,44900,104500,239000,81200,562000,101000,50268,4308,14150,313500,28228,7430,139000,115700,24900,109000,394500,100000,211850,141500,39500,92270,64700,265946,10300,38709,6720,55779,334000,179000,179217,166039,83200,28547,13253,41411,34950,166202,371385,35800,36450,73088,10300,29792,66160,78700,249000,4360,72522,53600,18000,12509,110624,26200,44300,13000,12920,38149,51700,123400,18000,80400,25600,73600,47200,54700,15906,64416,117520,226500,1167000,38196,46250,95300,5679,96000,13658,40650,12450,56723,79469,24250,74700,21300,17650,7245232,30150,31700,6960,34650,108304,125213,43950,15400,23830,14854,73600,101500,28300,30422,6130,10600,52700,159500,80759,1058771,11450,9010,13654,18850,224236,4929,60000,3851,5510,16200,14700,48149,31550,13500,26262,132800,5049,11350,5012,10300,15000,5675,12999,26500,216000,11297,5555,37946,3210,8460,738813,9752,63889,21600,12100,9181,8447,24802,51003,17720,8150,5390,9910,19219,9830,8090,3200,5681,12150,8320000
2012-04-03,26700,255000,380500,296500,78300,369000,214144,44650,22200,96300,42300,156748,30300,32100,111500,76100,82600,71304,63983,221500,365000,321776,31250,25728,44900,105500,246000,81900,561000,101250,48843,4353,14200,311500,28892,7650,142000,114700,24400,105500,389000,101000,209087,140000,41000,93298,65700,273768,10300,39347,6640,57242,331500,179000,179790,161641,80100,28225,13452,41944,34747,171651,369117,36400,37150,72200,10200,29882,67360,78200,249500,4470,70696,54500,18000,12462,110997,26400,45000,13050,12780,38149,48950,123000,18250,78100,26050,73600,47450,55000,16244,64695,117054,228000,1155000,38740,46800,93900,5575,90125,13850,41150,12300,56654,79681,23850,72300,21850,18700,7033692,30350,32000,6840,36700,107843,123254,43550,15150,22524,14078,72300,98600,27500,30286,5990,10450,51500,156000,81312,1034013,11800,8870,13520,17900,215774,4843,58700,4062,5330,16250,14450,46972,30900,13150,25728,129200,4898,11400,4841,10050,15000,5500,12718,26700,215000,11462,5484,37571,3155,8290,723946,9513,64889,21550,13100,9181,8447,24356,52924,17700,8170,5160,9820,19139,9720,8100,3260,5519,12100,8230400
2012-04-04,26400,253500,375000,290000,78300,359500,209247,44450,22250,97000,43000,152013,29400,31087,107000,77800,80900,69330,62144,215500,369000,305471,30700,25588,44200,102500,233000,79600,568000,101250,47814,4418,13700,306500,27637,7650,141000,115200,24650,105000,375000,100000,202179,133500,39600,88815,64000,260297,10100,38709,6620,55584,324500,177000,180650,157792,77500,27420,12856,40344,34205,162796,367416,36200,36250,72200,10000,29166,67280,77500,255500,4400,70261,54000,18300,12555,110063,26250,43100,12550,12680,37125,49000,125000,18000,78500,26250,73400,47100,53400,16109,60791,113323,233000,1136000,37894,45600,93400,5472,88000,13713,40400,12050,55547,77774,22750,72500,21350,17850,6875038,29600,33900,6710,35250,105236,123907,43450,15350,22246,13689,72400,95600,26750,29467,5980,10200,52500,153000,79100,996148,11250,8810,13452,16750,211544,4776,57000,3948,5290,16200,14300,45841,31300,13100,25680,126400,4747,11200,4785,9700,14700,5325,12331,26800,217000,11427,5484,36746,3065,8350,714796,9672,64444,21550,12950,9153,8409,22871,53777,17540,8090,5220,9610,18585,9610,8080,3185,5844,11650,8166400
2012-04-05,26600,264000,372000,308500,80900,350500,206635,44100,22150,95700,43500,150118,29850,31199,107000,80000,80800,68013,67170,211500,376000,305471,30650,25214,44450,105000,233000,78700,582000,105500,48130,4463,13400,321000,27822,7380,138500,115200,24650,100500,376000,99900,200797,131000,39300,86760,63900,257255,10000,38905,6620,54902,325500,175500,177496,156143,79000,27367,12707,40296,33867,157347,356076,35300,35900,73533,10000,28450,66200,75800,253000,4590,70348,54400,19250,12509,108196,26000,42500,12400,12360,36933,47600,124900,18700,76800,26050,73000,48150,52700,15973,61070,115654,228000,1112000,38438,43850,93000,5498,84625,13411,39950,12000,54509,75866,22200,71400,21250,18650,6769268,29150,34200,6740,35750,103855,123907,43600,15550,22135,13981,71700,94100,26450,30286,6040,10100,52500,155500,77551,985953,11500,8580,12881,17400,210909,4721,55700,4071,5320,16300,14050,45228,31050,13075,25097,123200,4690,11150,4728,10350,14500,5200,12261,25900,215000,11251,5603,36483,3095,8400,695354,9553,62444,21900,13900,9082,8409,23069,53991,17560,8010,5280,9490,18466,9610,8080,3210,5537,11650,8012800
2012-04-09,26340,268500,366500,303000,79800,351500,197822,42550,22600,92500,41600,151539,28050,31537,107000,79300,78700,68013,65821,215000,387000,305471,30550,24746,42800,102000,221000,76600,578000,99000,45755,4433,12900,315000,27416,6900,134500,113600,24100,105000,381500,101000,194349,137500,37000,84145,64200,251172,9730,41263,6180,52366,339000,180000,173482,151745,76300,26347,12062,41508,33223,153260,358344,35200,35000,73311,9750,27690,66800,75100,263500,4450,69739,54000,18750,11809,105396,26700,40950,11900,11980,36869,46100,123000,17200,74600,24750,68700,46950,51500,15500,58282,117520,232000,1046000,37954,42650,85900,5316,80750,12586,41650,12650,55132,70780,22350,69800,21850,17100,6822152,28200,34650,6200,36650,100940,126084,43650,15800,22163,13592,68000,89300,25150,30150,6120,10050,52400,151500,77219,888377,10900,8010,12444,16000,206255,4549,51000,3826,5090,16250,12750,45134,31950,13100,23204,118400,4557,11000,4662,9700,14000,5100,12015,25000,215000,10804,5294,36746,2870,8440,666762,9513,61889,21800,13550,9210,8258,22079,51643,17660,7820,4990,9080,17000,9500,8040,3150,4634,11350,7744000
2012-04-10,26220,261000,371500,301500,77800,356000,197822,42250,22600,93800,41500,153433,27750,31537,108000,80000,78300,67794,64963,217500,385000,314103,30950,24793,44000,103500,223500,75800,590000,99250,45281,4238,12850,317000,27527,7100,131000,108400,24350,103000,389500,98000,193428,140000,36900,84892,65000,243784,9830,40477,6290,52171,334500,178000,174342,152294,71700,26615,12161,42235,33663,155984,353241,36200,35550,71200,9990,27690,67720,74600,264500,4350,68957,54000,19300,11809,106796,26800,41700,11900,12040,37253,48200,125700,17300,73300,24850,70000,46000,50900,15973,58839,118919,228000,1084000,37108,42100,85200,5290,80500,13053,42450,12700,55409,71416,23700,70000,22000,16250,6848595,28300,34950,6190,36550,101400,130004,43550,16400,21997,14126,67900,90900,25350,30013,6050,10000,53000,153000,77993,894203,10700,8170,12343,16300,205832,4653,53100,3758,5010,15550,13000,46076,31950,13575,22913,118400,4709,11000,4681,9200,14300,5075,12542,25200,217500,10957,5223,37308,2865,8260,666762,8797,62444,21700,12350,9195,8295,22228,52337,17700,7800,5270,9280,16920,9450,8040,3225,5073,11650,7744000
2012-04-12,25460,258500,376500,294000,77500,368500,197495,42450,22400,94000,42150,157222,27200,31537,109500,79800,76000,67574,64841,213500,379000,321776,30900,24980,44000,106000,219000,74900,570000,97750,45676,4308,13000,322000,27158,6990,130000,107200,24100,104000,394000,98000,194349,141500,36750,85453,66300,250303,9780,40281,6010,52366,325000,177500,172621,156143,74700,27152,12360,41411,33393,159390,354375,36700,35700,70534,9860,27690,67680,74800,268000,4300,70348,54300,19300,11902,107823,26800,40900,12050,12000,37765,48600,126000,17700,75300,25300,70000,45850,51000,15364,60791,118453,228000,1119000,37289,43100,86100,5342,77250,13465,41850,12700,55478,72900,23900,71000,21700,17150,6848595,29750,35100,6190,38700,99253,133706,45200,15850,22108,14223,68000,92800,25600,30559,6100,9950,53000,149500,79100,939350,10650,8180,12427,15950,199486,4647,57600,3944,5000,15150,13050,45982,31700,13625,23252,121600,4803,11000,4662,9050,14350,4845,12683,25300,217000,11039,5413,36746,2940,8200,667906,8996,62000,21600,12800,9082,8182,22178,53777,17460,7840,5150,9690,17356,9450,8020,3155,4351,11800,7590400
2012-04-13,25360,258000,384500,296000,78600,369500,202392,42800,22350,94500,43150,161484,29000,31650,112000,76900,77700,68671,64228,213500,373500,321296,30850,26056,44500,108500,231000,77800,563000,100750,46230,4263,13150,321500,28449,7170,134500,106700,24450,105500,404500,100500,199876,137000,37850,88721,69000,265077,10000,39888,6100,53634,327000,181500,176062,157243,76500,27957,12608,40393,34205,163477,366282,36700,35900,71755,10150,28495,68400,75400,266500,4310,70000,54000,19600,12042,107636,26750,41400,12400,12400,38981,49050,127300,18000,75400,25300,71800,48500,52700,15432,61907,115654,226500,1106000,38015,43150,92600,5550,79000,13960,41950,12750,55478,77138,23650,71000,22400,17100,7007250,30350,34600,6260,38300,100480,136755,44900,16100,22163,13932,69600,94900,26150,30695,6180,10300,52500,152500,78657,949544,10750,8490,12612,17000,209005,4709,58800,3910,5090,14900,13600,45605,31500,13525,23835,124000,4822,10950,4832,9290,14350,5125,12577,25900,220000,10922,5532,37871,3170,8260,680486,9235,63111,21600,12750,9124,8295,22673,55698,17760,8020,5260,9660,17792,9720,8040,3210,4845,12050,7872000
2012-04-16,25180,263000,381000,290000,79100,362000,200760,42200,22250,93500,42200,162905,29250,31312,110000,77700,76000,67574,63492,211000,368000,314103,30600,26056,42600,107000,227500,76500,561000,100750,45676,4278,13000,315000,28671,6930,134500,108500,23700,101000,395000,100000,199876,131500,37800,85920,69100,262035,9790,39446,5950,52756,322500,178000,172621,157243,72600,27689,12508,40490,32580,161433,362880,36350,36000,69978,9990,28540,66000,74100,256500,4300,67478,54100,19400,11809,104649,26700,41050,12200,12080,38597,48100,125500,17900,74000,25050,70800,47500,51900,15297,59955,114722,222500,1080000,37229,43550,89700,5472,78500,13273,42050,12850,55893,77350,23550,70000,21950,17700,6901480,30150,34000,6340,35900,98793,134577,44450,15700,22163,13738,67900,92100,25800,30559,6100,10400,52200,152500,78325,945175,10550,8430,12662,17000,208582,4702,58200,3948,5010,15100,13750,46029,30800,13325,23689,122800,4709,11150,4785,9000,14200,5000,12437,25950,220500,10851,5413,38246,3240,8280,673624,9155,62667,21400,13000,9067,8144,22723,55805,17600,8000,5280,9560,17792,9750,8000,3180,4977,12050,7769600
