Date,005930,005490,005380,105560,015760,055550,066570,012330,051910,034220,017670,000660,009540,003550,096770,030200,004170,023530,000810,035420,033780,034020,009150,000720,000270,024110,004020,029780,086790,006400,010950,006360,010140,090430,010060,012450,051900,028050,016360,047040,002380,003490,000240,010130,006800,036460,006260,035250,011200,000880,042660,047050,011170,036570,078930,004800,000210,010120,021240,012630,069960,001740,097950,000150,028670,005940,009830,012750,004990,001040,071050,000100,001800,001230,004370,018880,030000,006120,000120,000640,004000,002790,008930,006280,001120,000670,097230,005300,002020,093050,025860,034120,011810,001440,003240,011790,000140,003300,069260,002350,016380,001430,077970,069620,019680,011780,029530,003570,008000,005180,007310,002240,004150,000070,007570,003000,017800,001210,020000,002990,006380,004490,016800,003920,001940,001630,009680,084010,006650,003480,008060,064960,093370,000020,000050,000480,000700,000990,001130,001520,001680,002030,003030,004130,005090,005680,007340,008730,009200,014820,014830,017960,025000,073240,085310,000230,001060,025540,015590,013570,009580,001790,002390,003120,003520,004710,005500,009290,009440,011930,014990,006840,027970
2010-01-04,16180,612000,119000,59400,34250,43600,123629,169500,224000,38826,38295,24100,112295,81177,110813,39150,399430,351500,204500,47313,64700,64913,108500,71700,20800,14250,90700,55000,33350,148000,53300,99461,18044,94200,198034,101080,290500,108500,63186,13250,446229,37253,2504,201500,19154,46115,115000,16200,153680,44018,151659,33300,104062,149500,33750,54599,116205,19120,38800,20940,113000,10950,207000,102153,141250,16522,14703,49300,52000,54087,34250,22690,13951,6781,250000,2670,12440,39526,54500,92348,48750,15500,9901,114361,30400,53118,93579,84100,29800,31900,19250,43600,8417508,4243764,721000,19350,28850,19001,17870,6650,1332380,16450,150800,46112,5850,20850,56100,15534,11500,110623,149000,18485,6613,51461,30531,5493,30075,55644,16150,223335,9550,25800,29925,55000,15600,16969,8450,8124,43200,11400,17735,14550,3805,7520,9886,8883,22617,7500,13800,17925,7820,60179,74252,10100,43400,11900,3965,8940,5025,17720,36560,7450,52778,10815,57959,4906,11395,18700,9883,4525,2835,1747,12915,12660,1101,22632,12510,3075,8000,32947,6500,5779,14235
2010-01-05,16440,618000,110000,58700,34050,44600,123138,157500,222500,38686,37957,23350,111642,80848,115075,40350,385297,345000,202500,47313,64000,64833,103000,70700,19650,14250,91000,55200,33900,144000,54800,101329,17933,91500,196652,99080,287500,112500,64228,13300,451899,38202,2394,206500,19109,46115,112500,16000,155387,44152,153397,34600,103582,143000,33900,56519,115115,18620,38700,20446,108000,11100,220000,101933,150000,16285,14542,49400,51440,54957,34600,22819,14196,6911,254500,2590,12240,40251,54400,89235,49250,15200,9706,113902,31350,51344,92950,86700,29800,30650,19450,43950,8392000,4327917,717000,19500,28200,18579,17297,6450,1298070,16300,147600,45313,5900,20650,55000,15097,12500,106268,148000,18341,6643,51174,30292,5439,30179,53465,16300,189945,9310,25500,29295,55100,15320,16547,8380,7884,41700,11600,17871,14750,3780,7500,9924,8968,22701,7550,13950,17825,7760,59859,76261,10750,43350,11900,3884,8960,4870,17519,36324,7420,52556,9195,56535,4851,11583,18850,10097,4365,2840,1740,12915,12400,1132,23181,12946,3055,8000,35814,6700,5709,14081
2010-01-06,16820,612000,111000,58500,34000,44950,122157,156500,222500,39013,38070,24550,115886,80629,115549,41450,386785,346000,208500,47068,63100,66733,102000,71200,19850,14300,94000,54900,33900,144500,54800,103197,18708,86000,199415,99302,276000,117000,64701,12800,453600,38202,2379,204500,19427,46212,113500,16150,153680,45270,159916,34750,107418,136000,34250,59335,117431,19200,37800,20391,105500,11150,220500,107541,150625,16285,15669,49000,52000,54957,34300,23077,14025,6976,253000,2550,12100,42124,56400,86814,49900,15000,9550,113442,31800,50131,96936,85600,29800,30400,19950,45450,8698091,4315896,716000,19200,28700,18414,17598,6410,1275197,16100,159200,45579,5870,22000,56000,15146,12150,108663,150000,18293,6735,50772,30340,5511,30127,52673,16550,190890,9200,26200,29662,55200,15340,16266,8300,7914,42300,12000,17435,14700,3835,7350,10189,8939,22365,7410,13900,17750,7940,58259,76367,10700,43000,11750,3827,8800,4870,17368,36371,7520,52056,9210,60196,4851,11957,18900,10219,4445,2905,1727,13064,12460,1145,23592,13188,3040,8000,34723,6900,5709,13849
2010-01-07,16260,606000,106000,57800,33800,43600,112836,151500,213000,36768,38633,24400,126658,76021,115075,42450,386041,344500,207000,47190,62600,67129,98200,69500,18950,14150,91400,54500,33450,137000,55200,102730,19852,84100,201257,96859,270000,113500,64228,12850,453600,36576,2319,211000,19427,46939,114000,16250,161648,45091,170779,35350,109337,129500,34600,57479,117158,18820,37650,20226,106000,11100,218000,110510,156250,15620,15722,48400,52000,55739,33600,22884,13337,7157,251000,2470,11960,41097,56600,87506,52400,14800,9511,113442,31750,49944,102392,85600,29800,30150,19700,45000,9335781,4424093,718000,18800,28550,18414,17297,6250,1292352,16150,171200,45046,5900,22400,56400,14660,12400,108555,148500,17956,6582,49968,29529,5601,30179,51980,16350,197820,9460,25300,29767,55200,15200,15880,8300,7733,44250,12500,16753,14300,3865,7210,10152,8812,25139,7460,13800,17650,7870,57939,76156,10550,42950,11500,3851,9100,4780,18023,35900,7450,51556,10500,61009,4851,11801,18500,10219,4625,2800,1729,13410,12460,1154,22358,12946,3005,8000,37711,6825,5761,13695
2010-01-08,16420,606000,106000,57900,33800,44450,108911,151500,216000,37750,38183,24650,133840,74266,116022,44550,383066,326500,201000,45597,62300,69346,96400,69600,19350,14300,92500,54500,33550,136500,55200,99928,20147,82800,209087,94415,272000,116000,66501,12850,459838,36779,2339,206500,20561,47715,112500,16250,160225,45270,175994,36600,109337,135500,34450,59527,118385,18860,37600,20226,103500,11700,218000,117657,163125,16095,16849,48300,51880,58609,35850,22690,13705,6924,258000,2470,11640,41460,57600,86814,53400,14600,9433,112524,31000,49757,102602,87000,29800,30450,19600,46800,9335781,4532291,719000,19400,29100,18790,17418,6250,1298070,16100,175200,44957,5910,21550,56500,14272,12400,106377,151000,18317,6613,49853,29386,5655,29971,52475,16000,183015,9460,24650,29347,55000,15380,15915,8290,7703,44700,12750,16726,14575,3885,7240,10000,8698,24719,7510,13850,18475,8200,59112,76261,10650,44500,11350,3803,9090,4755,17872,35806,7300,52222,10140,61213,4867,11864,18900,10189,5070,2870,1727,14202,12500,1158,22803,13285,3025,8000,38559,6900,5796,13599
2010-01-11,15940,625000,101500,59100,34900,45700,108420,147000,214000,36019,38746,24000,134493,74595,116969,44600,368561,318500,196500,44984,62300,69583,94300,72500,18750,14700,92300,53600,35800,131500,55200,105532,20147,85300,202639,92305,273500,118500,68112,12900,458136,37592,2314,198500,20607,48442,111000,16050,158233,44823,174690,37400,113173,136000,34800,59655,122471,18600,37200,20830,103500,11650,216000,116008,165000,16475,16957,48700,51720,59304,35600,22303,13754,6950,263000,2410,11440,41097,59400,84047,53100,14500,9278,113902,31500,49477,104490,87100,29800,29850,20150,46150,9641872,4472181,711000,19550,28550,18767,16996,6170,1280915,15950,181200,44780,5840,21050,55300,14320,12650,104962,146000,18124,6582,49968,28718,5475,29815,50990,15800,155610,9300,24050,29557,54000,15080,15844,8220,8215,45050,13100,16589,14875,4050,7100,9848,8669,25476,7390,13900,18850,8170,58579,78483,10250,44750,11200,3803,8990,4800,17418,35853,7220,51333,9285,60196,4828,12145,18600,10357,5450,2915,1719,13806,12360,1176,21672,13625,3000,8000,38115,6775,5814,13656
2010-01-12,16180,624000,103000,58800,35650,45300,109892,148500,221500,35973,38971,24050,133187,74047,116969,43800,377115,327000,197500,47068,62500,69267,95700,72900,18950,14700,94100,53700,35750,134500,54800,106466,19557,84100,199415,92416,281500,118500,67922,12850,457002,37660,2309,203000,20607,48394,106000,15950,161364,44241,172518,37450,115091,138500,34100,59399,127921,18260,36900,20995,105500,11400,218000,121506,166250,16332,16796,48100,51840,58783,35200,21852,13705,6859,260000,2410,11900,39646,58400,84047,53300,14200,9083,113442,31400,49291,101343,85700,29800,30000,21450,44850,9361289,4376005,704000,19200,28800,18884,17267,6170,1235168,15550,178400,44602,5800,21350,55800,14515,12500,103873,141500,18148,6490,49853,28241,5349,29658,50990,15250,132300,9450,24450,29242,53300,14960,15528,8260,8516,44800,12850,16480,14300,4005,7060,9811,8598,25139,7100,13800,18500,8100,60179,78271,10000,44350,11200,3775,8900,4690,17972,36748,7250,50889,9780,59992,4812,12457,18600,10219,5320,2865,1715,13558,12140,1185,21638,13964,2950,8000,37913,7025,5831,14042
2010-01-13,15940,596000,102000,57700,36100,44800,107439,151000,216500,35879,38971,24050,125679,73169,111760,44050,374140,319500,200500,45842,62600,68158,96700,70700,19000,14450,92300,53500,35700,135000,53800,102730,19151,83900,193889,95970,277500,116000,65459,12650,450198,37321,2214,193000,19563,47715,104000,15900,153964,43078,166434,36900,110296,141000,34600,57607,126967,18360,35800,20583,102500,11200,211000,118757,155625,15810,15669,48950,50880,56696,34150,21594,13435,6496,260000,2340,11840,39767,56700,81280,52900,14050,9005,112524,30500,48637,98615,84300,29800,29550,20700,44450,8927660,4327917,701000,18450,28400,18860,17207,6110,1177984,15650,177200,44113,5710,20950,54900,14951,11800,103002,138000,18221,6307,49221,27859,5349,29346,50297,14450,134033,9270,24000,29295,52700,14500,15212,8220,8696,43600,12350,16180,13825,4045,6830,9470,8399,23458,6990,13600,18075,7890,58579,77319,9740,44000,11050,3737,8750,4555,17569,36277,7140,49722,9900,57145,4773,12613,18450,9959,5330,2875,1696,13360,12100,1163,21946,13528,2910,8000,37953,7025,5744,13734
2010-01-14,16540,592000,103500,57400,36450,44000,107930,149500,225000,37797,38521,25450,133187,73169,112707,43700,369677,309000,200000,44739,62400,67367,96200,71900,19100,14200,93200,52100,35600,136500,53500,102730,19188,83500,190204,91638,273000,113500,66028,12650,457002,39759,2204,191000,19926,47521,105500,16050,155103,44644,168172,36600,110775,141000,35550,58695,128466,18260,35300,20391,103000,11400,219000,117657,160625,15810,15937,49150,50280,59130,34950,21465,13214,6639,252500,2340,12120,40311,57900,80242,53000,14050,8966,116657,30450,48637,101343,84400,29800,30000,21700,49200,9106213,4315896,700000,18500,28000,18790,17146,6000,1212294,15300,176400,43269,5700,21150,54100,14757,11850,103873,136500,17836,6429,48819,27716,5367,29242,50396,14500,135450,9250,23650,29085,51400,13940,15423,8070,8756,44450,12650,17244,13525,3990,6830,9129,8243,24046,7050,13550,17800,7900,59753,76473,9950,43200,11050,3666,8710,4560,17318,35523,7060,48944,9660,59179,4687,12551,18200,9898,5400,2835,1689,14103,12180,1154,23044,13334,2905,8000,37550,6800,5674,13348
2010-01-15,16840,592000,108000,57300,36300,43000,107930,150500,227000,37797,40773,26100,141674,71743,112234,44950,363355,306500,199000,44371,62900,68554,96000,70700,19100,14350,93700,52300,35300,133000,54000,96660,19962,81300,186981,86751,274000,114000,65933,12850,457570,40775,2199,190000,19971,47278,104000,15900,159087,45628,193376,37750,109816,138500,37500,58823,127512,18380,35200,20281,102500,11850,224000,124255,166250,15810,16205,48900,48800,61826,34100,21659,12895,6613,255500,2390,12200,40795,57800,79896,53200,13450,8810,121250,32000,48450,108477,84400,29800,30900,21700,49550,10024486,4400049,697000,18500,28250,18461,17418,5910,1218013,15300,184800,45313,5740,21000,54100,14903,11850,104526,137500,17980,6613,48876,28003,5457,29398,51089,14750,137970,9200,24100,29137,52100,13960,15458,8170,8786,44100,13400,17571,13525,4030,6790,8939,8243,26232,7070,13750,17775,7860,60286,80069,10000,45000,10950,3751,8820,4780,17418,34675,7300,49111,9870,59382,4664,12613,18600,9867,5750,2860,1715,14202,12280,1154,23867,13576,2930,8000,39488,7025,5849,13348
2010-01-19,16460,604000,104500,56500,40050,42400,111364,150000,231000,38265,40529,25600,142327,74924,112234,45600,377115,315500,196000,45474,66400,73858,96300,73500,18550,14750,95000,53900,35450,138500,54400,95726,20147,81600,185599,90083,280000,111500,66880,12750,439992,41521,2199,186000,20062,48976,104500,16500,159372,45270,191638,36900,117968,134000,37850,58503,126286,18420,35500,19951,106500,11750,214500,132502,171250,15810,17171,47550,49120,61304,33500,22432,12944,6626,249000,2440,11860,37048,59000,80934,53100,13450,9044,119872,32300,48170,107008,83800,29800,28700,21600,48500,10203039,4424093,689000,18450,27650,18320,17839,5730,1206576,15600,184800,45224,5670,21450,54200,14320,11650,103873,137500,17956,6460,48130,27192,5385,29190,48218,14950,146003,9040,24750,29400,53300,13800,15458,7860,8486,42900,13300,18144,13350,4050,6490,8977,8215,29848,6860,13700,17600,7740,61246,78694,9910,44700,10900,3642,8720,4675,17821,34487,7170,50000,10260,61823,4797,11989,19600,9913,6200,2895,1707,15488,12320,1207,23935,14158,2925,8000,38155,6800,5937,13541
2010-01-20,16680,622000,103500,55900,41600,42100,110873,148000,225500,37470,40459,25400,141021,74595,107972,48700,387529,317000,193000,45597,68100,74095,92800,73700,18700,14350,95000,55800,36250,139500,54500,93017,20147,81700,182375,88306,277500,110000,66312,12700,430920,40505,2229,188000,19699,51788,105500,16450,159941,44644,184685,38550,118928,137000,36700,58503,122471,17900,35350,19868,105500,11600,212000,134701,167500,15857,17815,47450,48760,63217,33200,22175,12281,6729,248000,2360,11600,36443,59000,79205,51800,13450,8810,113902,31500,48170,102602,83700,29800,28650,20750,49600,9820425,4388027,707000,18100,27000,18273,17568,5570,1189421,15000,177600,45935,5640,21250,53000,13883,11750,102675,137500,17811,6399,47326,26905,5349,29138,45743,15150,154980,8730,24500,29190,52900,13840,15353,7860,8786,42100,12900,17626,13025,4075,6530,8864,8115,32118,6700,13600,17250,7610,59646,77636,9760,44650,10850,3594,8880,4595,17368,34958,7380,49444,10485,67313,4695,11926,19550,9776,6160,2955,1672,15092,12380,1172,23592,13916,2925,8000,36904,6800,5919,13155
2010-01-21,17000,615000,109000,56200,41050,42650,110873,152000,225000,39200,41900,25950,143959,73718,108445,49100,381578,305500,190500,46332,65500,73620,93800,73900,19400,14200,93200,56600,35450,139000,54000,95259,20110,81700,181454,91527,285000,115000,66028,12850,431487,40572,2129,180500,19880,52079,104500,16500,164494,44823,187292,38650,117009,146500,37500,59527,123698,18100,34700,19676,104000,12150,218000,129203,161875,16000,17815,48000,48960,63217,33900,22368,12133,6626,230500,2390,11600,35960,59500,79896,51200,13550,8927,115739,30650,48450,103231,84400,29800,28000,20500,49550,9998979,4544313,701000,18600,27450,18579,17207,5380,1240886,14900,170800,45935,5590,21100,54000,13981,11650,103219,134500,17811,6797,46866,27287,5367,28878,47228,15150,163170,8950,23850,29085,53700,14040,15072,8040,8786,41850,13100,17544,12700,4250,6360,8939,8513,29595,6710,13500,17425,7610,59646,77742,9940,44300,11000,3670,9000,4700,17318,35099,7480,48889,10395,68940,4687,11614,19350,9959,5990,3000,1648,14845,12700,1163,23078,14449,2925,8000,37146,7150,5831,13116
2010-01-22,16500,590000,109500,54100,41300,40900,107439,150000,220000,38826,40773,26100,138410,70975,104657,48800,379347,296000,187000,45229,63300,74729,94900,71900,19600,13500,90000,54800,34400,137000,52600,92364,19815,80100,185599,93304,284000,112500,64322,12450,421281,39692,2054,173000,19063,51788,101000,16350,160510,43302,181643,37700,107418,142500,35500,56135,117158,17700,35650,19236,101500,12150,214000,127004,158750,15288,17225,46350,47920,60870,32000,22046,12453,6405,234000,2330,11280,35597,59000,76784,49700,12950,8810,115279,29800,47423,98825,82400,29800,27000,20000,47000,9539842,4448137,686000,18100,26800,17968,17056,5360,1212294,14600,164400,45046,5530,20950,53500,14078,11400,103437,131500,17523,6705,46120,26714,5457,28306,47228,14700,187425,8670,23000,29085,51600,13640,14720,7900,8335,40850,12600,16780,12475,4140,6270,8712,8385,28755,6630,13250,17000,7650,58686,76579,9770,44150,10600,3594,8860,4635,16965,34440,7350,48889,10845,66297,4695,11364,18450,9699,5720,2985,1630,14548,12820,1136,24312,14255,2870,8000,36863,7150,5814,12943
2010-01-25,16840,587000,111000,52700,38750,40400,106949,148500,219000,37704,39985,26050,134819,71195,103710,46850,386785,299000,190500,46087,63000,71246,97900,68200,19250,13450,89400,53000,33700,137000,51800,88441,19003,79300,178230,90750,289000,108500,62807,12350,412776,40911,2139,173500,18383,50624,100500,16400,167625,41870,185120,37850,106939,138000,34650,56327,109257,17800,36450,19126,103000,11600,212000,121506,160000,14908,16420,46250,48560,58870,31350,22110,12649,6289,242500,2330,11460,34932,58500,75400,49400,13100,8693,113902,29750,48264,99035,82100,29800,28100,19800,46600,9029690,4279830,690000,17650,26650,18226,16785,5510,1172266,14850,158000,44424,5540,20550,54000,13981,11250,103873,132500,17162,6674,45143,26858,5331,27473,45743,14750,176715,8830,22800,29400,51500,13180,14580,7830,8576,40000,12500,17271,12450,3935,6110,8750,8328,28418,6620,13450,16525,7330,57619,77002,9550,44000,10450,3590,8810,4605,16613,34251,7080,49389,10350,61619,4758,11146,18600,9577,5500,2965,1628,14449,12760,1092,24449,14255,2820,8000,34764,6600,5744,12653
2010-01-26,16300,572000,108500,51800,38450,40450,105968,144000,209500,36674,40097,23600,131881,69330,102289,47250,389760,307000,192500,45842,64300,67683,96000,66300,18600,13500,85500,52000,33550,136000,51200,84612,18966,80400,173164,87751,290000,105500,61291,12100,411075,39556,2059,174500,17883,49654,99100,15600,167625,41020,181643,37100,101664,135000,34750,55111,105851,17500,36550,19319,99900,11350,212000,114358,158125,14670,15669,46250,48640,58000,31400,21594,12404,6107,243500,2230,11480,35235,56600,75400,49200,12950,8654,116657,29250,48357,96307,81600,29800,28150,19000,44200,8723599,4171631,688000,17350,24600,18203,16272,5310,1134525,14800,153600,43669,5470,20650,53800,13398,11200,101151,132000,17138,6399,44569,26094,5241,28358,43267,14550,177975,8700,22500,28980,49900,12920,14580,7690,8335,38600,12100,16589,11675,3830,6130,8750,8172,28755,6560,13250,16400,7000,57085,76050,9300,42900,10550,3628,8640,4470,16009,35005,7010,49556,10215,55315,4742,11146,18600,9363,5600,2920,1667,14103,12460,1083,23524,13576,2780,8000,34804,6000,5674,12364
2010-01-27,16000,555000,109000,49650,39850,39250,104005,144000,207500,36019,42125,23250,126332,67245,101342,50600,394223,314500,191000,45352,67200,67129,96800,64300,18850,13250,85700,51300,33600,139500,51100,83025,18597,82000,169941,84418,294000,105500,60438,11900,409941,38134,2134,171000,17702,49945,96700,15700,170186,41289,175559,35800,101664,135000,35350,53639,103399,17200,36400,19319,104500,11000,212000,114908,150625,14481,15132,47000,50000,58783,32050,22046,12944,6120,237500,2300,11280,34993,55300,81280,48000,12850,8498,117576,28600,48357,94628,80800,29800,27450,18350,42350,8621568,4099500,686000,17350,24500,18438,16604,5250,1107076,14400,151200,44424,5630,20150,54700,13641,10950,103655,135000,17138,6154,44741,25570,5151,28722,41584,14100,151515,8930,22450,28927,50200,13040,14053,7700,8305,38750,11950,16698,11975,3860,6180,8788,8286,27914,6100,13150,15700,6920,57512,76156,9570,43350,10400,3537,8600,4340,15858,34864,7000,49833,9750,54298,4773,11021,18550,9194,6040,2960,1736,14053,12500,1074,23524,13382,2780,8000,33391,6200,5674,12422
2010-01-28,16160,559000,113500,52300,39350,41700,107930,146500,211000,37704,41674,23600,126658,69001,102763,50000,391992,308000,188000,44616,67400,66733,100000,65600,19650,13400,85700,51400,34350,141500,51100,85173,18376,81800,167177,84640,286000,112500,61480,11800,406539,38947,2184,173000,18246,51303,98000,15450,167625,42407,169476,35400,114132,134500,35500,54215,107622,17280,36250,19951,102000,11000,210500,117657,153750,14718,15991,47400,50000,59913,31800,21852,12723,6016,235000,2360,11000,35053,55300,79896,48600,13300,8888,116657,28650,46863,93370,81800,29800,27500,19250,42900,8800122,4111522,686000,17500,23600,17710,17237,5220,1101358,14700,154400,44602,5620,19850,53500,13786,11100,103111,135000,17354,6245,45890,25283,5151,28410,42574,14550,154823,8820,22300,28927,50100,12920,14509,7610,8395,39500,11800,17107,12500,4100,6100,9091,8044,27746,6030,13150,15650,6900,59646,74146,9690,43300,10450,3561,8540,4355,16361,35052,6720,49833,9780,55518,4672,11146,18650,9210,5740,2915,1714,13855,12560,1065,23661,13576,2775,8000,33633,6050,5726,12576
2010-01-29,15680,536000,113000,50600,38350,41000,106949,148000,200000,35458,41224,22750,122088,69001,99921,49800,390504,299000,185500,42410,67700,65308,97500,64400,19550,13150,85300,51200,33300,136000,51500,83025,17675,81000,160269,84418,284000,113500,59965,11900,386694,38269,2229,169500,17520,50430,95700,15850,165063,41826,157308,35000,107898,130500,34550,52039,104489,16760,35750,19759,101500,10400,209000,112709,147500,14433,15669,46600,49520,58435,30700,21917,12625,5964,227500,2380,10560,32636,53800,80242,47650,13150,9005,110687,27000,45603,90432,82800,29800,26200,18400,44500,8468523,3955236,685000,16800,22650,17099,16845,5350,1054468,15000,144400,44513,5600,19000,54100,13447,10450,101913,133000,16921,5988,45603,23948,4971,27577,40594,14300,145688,8630,21150,28875,48450,12840,14193,7450,8094,39450,11300,16535,13050,3855,5800,8902,7788,25728,6080,12800,14875,6770,57619,73723,9710,41400,10250,3466,8210,4175,15858,34110,6330,49778,9585,50841,4883,10521,18500,8995,5150,2830,1719,13657,12400,1083,21843,12800,2700,6800,32826,5825,5569,12094
2010-02-01,15540,531000,116000,51900,38500,42750,108911,150000,204000,34616,40435,23100,129270,68891,98500,49600,389016,311500,181500,41307,69600,66021,97600,62200,20650,13250,84400,51000,33500,134000,51900,79943,17896,81600,160730,80753,289000,114000,60628,11400,394065,38066,2219,168000,17883,50624,91000,15750,164210,42318,162957,34800,105500,131000,34500,51654,99585,16140,35300,19429,100000,10500,213500,111609,151250,14575,16903,47500,48880,56870,30350,21659,12330,5835,217000,2360,10540,31729,53300,80588,47700,13050,8888,109309,26900,44950,90432,81500,26550,26900,18450,44400,8468523,3919170,681000,16750,22800,17099,16755,5390,1055611,14750,148800,44380,5390,17400,53600,13204,10500,101042,131000,16993,5958,45660,24854,5169,27421,41040,13950,136395,8530,21550,29032,50000,12400,13701,7450,8124,40050,11250,16644,12575,3915,5960,8826,7831,26485,5890,12800,14825,6850,56978,73617,9510,40300,10250,3561,8140,4160,15959,33167,6480,50333,9420,52468,4898,10677,18300,8858,5180,2880,1632,13756,12400,1047,21912,12558,2740,5860,34037,6000,5604,12576
2010-02-02,15440,541000,112000,52200,38200,42500,108911,146500,203000,34756,39872,22000,128617,67465,97553,49600,372652,305500,177000,41307,69600,66575,94100,60500,20200,13350,85500,51500,32900,129500,52600,78448,18081,82200,162111,77754,292500,111000,60060,11250,396900,37727,2199,168000,17611,49460,91000,15650,157095,39544,160785,34450,103582,126000,34200,50310,98495,15560,35850,19786,96100,10500,212000,111059,151875,14433,16688,45700,48960,56870,30500,21659,12625,5783,221000,2390,10800,32152,54000,80242,47100,12700,8810,110227,27500,45276,89803,81600,27800,26600,18800,44000,8238954,3907148,675000,16750,22750,16794,16905,5320,1084203,14850,149200,44291,5100,18150,53200,13058,10500,100389,130000,16728,6001,45488,25426,5151,27473,40792,14150,148050,8290,22400,28927,50800,12500,13666,7330,7974,38750,11000,16453,12400,4065,5740,8333,7675,27578,5900,12800,14800,6800,54524,72559,9300,40250,10200,3528,8120,4145,15908,33073,6750,49889,9990,51858,4828,10709,17900,8842,5020,2900,1622,14449,12380,1056,21912,12994,2795,6030,34037,5850,5604,12538
2010-02-03,15540,558000,112000,52100,37900,43200,110873,147000,208000,35552,39760,21300,135145,67245,98974,48000,379347,313500,184000,40817,69800,66813,94300,62700,20500,13600,87200,51500,33150,130000,52500,85640,17970,79800,162572,78753,289500,111500,61480,11350,413343,39285,2219,176500,18110,50042,94800,16050,158802,41289,164696,35400,105980,129000,34850,51654,105306,16200,35450,19786,97200,10600,214000,113259,155000,14623,16688,45400,48160,58087,30800,21594,12747,5926,225000,2420,10800,32394,55300,79205,47550,12300,8537,112064,27800,45276,91271,81600,31400,26900,19150,45750,8315477,3955236,670000,17350,22700,16794,16724,5400,1097927,15200,150000,44336,5170,17700,53000,12913,10550,100171,131000,16801,6123,45143,25474,5097,27213,41485,14250,147105,8350,22650,28717,50700,12460,13842,7290,8004,39000,11150,16644,12275,4180,5880,8371,7660,28923,5980,12850,15100,6920,54844,71713,9400,40250,10300,3561,8150,4235,15757,32838,6740,49389,9825,51858,4812,10896,17900,8949,5200,3060,1606,14449,12540,1056,21398,12849,2805,5850,35692,5725,5569,13116
2010-02-04,15520,547000,116000,50400,39500,43250,109892,151000,206500,34897,39872,21750,139389,67794,98500,48600,374884,308000,184000,42165,68300,67525,95600,62300,21100,13300,85500,52000,32900,131500,52700,84052,17822,79100,162111,78975,281000,111500,61291,11150,403137,40030,2204,179000,17747,52176,95700,15500,166202,40841,164261,35600,102623,128000,36100,52423,105170,16020,35300,19814,98200,10600,207000,114908,152500,14528,15883,44800,47520,56957,30300,21530,12379,5861,223500,2500,10980,31608,55000,77821,47200,12100,8498,112064,28300,44810,90852,80900,34000,26900,19250,45500,8443015,4063434,662000,17350,23650,16794,16272,5430,1097927,15450,148400,45224,5180,17700,52500,12864,10800,99082,129000,16704,6123,44454,24854,5079,27265,40842,14200,148680,8190,22350,28717,50100,12400,14193,7230,7793,38250,11300,16316,12625,4070,6030,8182,7618,29427,5940,12750,15125,7010,54311,72242,9360,39450,10600,3542,8150,4220,15405,32696,6800,49333,9690,51044,4836,10802,18600,8796,5310,3015,1578,14598,12940,1070,22049,12946,2800,6030,37388,5700,5604,13116
2010-02-05,15000,525000,115500,47000,39000,41000,105968,147000,205000,33821,38971,21300,136778,65819,95186,46000,368190,302000,179500,40939,67200,65308,93100,59300,20550,12850,81000,50400,31500,127000,51000,81624,17453,79100,155664,77198,280000,105500,58449,10900,391230,39963,2169,170500,17021,51691,92700,15150,163925,38650,157743,34800,100225,125000,35850,50310,98495,15500,33600,18934,94200,10150,204000,109190,146250,13768,15347,43800,47440,55652,29850,21337,12035,5614,220000,2460,11260,30883,53500,77821,45750,11850,8810,109309,27200,44436,86236,79800,34000,27200,18450,44800,8136924,4111522,651000,16700,23300,16981,16031,5130,1051036,14950,140800,44602,5120,17800,52300,12476,10300,98864,128500,16849,5958,44109,24138,4971,26797,38713,14150,154508,8070,21650,28140,48700,11980,13807,7280,7493,36950,10700,15771,12625,3930,5860,7689,7532,26737,5760,12700,14500,6740,53564,68752,9160,38250,9990,3523,8290,4075,15103,32084,6430,48500,9780,48604,4805,10521,18200,8475,5020,3050,1576,14499,12800,1052,21432,12364,2765,5600,36783,5600,5604,12364
2010-02-08,14960,516000,116000,45900,38100,39650,106949,149000,209000,34710,39872,21700,135472,66587,92534,47400,365958,305500,181500,41552,68100,64121,94000,57300,20850,12250,78000,50100,29900,127500,50200,80036,17121,79200,148295,77087,285000,101500,57975,10600,383292,39489,2164,162500,16612,50721,88300,15450,159372,37397,156874,34500,98787,120500,35750,48710,96179,15200,32950,17972,93200,10000,200000,109520,143125,13246,14971,43850,46920,54957,29900,21401,12011,5550,223000,2440,11220,29916,51700,80588,46150,11550,9044,108849,27200,43503,83928,79300,32000,27200,17900,43700,7932863,3931192,640000,16300,21850,16676,15248,4940,1000715,15850,135200,45046,5110,16100,52400,12233,9950,99953,128000,16776,6025,43190,23852,4899,26484,37327,13850,154508,7850,21450,28140,48800,11800,13350,7200,7372,36000,10350,15279,12375,3920,5880,7614,7589,24971,5600,12650,14050,6440,53084,68117,9100,37200,9750,3528,8220,3920,15002,31707,6300,48667,9210,45960,4859,10365,17900,8261,4730,3050,1514,14598,12860,1087,20952,12316,2745,5140,36419,5550,5569,12268
