Date,005930,005380,000660,015760,005490,035420,032830,012330,017670,000270,055550,105560,000810,090430,034220,051910,086280,034730,003550,033780,051900,066570,086790,009540,023530,030200,006400,002790,096770,024110,010130,004020,088350,000030,161390,035250,021240,001800,139480,002380,010950,011170,018880,029780,032640,011210,000720,036460,001040,010140,000120,009150,097950,036570,005830,047810,078930,008770,051600,042660,047050,138930,016360,006800,069960,012630,003490,071050,012750,011070,034020,004990,047040,004800,011780,000210,000880,001740,000670,000240,000150,114090,042670,005940,052690,030000,009830,007070,010060,005300,037620,000100,010120,004170,006260,011200,007310,000080,073240,105630,004370,028050,006280,108670,006120,002350,003240,012450,005610,010780,003620,001680,003450,120110,049770,017800,001120,069260,033920,003300,001430,161890,128940,011790,003410,093050,004000,000070,002270,069620,020000,060980,005180,002240,025540,170900,103140,029530,000640,003000,004490,005850,008000,115390,009290,019680,034120,064960,068870,008490,000480,001230,002960,003030,003920,097230,006650,007340,008060,025860,082740,004150,000430,007570,079980,014830,016800,009680,000140,104700,003570,004130,004710,005090,005740,007810,009580,010690,020150,033530,051310,078520,084870,093370,002020,000990,001440,003520,004430,033240,007860,013570,020760,007690,006380,005950
2015-01-02,26600,169000,47750,42700,283500,146407,115000,239500,47016,52300,44500,36000,285000,233060,29808,180000,154311,230500,58475,78200,618000,58800,32000,101743,243878,31600,114546,102264,82651,13700,405500,64500,7950,9790,51600,30300,85000,49123,208500,469700,48600,153354,8839,43750,11600,179500,39843,49100,148517,14207,187500,55500,303000,180500,54900,39800,39850,94800,77000,83289,30400,13840,43261,9830,123500,29035,26146,48100,71100,111500,17404,68296,5590,30589,80700,58283,29475,8820,117788,24550,79955,32900,8387,10300,49650,17150,12945,21082,61189,148013,28560,23826,11820,182500,53900,65742,485500,22600,9790,39350,248500,22535,132500,159500,38744,12650,1163000,23530,155000,52100,45705,34250,6950,47400,57856,36398,29250,26300,37228,18465,28000,43650,81318,24673,3012,29300,33400,59923,565641,66500,32000,69000,74400,27617,66500,79589,24800,68000,113215,7647,40150,13710,13250,11294,10450,7230,29000,22672,37250,52700,11550,1095,404500,66840,63328,45848,68900,6225,8943,9350,3364,6837,5960,26514,11050,48784,31700,12700,11950,6150,8307,12500,13519,63200,9971,12000,4070,7140,7019,13300,3080,18610,14100,3041,22450,4645,25935,1295,8100,12850,12300,6580,5473,31336,13900,4055
2015-01-05,26660,168000,47650,42000,279000,150012,117000,238000,47706,52000,44200,35400,286000,230759,29947,174500,152560,232000,58947,79000,610000,58400,31350,97655,237919,31900,112588,101366,80684,13750,397500,65200,7750,9630,50500,30100,84400,49614,205500,462677,48250,148115,9016,41300,12000,179500,39989,49500,150403,13773,182500,58700,315500,193500,54100,39800,39100,96700,76900,80846,30000,13647,42436,9509,121500,28254,26754,47500,72100,114000,17597,67755,5560,30543,80300,56024,29329,8820,115338,24200,80349,33350,8353,10150,49300,16850,13002,21168,59281,147713,28527,23685,11820,180000,53200,65742,502000,23050,9540,39800,242000,21756,131500,166000,39706,13100,1169000,22562,157000,55700,44941,35200,6810,48100,59357,37082,29050,25500,37770,18348,28500,44100,79546,24861,2948,28450,32800,59189,571513,68500,31650,69600,73900,26916,65600,81120,24650,68500,111800,7689,38650,14069,13300,11294,10500,6970,29950,22314,38800,52900,10950,1147,414000,68290,65018,44003,70600,6387,8913,9280,3435,6837,5870,27074,11500,48184,31700,12550,11800,6000,8366,12850,13565,64000,11441,11900,4100,7080,6922,12900,3130,17571,14300,3136,22600,4580,25935,1305,8240,13500,12100,6580,5441,31104,13425,4009
2015-01-06,25900,164500,47500,41850,275000,148811,115500,229000,47361,51200,43550,35300,290500,223958,31010,166000,149309,226000,58097,78200,606000,60100,30900,93112,232876,31500,108672,98672,78224,13600,397500,63400,7670,9440,50300,30250,82500,48337,202000,447752,45100,139066,8700,40150,12050,175000,38432,48000,149460,13158,181500,57100,321000,194000,54000,39450,38350,97400,79300,75293,29300,13503,42485,9509,116000,28923,26435,47250,70100,109000,16985,66173,5410,29494,81000,52590,28794,8600,115244,24300,78774,32450,8116,10300,47100,17000,12602,21168,56262,146113,27929,23545,11820,172000,52200,65435,489000,22650,9070,38650,243000,20821,129500,165000,39105,12750,1134000,21849,157000,55400,42250,34550,6750,47800,58756,35838,28900,25750,37820,18819,26950,44300,78741,25143,3023,28500,32150,59723,547048,68800,30750,69400,71300,26850,63400,79230,23950,68100,110856,7668,37800,13870,13800,10840,10600,6910,29050,22342,39600,50900,10350,1114,409000,66244,64918,42493,66800,6144,8943,9060,3304,6837,5670,26570,11500,47841,30850,12450,11750,5990,8366,12800,13247,63100,11682,12550,3975,6830,6642,12700,3335,16932,13700,2902,22900,4455,25935,1295,8270,12900,12100,6580,5184,30872,13375,3914
2015-01-07,26140,170000,47400,43150,279500,146607,117500,230500,46499,51800,42500,35000,296500,214455,31796,164500,149059,225500,57058,79700,600000,60000,30950,93112,230584,30850,108183,95979,78814,13400,408000,63400,7660,9400,49500,30600,80600,48140,199500,455653,45300,140495,8654,39950,12000,184000,37995,47600,149460,13231,183500,56700,320000,190000,53300,38050,37800,103000,76700,76848,29250,12975,42485,9499,117000,29593,25190,46600,69300,107000,16831,66752,5160,29722,83300,52590,28357,8650,114396,23550,79955,32150,8040,10050,46550,17150,12774,21168,55706,156614,27962,23332,11600,172000,52000,64821,486500,22700,9310,38450,239500,20758,131000,165000,37661,12700,1133000,21798,160000,55900,42809,33700,6730,47650,56054,35651,28900,25550,36538,18289,27100,44000,78581,25143,3045,28400,31850,58789,572492,67200,30450,72000,69500,26783,59700,76709,24000,66500,106611,7755,37300,13790,14050,10739,10450,6900,28450,22094,40450,49900,10600,1120,408500,66244,64322,42157,66600,6063,8823,9010,3232,6837,5510,26626,11600,47927,30900,12600,11700,5890,8464,12550,13156,63200,10960,12400,3860,6800,6477,12700,3260,16932,13100,2945,23100,4450,25935,1280,8700,13100,13200,6580,5152,30639,13575,3941
2015-01-08,26280,178000,49950,41800,286000,149011,120000,230500,45722,52200,44700,36600,300500,216056,32628,168000,149559,231000,57341,83400,613000,62200,31850,90297,231959,30300,111609,96278,81077,13750,415000,65100,7740,9530,49200,30750,78900,47649,205500,444240,46500,138113,8691,40750,11700,192500,37995,46800,154646,13231,184500,60000,323000,191000,53400,38800,37900,105000,81200,75515,29350,13359,43261,9645,118500,30150,25075,47250,69200,113000,16985,66791,5410,30634,85600,53042,28892,8650,121558,23350,79955,33850,8040,10300,47750,17250,12945,21596,55706,154114,28328,23121,12020,173500,52500,67278,495000,22850,9200,36000,233000,20790,127500,164000,37661,12800,1134000,21697,162000,56100,43316,32600,6850,49900,53551,37642,28800,25900,36833,18583,27350,44900,81318,24814,2926,28700,30900,57788,552919,65800,29150,69100,67200,26716,59900,76079,23750,66600,104724,7862,37350,13830,14100,10689,10400,6860,28350,22039,40150,51500,10600,1130,420500,66158,62831,41542,66500,5998,8883,9180,3249,6837,5550,26403,11550,47927,30700,12900,11900,5770,8483,12600,13292,63200,11014,12150,3865,6830,6245,13050,3230,16932,13650,3069,23450,4475,25935,1280,8540,13550,13200,6580,5232,30988,13600,3914
2015-01-09,26280,180000,49700,41750,290500,150613,120500,238000,45895,53400,45050,36850,297000,216656,32489,178500,152810,229000,58758,82700,607000,61700,32300,91295,236085,29900,113078,97076,83537,13950,420000,67700,8000,9560,49900,31550,80400,47895,206000,438094,48600,141447,8765,40650,11900,192500,38627,47600,157004,13773,188000,61900,331500,193000,54000,38750,38150,104000,82200,77292,29850,13647,43891,9781,120000,32046,26233,50300,69100,111000,17558,67794,5460,30771,85600,53855,28892,8700,122218,23900,81925,35900,8116,10800,48500,17000,13116,21168,57692,157314,29722,23545,11860,174000,52600,67585,494000,23150,9310,35900,239000,21569,128500,170000,36097,12750,1140000,23122,161000,55800,44028,32750,6960,50400,55553,37766,28850,26350,36143,18348,27900,44300,82123,25519,2969,28700,32050,58589,554877,65800,29450,68700,67400,27383,59900,76168,24050,67500,106139,7928,38550,14388,14050,10840,10400,6990,28950,23719,41150,50400,10800,1149,444000,66414,62334,42437,73100,6111,9004,9390,3500,6837,5680,27577,11550,47841,31350,12750,12000,5950,8943,13050,13156,63600,11201,11850,3880,7020,6380,13150,3195,17052,13800,3194,23900,4575,25935,1305,8900,14600,13600,6580,5256,31917,13925,3955
2015-01-12,26320,177500,50300,41750,290500,150213,116000,238000,46067,53000,43500,35750,292000,222357,32443,180500,150059,234500,59042,84000,613000,62100,32150,90842,235168,29950,113567,98273,83143,13500,426500,67800,8000,9380,50500,31150,80700,47895,211000,458287,48850,140971,8719,39350,12350,191500,38286,46950,157947,13592,190500,62600,335500,196500,52900,39300,38200,100500,84000,76403,29200,13407,43261,9558,119000,31266,26001,48150,68300,117000,17367,69183,5360,31728,85700,53584,30108,8970,123254,23900,80349,36750,8311,10700,49100,16850,13173,21382,58407,160714,29390,23826,11960,174500,52200,62977,486000,23000,9120,36100,240500,20478,129500,171500,35495,13350,1141000,23225,160000,55900,43824,32850,7500,50900,54452,37704,29950,26500,35749,18642,28150,47900,81721,25848,3067,29050,32250,59256,567599,67100,29450,68600,67300,27217,60400,76168,24250,69100,107083,8099,39550,14188,14250,11042,10600,7030,28750,23967,40950,50500,10900,1141,440000,66499,64222,41822,72500,6257,8953,9260,3736,6837,5720,27969,11850,47841,31250,13100,11900,6300,8943,13100,13111,63200,11308,12650,3930,7000,6409,13150,3270,17811,13500,3247,24400,4560,25935,1320,9450,14600,14500,6580,5401,32033,14175,3978
2015-01-13,26780,179500,49000,40850,282500,148210,115000,265500,46240,54200,43750,35900,295000,233560,32581,180000,127550,218000,59892,80700,621000,61500,31500,90842,230584,29950,111120,103262,81176,13650,432000,68800,7760,9390,50300,30850,82000,48582,213000,464433,48600,137161,8579,39350,12350,183000,38043,46100,152289,13266,192000,62200,336000,193500,53000,39400,38450,102000,84600,75515,28650,13455,42097,9489,118000,30782,26262,47750,68100,115000,17022,68720,5350,31546,85100,53404,29962,9070,123066,24550,80349,37100,8251,10700,48900,16600,12888,21724,58010,161115,28692,23403,11940,171000,51600,63285,486500,22750,9350,35750,240000,19948,130500,169500,36398,13500,1138000,23581,158500,55200,43062,32150,7360,51800,53952,37828,29400,25200,35502,18878,27550,49750,82930,25472,2926,28600,31300,59256,567599,67400,29450,68500,66900,27150,60700,76619,24350,69600,110385,7949,39700,14268,14050,10890,10400,6910,28450,24243,41600,51100,11200,1135,451000,65988,64720,40592,74400,6160,9124,9350,3691,6837,5790,27689,11750,47155,31400,12750,11700,6410,9158,13050,13111,62100,11254,12000,3910,7030,6409,13550,3190,17292,12950,3103,23900,4545,25935,1330,9400,14600,14600,6580,5384,33351,13825,3987
2015-01-14,26900,177500,48900,40000,282000,148009,118000,255000,45550,53600,43850,36700,297000,231460,33506,177500,115795,220000,59136,78000,615000,62100,32600,89569,233793,30000,109651,104758,82258,13400,424500,67600,7760,9220,49450,30600,82000,48828,212000,461799,50100,137161,8542,39500,12000,180000,37897,44950,152760,13411,183500,63700,336500,191500,52000,39500,38400,100000,81800,76181,28900,13647,42582,9781,122000,31712,26639,49200,67900,112500,16869,72386,5170,30862,83500,53404,30351,8780,127494,24500,80743,37350,8082,10800,47700,16950,12716,21980,57454,164515,28925,23615,11920,174500,51200,62670,475500,22650,9200,35900,238000,19356,132000,173000,36819,13750,1141000,22766,159500,55900,43011,32000,7520,52500,54452,38327,30250,26250,35601,19172,27750,49350,82526,25707,2991,29000,31200,59390,593043,67600,29600,67700,67400,26983,61300,76079,23900,70100,110385,8186,39750,14507,14150,10689,10200,6960,28200,23829,41700,50100,10850,1109,449500,65988,66012,39809,73900,6209,8953,9270,3757,6837,5700,27969,11500,46812,31800,13050,11550,6430,9167,13600,13020,60500,11281,12600,3905,6970,6361,13450,3150,17492,12900,3179,24800,4495,25935,1325,9530,14500,14500,6580,5329,32615,13800,3851
2015-01-15,26680,174500,49500,39850,274500,155620,114000,259000,46326,52500,43300,36550,298500,237261,33598,178500,118797,227000,58380,78500,619000,60900,32550,87844,234252,29950,111120,109348,81372,13100,423000,66600,7900,9050,50700,30850,82600,49270,214000,470578,50200,140971,8672,37550,12100,185500,37070,46050,157475,13014,182000,63500,347000,192000,53600,39000,38300,101500,82000,75071,29100,13743,41951,9567,121500,30671,26146,48400,67500,115000,16831,71382,5210,31181,85000,52590,28794,8670,127589,24750,80743,38300,8150,10800,47850,16950,12888,22023,58964,163815,29058,23473,12080,174000,49750,62670,476000,22900,9210,37050,242000,19294,134500,172500,36698,13900,1138000,22970,159500,55400,42555,32400,7320,51500,56454,37082,30400,26450,35502,18583,28200,50100,82123,26224,3023,29550,30550,59323,611637,67600,29300,68600,67300,26817,62100,76529,23500,70900,112272,8230,40300,14627,14250,10689,10350,7020,29350,24573,41750,50100,10900,1122,473500,66073,67603,41039,75000,6047,8974,9240,3812,6837,5880,29703,11700,48270,31550,13500,11600,6390,9197,13950,14064,61800,11227,12950,3935,6890,6564,13500,3200,17891,13250,3117,24750,4520,25935,1320,9640,14400,14300,5650,5610,32615,15850,3851
2015-01-16,26320,171000,47450,39150,271500,155620,110000,254000,46153,52000,43000,36000,286000,236361,33182,175000,117546,226500,58475,79500,613000,60800,32050,86300,224625,29950,107204,109048,80093,12750,427000,66500,7750,8860,50600,30300,82300,48975,215500,460921,48900,135256,8561,37450,12050,181500,35416,44900,155118,12472,182000,62200,343000,193000,52500,39300,37700,101500,84700,73294,27550,13455,41078,9334,120000,29779,25828,47450,70200,108500,16410,72424,5150,32959,84300,49970,28502,8380,127683,25200,79167,38400,7913,10500,46150,16850,12431,21724,57295,162115,27995,23473,12040,171500,48250,61441,472000,22500,9030,36100,242500,18826,133000,171500,36337,13900,1133000,21952,158500,55400,41691,32500,7120,50900,58256,37144,30700,26800,35354,18054,28450,52000,82930,26224,3012,30150,29800,58188,613594,67500,27950,67700,66900,26683,61800,75178,23500,70400,112272,8380,39900,14627,13800,10285,10250,7020,29350,23995,41950,49400,10750,1088,481000,64709,68398,39697,74000,5917,8823,9200,3922,6837,5820,29367,11800,48355,30850,13700,11450,6280,9148,13900,14518,61500,11227,13300,3885,6810,6351,13250,3120,17371,12900,3074,24900,4510,25935,1300,8420,14500,15150,6260,5497,32769,17175,3760
2015-01-19,26860,172500,47000,39300,272500,155420,110000,251500,46240,51500,43150,36500,283000,236561,33182,180000,117046,223000,57813,76000,613000,60800,33050,94021,225083,29800,108183,109946,86587,12900,436500,67200,7950,8950,51100,30200,82300,48975,216000,460921,53900,143352,8663,37600,11850,183500,36876,44700,155118,13158,182000,63400,342000,189000,52300,41400,39050,104500,86000,79957,28150,13695,42145,9402,120500,31080,25480,48900,71200,106500,16869,71537,5260,33643,86500,51777,28502,8530,132112,25550,79561,39950,7990,11000,45800,16600,13116,21638,58010,161415,29058,23756,12080,171000,48250,62056,474000,22400,9250,35550,240500,19418,135500,169000,37240,14000,1127000,23275,158000,54500,43621,33000,7300,50800,61559,37456,30500,27050,36143,17877,29900,52200,82526,26459,2948,30150,30700,58522,606743,67700,27650,67700,69000,26582,61600,74638,24500,71800,108970,8486,40000,14746,13750,10487,10350,6980,29600,24215,44700,48550,10850,1099,479000,64709,67801,41542,75600,5982,8762,9300,4020,6837,5970,30095,11800,49213,31100,13600,11650,6270,9285,14050,14473,62500,10800,12850,3860,6840,6438,13550,3200,17452,13350,3021,25450,4450,25935,1305,8230,14600,15550,5950,5497,33079,19550,3801
2015-01-20,27440,173500,47050,41700,274000,158224,111000,250000,47189,51900,43600,36800,279000,245063,32581,183000,118296,230000,58002,76300,615000,60500,32800,93112,226000,29900,109162,115134,85898,12900,429500,67000,7960,9100,51200,31900,82700,50007,214000,474968,54500,142400,8709,36750,12050,179000,38092,45050,159833,13266,179000,63800,351000,183000,52300,41300,39500,104000,81600,79513,27750,13551,42097,9402,122000,30596,25914,48500,73200,109500,16755,73157,5260,33962,87600,51054,28648,8060,131641,25100,80743,40200,7981,10900,45350,16550,13002,21638,58407,168615,29025,23897,12140,169000,48000,61748,488500,23350,9190,34900,243500,19418,136000,169000,36999,13800,1141000,22868,162500,54500,44739,32200,7190,50500,62860,37704,31400,27100,36735,18701,29000,52400,82930,26600,3153,30000,30800,59390,618487,67300,27900,68000,70800,27251,66500,74728,24450,72000,108498,8465,40050,14547,13750,10537,10550,6950,28950,24243,44000,50400,10900,1095,475500,64368,68696,40816,74000,5949,8652,9440,4004,6837,5990,30206,12050,50156,31200,13350,11850,6350,9451,13950,14155,65500,10720,12800,3895,6870,6584,13850,3215,17532,13400,3113,24950,4520,25935,1310,8390,14250,15350,5900,5666,33040,19375,3765
2015-01-21,27900,171500,48050,41500,273000,156221,115000,252000,47447,50300,44100,37250,289500,245363,33459,184500,112794,224000,58569,78400,599000,60000,33100,92204,217748,30300,112099,113339,87571,13100,437500,66200,7960,9100,51200,32300,83600,51677,218500,474090,54800,144305,8802,37400,12350,161500,37897,43900,161719,12941,176000,65400,354000,185500,52000,42450,39350,105000,83700,77070,27850,13455,42145,9198,118500,30931,26059,49350,72300,111500,16678,72347,5170,33962,86400,49699,27432,7590,134656,24950,80349,39600,8040,10600,44900,16450,12830,21510,57772,166315,28527,23826,12120,166000,47250,63592,499000,22950,9330,35450,241500,18888,136500,173500,36638,13450,1128000,22155,173500,54800,44636,34450,6830,49400,63961,36709,33250,27050,35995,19113,30000,51900,84136,26459,3164,30250,30850,58789,608701,67000,27950,66200,71100,26817,66000,74008,24200,70500,105196,8401,39550,14029,13700,10386,10650,6950,28850,24050,46150,50300,10800,1061,471000,64283,69690,39865,76200,6030,8672,9410,3998,6837,6010,30206,12050,50670,30950,13500,11750,6290,9470,13900,13928,69200,10800,12500,3875,6790,6564,13550,3165,17811,15400,3041,24400,4450,25935,1315,8250,14300,15250,5840,5537,32769,19725,3638
2015-01-22,27560,168000,47000,43250,278000,153217,112000,250500,47793,50200,44150,37450,290000,249564,32165,193000,113795,226000,59042,78400,605000,61800,33150,95384,219582,30000,113567,118128,91212,13250,446500,66400,7940,9020,51000,32250,83200,51825,222500,465311,56100,150020,8737,37100,12250,162000,39211,44700,158890,13375,172000,65900,357500,181500,51100,42500,39850,104500,84900,82178,29050,13407,44037,9149,117500,30894,25103,49500,75200,107000,17252,72810,5350,33096,86500,51235,27919,7770,134939,25350,83106,39250,8505,10550,43150,17300,13629,21938,59440,163915,28925,23826,12080,165000,47700,62363,497500,22850,9410,34900,239000,19013,133500,176500,35976,14400,1142000,22664,169500,54900,46719,35050,6910,48000,62760,37393,33200,26800,37031,19407,30000,50700,81318,26506,3088,30050,30800,58856,621423,67100,28900,64300,71400,27084,64900,74457,24800,71100,104252,8358,39150,13670,13450,10638,10550,6970,29150,23802,46750,49850,10950,1073,469000,64794,70287,40480,75800,6111,8662,9230,4025,6837,6110,29591,11650,50756,30950,13200,11700,6370,9568,13700,13655,69500,11495,12650,3905,6790,6932,13650,3325,18410,16050,3065,24100,4405,25935,1320,8310,15250,15450,5930,5649,33389,18700,3660
2015-01-23,27720,168000,47500,43150,275500,156221,116000,255000,48914,49250,45550,37450,293000,260067,32397,195000,113544,225000,59703,81200,603000,62000,33600,93567,223250,30550,122379,117928,90720,13450,442500,66500,7820,9110,51400,32500,86000,51677,216500,472334,56400,152401,8821,38800,12750,158500,40086,44650,160304,13195,175000,65900,358000,183500,51000,42400,40450,104500,86500,81512,28500,13888,45492,9528,118500,31191,25480,52400,72100,107000,17175,72656,5340,33552,85500,48253,27870,7700,132489,25150,82318,40000,8590,10800,41850,17750,13458,22408,58169,165915,29988,23685,12140,165000,47650,63285,507000,23100,9400,34400,237000,18452,136500,176500,36037,14350,1125000,22409,172000,55400,45856,35400,7210,48100,63561,36895,33750,26200,36735,19466,30250,51900,79385,27399,3067,29900,30850,59723,622401,66500,28850,61900,71500,27183,66100,74908,24500,72000,102366,8423,38600,13670,13300,10537,10550,6970,29150,24325,46600,49350,11100,1048,467500,64709,70088,39921,76900,6030,8833,9150,4042,6837,6160,29815,11700,51442,30600,13250,11550,6400,9685,13550,13610,69400,11441,13100,3910,6740,6874,13650,3555,17932,16000,2974,24150,4380,25935,1320,8240,15850,15300,6070,5625,33157,18550,3701
2015-01-26,27780,164500,48250,42700,268500,154419,116000,255000,50036,46450,46450,38200,299000,267969,32581,187000,113795,235500,57058,78600,598000,62800,33700,94021,224166,30400,123847,120023,89834,13550,441000,64100,7950,9140,51100,32650,87500,52021,217000,464433,55000,151449,8802,37700,12500,153000,41157,44050,163605,13014,177000,65400,357000,189500,51800,42900,40400,106000,87400,83955,27700,13551,45104,9567,119500,31749,25103,51200,76500,106000,17328,71884,5380,33005,85300,48434,27919,7900,130887,25100,82318,40000,8548,10900,42550,17800,13572,22622,58089,167115,30121,23545,12200,160000,48250,63285,503000,23000,9370,35950,228500,18203,137500,181500,35435,14000,1125000,21952,180500,55500,45907,37200,7070,47800,62860,37206,33950,26350,35650,19407,29750,53800,80433,26976,3056,30450,30250,59723,623380,65700,29850,61300,70600,27217,64500,75178,24150,71600,99535,8573,39200,13591,13350,10436,10450,6880,28550,24270,47350,48900,11150,1035,468500,64709,68994,39586,79400,6014,8903,8850,4047,7519,6030,31045,11800,51099,30550,13050,11600,6270,9676,13550,13883,70300,11227,12950,3880,6740,6816,13500,3465,18091,16050,2902,23400,4370,25935,1315,7980,15800,14300,6100,5658,32847,17975,3656
2015-01-27,28000,164000,49150,42150,266000,153017,118000,258500,49690,45400,46650,37800,310500,267769,33737,199000,119297,236500,58475,79200,626000,64300,33850,96292,220957,30300,124826,121719,93672,13250,438000,64300,7820,8910,52900,32900,88600,52807,221000,467944,58200,163831,8542,38050,12400,152500,41254,44500,165962,13411,178000,66900,363000,189000,51300,42000,41450,105000,89500,88619,28150,13743,45443,9626,120000,32084,25740,52800,79100,107000,17902,72154,5630,34418,87600,49247,27286,8230,132489,25200,83894,40550,8971,11100,42850,18300,14257,22237,59520,167215,30286,23756,12100,163000,48550,62189,517000,23450,9590,35650,234000,18982,135500,178000,35736,14100,1114000,22409,184000,55600,45146,37450,7100,48700,62960,38451,33900,26500,35946,19583,30300,53800,78017,28386,3175,30300,31500,60057,625337,63000,30200,61300,70400,27284,62200,76529,24350,70800,105668,8573,38750,13790,13700,10487,10500,6890,29450,24105,46800,51100,11150,1038,477000,65220,68398,40480,80900,6014,9245,8880,4118,8054,6100,30430,11550,50670,30700,12900,11800,6190,9764,13600,12567,71100,11120,13300,3895,6740,7068,13150,3675,17452,16150,2902,23500,4355,25935,1435,8270,15100,13550,6450,5473,33079,16750,3805
2015-01-28,27560,165500,49200,42850,272000,155620,116500,254000,49259,46000,44850,36500,316500,265568,33321,199000,123548,235000,59325,79400,676000,63500,32950,104468,218665,30000,125805,121021,93869,12950,437000,65300,7910,8780,53000,33000,86800,50793,217500,481114,58200,165736,8691,37400,12450,154000,42908,44700,165962,13809,187000,63900,357000,217000,51800,43400,41550,105000,90000,89508,28750,13359,46268,9781,119500,31377,25683,52600,78700,109500,18513,72077,6250,34008,88600,51506,27335,8170,132489,24850,84682,40600,9140,10950,43250,18700,14257,22750,62778,165915,30519,23756,12080,160000,48850,62962,539000,23150,9660,35500,234000,21818,137000,178000,36939,15200,1127000,24294,186000,55900,45146,38100,7350,48300,63361,39073,33900,26650,35453,19583,30950,56100,79709,27963,3208,30500,32200,63460,636102,61500,30350,62700,73600,27551,64400,78330,24400,70400,109913,8682,38900,13949,14050,10739,10300,6880,29750,23940,48600,49950,10900,1078,477500,66158,70585,43443,82000,5998,9245,8870,4277,8379,6090,31101,11600,50413,30500,12700,11600,6190,9822,13300,12567,71000,11789,12900,3925,6840,7058,13250,3620,17571,15900,2940,24100,4595,25935,1415,8700,15100,14150,6400,5522,33351,17325,3815
2015-01-29,27200,167000,47400,42600,273500,147409,114500,250000,49000,46650,45600,37050,317500,268069,34106,199000,121298,234000,59325,79600,679000,62600,32750,104013,221416,29950,123358,123216,91015,12950,432000,65300,7740,8830,54000,33000,86100,51088,215000,481991,58200,162879,8589,38300,12000,154500,42957,44350,160776,13592,184000,64400,353500,208000,52100,43650,41550,103500,88900,86842,27850,13551,45589,9830,120500,32307,27043,51700,80000,104000,18170,72000,6670,33278,87600,49970,26606,8560,133149,25700,83106,40600,8674,11050,43100,19550,14142,22451,62381,164215,30419,23685,11960,164000,47850,61738,550000,23250,9780,35800,235000,22036,135000,176000,36939,15550,1110000,23377,188000,57700,44079,37300,7390,47150,65763,39446,33650,26400,35798,19054,32650,57700,78097,27822,3208,30650,32900,61658,597936,61600,30400,63500,73600,27051,64200,78330,24450,71700,111800,8660,39450,13949,14000,10537,10600,6870,30650,24105,45150,49900,10750,1076,488500,65561,70883,42884,82300,6079,9315,8640,4294,8295,6070,31325,11450,50499,30400,13150,11650,6220,9685,13350,12521,70800,11628,12900,3910,6880,7174,13250,3580,17452,15700,2892,23200,4635,25935,1405,8670,14850,13900,6700,5384,33312,17225,3864
2015-01-30,27300,169500,47650,43200,252500,143403,112500,248000,49863,46000,45000,36800,295000,265168,33321,198500,122298,235000,58475,80200,688000,60800,32300,102651,217748,29950,126295,125012,92196,12950,429500,65900,7780,8800,52700,32400,87800,51579,208000,483747,60500,166212,8635,38200,12100,154000,42470,45200,162662,12941,191500,67000,352000,202000,53200,46850,41700,102000,88300,86620,27500,13311,46171,9830,119500,32084,27507,52000,80000,97900,17826,72116,6780,33096,89700,49699,26654,9410,133996,25200,81925,40100,8633,11100,42650,19750,14028,22323,62142,166615,30818,24107,12120,161000,48150,66055,569000,23250,9710,38150,231500,23688,139000,179500,36759,15600,1128000,23377,193000,58600,46771,38050,7510,46450,65663,40442,36750,26500,36538,19466,31850,57700,78741,28433,3262,31500,34150,63126,607722,62000,30600,63600,74400,27150,64700,79770,22750,71700,118404,8875,40600,14109,14100,10487,10950,6960,31150,24491,46700,49400,10900,1063,499500,65220,71878,43499,82200,6128,9345,8850,4294,8305,6260,31549,11450,50413,30850,13750,11550,6340,9822,12650,12430,74600,12511,12700,3930,6970,7126,13550,3715,17612,16500,2907,22600,4975,25935,1415,8670,14950,14100,6620,5312,36178,17025,3937
2015-02-02,27360,171000,46600,43500,254500,142401,112000,249500,49690,46550,44750,37200,299000,267069,32350,205500,118046,238000,59325,80000,687000,60500,32300,108101,224625,29750,127763,124313,95935,13250,436000,67100,7740,8880,51900,32600,88600,51481,209500,488137,60200,165736,8384,37650,11700,157500,43103,46100,159361,13231,191000,66900,354000,200500,53300,47200,42250,101500,87900,88841,28550,13407,46753,9830,122000,31377,27073,51100,80700,98600,18400,71768,6790,33825,91400,51596,26800,9290,133336,24450,81925,39500,8971,11000,43000,19750,14199,21980,64606,168515,30220,23897,12120,162500,48600,65411,565000,23400,9580,37800,236000,24468,138500,174000,35976,15550,1129000,23886,191000,58300,45246,37800,7510,45450,66664,40130,36800,26400,36784,19524,32250,57300,77534,27963,3218,31450,34400,61725,606743,60300,30150,63400,74500,27116,63700,79589,22850,72200,113215,8724,40200,14188,13900,10739,10800,6940,31400,24270,44750,48900,11150,1078,500000,65988,72971,44841,79900,6014,9134,8830,4146,8148,6010,30990,11550,51013,30500,13950,11550,6210,9744,12450,12068,75600,12457,12450,3915,7000,7339,13100,3715,17811,16150,2926,22650,5050,25935,1485,8460,14700,14500,6880,5489,35519,18050,4032
