Date,005930,005380,012330,005490,000660,035420,000270,055550,015760,032830,051910,009540,017670,105560,096770,086790,023530,000810,066570,003550,033780,034220,010140,086280,051900,010950,030200,011170,139480,006400,004020,034730,000720,042660,035250,024110,088350,036460,010130,090430,001800,009150,036570,078930,021240,011210,002380,047050,032640,010060,029780,018880,005830,069960,034020,002790,097950,016360,001040,000210,030000,009830,138930,047040,000880,000150,006800,047810,012450,012750,011780,004990,028050,008770,006260,004800,004170,052690,000670,000120,071050,060980,007070,000240,000100,005940,011200,010120,001740,005300,003490,073240,012630,011070,000080,006360,004370,006280,003240,001680,120110,007310,002350,108670,001120,011790,006120,004000,093050,069260,003620,001430,128940,069620,005180,001230,020000,105630,103140,097230,003920,004490,007860,034120,044820,029530,000070,000640,002960,082740,006650,017800,019680,003300,000430,002240,003030,004150,084870,007570,008000,033920,005850,003000,079980,004130,005740,007340,008060,009680,010690,010780,014830,020150,020760,025540,064960,003570,000140,093370,003520,004710,006380,007690,007810,009580,013570,016800,025000,025860,033530,078520,000990,000700,001440,001630,002020,004430,104700,005690,005950,009420,077970,005090
2014-03-31,26860,251000,315000,296000,36000,154800,59300,47000,36450,100500,254000,137757,48545,37250,115549,38900,335000,239500,64900,63516,80000,24933,23505,120750,459500,61600,29550,180310,244000,161000,68800,149500,56000,278114,31000,13500,6980,62200,330500,126000,40232,69300,218000,48200,74700,171000,618031,38700,10450,163493,34650,9720,55200,142000,27825,51200,287000,38080,118261,118112,23950,20766,14049,7950,28719,152294,8140,33950,64313,89000,87800,72920,71700,86100,76300,49158,230500,65700,110157,113000,36800,52757,33754,21050,24569,8830,62287,13440,9460,149200,23762,13300,16488,103000,23500,33901,298500,126000,1370000,40800,54400,374000,13500,159000,28200,30950,38015,48900,27900,21550,134076,27250,86602,70100,200342,3229,26400,22450,25500,61391,86500,49350,8720,38050,45893,63600,78989,113112,464000,7501,76500,28360,6610,30299,6560,21191,227409,7409,22200,26000,14000,22566,19050,6005,10450,16500,50149,9164,20109,11000,12300,23650,57007,11976,12658,44050,13425,11796,14300,3975,1845,18546,4740,36971,12150,5080,10250,28800,70333,8780,17050,23783,6700,10207,87408,56800,21000,10500,5480,3830,5978,4100,28080,50900
2014-04-01,26780,251500,318500,300500,37000,156000,59700,47000,37150,99700,263500,138736,48883,37550,116022,39200,332500,242000,65200,63735,79200,24980,23320,121750,454000,61600,29450,185585,240000,156500,68900,153000,56400,285067,30850,13000,6890,62200,335000,126500,39347,69000,219500,48400,76400,169000,646381,38950,10450,166717,34450,9140,55500,144500,27786,50400,296000,38226,118261,117431,24100,20820,14096,7820,28853,151195,8150,34350,63647,86400,88200,72880,72300,87600,76200,48582,234000,65900,110717,113500,36450,52757,34631,20700,24569,8840,63194,13520,9390,149300,23608,13000,16488,104500,23900,33901,296500,127500,1379000,42400,53500,387000,13500,162500,28150,31650,38377,47650,27600,21850,137757,27500,88882,71700,199253,3229,26450,21850,25950,62983,86200,49350,8636,38050,45893,63700,77661,114054,472500,7461,79300,29115,6630,30299,6490,21108,244333,7286,22650,26250,14550,23964,18800,6150,10750,16950,49770,9235,20300,11200,12750,23850,57384,12073,12737,43250,13400,11699,13950,3935,1895,19334,4945,36896,11900,5040,10250,28900,73000,8820,16950,23565,6640,10106,87408,55100,21000,10550,5450,3900,6045,4070,28080,50000
2014-04-02,27140,250000,321000,297000,37050,161000,60800,46500,37650,99000,264500,138083,46630,37550,114128,39200,330500,239500,65800,63077,79000,25214,23763,124750,457000,61600,29100,182228,248500,156000,68000,150500,56800,283329,30700,13000,6870,62100,335500,128300,39789,68500,227500,48550,75400,169000,624835,38850,9960,167638,34750,9080,54700,147500,27944,51000,294500,39006,118696,118657,23850,21303,14282,7770,28316,147896,8220,34250,63869,85500,87200,72800,72400,88100,75500,48582,231500,64800,110063,112500,36900,53148,34693,20400,24502,8890,62891,13520,9360,148200,23793,13450,16296,102000,24050,34181,300000,131500,1373000,42000,52800,398500,13650,160500,27950,31850,38861,47200,27950,21650,145428,27650,88882,70700,207528,3280,26550,21700,25650,62755,86100,49300,9058,38100,45893,65000,77883,114054,472000,7596,78500,28234,6600,30181,6470,21136,248564,7317,22700,26250,14350,23723,18850,5984,10850,17500,49089,9164,20382,11300,12750,24000,58232,11976,12339,42550,13400,11699,13850,3840,1880,19421,4840,36521,12150,5010,10150,29300,71889,8760,17650,23094,6610,10039,86575,53800,20700,10150,5440,3900,6068,4080,28080,49800
2014-04-03,27800,245500,315500,294500,36550,160600,60600,45500,37850,98200,262000,135798,45504,36900,113654,37900,325500,241000,65600,62857,78700,26009,23394,126750,453000,61000,28700,178871,240000,155500,67300,146500,56400,281590,30600,13200,6890,62800,332000,127200,39593,67000,224500,48350,76400,168000,615763,38350,10050,166717,34450,8980,54800,145500,27627,50800,287500,39006,118696,117295,23250,20820,14329,8020,28092,145697,8160,33200,64313,84400,86600,72800,73800,88000,74900,46982,228500,63800,110344,114500,36600,51780,35007,20500,23825,8850,62891,13500,9500,148400,23392,12950,16076,103500,23750,34555,294000,131000,1380000,41200,53000,400000,13250,161000,28000,31000,37471,45600,27800,21350,145121,27800,86982,69700,207092,3229,26550,21450,25900,63210,86000,50200,8847,38750,45893,65000,77330,112640,469000,7667,79000,28014,6580,30769,6460,21136,252794,7348,23100,26100,14300,23772,18850,5984,10850,17600,47877,8998,21118,11150,12550,24500,57855,11927,12140,43600,13775,11553,13700,3870,1890,19115,4785,35883,12000,5000,10000,29400,71333,8840,17500,22840,6690,10022,86367,53800,19900,10100,5360,3910,5933,4225,28080,49800
2014-04-04,27600,247500,316500,294500,37250,158000,60900,45750,37100,98200,262500,137104,45954,37050,113654,38500,325000,237500,66900,64064,78200,26056,23320,126500,453500,60700,29000,178871,243500,157000,67400,145000,56500,281590,30700,13200,6930,62000,330500,126000,39740,68300,221000,48350,74800,169000,614629,37850,10150,165335,34450,8960,53900,144000,28063,51100,290000,38763,116522,115796,23450,20820,14469,8220,27511,146247,8130,33200,64091,83500,86300,74080,73000,88200,76200,46982,229000,64000,111370,115000,36900,52561,34255,20300,24163,8860,62589,13420,9700,148100,23269,12900,16159,109500,23350,34321,295000,132000,1382000,40800,60900,398000,13450,158000,28450,31550,37652,46200,27850,21800,150337,27800,88502,72000,209270,3242,26650,21300,26350,64120,87200,49900,9163,38800,45893,65100,77993,111698,472000,7493,79600,27480,6630,30416,6640,21219,260199,7409,23300,26100,14350,23723,19000,6005,10850,17700,47801,9069,21418,11350,13200,24300,57855,11781,12100,44300,13850,11650,13450,3875,1910,20427,4790,36146,12900,4990,10250,29650,71556,8860,17550,23384,6420,10173,86783,53600,22850,10050,5420,3875,6000,4330,28080,51500
2014-04-07,27940,246500,314000,300500,37000,147800,60700,45550,37500,99100,269500,141674,44603,36700,114128,38250,328500,237000,68800,66039,78500,26383,23652,125750,451500,61500,29250,183187,246000,159000,69100,145500,56100,283763,30650,12800,6930,63500,334500,128400,39347,69100,210000,48650,74000,166500,610093,37400,10100,167638,34500,8960,55200,143500,27825,50600,289500,39104,115652,114434,23950,20766,14562,7980,28182,147346,8130,32350,64313,81800,87000,73840,72000,84100,79400,46406,233500,63200,111837,112500,36600,52757,34756,20250,24163,8860,61380,13680,9330,148600,22837,13100,15939,106000,23000,33574,296000,129000,1365000,40850,62400,388500,13300,153000,28250,32050,36262,45950,27650,21700,149723,27800,88882,70600,210794,3280,26500,20950,26450,64120,86700,50200,8952,38650,52400,64500,78878,113583,469000,7746,74000,25908,6590,30769,6700,21080,260199,7286,22800,25500,14500,23289,18800,5921,11300,17650,45907,8974,21555,11550,13100,24000,57760,11489,12260,44650,13750,11553,13450,3780,1890,20558,4860,36446,13450,4970,10400,29900,71111,8780,17550,22985,6390,10123,89489,53500,22950,10050,5530,3895,6000,4265,28080,50900
2014-04-08,27880,248500,315500,303000,36750,148400,60700,45950,37350,99700,272000,143306,45504,37000,116496,38800,325500,238000,69200,65819,78700,26290,23800,124250,443500,62200,31250,185105,244500,159000,69900,144500,56300,284198,31000,12650,6910,63700,327000,127100,39200,68900,210000,49000,74000,168500,598753,37600,10400,167638,35000,8780,54600,145500,27667,50700,281500,39592,112609,114979,24400,20766,14329,7850,28182,146247,8240,32700,63980,81500,86800,73040,73900,83000,79000,46662,235000,63400,112117,111500,37000,44941,34819,20200,24299,9000,61984,13480,9700,147400,22344,12900,16296,108000,23050,33667,293000,128000,1361000,40100,65100,394500,13400,151000,28300,31700,36020,45850,27850,21650,153405,27850,88122,70300,206439,3242,26850,21550,26300,62528,87900,50700,8805,38750,44600,65300,79985,114525,469000,7785,74800,26096,6620,30651,6660,20913,264429,7286,22500,25500,14550,23338,18600,5879,11400,17650,45983,9022,21664,11900,13200,24100,57384,11343,12180,43200,14025,11650,13450,3790,1875,20165,4835,36558,13350,4925,10350,29650,72000,8760,17800,23311,6300,10426,88864,54100,23000,10100,5510,3850,5955,4300,28080,51600
2014-04-09,27420,243500,315000,311500,37650,149600,59200,46600,38850,100000,271000,143306,45954,37450,120284,39500,330000,241000,68300,65271,81000,25681,23689,122000,446000,63000,32600,184625,251000,159000,73300,149500,57100,285936,31200,12700,7020,64900,336500,127500,39544,69500,210500,49900,74600,165000,585145,38300,10400,166717,35450,8790,55200,147000,28498,52800,290500,40567,115652,117976,23900,20927,14702,8170,28763,150095,8637,33050,64647,82800,89600,74080,74300,82600,80000,47110,240500,63500,113704,112000,38000,46699,34568,20550,24637,9340,62589,13680,9710,148800,22591,12750,16488,105000,23850,33621,291500,128000,1353000,41700,65500,395500,13400,153500,29650,32150,36141,45700,27850,21900,154939,28800,88882,69900,209705,3345,27000,21300,26550,63665,88800,51000,8593,38200,41300,67000,79874,116411,475500,7596,72900,25530,6830,30416,6700,21136,255968,7286,20500,25550,14450,24206,18350,5942,11350,17800,47498,9164,21227,11850,12500,24100,57478,11294,12220,43250,14100,11893,13750,3775,1865,20077,4990,36671,13350,4970,10350,29800,72556,8690,17650,22876,6310,10712,89072,52400,22100,10600,5640,3905,6090,4330,28080,51500
2014-04-10,27600,242500,306500,312000,37700,153000,58600,46800,38700,100500,270000,142980,46517,37800,120758,39850,335000,244500,68900,65929,81600,26009,23726,125000,453500,62800,32300,181748,248000,157000,73300,149000,57400,284632,31050,12650,7050,64700,340000,133500,40035,69800,213500,50100,79700,164000,597619,38350,10150,167177,35450,8830,55500,150500,28261,53400,297000,41103,118696,118112,23600,20820,14702,8230,28719,150645,8667,33150,64869,84300,90000,74400,75800,82600,80000,47558,245500,63000,112024,112000,38050,46504,34568,20400,24705,9330,63496,13660,9700,150800,23022,13100,16488,106000,24200,34788,295000,129000,1345000,41200,65500,418500,13450,166000,30100,32000,36081,45450,27700,22350,156473,29000,90401,71300,209488,3293,27300,22100,26400,62073,89400,50800,8593,38200,41150,67500,81312,116882,470000,7746,72500,25782,6870,30651,6840,21524,258083,7164,21150,25650,14600,25025,18450,5942,11550,17600,48028,9259,21773,12200,12750,24000,57855,11392,12260,43500,13875,11990,13900,3815,1920,20602,5010,36971,13350,4990,10350,30000,72889,8920,18000,24073,6500,10779,88656,55000,22500,10550,5750,4125,6180,4450,28080,51100
2014-04-11,27300,242000,301000,313000,37050,148200,59400,46600,39700,100500,267000,141021,46180,37350,121231,39200,336000,245000,69300,65380,82400,25962,23800,125750,449000,63100,32300,176473,244000,158000,72400,148500,57200,280721,31150,12350,7030,64300,339000,134300,39446,69200,206500,49950,77700,163000,593083,38150,10150,163953,35100,8660,55800,148000,28300,52200,297500,41054,117391,116205,23800,20605,14749,8130,28942,147346,8637,32500,64424,83300,89400,73560,76000,81100,79200,47110,247000,63300,110717,108000,38050,47090,34005,20600,24840,9250,65310,13660,9700,148100,22776,13200,16186,104500,24500,35395,294000,127500,1325000,41400,64600,415000,13350,166500,29700,31500,35537,44750,27650,21950,154172,29000,88882,71000,207092,3151,27050,22000,26150,62755,89600,49850,8636,37550,41700,66200,81533,119710,468000,7683,72400,25908,6890,31473,6840,21024,255968,7103,20850,25400,15100,24495,18250,5942,11450,17600,47498,9212,21446,12050,12500,23900,57949,11392,12260,43050,14125,11650,13900,3750,1900,20340,4895,36558,13300,4900,10200,29950,71444,8920,17950,23565,6470,10745,88656,53700,22500,10550,5780,4165,6247,4395,28080,50000
2014-04-14,27400,241500,306000,314000,36900,148600,60000,46650,39250,100500,261000,139389,46405,37450,120758,38850,332500,243000,69500,65271,82400,26523,23763,124000,452500,63100,32150,175035,248000,157000,71500,148500,56700,277679,31150,12650,7000,63200,334500,131100,39004,72000,205500,49850,77300,162000,601021,37650,10150,162111,34450,8600,55800,147000,28696,51200,298000,41006,116957,115115,23550,19801,14609,8090,28271,148996,8627,32150,63203,82600,89800,73000,77400,84500,78900,46342,240500,63300,111557,108000,38250,47676,34693,20700,24705,9280,64403,13580,9670,147000,22190,13050,16049,108000,25050,35489,296000,128000,1325000,41900,63900,424000,13500,167000,30150,32250,34570,45100,27700,22000,156473,28600,88122,72900,211883,3177,26850,22000,25850,60936,90000,50000,8973,37400,42800,65700,80538,121124,468000,7714,71800,25719,6850,30769,6820,21024,253852,7011,21150,25350,15150,23723,18500,6005,11500,18300,47498,9259,21828,12450,12600,23000,57572,11489,13056,42700,14000,11650,14000,3720,1880,20471,4820,36483,13950,4850,10200,28550,71111,8700,18100,22913,6420,10611,88448,52700,22100,10650,5880,4120,6247,4410,28080,50000
2014-04-15,27400,238000,306000,317000,37400,146800,59500,46400,39500,101500,261000,136125,46630,37000,119811,38600,332000,239000,69300,64613,82900,26430,22988,122500,476000,62400,32350,175514,256000,155500,70800,146000,56300,267685,31500,12650,6940,62400,329500,134700,38316,72200,205000,49350,77600,159500,585145,37450,10150,160269,34150,8650,55200,145000,28657,52400,299500,40762,115217,115387,23450,19425,14842,7960,28048,146247,8696,33350,62869,81600,89700,72760,77400,79400,79800,46470,239000,63600,111744,108000,38350,47286,35508,20600,24569,9280,62891,13580,9620,150600,21574,12850,16131,109500,25350,34788,296000,130000,1330000,41350,63400,425000,13400,168000,30150,31800,35053,45950,27850,22000,160308,28500,85083,73000,212754,3125,27050,21750,26200,58890,90700,51000,8889,37150,43100,65700,79653,122066,470000,7588,70700,25625,6860,29947,6750,21108,252794,7072,21100,25400,15100,25363,19000,5984,11500,18150,45680,9259,21773,12450,12450,23100,57572,11148,12777,42550,13725,11699,14100,3795,1910,20077,4940,36708,13950,4850,10150,28500,70111,8900,17600,23021,6460,10358,89281,51900,21700,10600,5780,4155,6158,4335,28080,50000
2014-04-16,27600,242000,307000,307500,37650,150000,59000,46000,39150,99900,261500,135798,45954,37000,118864,38350,323500,238000,70100,65600,83000,26711,22767,127250,479000,62200,32200,174075,245000,159500,69500,143500,56000,266816,30850,12600,6890,62600,324000,130400,37775,73900,212500,49300,77600,161000,579475,37800,10150,159348,34150,8380,55000,144500,29290,50900,296500,40420,113043,114025,23450,18835,14609,8050,28003,146796,8716,32650,63314,81600,89300,71840,77300,80100,79400,46342,237000,63000,110063,106500,38200,45918,35821,20550,24502,9250,63798,13620,9680,151600,21574,12750,15554,115000,25250,34882,299000,130000,1343000,41000,66800,414500,13500,169500,30700,32750,35235,45600,28100,21700,180250,28400,84703,74100,210576,3138,27100,22400,25900,58663,94300,50500,9163,37050,42300,66300,78657,119238,470000,7619,68500,25625,6850,30769,6800,21108,258083,7041,21750,25250,14850,25507,19450,6046,11450,17950,45604,9140,21609,12500,12600,22850,57384,11246,12698,42550,13725,11699,13600,3755,1885,20515,4880,36746,14000,4870,10150,28350,71222,8840,17950,22478,6400,10409,89489,51400,22300,10650,5690,4145,6113,4320,28080,50100
2014-04-17,27400,240000,308500,308500,38050,147400,59100,46450,39150,100000,262500,135472,46292,36950,118864,38400,324000,239000,70700,66477,81100,26898,22804,129000,479000,62300,31900,175035,248000,157500,69900,144500,56100,266816,30700,12700,6950,63900,326000,129700,38021,73700,207000,49600,78600,162000,584011,38200,10400,161651,35000,8480,54800,146500,29369,51400,298000,40908,113478,112935,23600,18781,14656,8110,27779,147896,8716,33200,63758,82000,88700,72720,77500,79200,81900,46598,232500,62100,111557,106000,38250,46699,35946,20600,24569,9240,63496,13540,9600,149200,21050,13000,16186,114500,24800,35489,299500,130000,1343000,41050,67200,412000,13700,165500,30650,33350,35053,46100,28200,21800,175648,28250,85843,72600,212536,3138,27000,21800,25700,57981,94500,50500,9037,37150,40850,66400,79874,122066,468000,7509,68000,25971,6860,30064,6950,20969,250679,6950,21600,25250,15450,25749,18900,6130,11400,18000,46362,9283,21746,12400,12250,22550,57478,11197,12379,42900,13600,11699,13400,3740,1855,20865,4900,36933,13700,4895,10150,28800,71778,8930,18100,22478,6670,10358,88864,51000,23200,10600,5730,4260,6113,4435,28080,49800
2014-04-21,27600,244000,310500,302500,39400,151400,58400,46500,39000,99600,274000,136778,46855,36900,120284,38050,324000,237000,70700,65819,83300,26804,22877,126000,473000,62500,31400,178871,250000,157000,69200,144500,56100,270292,30750,12850,6970,63000,325500,123500,38807,73000,206500,49450,77500,162500,597619,37950,10400,162572,34550,8460,55000,144000,29211,50900,292500,40567,113478,113616,24050,19049,14609,8070,28182,150645,8726,33100,63536,81700,91200,72160,75700,81600,81100,46662,234000,61100,113144,107000,38150,46699,35320,20650,24772,9160,63798,13680,9390,159900,21327,12750,16488,112000,24800,34741,301000,129000,1367000,40500,67400,425000,13250,171500,30350,33450,35779,45250,28200,22200,175648,27400,87362,72300,207745,3112,27400,21550,25850,57298,93100,50300,9121,35500,41150,65900,80980,122537,469000,7327,69700,25342,6880,29242,6830,21080,251737,7041,23000,26000,15100,26134,18750,6130,11350,17850,45831,9283,21964,12200,12100,22850,57101,11684,12578,42050,13700,11505,13350,3735,1855,20908,4875,37046,13500,4990,10200,29200,72778,9590,17950,22296,6990,10392,93651,51400,22650,11050,5660,4250,6180,4505,28080,49500
2014-04-22,27500,245000,308500,301500,39800,158600,59100,46600,39950,98900,274500,136125,46743,36300,120284,37750,323000,238500,70300,66368,84500,27319,22988,127500,480000,62100,31900,176473,247000,158000,68400,147000,56000,272030,30650,12800,7010,63800,324500,124800,38856,73000,208000,49450,79400,166500,585145,37850,10300,160730,34250,8520,55500,140000,28973,52800,293000,39982,114348,114706,24300,18674,14749,8220,27958,148996,8706,33700,65979,82100,91800,72880,77200,82900,81500,46726,233000,61800,112491,109500,37650,47872,34693,20700,24840,9120,64403,13740,9460,160800,21081,12700,16626,114500,24350,35348,307000,130000,1359000,41000,67400,419500,13300,168500,30500,33250,36141,44650,27800,22200,170279,27200,85463,72900,208399,3073,27150,21600,26350,56844,93100,49600,9058,35650,40000,65100,81091,122537,468000,7327,70100,24807,6780,30534,6820,21080,251737,6950,23400,25900,15050,26616,18500,6109,11500,18600,45755,9402,21937,12050,11900,23000,58514,12025,12299,42050,13900,11505,13000,3730,1875,20865,4790,37383,13500,5000,10150,29550,71889,9590,18250,22840,6880,10258,90737,51400,22500,10950,5640,4105,6225,4540,28080,50800
2014-04-23,27780,245000,304500,299000,40750,156000,58200,46900,39900,96000,275500,133513,45954,36150,118390,38000,321500,240500,70100,66368,84000,27132,21512,127250,495000,61300,32650,172637,243500,157500,67600,144500,55500,263339,30100,12800,6960,63500,323500,123700,38709,72500,204000,49350,80100,169500,603289,37650,10100,168098,35600,8610,56000,139000,28617,52100,297000,40225,113478,113344,24100,19103,14562,8190,27735,148996,8607,33500,65868,80900,90800,71640,76400,83000,79800,47430,230000,61800,112584,111000,37800,48458,35821,21000,24502,8970,61984,13520,9130,160800,21019,12400,16763,113500,25400,35150,305500,127000,1369000,41250,67400,416500,13100,167000,30500,33200,35416,43350,27700,22500,171813,26600,85083,72800,209705,2995,27000,21500,26200,55934,94000,49450,9142,35500,39200,68100,80759,120181,466000,7034,67800,24053,6800,30534,6820,21108,241160,6888,23600,25400,14400,27002,18550,5963,11750,18350,45680,9235,21691,12050,11850,22950,59362,11927,12100,43250,13800,11602,13350,3595,1855,20340,4720,37196,13200,5040,10050,29150,72000,9430,18300,22478,6860,10258,89697,49800,22650,10700,5600,4105,6180,4495,28080,52200
2014-04-24,28140,242000,308000,299000,40900,155400,58000,45650,40500,96400,270000,132208,46292,36150,116969,37700,322000,243500,69900,65380,83000,26898,20922,126000,487000,60900,32500,171198,243000,154500,67700,146500,55300,259863,29550,12800,6960,63100,321500,125600,38463,71100,206500,48700,82900,168500,597619,37150,10100,169480,36400,8680,56300,135500,28894,52500,301000,40323,111739,111845,23750,19425,14656,8160,27377,149545,8577,33250,65979,78100,89700,71600,76400,83000,80700,46342,231500,60900,112024,107500,38000,48653,35633,21200,24299,8890,62891,13500,9490,155500,20834,12550,16214,111500,25250,35100,299000,126000,1351000,40000,66600,417000,12900,174500,30200,32200,35476,42750,27800,22550,167978,27150,85083,71000,206221,2554,26650,21200,25900,53206,94200,49200,8910,34350,39200,68300,79763,118296,457000,7011,68800,24493,6910,29477,6870,20830,249621,6950,22600,25200,14200,27050,18150,6025,11800,17950,45907,9330,21473,12050,11850,22800,59362,11781,11543,42200,13900,11602,13050,3465,1845,19859,4560,37196,12800,5120,10050,29300,72778,9350,17750,21716,6760,9888,88448,50000,22100,10450,5600,4065,6202,4445,28080,51500
2014-04-25,27980,236000,302000,292000,40750,149600,57300,44300,38900,95900,267500,131555,46067,35800,114128,37350,316000,241500,68900,64393,81700,26523,21033,122750,470000,60200,32050,164964,238500,150000,66500,142000,55000,262035,29400,12550,6850,61400,322000,125200,38512,69300,203000,48450,78400,168500,577207,37300,10050,167177,35850,8690,56000,133000,27548,50900,297500,38616,108696,111845,24350,19693,14422,7860,27198,147896,8448,33250,64091,79500,88300,70280,74300,82000,78700,45702,225500,61500,111650,105500,37600,48653,34693,20950,24028,8800,62589,13080,9330,153100,20156,12500,15994,111000,25000,34400,302500,126000,1326000,40150,67800,410000,12600,171000,29550,31900,34388,42050,26650,22100,163376,26250,84703,70100,203608,2593,26250,21550,25500,53206,93500,49400,8931,34150,39900,66900,80095,118296,453000,6987,67500,24902,6810,27011,6630,20469,252794,6950,22650,25150,14300,26134,17950,6005,11550,17700,44089,9140,21118,12000,11550,22600,59268,11830,11344,41600,13850,11262,13050,3455,1845,19640,4525,37158,12500,5000,9880,29100,70889,9380,17300,21027,6830,9316,86575,49300,20950,10300,5560,4065,6158,4355,28080,49000
2014-04-28,27760,233500,301500,292500,40500,146800,57600,44650,39050,96000,263000,130902,45729,35050,113654,37000,317000,244000,69000,63845,82100,26430,21180,122250,474000,60300,32600,166403,238500,150000,68000,139000,55300,265077,28800,12400,6810,62000,337500,126600,38611,69000,204000,48250,79000,171500,578341,37400,10150,169941,36900,8640,56200,133000,27271,51000,293500,38519,108261,112118,25200,19532,14562,7970,27019,145697,8438,32800,63425,79000,88400,70400,74900,83000,79400,45318,225500,61500,112024,105500,37250,48458,34506,20900,24366,8780,61380,13040,9370,152700,20187,13100,15966,113500,25000,35000,298500,128000,1326000,40000,68000,400000,14450,171000,30050,32350,34751,41800,26650,21800,171813,26600,88502,71400,201430,2619,26350,21700,25400,54570,92700,49400,9079,33750,40800,66700,79985,122537,447500,6781,66400,24933,6700,27950,6660,20469,251737,6980,22300,25150,13950,26858,18250,5963,11450,17700,44468,9140,21064,12100,11450,22400,60210,11246,11384,41900,13975,11311,13100,3420,1845,19815,4480,37383,12700,5030,10000,29000,72778,9190,17900,21571,6730,9736,88656,48900,20750,10400,5630,4075,6315,4305,28080,49200
2014-04-29,27200,234000,301000,298500,39700,146000,57700,44500,39550,95900,262000,128617,46405,34950,113181,36450,319000,243000,71700,64613,81900,26056,20885,120500,470000,60400,32600,160169,237500,151000,67500,142500,55300,266816,29000,12600,6820,61700,341000,128000,38758,69200,203500,48300,78400,168000,576073,35900,10150,166717,36850,8890,57300,133000,27509,52400,298500,38275,108261,114434,25100,19264,14562,8480,27243,146796,8389,32800,63980,79000,88200,70320,75100,83900,81100,46790,227500,62300,112117,109000,37550,48458,34506,20900,24705,8780,61682,13300,9460,157100,20218,13050,16131,112000,24900,35300,305500,128000,1329000,39950,68300,409500,14250,172500,30900,34250,36202,40800,26950,21850,161075,27550,89261,70700,203826,2606,26400,21700,25150,52978,92700,50200,8973,33450,41100,66900,80317,123951,464500,6876,64400,24430,6710,28890,6850,20497,259141,6919,23000,25150,14200,28208,18000,6025,11350,17500,43483,9283,21200,12150,11700,22700,60305,10905,11265,42200,14100,11456,13050,3470,1810,19246,4485,37571,12900,5010,9970,28950,72667,9480,17750,21390,6770,11182,87408,50600,21500,10350,5630,4085,6292,4280,28080,48850
2014-04-30,26860,230000,295000,307500,40150,147600,57300,45000,39500,96100,263000,126332,48094,35200,111760,36350,320000,245000,68700,63077,82800,25681,20811,121750,472000,60400,32800,156332,236000,151000,67500,141500,55800,259863,29850,12700,6720,61800,340500,133500,38709,66200,205000,48100,81500,170000,582877,36250,10150,166717,37450,8620,57000,133000,27548,53400,310000,38373,108696,114570,25100,19586,14749,8560,26885,146247,8399,32950,64313,78500,87300,70800,77300,86900,80900,47174,224000,61600,111090,109000,37850,48458,35946,20900,24569,8720,62589,13200,9520,156300,20526,13000,16241,114000,25000,36300,307500,127500,1331000,40800,68600,409500,14150,182000,30550,34150,36322,41200,26800,21800,153251,27850,88502,70000,204697,2567,26100,21450,25400,55252,91600,49550,8910,33400,42150,67700,79653,122537,468000,6853,62200,25090,6650,27950,6600,20636,260199,6950,23450,25150,14500,29220,17800,6067,11500,17050,44771,9093,20764,12000,12100,23350,62754,10808,11026,43500,13950,11602,13050,3375,1840,19202,4640,38021,12800,4985,9940,28700,71222,9700,17350,21462,6960,11283,87616,49700,21650,10150,5610,3950,6270,4270,28080,48900
2014-05-02,26920,225000,294000,305000,40650,147800,56300,45700,40350,94500,264000,122741,49446,35300,111287,36300,320000,251000,69900,64174,85300,25728,20331,122750,469500,60200,32650,156332,238000,150000,67000,143000,55900,247261,28900,12700,6730,63300,333000,134000,38954,66500,203000,48400,80000,167500,593083,34900,10050,165796,37700,8500,56200,130000,26955,53400,311500,37885,111304,114025,24750,19479,14702,8590,26214,145697,8359,32750,65313,79300,86900,69840,77900,85300,80000,46982,224000,61000,109690,109000,37800,47286,35570,20950,24637,8650,61380,13120,9550,155800,19756,13050,16543,115500,25050,36500,300000,129500,1305000,40500,68900,414500,13950,176500,30600,34350,36081,40650,26800,22100,153405,27650,88122,68800,198599,2567,25150,21500,24900,52524,90500,49050,8234,33000,42500,68300,79542,121124,454500,6497,61400,25185,6620,29125,6550,20747,260199,6919,23400,25250,14350,28690,18000,6005,11700,17250,43634,9045,21200,11900,11550,22950,62095,10954,10946,43600,13925,11602,13000,3305,1830,19115,4630,38546,12400,4940,9840,29750,69667,9820,16850,21462,6710,10930,86991,49600,21250,8920,5560,4020,6225,4475,28080,47800
2014-05-07,26880,223000,284000,299500,41100,146200,56100,44900,40750,92100,257000,121435,48658,34800,107498,35450,321500,258500,67500,62748,84700,25681,19483,118750,473000,59500,32400,153934,237500,148500,65900,143000,54900,243350,28800,12700,6630,60300,331000,129600,39298,65500,191000,47800,80000,170500,567001,34400,9870,164875,36800,8740,55900,128500,26123,54100,308500,37202,112609,109938,24450,19264,14516,8330,25453,141298,8260,32350,63314,78300,85700,68120,75200,84500,78600,47494,224000,59400,110250,106500,36350,46699,34255,21000,23892,8520,58477,12820,9370,151200,19971,12700,16488,113500,24750,35950,295500,128000,1270000,39750,67900,415500,14450,173500,29600,33500,34993,39350,26200,21500,148649,27450,87362,67600,192720,2490,24700,21000,24700,54343,89900,48950,8636,31300,41650,67900,77219,120652,451000,6331,61400,24430,6570,28772,6360,20525,260199,6705,23050,24800,13900,28304,18050,6067,11350,17000,43028,8832,20600,11750,11250,22500,61812,10954,10906,44000,13950,11311,12800,3260,1800,18940,4400,38621,12150,4850,9540,28950,68889,9640,16850,20375,6550,10594,84286,49100,20800,8780,5500,3865,6158,4490,28080,47200
