Date,005930,000660,035420,207940,005380,012330,068270,051910,005490,028260,055550,105560,051900,017670,034730,000270,015760,006400,018260,032830,096770,035720,033780,003550,036570,066570,090430,000810,086790,010950,009150,009540,316140,010130,251270,011170,030200,021240,024110,002790,035250,032640,018880,034220,267250,086280,006800,078930,000720,010140,029780,004020,271560,161390,071050,004990,097950,023530,028050,005830,000120,005940,139480,012750,008770,016360,241560,128940,036460,047810,011070,081660,000210,000100,009830,007070,282330,042660,001040,030000,004170,003410,003490,138930,001450,002380,028670,008930,006360,008560,047050,011780,000080,088350,007310,000880,009420,011790,069960,020150,047040,017800,010620,051600,026960,012450,004800,204320,010120,001740,006260,006280,111770,031430,069620,010060,004370,009240,214320,120110,011210,000240,064350,000990,000150,000670,001800,003240,003520,004000,294870,005440,014680,034020,042670,073240,114090,005300,005250,010780,185750,161890,170900,057050,002350,003000,069260,049770,005850,001680,285130,005610,006650,008060,014820,018250,020000,052690,071840,079160,093370,115390,192400,192820,003850,000640,001060,001120,105630,064960,079550,103140,012630,000070,145990,001430,002270,004490,005180,006120,006390,006840,019680,027410,060980,093050,108670,001230,001520,002240,002960,096760,014830,025540,025860,007570,003620,298040,079430,003920
2020-01-02,55200,94700,182500,623261,118000,247500,146539,314000,236000,107500,42600,46550,1266000,40374,258000,42500,28500,227135,192000,73100,144148,30609,92500,67166,541000,71000,207500,238500,35950,91900,126500,125500,11400,424000,90300,208123,26700,90000,11550,83200,29250,13850,10039,15112,66000,69277,7417,50000,40086,6815,37450,31200,105500,32450,70900,37700,245000,135500,19300,50100,152500,12500,125500,92500,94000,37850,33750,272366,37350,33800,139000,52300,79337,38819,21101,33270,168500,24298,93800,23300,292500,6080,18058,7470,25900,205000,4460,36040,30500,3745,18350,76000,28900,2290,549000,24350,36450,47560,85900,43000,4660,45083,44900,38550,16750,35347,58776,34900,10520,5900,46900,131000,33650,44000,136500,49905,237000,66700,35000,49450,48950,14000,15450,27900,68900,60873,17550,1065000,6460,44100,23551,7673,103500,5081,4655,4160,19450,136500,21800,32800,75453,48500,104440,79800,8900,11735,20600,44743,14308,22900,44502,86200,116000,10350,28650,29350,31300,20000,30600,21801,7940,14117,20700,82144,12331,97648,26919,15000,17350,24022,31750,23300,10900,44909,50000,15000,405000,36650,56300,26400,30250,34850,6050,5500,45600,17800,54900,1111,1405,15240,320000,5685,53805,42200,8120,25563,10560,26900,13550,43494
2020-01-03,55500,94500,181500,613807,116000,250000,144503,311000,237000,107500,42750,47150,1263000,40374,256500,42000,28250,224198,192500,73300,147100,30609,92500,67638,565000,71100,206500,237000,36200,93500,127500,129500,11300,425500,90600,205741,26600,90300,11600,82300,29150,13800,9899,15020,66200,69027,7527,50300,39892,6834,37600,30800,104000,31900,71600,37350,241000,132500,19250,50800,148000,12450,122500,91300,95300,38100,34250,275151,37100,33950,139500,52800,79337,38650,21899,33356,169000,24431,92600,23000,292500,5970,17701,7490,25450,205000,4500,35946,30500,3780,18800,76200,28550,2280,548000,24550,36000,46855,85600,41750,4695,45083,45700,38600,16750,35499,58699,33950,10600,5850,46850,131500,33150,45500,135500,49905,235500,69400,34550,49250,47800,13900,15450,27600,68300,62003,17600,1079000,6290,43900,23412,7607,106500,5071,4646,4120,19600,137000,21500,32400,74501,47500,102188,80600,8950,11526,20450,44543,14149,22850,44702,85400,114000,10350,28450,29450,31600,20050,30400,21548,8018,14117,20900,79889,12143,98120,26740,15050,17250,23995,32850,23750,10800,44509,50300,14900,414500,36500,57500,26400,30250,34950,6070,5560,45900,18050,55500,1120,1375,15501,322000,5721,54036,43350,8150,25340,10434,27200,13650,43693
2020-01-06,55500,94300,180500,599261,116000,249500,140839,307000,231000,106000,42100,46600,1249000,39942,251000,41900,27600,225177,190500,72700,145624,31010,92700,67543,579000,69900,207000,234000,35450,93400,127500,127500,11050,421500,87800,199074,26400,90400,11350,80800,28950,13600,9946,14788,64700,68777,7368,50100,38432,6768,37150,29650,105000,31250,69500,36650,233500,128500,18800,50200,147000,12150,120000,90800,94900,37500,33550,269118,36550,33900,142000,51400,75994,37980,21215,33185,166500,23631,90300,22350,290000,5883,17183,7350,25350,205000,4380,34764,29350,3635,19200,74600,28650,2240,538000,23500,34750,47654,84000,41850,4500,43416,44100,37900,16350,35805,58314,32950,10440,5620,45200,127500,32350,45300,132000,48077,231000,69100,33950,47400,46750,13900,14950,28000,66600,61438,17200,1050000,6080,42250,22624,7442,106000,4921,4494,4055,19050,135000,21100,31350,73075,45600,100388,78300,8890,10816,20000,43642,13830,22100,44302,85000,109000,10099,28150,28600,31300,19250,29500,20850,7783,14067,20500,77047,11956,96232,25929,14600,16950,23361,33600,23150,10400,42840,49300,14550,404500,36000,57200,26300,29100,34600,6010,5370,45500,17500,54600,1088,1325,15055,320500,5568,52186,42850,8090,24445,10180,26100,13000,42749
2020-01-07,55800,94000,187000,609443,115500,252500,144910,311000,232000,108000,42750,47000,1343000,40201,257000,42050,27400,226646,192500,72800,142181,32114,93000,68488,594000,70300,222500,237000,35550,91900,128000,127500,11100,428000,89100,200026,26550,91800,11400,85700,29150,13800,9992,15112,65100,69277,7387,50500,38627,6768,37750,29500,107000,31500,70200,36750,234000,132000,19200,49750,147000,12200,121000,91500,99400,37800,33750,270973,36600,33700,141000,52400,76988,38650,21956,33912,169500,23809,91100,22050,305000,5872,17410,7430,25600,205000,4410,35237,29250,3585,18650,77500,28450,2210,540000,23650,35500,49064,88900,41700,4425,43682,44100,38100,16350,35295,58853,33300,10780,5630,45050,127500,32750,49300,134000,48951,230000,73800,34350,47950,46250,13950,15050,28000,66300,62003,17350,1048000,6210,42050,22624,7377,107500,4903,4460,4050,20000,136000,21650,31250,72837,48100,100388,79100,8790,10900,20050,44042,13790,22050,43902,84800,107500,10300,28200,30700,31850,19250,30100,21231,7891,13966,20600,80870,11880,94817,26064,14500,17300,23499,32850,23250,10450,43308,49400,14450,406500,36000,57200,26750,29150,35300,6040,5500,46500,17400,55900,1080,1355,15055,320500,5578,53747,42650,8050,24613,10180,26200,13550,43395
2020-01-08,56800,97400,183000,594171,112000,245000,140839,302000,228000,105000,42000,46150,1345000,40115,244500,41300,26450,224198,188500,71600,134801,32014,91800,67355,604000,67500,214000,232500,34950,88100,125000,124000,10650,435000,87300,193359,26150,91500,11150,84200,28500,13450,9946,14465,64300,66776,7238,48800,36632,6541,38000,28200,106500,30600,69100,35450,229500,128000,18850,48550,143500,11800,118000,90800,97300,37150,32900,265407,35100,32450,137500,51400,74639,37896,21043,33484,169500,23098,90900,21450,306500,5620,17053,7330,25050,205000,4250,33631,27650,3450,18050,73700,27700,2145,525000,22500,34550,48218,87300,40750,4205,41348,41850,37400,16050,34735,57005,32350,10620,5430,43900,122500,32450,48700,129500,46567,224000,75100,33450,44950,44750,13700,14300,28950,64800,60684,16750,1007000,5850,39600,21279,7212,104500,4708,4266,4050,19700,132500,20550,30100,71014,46600,97236,76700,8560,11025,19300,43942,13112,21400,42100,81700,103000,9938,27100,30700,30550,18600,28600,20312,7510,13663,20700,78615,11391,93120,25164,13600,16400,22480,32400,22650,10050,41172,48350,13800,395000,34900,54700,26350,27000,33750,5950,5290,45500,16800,53900,1031,1270,14611,316000,5253,52302,40900,7690,23102,9597,24550,12750,41705
2020-01-09,58600,99000,186000,610897,111500,245000,144096,306500,234000,106500,42200,46500,1324000,40028,247000,40750,26900,227625,192000,72200,135293,32917,92700,67260,608000,66600,212000,230500,35050,87400,132000,129500,10650,427500,89000,195740,26050,90800,11100,84200,29000,13300,10039,14557,65000,67776,7328,48600,37605,6731,38150,28250,106000,30750,69000,35800,231000,130000,19350,47900,143500,11900,120000,92900,99400,37600,33350,267262,35350,33100,145500,49150,75542,38650,22584,33057,166500,23942,90400,21950,314500,5543,17799,7180,24100,205000,4320,34339,28100,3595,18150,74100,27850,2155,525000,22550,34800,48688,87700,42850,4380,44283,44000,37600,16250,34939,57236,32800,10600,5550,43700,124500,33800,49200,130500,47282,223000,75100,33800,45650,47750,13650,15400,29050,65600,62097,16850,1013000,6040,40700,21743,7245,106000,4806,4350,4065,20800,132500,20750,30300,71410,48150,97687,77600,8720,11526,19250,44042,13431,21900,43435,82000,107000,10099,27700,31450,31000,19050,28700,20598,8184,14117,21200,78615,11505,93780,25569,13750,16900,22424,31800,22950,10300,40972,48400,13850,399000,35700,56500,26600,28300,35050,5960,5390,46100,16850,54200,1042,1280,14573,317000,5360,53169,41000,7910,23885,9825,25000,13150,41754
2020-01-10,59500,98900,188000,634897,113500,244500,144503,325000,237500,107000,41350,46800,1343000,39856,246000,40400,26700,243779,196000,72200,135785,33118,94700,66221,608000,66800,220500,229000,34950,87200,132500,131000,10500,421500,89700,194311,26050,88400,11100,86400,29000,13100,10178,14696,64600,69277,7368,48300,37751,7032,37950,28800,105500,30150,69200,35250,229500,128500,19300,47400,143500,11950,119500,92300,102500,37850,33000,271439,34900,32750,148500,48450,75542,38903,22698,33313,163000,24209,90200,22450,312500,5554,17701,7090,23950,205000,4345,34669,28700,3520,17750,73600,27200,2175,525000,22650,37500,48124,87700,45500,4385,44349,47300,37500,16300,34837,57313,32750,10340,5520,43900,126000,33850,50200,139000,49110,224000,72700,33500,46800,47300,13700,15600,28150,66100,61815,16700,1017000,6120,40500,21975,7146,106500,4867,4358,4035,21250,130500,20700,30100,72044,48800,97687,77300,8560,11526,19150,45043,13630,21550,46037,81700,106500,9948,27450,31450,30700,19150,28500,20470,8496,13764,21100,80968,11505,93497,25974,13750,16750,21846,30950,22800,10450,40238,48650,13800,395000,35450,55600,27800,28650,34800,5960,5350,46000,16550,53700,1044,1275,14462,312000,5324,53227,40800,8030,23773,9699,25000,12900,41406
2020-01-13,60000,100500,188000,640715,115000,242000,146131,332500,238500,109000,41750,46700,1404000,40460,246500,40450,26800,253569,197500,72700,135785,33519,94100,67827,614000,66600,232000,224500,34750,85700,134500,131500,10600,422500,96500,199550,26150,89600,11150,90000,29400,13200,10271,14234,64500,70027,7417,48150,39503,7051,37800,29350,110500,30250,70100,36650,233500,135000,19100,48000,145500,12050,120000,93400,106500,37650,33100,277005,35450,33400,154000,48300,75994,39155,22584,33826,168000,24164,91200,22900,324000,5598,17701,7100,24050,205000,4300,35142,29200,3505,17600,76100,27400,2205,534000,22900,37850,49158,90000,46750,4515,46750,48150,37350,16250,34990,57159,32950,10520,5430,44400,127500,33050,52500,141500,49905,225500,75400,34200,46950,47450,13750,17250,28800,67600,62003,17000,1018000,6080,41500,20955,7212,104500,4929,4384,4040,21750,132000,20600,30250,73471,53000,99037,77100,8540,11902,19200,45644,13870,21650,44369,83500,108000,9898,27200,32650,30750,19250,27850,20819,8438,14168,22400,85281,11279,93685,26109,13900,16750,21653,30500,22850,10300,40705,47950,14050,394000,35850,56000,27050,31300,35150,5940,5390,45700,16600,53700,1048,1280,14388,310000,5360,52880,41600,8230,23773,9774,25300,13300,41705
2020-01-14,60000,100500,190500,632714,116000,244000,144910,333500,242000,107000,41850,47850,1411000,40719,248000,41150,27050,259933,198000,73600,137261,33519,94100,69055,610000,68300,234500,230000,35300,85300,135500,129000,10650,422000,98300,208599,26200,92800,11200,90300,29300,13150,10317,14511,64200,69527,7716,48700,39503,6995,38750,30500,111500,30300,72400,36350,240000,137500,19000,48450,145000,12300,124000,94400,107000,38000,33750,274686,35350,33200,151000,48250,76446,38986,22812,33912,170500,24031,92100,23650,321500,5587,17605,7210,24450,205000,4345,35284,29250,3630,17950,78300,29050,2250,541000,23550,36200,49158,89900,46750,4525,45950,47300,38600,16250,36162,56851,34150,10900,5330,44900,128000,33300,51300,140000,51176,225500,75300,34750,47000,47100,13700,17150,30150,68200,61909,17200,1031000,5970,41400,21835,7245,106000,4921,4427,4030,21800,134000,20900,30000,74501,52900,94986,77200,8590,11902,19500,45444,14268,22250,44702,83300,112500,10049,27700,32050,30600,19150,28250,20883,8350,14117,22800,85183,10978,93214,25749,14000,17200,22204,30250,24350,10600,41306,47850,14200,396000,35800,55100,26650,30500,35000,5950,5490,45150,16850,53100,1046,1265,14498,309000,5298,52995,41000,8190,23773,9901,25350,13000,41556
