Date,005930,000660,068270,207940,005380,051910,017670,005490,015760,035420,028260,105560,055550,012330,034730,051900,096770,032830,018260,006400,033780,000270,000810,090430,003550,010950,086790,036570,066570,251270,011170,009540,035720,010130,024110,030200,009150,032640,035250,034220,004990,000720,004020,023530,002790,018880,267250,021240,128940,139480,005830,097950,161390,008930,086280,271560,078930,010140,036460,006800,029780,012750,000120,005940,088350,042660,000210,001450,006360,282330,028050,001040,009830,071050,002380,007070,241560,003490,003410,047810,008770,017800,016360,011780,004170,007310,030000,010060,008560,010620,000100,000880,138930,064350,028670,047040,069620,047050,011070,294870,069960,000150,020150,009420,012450,111770,026960,006260,006280,161890,042670,009240,000240,003240,004370,120110,051600,073240,114090,010120,000670,204320,011790,005440,001740,214320,192820,000080,003000,005250,115390,034020,049770,057050,005300,001800,003520,004000,185750,006650,012630,071840,005610,002350,010780,011210,170900,020000,069260,014680,001060,001680,002270,027410,052690,285130,079550,103140,105630,192400,079160,000070,000640,001230,004800,005180,093370,006840,008060,014820,093050,005850,001120,001430,145990,019680,025860,003620,000990,001520,002240,002960,003850,003920,108670,006120,007570,025540,060980,079430,096760,004490,003300,014830,298040,034120,064960,033920,097230,036580
2019-01-02,38750,60600,166792,543989,114000,337000,47016,237000,34050,118000,104000,45950,39400,185000,252000,1081000,166287,80300,206000,206086,97600,32800,264500,193500,64332,91300,36150,467000,62800,106000,261939,125500,20473,424000,13550,30400,100000,17950,30900,16452,49950,51665,44000,202500,67744,9760,67500,74400,410560,180000,69500,331000,40750,72454,62774,111000,48500,6834,46350,6342,34700,103000,166500,12350,4215,29584,87108,39850,42150,205500,17450,116000,22584,56900,270846,33570,30700,21009,6693,32500,73100,69025,31250,84400,248000,716000,22300,84631,4075,58800,33549,31000,7000,26750,4445,5440,185500,17600,83700,44923,87700,82318,39400,34950,33564,37850,17650,48600,136500,70000,6203,67700,16850,1334000,251000,56600,32400,5200,23950,9480,69353,28850,33320,9418,5180,30950,122530,16300,19813,24400,20218,7229,55854,99900,137718,16650,5940,40450,75524,147500,16550,46300,125500,9000,29800,35600,94086,36300,23400,76300,35908,24600,701000,7960,20750,46504,38250,26550,19700,23600,25541,52183,101894,1341,36937,71100,6924,51900,8933,27250,25050,16101,15350,17550,54700,6670,11350,20565,10500,2035,17392,337000,7557,61339,56100,25600,30430,40450,44350,19800,6298,35500,10247,48314,42000,21100,15096,13550,17780,7530
2019-01-03,37600,57700,163682,547625,116500,328000,47534,237000,34800,122000,104500,46450,39100,192000,245500,1095000,163827,80600,205000,198743,98800,32850,269500,194500,64615,91000,35550,454500,62900,104000,254796,131500,20573,441500,13650,30500,94000,18100,31700,16452,50500,52443,44350,202000,68841,9853,68200,74900,396889,186500,69500,328000,40300,70228,66526,118000,48350,7079,47350,6332,33950,101000,163000,12100,4155,29762,88012,39700,42250,209500,17450,118500,21671,56800,277869,33356,30500,20620,6606,33250,72700,71693,30450,84500,241000,726000,22200,73347,4025,61000,32987,29950,6880,28450,4395,5400,180000,17500,81700,43625,87500,79561,37900,31900,34582,35550,17450,46900,130500,69600,6212,66000,16700,1310000,268000,55100,31750,5190,24200,9140,69636,29350,32850,9352,5490,31550,121059,16200,19054,23900,19915,7322,56254,98900,135913,16750,5780,39000,74392,139500,15950,45250,125000,9120,28600,35950,91384,34900,23050,74100,34419,24700,670000,7860,20650,46104,39900,26450,18950,23300,25605,51515,98120,1341,37322,70700,6582,50000,9195,28000,25150,15982,15050,16450,54900,6650,11500,21149,10100,1985,17243,332500,7399,60743,54400,25000,29479,39650,44900,19050,6159,35550,10209,47390,40800,22500,15014,13350,16829,7530
2019-01-04,37450,58300,171069,554170,119500,330500,48224,239000,34300,125500,107000,45650,39000,199500,248000,1104000,166287,81500,204500,196785,100500,34850,272000,186000,65654,92600,35050,464000,62200,108500,244318,138500,20774,453500,13350,30600,92000,17950,32850,16822,50700,53514,45050,201000,66646,10317,70200,77100,411472,194000,70700,342000,40300,72547,69027,121500,49250,7315,48300,6372,34500,101000,163500,12200,4150,29584,88464,39900,42300,214000,17550,119500,21956,57000,271724,34168,30700,20977,6463,33700,71200,73693,30750,81700,239500,768000,22350,71678,4105,63100,35315,29900,6880,28100,4465,5380,186000,17850,81300,42651,88200,78774,37450,34200,35703,35350,18150,47200,133000,70100,6331,68000,16750,1348000,276500,55000,33500,5280,25250,9250,69447,29700,33038,9583,5650,32350,123510,16850,19574,24600,20168,7391,59257,99200,137617,17250,5870,39850,75373,136000,15700,45300,127500,9410,28400,38000,95436,34700,22200,74400,36390,26500,705000,7840,20700,44369,40750,26400,19550,24400,25256,53184,100007,1360,36437,75000,6387,49300,9275,28900,25250,16141,14700,16050,56300,6540,11200,21760,10100,2010,17577,334500,7452,62731,55900,24900,31101,39150,45400,19450,6324,35600,10546,48141,39050,23400,15207,13800,16718,7500
2019-01-07,38750,58700,167959,564353,120500,343000,47706,246000,34100,131500,108000,45450,38750,198500,252000,1086000,171207,81700,205000,212450,100000,34200,274500,186000,66126,96300,34850,472500,64200,110500,259558,139000,20673,441000,13300,30450,95500,18200,32350,17007,50400,55459,46300,203500,67145,10271,72400,74100,413294,191500,68400,340500,39750,72269,67776,122500,50300,7287,49450,6681,34850,99900,162000,12750,4190,29140,88373,38800,43400,207500,18000,120000,22299,60400,266456,33313,31800,21722,6507,32850,71000,73360,31100,90400,240500,760000,22200,71599,4240,61600,36599,30900,6850,28250,4520,5530,183500,18750,85600,42466,88400,81137,39650,33700,34889,35650,18100,48550,138500,70900,6542,66200,16600,1347000,270500,58000,34150,5170,24900,9650,69731,29800,35059,9517,5710,32050,125470,16750,19134,24550,20621,7498,58957,98900,138219,17400,5930,41200,76279,148000,15850,45800,128000,9560,28700,37850,97687,35850,22200,76800,35908,26300,726000,7720,20850,44169,39600,27750,20650,24600,25731,54785,103309,1403,36706,74800,6846,50600,9386,29700,25650,16580,14900,16150,57000,6500,11250,21784,10050,2040,18096,333500,7557,62930,56100,24650,31045,39100,45600,19350,6254,36050,10958,47621,40500,23200,15427,13450,16718,7360
2019-01-08,38100,59200,166014,561444,119500,349500,47620,245500,35450,130000,107000,45500,38500,193000,254000,1084000,174159,81500,202500,213918,101000,33800,270000,188000,64993,93500,34750,469000,61900,109000,250509,134000,20051,444500,13450,30200,93100,17900,32200,17469,50500,55751,45700,201000,65249,9760,71900,74600,409191,196000,68700,335500,37150,72083,68277,123000,49900,7042,48450,6561,35000,100500,161500,12500,4155,27896,87831,38050,43350,205500,17500,119000,22127,59300,266456,32843,31600,21982,6661,33250,69500,74360,30950,88700,236500,776000,22150,72870,4150,59700,36920,30050,6740,28700,4515,5450,191500,18750,84000,41075,87100,81925,38750,33600,34481,37550,18650,48450,138000,68400,6500,63300,16700,1341000,276000,57100,33200,5130,24000,9530,70767,27300,34730,9418,5720,33450,125470,16600,19054,25050,20319,7589,59057,99500,136214,17650,5900,40450,77412,144000,15950,45900,128000,9420,28550,38350,99487,38550,22300,76900,35427,26250,732000,7650,21050,44502,41350,27650,21750,24600,25605,54051,102366,1399,37438,75100,6846,50200,9305,29750,26150,16141,14900,15950,57100,6510,12050,21708,10300,2050,18134,334000,7511,64024,56300,24850,31717,39450,45600,19400,6228,36450,11090,47794,40950,22950,15675,13700,12133,7320
2019-01-09,39600,63600,166403,562898,123000,352000,46499,255500,33550,133000,109000,46450,39350,202500,255000,1097000,177111,82200,208500,221751,102000,34800,270000,184000,66410,94800,35550,474500,63200,112000,259082,135500,20473,442000,13650,29700,98700,17600,31850,17561,51400,56919,49300,203000,66347,10271,71600,76100,411928,199500,66900,337500,37350,72083,68527,124000,50500,6985,49250,6690,35000,100000,165500,12900,4175,27896,90361,37450,44350,209000,17950,120500,23040,60800,258555,32800,32900,22046,6650,33500,70700,74694,31300,88700,240500,780000,22450,75651,4225,61600,36359,31150,6790,28700,4675,5670,194500,19850,86600,43671,88400,82712,39900,33600,34277,39400,18400,52300,142000,68000,6922,66600,16300,1336000,271500,57500,32050,5140,24550,9960,70013,29600,35670,9649,5740,32900,123510,16700,19294,25100,21025,7689,58056,100000,139021,18650,6130,41300,77412,151000,16300,47000,128500,9220,29100,39300,99037,39100,22100,78900,36259,26850,701000,7660,20950,45169,41300,29200,21650,25800,26111,54051,104724,1473,37438,74800,7393,51300,9315,30000,26400,16341,15350,16600,57400,6490,12400,22039,10700,2040,18430,331500,7519,64421,56500,25050,32164,39750,45100,19750,6324,36850,11146,48892,42400,22800,16501,13950,12021,7320
2019-01-10,39800,65300,168348,564353,123000,347000,46757,258500,34450,131000,108500,45500,38350,196000,257000,1091000,178587,81100,205000,222240,101500,34300,269000,184500,66504,96900,35400,472000,65600,114000,252414,135000,20272,447500,13550,29400,97200,17150,31800,18301,51600,57016,48900,206000,65848,10039,71200,75300,410560,193500,67800,337000,37000,72176,68777,118000,51000,6995,50000,6730,34650,100500,163000,12850,4175,28740,87470,37600,45150,189500,17700,118000,23040,59100,258994,30662,32950,21787,6584,33950,69700,73026,31500,88300,241000,770000,22750,77876,4225,61600,36599,30300,6680,27800,4630,5640,195000,19750,85700,42048,88600,83894,40050,33700,33717,39450,18400,52100,139500,68100,6906,67200,15900,1314000,275000,56000,32000,5090,24650,10300,69636,29900,35529,9550,5800,33900,122040,16650,18734,25150,20672,7689,57956,100000,137016,18500,6080,41300,78546,150500,16050,47450,129500,9310,29100,38650,99487,39450,21800,79200,35471,26600,683000,7470,20700,45837,41350,29500,21600,24700,26175,54251,102837,1494,38016,72800,7344,49850,9345,29650,26200,16420,15550,16550,56300,6430,12300,21734,10900,2020,18208,329000,7481,64222,57800,25000,31549,39000,44850,19600,6271,36500,10940,49008,41650,22550,16281,13500,10489,7270
2019-01-11,40500,65100,168348,575262,123000,349000,45463,255500,34700,131000,109000,45350,38450,196500,255000,1082000,176619,82600,213500,226156,102500,33950,267000,182000,66882,98000,35650,489500,66000,115500,259558,134000,20473,448000,13650,29300,98100,16750,32250,18439,50800,57600,48950,205000,66347,10317,70900,76800,403269,191500,67200,334500,37200,70320,68277,121000,51300,7042,52400,6681,34500,102000,168500,12700,4215,28162,88464,37800,43650,188500,17650,119000,24409,59500,260749,31645,32700,21527,6672,33650,70400,76361,31200,91000,245000,786000,21600,76764,4275,60300,36279,31100,6720,28300,4620,5570,191000,19700,88800,41399,89900,83500,39700,32700,33412,37250,18800,52700,136000,67100,6889,71200,16000,1315000,283000,57900,32550,5130,25200,10280,69260,29450,35999,9781,5780,34300,122040,16450,18734,24450,21630,7804,57055,99600,136214,18700,6040,42250,79301,154500,16250,51100,130500,9270,28950,38700,97236,38450,21600,79400,36347,26000,675000,7490,20800,45103,40750,29450,20400,26000,26111,54852,101894,1470,38671,72500,7354,51300,9667,29700,25850,16540,15900,16600,57200,6400,13150,21657,10950,2005,18208,326000,7429,64421,59000,26550,31549,37900,44600,20000,6360,36300,10846,48892,42950,22100,16198,13300,10131,7390
2019-01-14,40050,62100,164071,586170,121500,350500,46067,250000,34700,127000,109500,44550,38350,195000,252000,1102000,175143,82200,216000,227135,102000,33800,267500,185500,66126,98200,35100,482500,65900,113000,252414,135000,20071,434000,13400,29200,94100,16800,32300,18486,51000,59254,49250,206500,68741,10503,71100,76800,407826,193000,65800,343000,37400,69578,67776,121000,50800,7032,52200,6700,35150,101500,169000,12650,4195,28695,86657,36750,43450,186500,17700,118500,24579,58300,255921,31603,32500,21982,6737,33550,75100,80029,31050,89100,253500,791000,21600,75175,4340,60700,35878,31600,6670,29650,4635,5630,190000,19550,86500,41028,90400,84682,39000,32200,32749,36500,19050,51800,133500,69700,6838,71000,15600,1303000,288500,56900,34050,5110,25050,10220,67846,29850,35905,9715,5800,34400,123020,16300,18535,24200,21630,8033,57956,99500,136515,18500,5940,42550,80057,154500,16000,49950,128500,9100,29300,38650,95887,37700,21450,79600,35908,26600,664000,7470,23500,44436,39550,28600,20300,25800,25700,55052,101422,1445,37977,72400,7207,51000,9737,28950,25550,16380,15750,16450,57600,6380,14200,21454,10850,2020,18096,323500,7301,63328,59800,26500,31325,37300,44250,20600,6298,35500,11127,48430,43550,22050,16198,13000,10411,7410
